,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,0.0026258826,0.0667668,-0.020225286,0.7888117,0.060620666,-0.41815108,0.36645877
1965-02-01,0.02573973,0.03924036,-0.023114502,0.8191749,0.013815105,-0.5231089,0.27242747
1965-03-01,0.028418839,0.030047357,-0.03577459,0.5577258,0.01801765,-0.31429636,0.22793332
1965-04-01,0.022115052,0.044546008,-0.046438456,0.2560902,-0.037087858,-0.124500215,0.04801309
1965-05-01,0.029994786,0.044178307,-0.06204033,0.11840522,-0.030048668,-0.15969628,0.025844812
1965-06-01,-0.00068354607,0.025897324,-0.081109226,0.022220135,-0.019489825,0.020801783,-0.018754423
1965-07-01,-0.063616276,0.034407437,-0.026266396,-0.08315796,-0.059834003,-0.07207382,-0.011767685
1965-08-01,-0.015917718,0.0014176965,-0.050746024,-0.015549958,0.009087265,-0.119457185,-0.00021076202
1965-09-01,-0.07154852,0.022325218,0.00015693903,0.046016872,-0.04554546,-0.03855878,0.060305476
1965-10-01,-0.018964529,0.015285969,0.024321377,0.161376,0.015443563,0.026632786,0.06981367
1965-11-01,0.004989803,0.04764539,-0.0065145493,0.49647415,-0.016915798,-0.427239,0.2081815
1965-12-01,0.026054919,0.08299905,-0.014761984,0.8654551,0.027525842,-0.49332362,0.4823957
1966-01-01,0.021140933,0.059301198,-0.023219824,0.97232044,0.026383996,-0.50521517,0.53030896
1966-02-01,0.020274699,0.066914976,-0.042505085,0.77577466,0.00085264444,-0.5437858,0.32295796
1966-03-01,0.02820766,0.033359468,-0.050802767,0.70351183,-0.036031067,-0.23494762,0.31434113
1966-04-01,0.017903924,0.028754711,-0.09434283,0.32528314,-0.030377686,-0.1930489,0.07074469
1966-05-01,0.017265618,0.029301822,-0.0994491,0.11706585,-0.006578803,-0.08713937,0.035821438
1966-06-01,-0.029374659,0.039240837,-0.06001228,0.036687672,-0.048386395,0.0255633,-0.032885253
1966-07-01,-0.026593566,0.018815756,-0.14659095,-0.108841,-0.0138735175,-0.1271689,-0.019390106
1966-08-01,-0.023949265,-0.0052110553,-0.104783356,-0.108385086,-0.008311331,-0.07104552,0.045760453
1966-09-01,-0.049754143,-0.0161075,-0.07177496,0.039833546,0.010062158,-0.10473776,0.06846511
1966-10-01,-0.021760881,-0.0016093254,-0.09903878,0.3329881,-0.03653258,-0.055635512,0.12472528
1966-11-01,-0.017748773,0.036596477,-0.068811476,0.52160096,0.025244176,-0.48387825,0.3566958
1966-12-01,0.0070074797,0.056839228,-0.04829526,0.87470865,0.029575408,-0.37290812,0.2447682
1967-01-01,0.02988708,0.033235192,-0.052821398,0.7352373,0.008856893,-0.5717766,0.32891417
1967-02-01,0.041971624,0.0034685135,-0.012016416,0.7891208,0.018639565,-0.16414571,0.12494171
1967-03-01,0.014402151,0.02622509,-0.072805405,0.5333051,0.033078253,-0.28535736,0.13074857
1967-04-01,0.0032069683,0.024760306,-0.09655595,0.30573905,-0.019026518,-0.06396425,0.052486777
1967-05-01,-0.011545658,0.010583162,-0.10115957,0.116048336,-0.006261945,-0.09053981,0.015709996
1967-06-01,-0.028599977,0.0236094,-0.074008584,0.056305707,-0.022060752,0.017593324,-0.043404818
1967-07-01,-0.051042676,-0.01175487,-0.11523211,0.024080217,-0.003803134,-0.051775098,-0.002390623
1967-08-01,-0.03597629,-0.0854131,-0.07798445,-0.07165444,-0.13704705,-0.09200466,-0.04256785
1967-09-01,-0.04204476,-0.12783968,-0.027449131,0.014872968,-0.066213846,-0.035871625,0.045529008
1967-10-01,-0.021799207,0.00566566,-0.06035459,0.28716755,0.014768362,-0.028547645,0.08513075
1967-11-01,-0.035348535,0.021935344,-0.030587912,0.6241746,0.00090515614,-0.22095871,0.15502226
1967-12-01,0.040036023,0.07236612,-0.052978396,0.855455,0.048249304,-0.31177592,0.31672496
1968-01-01,0.023277998,0.057572335,-0.035193443,0.96023476,0.024245083,-0.41983294,0.5222939
1968-02-01,0.015020579,0.049984425,-0.056618094,0.7769349,0.0268116,-0.17032498,0.3768964
1968-03-01,0.030977488,0.079443336,-0.046091735,0.4797794,0.00449425,-0.35939014,0.2020028
1968-04-01,-0.005771756,0.040090412,-0.07357931,0.16186875,0.012528479,-0.06480116,0.14847833
1968-05-01,0.018926114,0.0040479004,-0.057176054,0.14710209,-0.03642091,-0.03288731,0.0072095096
1968-06-01,-0.004135132,0.02919209,-0.10668337,0.021009088,-0.032292187,0.0001423657,-0.027717143
