,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7
1965-01-01,9.676944e-06,-2.9519411e-05,5.1004463e-06,5.094618e-05,5.3360054e-05,-8.234216e-06,-1.3779849e-05
1965-02-01,1.4029101e-05,-6.5826294e-05,1.7174243e-06,8.132156e-05,1.9565763e-05,-9.472562e-06,-8.8892775e-06
1965-03-01,7.4694544e-06,-3.827757e-05,3.6736528e-06,7.162118e-05,1.5186684e-05,-8.207295e-06,-6.9958696e-06
1965-04-01,4.5889537e-06,-2.2394437e-05,4.678688e-06,7.961659e-05,7.1374307e-06,-9.149509e-06,1.2059318e-06
1965-05-01,6.5362037e-06,-1.843711e-05,4.911999e-06,4.3453285e-05,-2.1950327e-06,-2.76036e-06,2.601773e-05
1965-06-01,-2.1142696e-06,-2.5629488e-06,6.5541535e-06,4.992762e-06,-5.479342e-06,-3.541063e-06,7.311976e-05
1965-07-01,-8.73673e-06,-2.284767e-06,2.255838e-06,-5.9248698e-05,-5.3985787e-06,-4.810863e-07,5.810705e-05
1965-08-01,-6.663846e-06,-4.7704307e-06,5.2440228e-06,7.482813e-07,-1.1697994e-05,-3.9135193e-07,2.856621e-05
1965-09-01,-9.454612e-06,4.7953436e-06,3.8800426e-06,-5.31108e-05,-8.027826e-06,-3.4603e-06,1.9413215e-05
1965-10-01,-2.6437046e-06,-1.4991274e-05,2.130204e-06,3.4793833e-05,1.7474937e-05,-4.9499067e-06,4.7773938e-06
1965-11-01,3.6736528e-06,-2.5687717e-05,1.2866949e-06,5.2516545e-05,3.0746774e-05,-4.8691436e-06,-2.0097214e-05
1965-12-01,7.065646e-06,-6.649033e-05,3.207031e-06,9.663936e-05,3.9504936e-05,-5.542155e-06,-1.4093923e-05
1966-01-01,6.246213e-06,-6.90221e-05,6.286944e-06,0.00010071653,4.1546307e-05,-6.1124883e-06,-1.2141121e-05
1966-02-01,4.796082e-06,-7.558027e-05,2.4253604e-06,8.841486e-05,2.3346349e-05,-6.454655e-06,-1.8109749e-06
1966-03-01,5.464117e-06,-4.3164146e-05,4.4783555e-06,8.208479e-05,1.8352359e-05,-6.5035347e-06,1.6921476e-06
1966-04-01,9.602692e-06,-4.3147855e-05,3.5822086e-06,6.6060034e-05,5.716669e-06,-6.4628002e-06,-8.985335e-07
1966-05-01,1.9365543e-06,-7.652234e-06,8.470288e-06,6.8895126e-05,-1.0878368e-05,-1.4443685e-06,4.388444e-05
1966-06-01,-1.7213606e-06,-8.784638e-06,-3.364039e-07,3.5916866e-05,-1.4443685e-06,-6.378359e-07,4.4242897e-05
1966-07-01,-8.776493e-06,-5.4281554e-06,2.8164068e-06,3.1232456e-05,-1.2369233e-05,-2.2101704e-06,4.538345e-05
1966-08-01,-8.866107e-06,-7.7499935e-06,3.8184626e-06,-3.5880905e-05,-4.9474947e-06,-2.7560054e-06,5.7269634e-05
1966-09-01,-8.198069e-06,-3.7987957e-06,3.6799684e-06,-6.8411086e-05,-7.193048e-07,-6.185808e-06,2.655619e-05
1966-10-01,-5.645161e-07,-4.0920822e-06,4.144338e-06,3.234042e-05,1.7879845e-05,-5.672562e-06,1.503661e-05
1966-11-01,6.0099555e-06,-1.6279697e-05,7.7970617e-07,5.4662658e-05,1.9932839e-05,-6.7153524e-06,-1.2230736e-05
1966-12-01,1.2193377e-05,-3.5106954e-05,4.959016e-06,8.444737e-05,3.7806924e-05,-1.0397707e-05,-4.6297682e-06
1967-01-01,1.1841206e-05,-5.9163853e-05,2.6176895e-06,8.725752e-05,5.4798747e-05,-3.910958e-06,-1.9855615e-05
1967-02-01,1.2891887e-05,-6.501878e-05,3.965124e-06,7.5788266e-05,3.139507e-05,-5.8839905e-06,-1.5035326e-05
1967-03-01,6.7963447e-06,-6.0800026e-05,2.5775844e-06,7.3791176e-05,2.5066933e-05,-6.285012e-06,-9.300704e-06
1967-04-01,1.0309301e-05,-3.2560012e-05,4.285943e-06,5.548851e-05,6.3873013e-06,-7.704632e-06,-2.6276866e-06
1967-05-01,1.0052649e-05,-1.0616059e-05,4.719048e-06,4.219862e-05,-2.0582338e-06,-4.8172697e-06,2.8114704e-05
1967-06-01,-6.3170955e-06,-4.961639e-06,2.4893598e-06,-4.621652e-07,-7.600367e-06,3.2383832e-07,6.332449e-05
1967-07-01,-8.723229e-06,-5.114027e-06,2.2487475e-06,-5.3260803e-05,-1.1979533e-05,-1.5048245e-06,5.2392614e-05
1967-08-01,-1.1602573e-05,2.6818525e-06,-2.0550942e-07,-7.387336e-05,-1.0487729e-05,-6.6459324e-06,6.196101e-05
1967-09-01,-1.0030566e-05,-2.026154e-06,7.5694334e-07,-7.862147e-05,-1.4968027e-06,-4.9215378e-06,4.579178e-05
1967-10-01,-3.5259764e-06,-4.552596e-06,1.960012e-06,-2.6408328e-05,8.322604e-08,-5.1220486e-06,-9.915166e-07
1967-11-01,6.1386672e-06,-2.5854919e-05,9.975556e-07,6.249838e-05,2.8668115e-05,-1.119353e-05,-1.2557008e-05
1967-12-01,6.523649e-06,-5.7792357e-05,2.8583017e-06,5.772621e-05,4.559929e-05,-8.915722e-06,-2.1339401e-05
1968-01-01,5.5651617e-06,-4.0209256e-05,5.1277966e-06,7.515269e-05,3.0132032e-05,-7.0160604e-06,-1.594016e-05
1968-02-01,1.1232292e-05,-3.239252e-05,5.648908e-06,5.6848505e-05,1.5736216e-05,-8.570096e-06,-8.570096e-06
1968-03-01,2.5594418e-06,-5.9099686e-05,1.8335995e-06,7.639964e-05,2.820001e-06,-5.545764e-06,-6.6438297e-06
1968-04-01,6.4957203e-06,-5.650342e-05,3.2015305e-06,6.711262e-05,4.634596e-06,-4.51284e-06,-4.1406165e-06
1968-05-01,4.1041785e-06,-2.0388252e-05,5.481408e-06,6.771748e-05,6.7283618e-06,-2.6982452e-06,1.4656765e-05
1968-06-01,-1.1721204e-06,-8.328148e-06,5.3139083e-06,5.5275854e-05,3.819223e-07,-2.2143504e-06,4.9608723e-05
1968-07-01,-8.337454e-06,-6.159942e-06,4.755573e-06,-1.3837089e-05,-1.4646677e-05,-1.2186501e-06,4.7421898e-05
1968-08-01,-7.993149e-06,-3.4054683e-06,1.7312414e-06,-6.0523445e-05,-1.819212e-05,-5.973823e-06,6.811763e-05
1968-09-01,-8.598014e-06,-2.9681032e-06,2.3268003e-06,-6.316625e-05,-7.4406125e-07,-4.503534e-06,4.309478e-05
1968-10-01,-1.4047619e-06,-1.8275874e-05,8.565112e-07,5.1743264e-06,1.2153549e-05,-5.0618764e-06,3.3038887e-06
1968-11-01,6.114191e-06,-1.2599434e-05,1.163593e-06,3.6273752e-05,2.7945207e-05,-5.824935e-06,-8.663155e-06
1968-12-01,1.4666068e-05,-6.5846274e-05,-7.161434e-07,7.8949386e-05,2.9341052e-05,-8.579402e-06,-1.2264434e-05
1969-01-01,8.041239e-06,-6.7266694e-05,4.5808702e-07,8.1949904e-05,2.7757436e-05,-9.047937e-06,-2.1328233e-06
1969-02-01,4.935755e-06,-8.2387865e-05,2.8413633e-06,7.079183e-05,1.9208335e-05,-9.210438e-06,-8.885443e-06
1969-03-01,9.503703e-06,-5.93405e-05,3.6357887e-06,8.0496466e-05,1.4911213e-05,-9.670839e-06,-2.3133762e-06
1969-04-01,3.644811e-06,-3.3160562e-05,2.2997046e-06,7.858262e-05,1.035849e-06,-5.5542696e-06,-4.1459716e-06
1969-05-01,1.5323676e-06,-1.2532582e-05,2.949695e-06,6.717178e-05,-2.9994699e-06,-2.8189243e-06,1.35390255e-05
1969-06-01,-1.0766016e-06,-4.8320653e-06,5.3600525e-06,4.5117442e-05,-9.670839e-06,4.8516813e-07,5.81713e-05
1969-07-01,-7.386865e-06,-7.0709066e-06,1.5865298e-06,-2.3528155e-05,-1.6134574e-05,-2.8550348e-06,5.85324e-05
1969-08-01,-5.373724e-06,-2.6654525e-06,8.191855e-07,1.9298608e-05,-1.7717248e-06,-1.8349165e-06,2.3379067e-05
1969-09-01,-8.136158e-06,-4.6424902e-06,5.7572615e-06,-5.8112753e-05,-1.3958932e-05,-3.72449e-07,6.8315458e-06
1969-10-01,-2.7828137e-06,-7.432005e-06,2.1434244e-07,7.833605e-06,9.58495e-06,-5.951486e-06,-2.7314672e-07
1969-11-01,6.7593246e-06,-5.148031e-06,-5.6203135e-07,1.5841051e-05,2.6349138e-05,-6.7007713e-06,-1.5511672e-05
1969-12-01,8.149567e-06,-2.3654538e-05,2.949695e-06,6.978977e-05,4.8421527e-05,-6.276481e-06,-1.5827638e-05
1970-01-01,5.7904363e-06,-5.650545e-05,3.1731688e-06,7.4738884e-05,3.0261504e-05,-7.5390017e-06,-9.418898e-06
1970-02-01,5.296155e-06,-4.479661e-05,-6.757582e-07,6.320021e-05,1.6162281e-05,-7.4741765e-06,-6.202008e-06
1970-03-01,6.025424e-06,-4.4253706e-05,2.9138719e-06,8.163454e-05,1.8901095e-05,-9.175808e-06,1.9936488e-07
1970-04-01,7.662231e-06,-4.415647e-05,1.2527562e-06,8.0240825e-05,1.1802866e-05,-4.6381283e-06,2.8571485e-06
1970-05-01,7.143637e-06,-1.5747344e-05,4.7856665e-06,7.887952e-05,8.958712e-06,-3.4956029e-06,7.095019e-06
1970-06-01,5.351103e-08,-1.4374418e-06,4.3156906e-06,5.679884e-05,-9.175808e-06,-3.0175252e-06,3.8299684e-05
1970-07-01,-4.5165834e-06,-4.3950386e-06,5.2394316e-06,-2.151668e-05,-1.3340752e-05,-1.5103687e-06,6.0777413e-05
1970-08-01,-7.150058e-06,-1.980341e-06,1.7470375e-06,-6.725003e-05,-1.4215875e-05,-6.7205983e-06,5.8387028e-05
1970-09-01,-6.655777e-06,-8.770658e-06,1.0582844e-06,2.581648e-06,-4.7515678e-06,-2.7258175e-06,3.751369e-05
1970-10-01,6.0902494e-06,5.0044473e-06,1.5282567e-06,3.8712937e-05,-5.7968573e-06,-4.0141967e-06,-1.1538359e-06
1970-11-01,8.966814e-06,-2.2156819e-05,-1.3726167e-06,6.568783e-05,2.0473079e-05,-6.1209757e-06,-1.7805505e-05
