,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6,zgv250_cluster7
1965-01-01,-0.5150668736961153,-2.4074958430396185,-0.4833863116800785,0.03295287759484429,0.7667734115212052,-2.563885492937905,1.3675322899451623
1965-02-01,-1.454167233573066,-0.030043390062120225,0.045587963541038334,-0.012486203156999852,-0.11864096202232219,-1.3602282319750103,-0.12407547388321313
1965-03-01,-1.2352566752168868,-0.5332207928101222,0.0702987948898226,-0.10057006117054507,-0.26231438473418905,-2.211157977581024,0.6548026433357825
1965-04-01,0.003585357788122363,-0.08080506490336524,-0.2598152495920658,0.00978850416446987,0.49235092269049746,-0.41703190654516215,0.033324092435531125
1965-05-01,-0.2291599702503946,-2.135705120033688,-0.6318492349237204,0.12748983112703027,-0.3809261101263541,-1.7348050006798335,2.820757413521791
1965-06-01,-0.5622078147199419,-0.6700681315528022,-0.4473567474633455,0.07193073948943302,-0.28820137182871497,1.1569344571658542,1.5536080568264692
1965-07-01,0.35582760141955483,1.153543425930871,-0.1745738321915269,0.04538535753166989,0.45264840677932455,-1.3082815068108693,-0.7595199040877513
1965-08-01,0.9060002035564847,-0.8405306273036534,-0.12283865362405777,0.015305825141503622,0.6566733121871948,0.6428070366382598,-0.45562214576281035
1965-09-01,-0.05253449392815431,-2.568847437699636,-0.6916002836078405,0.06196624109227406,-0.37850428510595246,-1.3489121837275369,2.7367411515651603
1965-10-01,-0.4205139560831918,-2.3614534073405795,-0.21489260252565145,0.07541719670897644,-0.9703157124695954,-1.4460606234414235,2.6351149265582743
1965-11-01,1.5738834937413535,-0.46112462878227234,-0.8300491608679295,-0.008050631731748581,1.0042384818748191,1.951498644692557,-0.42187743462049043
1965-12-01,0.6910322854916255,-1.5631528364287484,-0.34111146815121174,-0.13212145269407252,-0.020208925491681805,-0.972114290509905,0.658692228488433
1966-01-01,-1.2144722872310214,-0.7404954897032844,0.007430121331708506,-0.09063526614275026,-0.10253174437416923,-2.001323444502694,0.597362525952168
1966-02-01,0.1313343540661865,-1.074679113096661,-0.543082831427455,-0.044760334697601045,0.47067293414363154,-0.9634050939764295,0.5458895212564713
1966-03-01,0.3298735246062279,-0.3872527844376034,-0.46848426572978497,-0.09653042101203219,0.4436026016871134,-0.05111727597458021,0.5435146582432282
1966-04-01,-0.13840000869499314,-0.043015290672580406,-0.42193238623440266,0.06357252254689995,0.4472635134502693,0.40466341056994026,-0.057847893390900046
1966-05-01,1.3879226313696968,-0.8733528355757396,-0.3717906307429075,0.025268656348711567,-0.594892214845728,-0.21601114422082898,1.4156758785247803
1966-06-01,0.2729249704215262,-0.31642938653628033,-0.3707155818119645,0.09512942419142315,0.3316127867610366,0.15924124579344476,0.9095390637715657
1966-07-01,-0.7516125837961833,0.21816825287209618,-0.13456979067996144,0.015314185599747458,-0.007887614063090747,-0.6512332707643508,0.2857547348890549
1966-08-01,-0.34868137704001534,0.04636325045592255,0.035602215211838484,-0.019203304729767535,1.13427616931774,-1.9527237330164227,-1.0965086710758698
1966-09-01,-0.7608565191427867,-0.9817164805200366,-0.5000590812414885,0.03052379347776112,0.3256947629981571,-1.2372731098106928,1.2414506612679896
1966-10-01,1.143563042084376,-1.6838621762063768,-0.07424589130096138,0.05855595962585587,-0.6500666892087018,-1.7615193767207007,1.5586186677981646
1966-11-01,0.9239810208479564,-1.2828315297762554,-0.5645560100674629,0.061425942878581975,0.07850392549126237,0.8278022919382367,0.7541744372783563
1966-12-01,-0.0684437755909231,-1.1273996697531807,-0.02297892206115648,0.032621895355221475,-0.11642268962330288,-1.293985013450895,0.3344859832372421
1967-01-01,-0.6447289139032364,-0.30331624050935113,-0.055418803822249174,-0.06229695190038336,-0.4454012822221826,-1.354427954980305,0.019462108134459227
