,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7
1965-01-01,25.73842268723708,96.6914333192642,80.083882181268,15.72756295156951,153.8244573081412,132.50593609280057,136.6171235019721
1965-02-01,22.760091928335335,92.96765084994041,80.5790850990697,16.016507384800676,163.22440170660252,151.79337395562067,129.60160635050062
1965-03-01,21.990033663236176,94.47779682396495,82.2357177734375,13.797083231482175,167.5150801495808,152.38474739922418,142.3086296007471
1965-04-01,22.596822885366585,98.34372741354387,70.14712785419665,15.134115030269811,127.30753828839559,127.08330154418945,164.57566937196603
1965-05-01,39.76565434382512,96.99188922084657,107.7613027472245,30.682531677850402,134.7943003584699,181.71922895643448,179.31725955703882
1965-06-01,44.524668180025536,86.72195262154617,134.65746829384253,29.018819450151803,153.45099844583652,206.17883470323352,163.7230882366884
1965-07-01,54.69379718487079,69.28356407725879,144.12671139365747,25.746946995801263,114.80874782655297,220.90721130371094,135.0753006425876
1965-08-01,55.785945012019226,70.99468856208068,136.05003356933594,32.52898112382039,102.91129321586796,203.1100379096137,139.48382035042476
1965-09-01,62.73246178260216,83.35707066422802,157.09623035631682,44.60283600457824,163.13160221751144,227.0311779446072,162.64264004901776
1965-10-01,46.76299168513371,94.55429335771981,116.71666597065173,48.18291522488736,173.1757931592988,180.76987796359592,167.68766236536712
1965-11-01,36.606407165527344,98.05908634164238,98.64509984066612,26.10031212910567,156.06725739269723,162.86983489990234,167.51609728174301
1965-12-01,31.058634244478664,101.85764549815723,95.13073971396999,20.444342641547173,148.63712031666827,168.1211789449056,166.7143960600918
1966-01-01,21.34657786442683,81.25431901317532,70.30001188579358,15.736527018027731,127.19081785620713,117.00753106011285,106.77429125146958
1966-02-01,19.348322061391976,91.3300034690038,63.85510093287418,12.285599850191929,127.71523638469418,131.847964392768,132.9926203755499
1966-03-01,21.711242382343,93.34576278083068,66.60733473928352,15.59393571154906,120.23133998963891,125.08904139200847,141.6341763098263
1966-04-01,20.603196070744442,95.51890745001324,61.39099723414371,14.493463063003993,107.21222482076506,122.12209701538086,151.3944311049378
1966-05-01,22.705984849196213,92.93215045821195,72.47512215062191,17.04061999179349,112.57859206781156,155.4771317376031,180.60413101344432
1966-06-01,32.37297644981971,78.30370455811926,98.84983865838302,23.183305664817887,101.48311708031632,193.20621490478516,164.88080811732024
1966-07-01,46.492042541503906,80.20495398569915,115.92099039178146,28.84913151807124,93.85161050936071,164.16731940375433,148.27103846281477
1966-08-01,46.47636413574219,78.3730113573667,111.05762280915913,29.75687272477858,85.27609662311833,189.22267489963107,150.38751398475424
1966-09-01,67.52487769493689,80.59142376743468,148.41972150300677,58.516226664628135,147.5651066477706,219.3712658352322,151.242183944554
1966-10-01,47.82893254206731,98.53822524938207,134.4415965833162,35.83262037522722,196.6549384884718,207.66963958740234,168.46904569459193
1966-11-01,48.71360778808594,101.97577611201227,144.3673384817023,29.497639495547453,185.5408831340511,217.8209728664822,179.28828267217838
1966-12-01,40.47216562124399,97.52977015608448,130.80244566264906,25.30257158940381,181.54428993783347,202.83529493543838,152.11559406761984
1967-01-01,37.07998422475961,97.23352981826007,119.3593376561215,23.96314309375121,172.37152471774962,173.3188417222765,126.91647798112295
1967-02-01,23.760934976431038,95.07834655416887,75.8798599243164,15.480568857476262,139.76340875393007,131.00863562689887,132.756101737902
1967-03-01,22.496199974646935,92.38360561219986,73.86027888247841,13.708868121156598,147.05016903760958,143.14768049452042,129.4559589867453
1967-04-01,22.37875718336839,93.36894838149938,64.40183739913137,14.756660650272181,106.01312590808404,124.72796969943577,153.91559786009557
1967-05-01,30.698685279259315,97.43171303959215,93.2734539634303,21.137951388217434,131.02271847608614,163.18096584743924,178.22335252484072
1967-06-01,48.45593965970553,86.1135924603306,145.65853319670023,31.13532019133615,161.1776212366616,226.81768205430774,173.87183476420282
1967-07-01,47.170592087965744,79.26068925588145,123.46836893182052,24.133153481058557,104.04320693597562,202.63400607638889,148.2555204224818
1967-08-01,60.10298508864182,72.1600397831976,129.50797833894427,42.089287597354094,110.38061932819646,190.5650880601671,134.98455899433026
1967-09-01,71.64077758789062,84.83447920804643,162.89195010536596,70.14289516033513,187.22539762171306,214.28974999321832,143.99329620657616
1967-10-01,70.93504685621996,99.17892197431144,162.46599900095086,63.375516457132775,186.4824992854421,222.56039513481988,172.67410130176728
1967-11-01,44.23917036790114,99.35713945809057,113.12409451133327,30.156618061632212,163.11729245069552,176.6320652431912,168.3839594276206
1967-12-01,24.468138768122746,97.68706499519995,77.41343849583676,17.129981635820748,152.72107008026867,134.27148395114475,154.69292946232176
1968-01-01,26.59520075871394,95.03426848158324,86.69533980520148,15.173003697159267,151.26646088390817,146.90017700195312,122.9019424290333
1968-02-01,19.364905724158653,78.90781036204537,68.7505471078973,11.607191822316388,151.812148675686,107.0738262600369,114.49253119311287
1968-03-01,17.249434544489933,95.1700673938471,58.426957381399056,12.481838169664439,112.587663603992,127.56121953328451,160.87079835169524
1968-04-01,17.578795506403996,98.23839004430394,52.02522277832031,13.676812861225393,109.71647123011148,94.00203492906358,153.2287449512667
1968-05-01,28.160015986515923,96.40402066505561,90.38062848542866,18.67263954464752,116.09378907738663,176.08831193712024,178.2534627081121
1968-06-01,38.529886099008415,90.79202339474091,126.56903517873664,23.098100057922966,167.4076359446456,201.3562732272678,174.4996302336165
1968-07-01,46.6030267568735,84.87367360605359,131.53206674676193,28.786134247732633,111.72586766684928,239.93769751654733,170.75820478420812
1968-08-01,52.839701725886414,81.37400998907574,129.48523069682875,32.405056339679376,105.1419793105707,204.23494974772137,154.2092110346822
