,mgv250_cluster1,mgv250_cluster2,mgv250_cluster3,mgv250_cluster4,mgv250_cluster5,mgv250_cluster6,mgv250_cluster7
1965-01-01,1.1351566,-0.15026513,0.268299,-1.3517975,0.7784058,-0.7735489,0.15394449
1965-02-01,1.3934479,-0.29037526,0.35601503,-1.8201067,0.14894056,-0.169545,-0.17852268
1965-03-01,1.0790832,-0.27654085,0.32084027,-1.8989923,0.41738683,-0.47816986,0.0010302067
1965-04-01,1.7513762,-0.45565215,-0.007800245,-1.2506888,-0.17293,0.51923156,-0.15953717
1965-05-01,0.040914346,-0.59429055,0.18794179,-0.39266166,1.6354029,0.45212,-0.052688457
1965-06-01,0.2610875,-0.3926615,0.08904056,0.30229646,0.6992259,-0.45241433,0.08771598
1965-07-01,1.2178688,-0.36764187,0.09625206,-0.08109313,-0.5042197,-0.16880913,0.440346
1965-08-01,0.3545433,-0.30862483,-0.093014285,0.13863835,0.4890608,-1.0989518,0.040472984
1965-09-01,-1.6972163,-0.1978025,0.15703516,-0.020898819,0.44240648,1.5468038,0.26623863
1965-10-01,0.19927421,-0.25269857,0.09757662,-0.43475342,1.1129334,1.2081554,0.18234916
1965-11-01,1.1988833,-1.3728435,0.06681719,-1.9708134,0.34762606,1.1238244,-0.32039887
1965-12-01,1.7320963,-0.5766295,0.071232416,-1.1874037,0.96119654,0.43651944,-0.26962364
1966-01-01,1.0180207,-0.0947568,0.13815689,-1.1836641,0.3921918,-0.46524867,-0.23624095
1966-02-01,1.8265638,-0.70742095,0.31797782,-0.9600092,0.29700106,0.059024096,-0.37714654
1966-03-01,0.5996442,-0.95234185,0.11211681,-0.98185384,0.49027595,0.33620578,-0.3108891
1966-04-01,0.45237327,-0.5556654,0.07884345,-1.0421801,0.17996554,-0.05974741,-0.09519081
1966-05-01,0.95393336,-0.7921958,0.18473963,-0.15103225,0.88810986,-0.7677469,-0.37873784
1966-06-01,-0.13439551,-0.101122096,-0.07450347,-0.12296681,0.6398615,-0.42618856,-0.040651392
1966-07-01,0.047450732,-0.20629497,0.23320298,0.29034644,-0.32984048,0.5927001,-0.06423209
1966-08-01,0.13425079,-0.27920705,-0.21121368,0.23985763,-0.31754383,0.08897009,-0.3563145
1966-09-01,-0.7116163,-0.0030379295,0.12860885,0.10517292,0.38437986,1.0405887,-0.18170157
1966-10-01,0.6485415,-0.117035486,-0.1707069,-0.547998,0.82879657,-0.021844674,-0.038047362
1966-11-01,1.5797622,-0.5122653,-0.17287688,-0.493748,0.70192355,0.5896622,0.086944796
1966-12-01,1.3629066,-0.36340314,0.24680166,-1.1414216,0.6808022,-0.12730685,0.13048951
