,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,0.017742471626171697,0.08041673572733998,-0.05397525045179552,78.88116836547852,0.02378519451202348,-41.81510806083679,6.592070460319519
1965-02-01,0.030175858678726047,0.06195439491420984,-0.08273124093970945,81.91748857498169,0.004128081897316977,-52.31088995933533,8.568580150604248
1965-03-01,0.021543137442607146,0.046292904880829155,-0.06188312244992102,55.772578716278076,0.002701906216612389,-31.429636478424072,6.5406107902526855
1965-04-01,0.018887001877793897,0.050671758071985096,-0.07997097808026499,25.60901939868927,-0.019771493105001228,-12.450021505355835,2.460269182920456
1965-05-01,-0.015358426608145237,0.05032365152146667,-0.07423563529887507,11.840522289276123,-0.032116562604557634,-15.969628095626831,0.4763743281364441
1965-06-01,-0.055178272036405705,0.025520774215692654,-0.10144953285494158,2.222013473510742,-0.042989126644855324,2.0801782608032227,-0.5364981293678284
1965-07-01,-0.10641687764571263,-0.011636718045338057,-0.09140576265992657,-8.315795660018921,-0.0248810441536439,-7.207381725311279,-1.110844612121582
1965-08-01,-0.04489105624648241,-0.03324764475109987,-0.05162645191434891,-1.5549957752227783,-0.015813306645425254,-11.94571852684021,-0.25135092437267303
1965-09-01,-0.08243190841032909,0.0037139776395633817,-0.0531508136660822,4.60168719291687,-0.01358710186079491,-3.8558781147003174,-0.4220939800143242
1965-10-01,-0.03791106972270287,-0.0020786566892638803,-0.03650343766616237,16.13759994506836,-0.0172628300957555,2.663278579711914,1.2591196596622467
1965-11-01,-0.028284554047366746,0.06557921733474359,-0.05237125761566624,49.647414684295654,-0.00507476344314772,-42.72390007972717,4.309044182300568
1965-12-01,0.020281417259516623,0.08915478538256139,-0.06947690440762427,86.54550909996033,-0.016399420700360868,-49.33236241340637,8.016551733016968
1966-01-01,0.02108364612258111,0.08387597627006471,-0.06424833029027908,97.23204374313354,0.008921444870878098,-50.52151679992676,10.559407472610474
1966-02-01,0.030804753590088624,0.07474572048522532,-0.0696415216812203,77.57746577262878,-0.014950156341805014,-54.378581047058105,6.52765691280365
1966-03-01,0.03578673761624556,0.0493750223540701,-0.08708417956386844,70.35118341445923,-0.022644400163445363,-23.494762182235718,6.960699558258057
1966-04-01,0.020086552517918438,0.046162046783138067,-0.08490016804106774,32.52831697463989,-0.019338657148182392,-19.3048894405365,3.0076968669891357
1966-05-01,-0.04528956917616037,0.033210784022230655,-0.10186751343069538,11.706584692001343,-0.025779962929528815,-8.713936805725098,0.6470745801925659
