,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,-13.672348976135254,2.393380676706632,-29.515563117133247,-7.299319753107034,-0.16873953863978386,-130.04070009504045,-108.52551827063927
1965-02-01,-16.22524070739746,2.1072352305054665,-34.83429749806722,-8.917393774356482,-0.5074155516922474,-143.64504132952007,-119.19882114116962
1965-03-01,-17.39911651611328,2.03243059416612,-36.15045812394884,-9.144030876879421,-0.5486048758029938,-149.17642048427035,-127.96867077167217
1965-04-01,-16.46209144592285,2.559993416070938,-35.83467271592882,-7.475663131138063,0.2408163466801246,-133.4113938467843,-127.1592506995568
1965-05-01,-11.868769645690918,2.8886606295903525,-28.896376821729874,-3.5199439750527435,1.4201479653517406,-103.44880649021692,-112.80161784245418
1965-06-01,-5.736323833465576,3.2400667667388916,-20.54130898581611,1.263287269844199,2.3856572806835175,-63.21279661996024,-98.36652462299053
1965-07-01,0.7333320379257202,3.2963982472817106,-11.651056342654758,5.500759268706699,3.2112638155619306,-34.552669525146484,-72.7818122276893
1965-08-01,3.583982467651367,3.6185993502537412,-3.837619887457954,6.120353374841078,3.725471099217733,-12.815580197743007,-47.85757064819336
1965-09-01,2.4295177459716797,3.531111031770706,-5.63364757431878,4.745216189690356,3.3208449681599936,-27.79961654118129,-48.84570928720327
1965-10-01,-2.033374547958374,3.4925468266010284,-11.004402902391222,1.5498531314561952,2.558354785044988,-53.989883831569124,-58.46326167766864
1965-11-01,-5.641396522521973,3.4083218624194465,-18.210433589087593,-0.4061100336740602,1.9702281802892685,-82.09893362862722,-81.36715522179236
1965-12-01,-9.777917861938477,2.7680963277816772,-24.671702914767796,-3.315435490518246,0.7310646275679271,-111.27437182835169,-98.42464006864107
1966-01-01,-13.615384101867676,2.3227633908391,-31.28772576649984,-6.225449634048173,0.03269793620953958,-139.2684119088309,-112.96634674072266
1966-02-01,-15.52531909942627,2.0530590787529945,-34.84448856777615,-7.268221423311053,-0.33089394370714825,-148.77775737217493,-124.22699561485877
1966-03-01,-15.294876098632812,2.171432102719943,-34.33893786536323,-6.866174823832961,-0.07414561696350574,-145.8606311253139,-118.067690042349
1966-04-01,-14.835515022277832,2.5182354574402175,-34.279158380296494,-5.943085112661685,0.5513764296968778,-135.16908373151506,-122.83066969651442
1966-05-01,-10.946512222290039,3.1303835411866507,-27.084620793660484,-3.0195865990980613,1.4233440160751343,-103.3374582018171,-107.56741303663988
1966-06-01,-6.128201007843018,3.550651048620542,-20.18667459487915,1.3085930977227551,2.859463045994441,-68.5213702065604,-91.42687137310321
1966-07-01,1.3557990789413452,3.7462123980124793,-10.35604543156094,5.599479855231519,3.628746420145035,-38.97156374795096,-68.72780139629657
1966-08-01,4.267244338989258,4.008964449167252,-0.8826158112949796,6.3922459224485,3.995671371618907,-11.944455759865896,-33.54502824636606
1966-09-01,3.6975252628326416,3.9295723040898642,-2.468166914251116,5.45016864560685,3.6668777465820312,-20.841554233006068,-33.739834565382736
1966-10-01,0.0930338054895401,4.006387169162433,-8.882471587922838,3.269047107336656,3.2945108910401664,-47.058197430201936,-50.97237366896409
1966-11-01,-5.301229476928711,3.6634664982557297,-16.771753629048668,-0.605347583878715,2.3387745022773743,-79.79894365583147,-68.97810422457181
1966-12-01,-9.936111450195312,3.164513036608696,-24.52695369720459,-4.162738908011958,1.1373726030190787,-113.8991151537214,-92.1485607440655
1967-01-01,-13.24006462097168,2.615052958329519,-30.246917406717937,-6.416746805299002,0.22772965021431446,-138.31261226109095,-107.73305159348708
1967-02-01,-15.526002883911133,2.0879042024413748,-33.494207594129776,-8.000869571038011,-0.2956949484845003,-145.23191452026367,-118.49712225107046
1967-03-01,-16.32247543334961,2.0996976643800735,-34.60490703582764,-8.471945996554393,-0.557841236392657,-142.84545353480746,-118.43230907733623
1967-04-01,-14.892728805541992,2.5869502996404967,-32.475929790072975,-6.280668276660847,0.1807559592028459,-127.59180068969725,-114.88376030555138
1967-05-01,-11.054749488830566,3.3217905710140867,-24.603372149997288,-3.2312910511808575,1.4861912777026496,-91.97196279253278,-96.16525356586162
1967-06-01,-5.669994831085205,3.606540337204933,-17.001819610595703,1.3229084464738954,2.7856079240640006,-56.40567370823451,-80.4806635929988
1967-07-01,1.226227879524231,3.8670153667529426,-7.071603006786771,5.300723381762235,3.705971439679464,-24.751257896423336,-49.01321117694561
1967-08-01,4.552578449249268,4.003960142532985,1.0379711786905925,5.8311385928459885,3.892158220211665,0.939645618200302,-19.840141443105843
1967-09-01,3.92524790763855,3.8786729176839194,-1.1418618261814117,5.033712567023511,3.5225642224152884,-19.37204429081508,-27.82290898836576
1967-10-01,0.06705135107040405,3.5688981413841248,-9.181645181443956,3.2516805630809853,3.014398862918218,-48.83484499795096,-51.896436397845925
1967-11-01,-4.28579044342041,3.239366536339124,-17.187798023223877,0.06924265257592471,1.8915124237537384,-80.86771965026854,-80.3811660179725
1967-12-01,-9.631011962890625,2.8372254222631454,-23.503107494778103,-3.984733347622853,0.6704187641541164,-109.01306697300501,-91.86016229482797
1968-01-01,-13.99262523651123,2.6048027599851293,-29.76670265197754,-7.037936066681484,-0.04280967793116967,-131.85103280203683,-104.43366124079778
1968-02-01,-17.131824493408203,2.2256354490915937,-34.63583787282308,-9.696808401143775,-0.8385944490631422,-148.31797736031666,-112.38052661602313
