,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7
1965-01-01,0.61885226,-1.5098168,-0.38975638,-0.0335659,-0.8495773,-0.008798981,0.9773237
1965-02-01,0.72150576,-1.1722018,-0.27048302,0.066154286,-1.0141484,-0.48328495,0.56768876
1965-03-01,0.6224369,-1.0372862,-0.0016296387,0.041386984,-0.7260677,-0.54064023,0.25777358
1965-04-01,0.6540478,-1.2113081,-0.2512558,-0.5686663,-0.9580967,-0.3389187,0.5331448
1965-05-01,0.26233596,-1.2601906,-0.25777358,-0.4373352,-0.89357185,0.63807946,1.0323979
1965-06-01,0.5116364,-0.8006954,-0.1189476,-1.0874726,-0.675882,0.6374275,0.9721096
1965-07-01,0.45493317,-1.0965973,-0.14045563,-1.09953,-0.52141345,0.6344948,0.939521
1965-08-01,0.53966296,-0.9701546,0.02346344,-0.8678268,-0.49143142,0.77951276,1.0252289
1965-09-01,0.6993454,-0.69022065,0.32816392,-0.39334106,-0.17434768,0.88086206,1.0258805
1965-10-01,0.6449226,-0.18673095,0.65209275,-0.115689084,0.280912,1.0076306,1.09953
1965-11-01,0.79939157,0.13067932,1.0138222,0.03910599,0.8932465,0.7410585,1.3168939
1965-12-01,0.88738024,0.44026795,0.90367395,0.29166564,1.2813728,1.0323979,2.4376063
1966-01-01,1.245961,0.6324989,0.64759713,0.4785591,1.4468377,0.26553783,1.6880865
1966-02-01,1.5482605,0.60820997,0.59639394,0.4257141,1.0756096,0.14704704,1.6148913
1966-03-01,0.97385824,0.4838112,0.95121,0.18151093,1.3969467,0.46050662,1.2157637
1966-04-01,1.113356,0.063676454,1.062809,-0.34070283,1.2239692,0.19365558,1.3106222
1966-05-01,0.62954485,-0.8474892,0.9134636,-0.76904297,0.6052559,0.5947525,0.97385824
1966-06-01,0.88819045,-1.9227711,0.4040512,-1.0851281,-0.5652115,0.40569228,0.956134
1966-07-01,0.50645906,-1.5600773,-0.26225585,-1.5407116,-1.188192,0.8635731,1.0309708
1966-08-01,0.44934693,-1.7987,-0.631842,-0.96269834,-1.2794403,0.75295943,1.0939903
1966-09-01,0.26291275,-1.150774,-0.53567123,-0.952195,-1.3004471,1.2308624,1.0634651
1966-10-01,0.3443138,-0.7040531,-0.42374498,-0.4421257,-1.295195,0.71061784,1.0916927
1966-11-01,0.34989318,-1.0329397,-0.77790487,-0.50284827,-1.193444,0.6072254,1.4941027
1966-12-01,0.57866937,-0.79136217,-0.3728691,-0.34989318,-0.66958886,0.053173255,0.755257
1967-01-01,0.42418098,-0.9322834,-0.4718563,-0.08653412,-0.76868474,0.2991144,1.0322059
1967-02-01,0.4130783,-0.85783136,-0.640353,0.40393505,-0.8274628,0.2230297,0.86272925
1967-03-01,0.4917755,-0.9466513,-0.6929264,0.0656353,-1.2745018,0.27462348,0.9469778
1967-04-01,0.50581664,-1.2003763,-0.47283593,-0.11527004,-1.2591541,0.5012449,1.2362957
1967-05-01,0.35397378,-1.9612238,-0.29944077,-1.1262505,-0.9936737,0.15674095,0.6605984
1967-06-01,0.45226365,-1.5536969,-0.22433548,-1.9540398,-1.095882,0.35527992,0.8800362
1967-07-01,0.3040123,-2.0493908,-0.3291565,-2.1907845,-1.1729462,0.5466347,0.7961143
1967-08-01,0.41438445,-2.429488,-0.36115798,-2.021961,-1.1624969,0.82648313,1.0240425
1967-09-01,0.48165283,-2.484674,-0.28115386,-1.8998333,-1.0615952,1.1082909,1.1863346
1967-10-01,0.52247083,-2.018369,-0.08098297,-1.5001438,-1.0263283,1.4674892,1.5171238
1967-11-01,0.8486881,-1.550758,-0.06498261,-0.44573268,-0.900935,1.2072337,1.7995846
1967-12-01,0.41960907,-1.1494354,-0.3585457,0.13094406,-0.6537415,0.6050865,0.8908121
1968-01-01,0.8336517,-0.8052071,0.060536195,0.7873379,-0.84058076,-0.14222375,0.69179267
1968-02-01,1.1027836,-0.79025537,-0.024798203,0.94998395,-0.9467018,0.042302705,1.0342243
1968-03-01,0.51455915,-1.0860088,-0.18197402,0.58968276,-1.0079674,1.2818401,1.1596733
1968-04-01,0.6644417,-0.8267231,0.027715301,-0.08424034,-0.5481102,1.0448002,0.88616526
1968-05-01,0.59442365,-0.40333328,0.1655632,-0.5732727,-0.24943924,0.4886673,1.0313065
1968-06-01,0.7118492,-0.5262291,0.30450517,-0.4139084,-0.21260682,0.40989724,0.9689468
1968-07-01,0.5678024,-0.6192215,0.19692536,-0.42302552,-0.2855423,0.77493894,0.99848634
1968-08-01,0.5966118,-0.77348024,0.30705795,-0.3756172,-0.101744846,0.80265504,1.0371414
1968-09-01,0.71075517,-0.6166687,0.6739235,-0.2180771,0.045949556,0.84860384,0.95326614
1968-10-01,0.8011955,-0.2454277,0.858815,0.041208647,0.21114807,1.4072888,1.2037995
1968-11-01,0.7618103,-0.011669922,1.015261,0.13821259,0.56634367,0.66043013,1.3412822
1968-12-01,0.837299,0.5211235,0.7319069,0.31252822,1.132322,0.76181066,1.6826203
1969-01-01,1.5004047,0.6113739,0.96864474,0.5423752,1.0472641,0.24514656,1.9114153
1969-02-01,1.0555576,0.74041593,1.0303463,0.6130325,1.350132,0.59080696,1.7939835
1969-03-01,1.1361675,0.51285094,0.80112267,0.47602922,0.9663223,0.42693368,1.3385216
1969-04-01,0.6442154,-0.39873657,0.7407478,0.038812257,0.7234985,0.92651576,1.2569164
1969-05-01,0.62099457,-1.1869221,0.25377196,-0.4810055,-0.36390534,0.41665038,0.91556853
1969-06-01,0.48365936,-1.5601158,-0.12041702,-1.4430157,-1.0393028,0.6030811,0.74439734
1969-07-01,0.15093613,-2.2909114,-0.5440338,-2.6445336,-0.86879504,0.6535034,0.8124016
1969-08-01,-0.017250061,-1.5518223,-0.7039261,-2.5516498,-1.3620743,0.8780834,0.89665985
1969-09-01,0.20036392,-1.2078205,-0.4783516,-2.0630145,-1.0850815,1.0966918,1.1285374
1969-10-01,0.16420516,-1.1733211,-0.19472352,-1.2665364,-1.2426517,1.185263,1.1069752
1969-11-01,0.18974838,-1.41316,-0.31447792,-0.82998294,-0.5065483,1.0509135,1.6165094
1969-12-01,0.60142213,-1.0412934,-0.4829956,0.027533341,-0.7497047,0.46408692,1.4987457
1970-01-01,1.1165234,-0.6499462,0.04259758,0.5068453,-0.74878615,-0.14909172,0.81567764
1970-02-01,1.422694,-0.8815712,0.50351715,0.32846755,-0.5188259,-0.37605706,0.9850699
1970-03-01,1.4529785,-0.6226574,0.49952394,0.2635727,-0.61034393,-0.8020334,0.72648925
1970-04-01,0.7541111,-0.8446312,0.1926876,0.4788906,-0.683226,0.34377614,1.1977257
1970-05-01,0.25858077,-0.6622597,-0.020300293,-0.817009,-0.33146286,0.71550673,0.83997154
1970-06-01,0.5507736,-0.4056755,0.15441589,-0.819339,-0.18203811,0.510173,0.8549477
1970-07-01,0.43030244,-0.60601807,0.14177017,-0.5654167,-0.21265563,0.5817238,0.9428047
1970-08-01,0.5001892,-0.510173,0.27255782,-0.514167,-0.06422882,0.76409453,1.0419776
1970-09-01,0.75644,-0.46458054,0.45858994,-0.3201477,0.03627472,1.0383171,1.3518089
1970-10-01,1.1058738,-0.09185104,0.8769127,-0.08819046,0.5374619,0.760434,1.4030594
1970-11-01,0.9408089,0.13311768,1.0875709,-0.023295593,0.9584465,0.84596217,1.5927519
1970-12-01,1.0982196,0.37838668,1.2383263,0.30783463,1.0915635,0.58438605,1.4949105
1971-01-01,1.0876503,0.63495255,1.069033,0.42885438,1.1911895,-0.12150345,0.77735996
1971-02-01,1.7284825,0.7662544,1.0625004,0.646711,0.921727,-0.38476047,1.290809
1971-03-01,1.3950016,0.4696823,0.8763264,0.23843384,1.1310905,0.36875612,1.0644602
1971-04-01,0.41676942,-0.50626373,0.4415924,-0.17898865,0.6578163,0.6594494,1.4502007
1971-05-01,0.47719422,-1.3166119,0.56538236,-0.7767067,-0.15612487,0.56080973,0.9168274
1971-06-01,0.64377135,-2.6489022,0.023843383,-1.5945675,-0.91062164,0.42460823,0.9129082
1971-07-01,0.281221,-2.1547236,-0.42754823,-2.5571218,-1.2039276,0.5777939,0.8279861
1971-08-01,0.052259065,-1.1947826,-0.7675613,-1.3355564,-1.3564606,0.8714272,1.0324516
1971-09-01,0.19140014,-1.3120396,-0.46020967,-1.4181916,-1.1696327,0.9553684,1.026899
1971-10-01,0.01829071,-1.3355564,-0.6506302,-1.3868358,-0.9651672,1.4482406,1.4096997
1971-11-01,0.39913177,-1.4208046,-0.3031048,-0.24888572,-1.2343037,0.9736595,1.5508003
1971-12-01,0.28350753,-1.1274984,-0.7048496,0.19629975,-0.94230384,0.81851405,1.2584736
1972-01-01,0.38332137,-1.2102165,-0.47197875,-0.0814846,-1.1677529,0.58531094,0.9895773
1972-02-01,0.096977994,-0.95227796,-0.6556053,0.19481678,-1.0615934,-0.1477623,0.28691712
1972-03-01,0.1276783,-0.7500013,-0.6096989,0.53223133,-0.9442444,0.104724504,0.67741126
1972-04-01,0.13026047,-1.1975921,-0.51415557,0.1509182,-1.1112303,0.70208627,0.9086666
1972-05-01,0.1870697,-1.8098733,-0.03959465,-0.55604553,-0.77438927,0.3313896,0.723605
1972-06-01,0.32479018,-1.0747917,-0.053940583,-1.4311424,-0.351474,0.41516915,0.75000155
1972-07-01,0.24072342,-0.97695315,0.19998093,-1.169474,-0.012049866,0.49292374,0.5833023
1972-08-01,0.25191268,-0.63293916,0.14259796,-0.74914014,0.030986786,0.81656647,0.86017764
1972-09-01,0.4978012,-0.269989,0.4335312,-0.4272194,0.29609832,0.8372242,0.98527336
1972-10-01,0.77266806,0.1322693,0.75746155,-0.16612473,0.69979095,0.86017764,1.155989
1972-11-01,1.3505188,0.40684813,0.9060844,0.055661775,1.03405,0.78701365,1.8004051
1972-12-01,1.0254418,0.58645856,0.8564476,0.14374542,1.154554,0.9671976,1.6968281
1973-01-01,0.9785984,-0.16055146,1.0302044,0.3204651,1.0429459,0.25866604,1.0859511
1973-02-01,1.3366531,0.22904053,0.77599794,0.5345337,1.0168247,0.01783905,1.7444025
1973-03-01,1.650429,-0.18539849,0.52434003,0.84799117,0.16501084,-0.103530124,1.2070014
1973-04-01,0.5380379,-0.8776165,-0.07772751,0.47783127,-0.68616563,0.41985434,1.6118841
1973-05-01,0.33352622,-1.9705757,0.1191391,-0.45521393,-0.6899883,0.52051735,0.81932104
1973-06-01,0.5450462,-2.347744,-0.18380585,-1.6644455,-0.9352749,0.49917412,0.76230013
1973-07-01,0.15195008,-2.4525483,-0.1968666,-2.467202,-0.86200714,0.33575553,0.5042709
1973-08-01,0.071993254,-2.362079,-0.33002168,-2.5796514,-0.8948189,0.94483185,0.7629372
1973-09-01,0.35263902,-2.2916782,-0.2656746,-2.0756989,-0.83588636,1.2388569,1.1512547
1973-10-01,0.28446883,-1.5175918,-0.25643578,-0.81326866,-0.87220114,0.8164543,1.4242554
1973-11-01,0.6377457,-1.1193994,-0.08155022,-0.31154594,-1.0079052,0.5810429,1.2379014
1973-12-01,0.7533806,-0.908198,-0.35869178,0.5297554,-0.8231438,0.098433115,0.48388368
1974-01-01,0.5006336,-0.72383136,-0.3517254,1.2330118,-1.0236202,-0.4825546,0.64954185
1974-02-01,0.2718479,-0.82573354,-0.2787506,0.8359238,-0.70246506,0.34054908,0.8457848
1974-03-01,0.35336915,-0.566048,-0.37374917,0.8181732,-0.89805067,-0.26724547,0.5170692
1974-04-01,0.47236404,-1.4052585,-0.101573184,0.38788453,-1.1235497,0.4099083,1.0104713
1974-05-01,0.46546096,-1.5939415,-0.025640106,-0.3744068,-0.6235733,0.40925065,0.8612343
1974-06-01,0.48419723,-1.0038971,0.11833801,-1.0969235,-0.49175873,0.2928856,0.681427
1974-07-01,0.38492584,-0.81488574,0.045362853,-1.1357124,-0.44935456,0.42667237,0.61305463
1974-08-01,0.4385063,-0.7274475,0.024324799,-0.63310546,-0.36060104,0.6738663,0.6820847
1974-09-01,0.6117401,-0.51213837,0.17947845,-0.16895981,-0.17389068,0.77445376,1.0226341
1974-10-01,1.01343,-0.1456215,0.46809083,-0.10420227,0.025639344,0.92533416,1.7642158
1974-11-01,0.9759563,-0.17980805,0.6334343,-0.06245575,0.36848983,1.0755574,1.7747349
1974-12-01,0.86978114,-0.031228637,0.957877,0.28664017,0.53646314,0.9634651,2.1189003
1975-01-01,1.04603,0.055737305,0.7451733,0.32492447,0.621981,0.24606876,1.3380188
1975-02-01,1.1119015,0.38699645,0.94342154,0.5956955,0.89591825,-0.09120693,1.2857647
1975-03-01,0.89560163,0.5820778,0.6682175,0.41074753,1.1717564,-0.037686158,0.9877588
1975-04-01,1.2031085,0.28248826,0.80502856,0.04687042,0.995993,-0.17449684,0.82402974
1975-05-01,0.6460495,-0.8037613,0.95482254,-0.55167544,0.73535615,0.3645111,0.72585565
1975-06-01,0.7486572,-1.7687184,0.57067716,-0.7701923,-0.17671356,0.30592346,0.7097046
1975-07-01,0.21471635,-2.3191268,-0.09437408,-0.95355606,-0.99219286,0.56687623,0.7863434
1975-08-01,0.027552033,-2.000536,-0.5960121,-0.8366974,-1.3107834,0.65238345,0.85284805
1975-09-01,0.1757637,-1.7611176,-0.42373276,-0.059537888,-1.39534,0.8031284,0.9057358
1975-10-01,0.36387786,-1.819389,-0.27203673,-0.44051704,-1.1065174,0.9370884,1.2708805
1975-11-01,0.031986237,-1.2246435,-0.9725574,-0.0053836824,-1.3335854,1.0894165,0.96685714
1975-12-01,0.5257069,-0.59347856,-0.80186117,0.8287798,-1.1176021,0.36387768,1.0567973
1976-01-01,0.46254653,-0.48743993,-0.61089784,0.6317547,-0.8985176,-0.118075565,0.754203
1976-02-01,0.158107,-0.8598318,-0.60585177,0.58028567,-0.8638687,0.43126145,0.72998273
1976-03-01,0.15205154,-0.6748133,-1.0236576,0.5341991,-1.1605717,0.2644085,0.6361278
1976-04-01,0.3276512,-0.7350286,-0.8272015,0.51670647,-1.281002,0.1490242,1.0869004
1976-05-01,0.282238,-1.9894546,-0.35422668,-0.24052429,-1.255099,0.37373772,0.7656406
1976-06-01,0.24489745,-2.0045924,-0.39257583,-2.0923924,-1.2328964,0.4003128,0.7663139
1976-07-01,0.22908631,-2.213159,-0.47566605,-2.2972584,-1.2251602,0.5362175,0.78212434
1976-08-01,0.41646042,-2.1250234,-0.43597108,-2.2895217,-1.1948837,0.8154278,1.1474518
1976-09-01,0.51166075,-1.871043,-0.218322,-1.4115238,-0.9826172,0.85579526,0.9900177
1976-10-01,0.66774905,-1.4710662,0.1554161,-0.86353225,-0.7380562,0.7054256,1.3402077
1976-11-01,0.48273048,-0.95234144,0.08645401,-0.6630394,-0.244561,0.8285469,1.4814949
1976-12-01,1.0293763,-0.70037955,0.33034247,-0.1359047,-0.034985352,-0.0030273437,1.5370001
1977-01-01,1.580217,-0.40690765,0.74269485,0.76569444,-0.24449845,-0.31455764,1.6446145
1977-02-01,1.7026432,0.02193756,0.74906427,0.6620213,-0.30465013,-0.39346236,1.0353143
