,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7
1965-01-01,1.2667077,-0.16424522,-0.452977,0.35130233,-0.58984834,0.38030586,-0.16489716
1965-02-01,1.2429184,-0.22355576,-0.634169,0.2890587,-0.051815033,0.4591694,0.097113036
1965-03-01,1.1063735,-0.16391906,-0.46177673,0.35782012,-0.05931015,0.43179512,0.034217834
1965-04-01,1.1174538,-0.15642357,-0.7550713,-0.23235473,-0.008473205,0.28971022,0.14371452
1965-05-01,0.21215019,0.25809938,-0.04627533,-0.061592102,-0.88509905,0.41191635,0.1371971
1965-06-01,0.7048855,0.29068795,0.15870515,0.47481155,-0.76289254,0.06256981,-0.040735625
1965-07-01,-0.2597286,0.015642548,-0.80362815,0.18216896,0.05442276,0.20302543,0.008798981
1965-08-01,-0.7514864,-0.17434768,-0.09352837,0.8130787,-0.05865898,0.22257844,0.17434768
1965-09-01,0.12253189,0.028025817,0.47253054,-0.6690384,-0.56801414,0.08081932,0.25809938
1965-10-01,0.10949669,0.10102387,-0.5064224,-0.09548378,-1.130489,-0.011405945,-0.15740128
1965-11-01,1.4104217,-0.42169267,-1.2298832,-0.67751086,-0.4210411,0.39105988,0.20302506
1965-12-01,0.86945724,0.0335659,-1.2337936,-0.10721588,-0.39562225,0.53966254,0.10330506
1966-01-01,0.898365,-0.05350151,-0.48052675,0.5327179,-0.15590897,0.119147494,-0.08008804
1966-02-01,0.9124794,-0.17625923,-1.3365524,0.067286685,-0.14737472,0.2819496,0.0469368
1966-03-01,1.1071198,-0.25503463,-0.5501137,-0.014442444,-0.13949737,0.42046243,0.08205757
1966-04-01,1.0073372,-0.094530486,-0.33315355,0.050547026,-0.20744172,0.23534088,0.14409295
1966-05-01,-0.0055797575,0.13293305,-0.6968319,0.55405235,-0.14901657,0.34726715,0.43260688
1966-06-01,0.41586724,-0.040372085,0.0728672,0.6571163,-0.42998105,0.16214523,0.2583168
1966-07-01,0.08698082,0.13588753,0.11849098,-0.25700417,-0.0045951842,-0.08435516,0.13030739
