,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6
1965-01-01,0.0037290454,-0.056577027,0.051952958,0.034249842,0.02747327,0.3778056
1965-02-01,0.030730247,-0.090827525,0.052898526,0.029732168,0.0120815635,0.77342
1965-03-01,0.019068241,-0.043496728,0.031097949,0.02137965,0.011923969,0.29580396
1965-04-01,0.017860055,0.01770246,0.06608391,0.030415058,-0.03440875,1.5855038
1965-05-01,0.030625165,0.018753052,0.0355106,0.029994786,-0.010874689,2.3857155
1965-06-01,0.02679038,0.017965078,-0.06440425,0.019278407,0.012501836,1.7150464
1965-07-01,0.032936573,0.028681517,-0.0074601173,0.024636567,-0.012503147,1.8532567
1965-08-01,0.022010028,0.032411218,-0.006409526,0.016284108,-0.0065145493,1.6763306
1965-09-01,0.030099869,0.03178084,0.07853389,0.017492294,0.010242999,1.0820423
1965-10-01,0.023218215,0.027000487,0.00388664,0.024268866,-0.084103525,1.5583451
1965-11-01,0.021642268,0.04023844,0.031097949,0.014970779,-0.12786222,1.4667827
1965-12-01,0.023008108,0.005462587,0.01801765,0.027525842,-0.04255116,1.8349757
1966-01-01,0.02328372,-0.0038433075,0.042933762,0.029575408,-0.03917688,0.38418758
1966-02-01,0.022098362,-0.003296256,0.026748717,0.020092309,-0.1114853,0.6614763
1966-03-01,0.028481185,0.0063236356,0.033405066,0.024560273,-0.064480305,0.80545485
1966-04-01,0.027660549,0.027660549,0.030168056,0.034180164,-0.06999689,1.5265787
1966-05-01,0.02214396,0.0054118037,0.020685017,0.029210627,-0.0150132775,1.7239908
1966-06-01,0.021551251,0.02424115,0.006642759,0.02424115,-0.018022358,2.124833
1966-07-01,0.026383996,0.025061786,0.0437544,0.017356813,-0.113719344,2.127842
1966-08-01,0.023694038,0.02802527,0.044985354,0.028116465,-0.012961686,1.7625613
1966-09-01,0.017812729,0.030715168,0.019590795,0.02250868,-0.01989162,1.0809199
1966-10-01,0.027113438,0.03481841,0.06226462,0.029985726,0.004363179,1.2143668
1966-11-01,0.02250868,0.017675936,0.009742975,0.014028609,-0.005666971,1.0930017
1966-12-01,0.035547912,-0.027550995,0.04448384,0.021642447,-0.023265362,1.7653425
1967-01-01,0.024446428,-0.042620182,0.04453504,0.032398164,0.019528925,0.7301105
1967-02-01,0.021046042,-0.037807226,0.03595555,0.030462563,0.03354907,0.1345675
1967-03-01,0.033496737,-0.043352604,0.025754273,0.019633532,0.006293416,0.5000334
1967-04-01,0.025231123,0.035850883,0.03286898,0.030881047,-0.002129078,0.7309998
1967-05-01,0.032293558,0.025597334,0.0067642927,0.030096352,6.8068504e-05,2.727356
1967-06-01,0.023557127,0.04123926,0.070901334,0.026643634,-0.024781108,1.6245236
1967-07-01,0.025126517,0.023138583,0.040559173,0.028265357,-0.048740864,1.6034935
1967-08-01,0.022458494,0.029677868,0.097895324,0.018064141,-0.04586363,2.1840746
1967-09-01,0.031561136,0.0276376,0.047935426,0.020209014,-0.009871602,1.2623535
1967-10-01,0.030357897,0.025126517,0.046836853,0.026015878,0.011786461,1.6684675
1967-11-01,0.027532995,0.033967614,0.05133587,0.013198912,-0.007883668,0.85838455
1967-12-01,0.014454484,0.023661733,0.03684485,0.024184883,-0.09488189,0.51305956
1968-01-01,0.0060192645,-0.015033454,0.04552096,0.026216447,0.00438264,0.20323023
1968-02-01,0.0268116,-0.02269572,0.0293037,0.024356663,0.032986045,0.6039382
1968-03-01,0.019707233,-0.0037259758,0.0074698925,0.028113425,0.019707233,0.7044035
1968-04-01,0.020042002,0.023687154,0.043103248,0.026625603,0.011338234,0.7258282
1968-05-01,0.031609803,-0.03050682,0.0015929937,0.0317958,0.015950471,1.0100024
1968-06-01,0.025472552,0.028039038,-0.007333964,0.031758606,0.028559774,1.53234
1968-07-01,0.03350678,-0.0034656227,0.017810255,0.033097655,0.02104628,1.6727905
1968-08-01,0.029824436,0.022571295,0.004643023,0.022943258,0.01617366,1.5056708
1968-09-01,0.031275064,0.03317204,0.045000225,0.027369529,-0.00089913607,1.4469762
1968-10-01,0.022087753,0.02658841,-0.003242433,0.02603048,-0.006143689,1.2219429
1968-11-01,0.020748705,0.02952686,0.008622944,0.02443108,-0.093553305,0.84641623
1968-12-01,0.018145025,-0.01748836,0.0376727,0.027071953,-0.0935905,1.0870717
1969-01-01,0.028244615,0.016887844,0.04061991,0.021471322,-0.09041554,0.12729782
1969-02-01,0.024628758,0.018619359,0.03323549,0.023202837,-0.052372992,0.52783954
1969-03-01,0.029466867,-0.014126718,0.017651796,0.028448343,-0.085017264,0.67878747
1969-04-01,0.03043449,0.029212236,0.010929406,0.030841887,-0.015654564,1.4918387
1969-05-01,0.02722609,0.028652012,-0.005876541,0.0265131,-0.059197247,2.1660118
1969-06-01,0.03486514,0.026411235,0.02096206,0.019841611,-0.098920405,1.630055
1969-07-01,0.028244615,0.034254014,0.040568948,0.01704067,-0.032307744,2.565484
1969-08-01,0.027989984,0.03669852,0.013934076,0.018110096,-0.0018023849,1.6171196
1969-09-01,0.03160578,0.03486514,0.035017908,0.022438943,-0.005876541,2.014402
1969-10-01,0.019841611,0.03389752,0.026105642,0.026105642,-0.006334901,1.4554768
1969-11-01,0.029365003,0.03343916,0.03343916,0.028906643,0.0017625093,1.1039779
1969-12-01,0.014901698,-0.0032792687,0.049277484,0.024985254,-0.025585353,0.26439363
1970-01-01,0.027630866,0.027810514,0.030415058,0.028124869,-0.026929736,0.7329223
1970-02-01,0.03777963,-0.0793798,0.047748685,0.030774295,-0.021406293,0.29154262
1970-03-01,0.020311236,-0.019430459,0.026642978,0.0346362,-0.038829803,0.5843737
1970-04-01,0.011913836,-0.024370074,0.034546375,0.026553154,0.00059753656,0.89476305
1970-05-01,0.023499548,-0.012559891,-0.0034439564,0.02583462,0.023409724,1.4899902
1970-06-01,0.026867509,0.016718745,0.03881246,0.031986773,0.018200636,2.153205
1970-07-01,0.029741466,0.042360008,0.031133533,0.031807125,0.024307847,1.6685808
1970-08-01,0.026283681,0.028484106,0.023679197,0.025879562,0.012228191,1.450563
1970-09-01,0.030145586,0.032390893,0.008770406,0.022376895,0.017931223,1.1680152
1970-10-01,0.024128199,0.030998826,-0.0018722415,0.018559873,0.022960663,0.85785043
1970-11-01,0.026014268,0.01617986,0.013485551,0.02794522,0.031582594,0.68177456
1970-12-01,0.021882951,-0.006497562,0.06804615,0.03234601,0.019862175,1.3941611
1971-01-01,0.026776314,-0.02899301,0.044742286,0.021115184,0.02443701,0.6795396
1971-02-01,0.013769686,-0.03325057,0.029209197,0.023781955,0.023875535,0.50619614
1971-03-01,0.026776314,-0.020290792,0.008014977,0.03126782,0.022752702,0.48008937
1971-04-01,0.022331595,-0.0010615587,0.07360947,0.031969607,0.026308477,0.6669073
1971-05-01,0.036507845,0.02462411,0.061585367,0.036507845,0.03285855,1.5561289
1971-06-01,0.034683228,0.02017945,0.04277724,0.025747001,0.02443701,1.6941954
1971-07-01,0.026729524,0.008155346,0.05685997,0.023548067,0.0007163286,2.1302443
1971-08-01,0.031127453,0.033419967,0.074638784,0.024015903,0.0007163286,1.3576611
1971-09-01,0.024296641,0.027197361,0.013722897,0.020085871,0.025559843,1.0158868
1971-10-01,0.026823103,0.011711121,0.038285732,0.03706932,0.023314118,0.89171576
1971-11-01,0.023314118,0.015313625,0.050824523,0.021489441,0.019056559,0.60271645
1971-12-01,0.027899206,-0.0376485,0.042215824,0.026168108,-0.022910833,1.9143721
