,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6
1965-01-01,3.636729430657351e-05,0.00015944032495833217,0.0058121364418184385,-0.00011126547279308468,-1.5657121726759054e-06,-6.488359366144944e-05
1965-02-01,3.626087373427023e-05,0.00014249898524946748,0.006387312896549702,-0.00010094083864392052,-1.6235172982514206e-06,-6.265811516574285e-05
1965-03-01,3.675070819625344e-05,0.00015878040836756364,0.005392696402850561,-0.00010618374281678745,-1.8622318841542135e-06,-6.413620044893974e-05
1965-04-01,3.528432737385306e-05,0.00014950210083553798,0.00492686995130498,-0.00011363875940077281,-2.8404129086099567e-07,-7.016112611858248e-05
1965-05-01,3.53251581325964e-05,0.00012031723280527157,0.004318579158280045,-0.00011303139129473317,-3.267546787111279e-07,-6.750456122972537e-05
1965-06-01,3.696061307703191e-05,0.00012752926411115353,0.0027868449251400307,-0.00011230287011197773,-2.2875658678769956e-07,-7.054755665748286e-05
1965-07-01,3.917624925621726e-05,0.00012806787006475293,0.0016473233699798584,-0.00011841082193862973,-1.9074928864756476e-07,-7.045926687199618e-05
1965-08-01,3.97197029364313e-05,0.0001264771287280478,0.0019007247828994878,-0.00012062464101446047,-8.120711688361495e-08,-7.194218841844026e-05
1965-09-01,3.7321497745622026e-05,0.00011864141382383217,0.0028113092412240803,-0.00011140015177441598,-5.674995444269416e-07,-6.807339898563192e-05
1965-10-01,3.7341313623388145e-05,0.0001224304581052836,0.0034368917113170028,-0.00010904676507845144,-1.1400456388846449e-06,-6.586636712324009e-05
1965-11-01,3.633917221697026e-05,0.00012403373451282582,0.005076727029518224,-0.0001157591109215561,-1.2075409624519965e-06,-6.869324848708367e-05
1965-12-01,3.451976631095441e-05,0.00014236545227999032,0.005912290362175554,-0.00010648393474545005,-6.907997876493937e-07,-6.598996661419378e-05
1966-01-01,3.884399025229223e-05,0.00015790005579076121,0.005468227391247638,-0.00010216147274053591,-2.972987925945229e-06,-6.189523168110952e-05
1966-02-01,3.8626755556724844e-05,0.0001400656241968503,0.006247931742109358,-0.00010912862798405064,-2.572595427983464e-06,-6.433224975086561e-05
1966-03-01,3.604461234472644e-05,0.00014272210823388346,0.005071029954706319,-0.00010853370947737573,-1.2097335645360762e-06,-6.42501017394711e-05
1966-04-01,3.8037319217969754e-05,0.00013846121810115222,0.005113673614687286,-0.00010756783783950839,-1.7483904595546207e-06,-6.76557929148748e-05
1966-05-01,3.495983642913977e-05,0.00013203627308381298,0.0046608685806859285,-0.00011185619002100819,6.497980095838097e-07,-7.013337327370582e-05
1966-06-01,3.830692687255335e-05,0.00012734726943451456,0.0025317020117654465,-0.00011924757718211598,-9.956995782436467e-07,-6.880076770898173e-05
1966-07-01,4.104863406685535e-05,0.00011964303874328995,0.0020942372429999523,-0.00012100904293182362,-3.8285827489887164e-07,-7.058922443568974e-05
1966-08-01,3.9619162435979884e-05,0.0001256623874181522,0.001714215068204794,-0.00012094196329678706,-7.765170413486269e-07,-6.866093449271693e-05
1966-09-01,3.8724859439141426e-05,0.0001146035062622998,0.0025054101570276543,-0.00012206918348596874,-6.57660919448828e-07,-6.790884874061539e-05
1966-10-01,3.614440560307352e-05,0.00012871548135176693,0.004775421621161513,-0.00011642619552764579,-7.297939363124921e-07,-6.540655076572056e-05
1966-11-01,3.675364613656946e-05,0.00014405359571244113,0.005888118175789714,-0.00010867049412754653,-9.305040104801852e-07,-6.605361664441768e-05
1966-12-01,3.399676201138286e-05,0.00015086826399630428,0.006562987255165353,-0.00010949458853418892,-1.3627990710348736e-06,-6.422633003145783e-05
1967-01-01,3.2830231847570916e-05,0.0001527014223699409,0.006723579281242564,-0.00010268298287024026,-1.2008104294456306e-06,-6.205483709404638e-05
1967-02-01,3.284221831714511e-05,0.00014490531675778983,0.0068190078309271485,-0.00010079469583812707,-1.0958122151027808e-06,-6.105582713818769e-05
1967-03-01,3.451574923631425e-05,0.00015242383820454085,0.005876428622286767,-0.00010696944900281934,-8.123723236435561e-07,-6.30331877602919e-05
1967-04-01,3.4795090632206975e-05,0.00013915667200068896,0.004624360735761002,-0.00010441755272409437,-9.889248257077168e-09,-6.422980205265236e-05
1967-05-01,3.642518998356134e-05,0.00014258782213896905,0.004591009201249108,-0.00011366872159304947,-3.049760159743237e-07,-6.646041818660326e-05
1967-06-01,3.819461669337312e-05,0.00013911175891846876,0.0030187424272298813,-0.00011022540985838369,-9.243772880422265e-07,-6.372926214694198e-05
1967-07-01,4.055773094859755e-05,0.00012934361987853457,0.0016065585441538133,-0.00011920739176644502,-1.5907212873604823e-06,-6.476248403809444e-05
1967-08-01,4.082007681712899e-05,0.0001275313511621534,0.0013488854165188968,-0.00012300953897754856,-8.355652022481512e-07,-6.44750514940717e-05
1967-09-01,3.874939290155101e-05,0.00011132099308796523,0.001911628532980103,-0.00011310628336352138,-7.247089588451291e-07,-6.614361534024438e-05
1967-10-01,3.58869134028542e-05,0.00010831358131805534,0.0042136714910157025,-0.00010894488490697358,1.8166376323274876e-07,-7.062217868412192e-05
1967-11-01,3.535370578818251e-05,0.00012402675214648378,0.005803958993055858,-0.00010912979146667374,-4.2761430274473905e-07,-6.455168884015141e-05
1967-12-01,3.6100032006213086e-05,0.00013780435868906545,0.006322883564280346,-0.00011297720049889887,-7.664005460708808e-07,-6.478736610153975e-05
1968-01-01,3.500280502433476e-05,0.00017713198822253106,0.0063460596720688045,-9.835443689062986e-05,-1.515421213989515e-06,-6.440072362688138e-05
1968-02-01,4.029102393247355e-05,0.00018560500680714064,0.007806761277606711,-9.663237196024215e-05,-3.2122691804312687e-06,-6.498796035992274e-05
1968-03-01,3.748918860794454e-05,0.00013630309886617685,0.005662017792928964,-0.00010694873767093786,-1.8674495088680503e-06,-6.172489993600905e-05
1968-04-01,3.587660520247796e-05,0.0001384198664087116,0.0040989863919094205,-0.00011166692459269123,-1.7872827758887996e-06,-6.353031085214296e-05
1968-05-01,3.631982250762905e-05,0.00015293408068828285,0.004601372347678989,-0.00012099686492350348,-4.0069175105718713e-07,-6.452377423274845e-05
