,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6
1965-01-01,-0.4992531,0.15349083,-0.036499023,-0.14892845,-0.15186158,0.85088044
1965-02-01,-0.067783736,0.8521843,-0.80819035,-0.058985136,-0.52760506,-0.30437508
1965-03-01,-0.025093079,0.26363945,-0.5230425,0.27960816,-0.6843544,-0.33044586
1965-04-01,-0.24506417,0.111126326,-0.13882637,-0.36498946,-0.4070282,0.091573335
1965-05-01,-0.004888153,0.21149826,-0.105912015,0.07397537,-0.24376068,-0.33598536
1965-06-01,0.04334259,0.21671219,-0.12839814,-0.38682365,-0.14762497,-0.16033478
1965-07-01,-0.4819809,0.058333207,0.3483692,-0.43603134,0.022486115,-0.08472977
1965-08-01,-0.19715957,-0.30274543,0.111125946,0.31969148,0.21182403,-0.918013
1965-09-01,0.051815413,0.35619012,-0.3483692,0.1323082,-0.103630826,-0.47350845
1965-10-01,0.07169418,0.2264885,-0.76419604,-0.044320296,-0.20758744,-0.053118896
1965-11-01,0.24473819,0.4070282,0.4979496,-0.3441326,-0.26266176,0.18151703
1965-12-01,-0.39040813,0.4089834,0.46927166,-0.16848144,-0.83426094,0.18868637
1966-01-01,-0.038731,0.4802002,0.07024117,-0.4391716,-0.73589134,0.032494735
1966-02-01,0.036105346,0.46280402,-0.17002296,-0.41685218,-0.6620396,0.11094169
1966-03-01,-0.18118286,0.09518661,-0.3164135,-0.19529685,-0.34989318,0.6489105
1966-04-01,0.18183938,-0.15000114,0.061379053,0.0042671203,-0.5172905,0.08533974
1966-05-01,-0.0016410828,0.14277992,-0.2471569,-0.007221222,-0.44376677,-0.20350266
1966-06-01,-0.08960686,0.08074455,-0.18052635,-0.68238986,0.10798721,-0.40142518
1966-07-01,-0.5566772,-0.016411591,0.36433524,-0.36564866,-0.0019691468,-0.3571144
1966-08-01,0.02855606,0.16509971,-0.543877,0.40011215,-0.0036109923,-0.051203918
1966-09-01,-0.21958618,0.2077694,-0.21302108,0.2300888,0.02986908,-0.54354894
