,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1037.2890377968583,1020.9656544937986,1305.5523484753023,1297.581449468085,1033.6788511884974,1283.355584665507
1965-02-01,1035.8737875750555,1019.9038050133192,1312.32666015625,1297.2517037898936,1032.728692237367,1280.6769875919117
1965-03-01,1037.4729119537978,1021.6174887037408,1309.589134954637,1297.3352310505318,1033.868205618351,1283.1711200105042
1965-04-01,1036.3856682094743,1021.7161071945176,1315.0335890246974,1297.0713254238697,1035.146240234375,1282.637524003742
1965-05-01,1036.552154902365,1021.518126154689,1318.5030635710684,1296.5235933344413,1033.9147066156916,1282.6807102235425
1965-06-01,1038.058563659471,1022.7737216966946,1316.8885852444555,1292.2838056848404,1034.9184258643618,1284.7549566701682
1965-07-01,1037.8306771761893,1022.0997895154245,1316.5755339591733,1288.6640313331116,1034.9545534823803,1285.0516695936187
1965-08-01,1037.5316114805487,1022.1744470919741,1314.9943296370968,1296.6478713015292,1034.5354783078458,1282.8139617663471
1965-09-01,1037.717801557034,1022.5847420836675,1312.652075982863,1300.704060006649,1034.886599276928,1282.8378116383274
1965-10-01,1037.9100754391905,1022.6385940006302,1314.378386466734,1302.1348799035904,1035.727227393617,1282.3770218536633
1965-11-01,1038.2814503845282,1021.7270051307573,1316.0045599168348,1296.5387352476728,1035.792792137633,1284.2110000738578
1965-12-01,1037.8125965787726,1020.8436848809149,1316.1488391507055,1299.2015562666222,1034.0837090674868,1285.5260768858325
1966-01-01,1037.9234814926165,1020.5962827072353,1309.1919732862902,1299.6021546708776,1035.4337911402924,1280.2002466025474
1966-02-01,1037.3348962888524,1021.1375767107298,1315.884537235383,1302.9672176279919,1034.0818390541888,1282.7188187286633
1966-03-01,1036.5874061543411,1020.8806192623597,1310.9556136592741,1299.0906540890958,1033.615452543218,1284.0119690454308
1966-04-01,1036.1059478332718,1021.5512059786033,1314.2035502772178,1296.2406499335107,1034.5067839926862,1280.5437616941308
1966-05-01,1036.8675075896463,1022.3494294583525,1316.495597593246,1291.7836290724733,1034.8150401013963,1285.1366059118961
1966-06-01,1037.3710739086468,1022.8856772921918,1315.2276020665322,1301.0428440824467,1035.0980406416224,1284.4077999852286
1966-07-01,1036.7280268181514,1022.6189463866292,1318.2242313508063,1294.113405917553,1033.8231279089096,1283.3714845801603
1966-08-01,1037.1537618154603,1023.371838255829,1317.6912959929434,1299.015827584774,1034.8440408909576,1282.4434937549238
1966-09-01,1037.638633243491,1023.1417004719008,1312.5196100050402,1302.5719695395612,1034.504519198803,1281.9128212808562
1966-10-01,1037.2363202410186,1022.6258331214912,1314.5436539188509,1302.8542116855053,1035.382947556516,1279.9863414604124
1966-11-01,1036.9248504145924,1021.8097746208324,1313.468017578125,1300.631415184508,1033.8947130568483,1283.3156040736608
1966-12-01,1036.2879298346677,1021.019724593263,1309.664779170867,1299.1012508311169,1033.851250831117,1284.7148734982275
1967-01-01,1037.547865622267,1021.4957540566281,1311.3100113407259,1299.1083412982048,1033.1635534408244,1286.379697142529
1967-02-01,1037.0166659483484,1022.0905587172748,1313.913849861391,1301.2299493018616,1033.9463202293882,1285.6025503463104
1967-03-01,1036.3745452256712,1021.6199894108759,1314.702896610383,1302.0824156416222,1034.3317143866357,1285.9306784237133
1967-04-01,1036.2931332624125,1021.9644044758966,1320.2240580897178,1300.1732619265292,1034.9464500914228,1279.6983221999737
1967-05-01,1036.5679754251044,1021.9034812081089,1316.819320186492,1298.3436876662233,1033.5712890625,1283.5423060825894
1967-06-01,1036.683823962258,1022.6642108641012,1312.4461709299394,1301.7304895279256,1033.5418103806517,1284.8549722623425
1967-07-01,1037.2683719105305,1023.0946010236452,1317.698462701613,1300.4997610538564,1033.4383467004654,1285.3984159581803
1967-08-01,1037.9999561125035,1023.1262822417793,1314.5655478200604,1303.9744015957447,1033.5117758892952,1284.011661305147
1967-09-01,1037.6990146862806,1023.2910995413469,1312.727326423891,1300.231907621343,1034.230344082447,1282.282904616925
1967-10-01,1038.2307563839227,1022.6950697020366,1313.6682522681451,1300.88656811004,1035.0263671875,1284.2179755202862
1967-11-01,1037.1572833271664,1021.7570975327251,1316.145531439012,1298.7794007646276,1034.5417376579123,1282.9695757697611
1967-12-01,1037.7686959421674,1021.2377952065192,1310.5471900201612,1297.1941489361702,1034.5155418882978,1282.8777922301733
1968-01-01,1037.556777806277,1020.6391471771883,1303.4932979460684,1299.5055632895612,1032.4416555851064,1286.6860782398899
1968-02-01,1037.5448664243306,1021.2393224840313,1293.6228893649193,1297.803020071476,1034.079901512633,1278.4767471441703
1968-03-01,1036.7705773229363,1022.5030467228316,1316.2244833669354,1304.298952792553,1034.22445873504,1283.2761620273109
1968-04-01,1036.2362371964143,1021.8628936683662,1319.9229381930443,1295.9116574551197,1034.0713513962767,1280.697734416032
1968-05-01,1036.3199059493577,1022.2080527916619,1313.6664015246974,1294.4707602642952,1033.3044901097076,1281.8189348493304
1968-06-01,1037.097805257249,1023.6077662676873,1315.5647917716733,1297.1384381233377,1033.49106029754,1282.8786128709296
1968-07-01,1037.9710744605254,1023.6093327061612,1317.4457377772178,1299.9415361120346,1033.9894500083112,1284.3580486393778
1968-08-01,1037.886055575762,1023.5040680407167,1314.752472908266,1294.0956407912233,1033.611260596742,1281.8585820558692
1968-09-01,1037.4681881349234,1022.4639025442541,1313.7638215095765,1294.2508518949467,1034.467378656915,1282.0695380202862
1968-10-01,1037.344925370232,1022.1676890288439,1312.4134482106854,1300.9785623753323,1034.9379571143618,1282.6574245420825
1968-11-01,1037.5928076014197,1022.0266368386945,1311.473152406754,1295.8981258311169,1034.9895331200132,1280.175293994551
1968-12-01,1037.1182050592035,1020.8741409203856,1310.374755859375,1295.4859956781913,1033.77261157746,1281.5686394186582
1969-01-01,1035.921111173599,1018.5195209562614,1308.546851373488,1296.5476697556514,1032.9909719913564,1280.5032169117649
1969-02-01,1035.998820950577,1019.8525489086846,1314.3116809475805,1299.6842794215424,1033.4542573969416,1275.0242089023109
1969-03-01,1036.1865155535186,1021.7741325511286,1316.2402737525201,1299.636801861702,1035.1896349318483,1276.1290478105304
1969-04-01,1036.0620701916123,1021.974133177704,1318.9098727318549,1296.7743828956116,1035.287613239694,1284.3064764968487
1969-05-01,1036.3394155184087,1021.5338129171201,1314.033439390121,1292.3579049617686,1034.379856840093,1283.214921710872
1969-06-01,1036.522251617793,1022.3723106489173,1313.440650201613,1296.8733117935506,1034.0428648603724,1281.6419328962054
1969-07-01,1037.757431703697,1022.4942019398774,1319.4591103830644,1292.5092981216756,1035.4714926861702,1284.2760102087711
1969-08-01,1036.9112998215066,1022.4715613095068,1316.182113155242,1301.3612398188163,1035.6671895777924,1281.4315154772846
1969-09-01,1036.997461883578,1021.6189880091373,1314.0429293724799,1298.924820270944,1034.6398094664228,1282.4808585543592
1969-10-01,1036.5889073958053,1022.1330259831863,1310.8970986643144,1299.0343718833112,1035.6319138547208,1280.8744799189208
1969-11-01,1037.651037374277,1022.0028325683146,1313.3973743069555,1302.1165953291222,1035.1312853224733,1281.526838030134
1969-12-01,1037.3521260732728,1021.8134165902841,1309.1597624747983,1297.6661714594413,1034.517224900266,1282.2227413914786
1970-01-01,1037.8745909527636,1021.7795927080946,1301.9514711441532,1300.5657049950132,1034.6226365109708,1278.424508231027
1970-02-01,1037.2483728776324,1021.2422539617467,1306.1535250756049,1298.245849609375,1034.435437790891,1286.479174189207
1970-03-01,1036.1864991285574,1021.3640109865519,1311.938988470262,1298.719222697806,1033.5615234375,1279.55406894203
1970-04-01,1036.5200211080464,1021.987313638577,1322.6134072580644,1294.6037909325132,1035.122911818484,1282.6682980321036
1970-05-01,1035.9612504940628,1022.3021174220182,1318.4842017389112,1298.547674950133,1034.0132407330452,1283.2206918411896
1970-06-01,1037.3488115160792,1023.1265283963967,1315.7853058845765,1299.0344757729388,1033.3740701878326,1284.7279268152574
1970-07-01,1037.1315125628616,1023.9206008141899,1318.863997920867,1298.6241117436834,1034.632215134641,1283.4388284122242
1970-08-01,1036.7300963632772,1023.2889568772914,1318.375952935988,1301.6719217503323,1034.0520123420877,1282.0226076270353
