,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6
1965-01-01,5.1022012e-05,1.11799745e-05,-0.00010208732,-3.5085232e-06,-5.1825277e-06,9.300746e-06
1965-02-01,5.5517747e-05,1.2831108e-05,-7.299983e-06,-1.4617746e-05,-4.374911e-06,-4.0861187e-07
1965-03-01,4.9254224e-05,1.156584e-05,-8.813349e-05,2.9793355e-06,-4.6261644e-06,7.2637545e-06
1965-04-01,5.619973e-05,1.2400378e-05,-4.790518e-05,-4.1457562e-05,-4.34799e-06,-3.1824915e-05
1965-05-01,6.6259054e-05,1.4527104e-05,-4.764495e-05,-4.7469817e-05,-4.9133173e-06,-3.1824915e-05
1965-06-01,6.4536136e-05,1.26247105e-05,-6.455107e-05,-4.318945e-05,-5.110736e-06,-9.1308775e-06
1965-07-01,6.748843e-05,1.3611803e-05,-7.1640156e-05,-4.978499e-05,-6.160642e-06,-2.0581096e-05
1965-08-01,6.797299e-05,1.2714452e-05,-0.00013339595,-5.6721525e-05,-5.8824603e-06,-4.31854e-05
1965-09-01,6.0740334e-05,1.2301665e-05,-2.379332e-05,-6.0948056e-05,-6.4836872e-06,-6.972908e-05
1965-10-01,6.378236e-05,1.2346536e-05,-1.895659e-05,-5.8498284e-05,-6.035008e-06,-6.159009e-05
1965-11-01,5.494344e-05,1.2920842e-05,-5.855247e-06,-4.7712107e-05,-5.640178e-06,-3.4687473e-05
1965-12-01,4.9128597e-05,1.14940485e-05,-1.0072807e-05,-2.2864418e-05,-4.545401e-06,1.3724688e-05
1966-01-01,5.175916e-05,1.3384764e-05,-4.1380164e-05,-1.0231894e-05,-4.9871137e-06,1.37831175e-05
1966-02-01,5.08956e-05,1.3718785e-05,-6.358835e-05,-7.4456893e-06,-5.5329524e-06,1.673226e-05
1966-03-01,7.399993e-05,1.3303299e-05,-0.000106684936,-1.4525262e-05,-4.4494277e-06,-1.5089152e-05
1966-04-01,5.4496486e-05,1.4476438e-05,-3.2451273e-05,-2.8252622e-05,-4.7427106e-06,-2.90935e-05
1966-05-01,6.888374e-05,1.2553792e-05,-0.00015903628,-4.332421e-05,-5.5248033e-06,-1.5626838e-05
1966-06-01,6.231741e-05,1.2089426e-05,-5.399956e-05,-5.2024996e-05,-5.3455747e-06,-1.1203125e-05
1966-07-01,6.669225e-05,1.2170891e-05,-0.000110913126,-5.8599464e-05,-5.712181e-06,-1.2995422e-05
1966-08-01,6.885115e-05,1.3067041e-05,-0.00011484803,-6.250178e-05,-6.4942737e-06,-4.856765e-06
1966-09-01,6.865563e-05,1.1682085e-05,-0.00010687231,-6.737357e-05,-6.8690256e-06,-3.0054829e-05
1966-10-01,4.5404653e-05,1.0460062e-05,-2.7791299e-05,-4.7910857e-05,-6.4942737e-06,-2.4343915e-05
1966-11-01,5.3869182e-05,1.0826669e-05,-3.8113296e-05,-3.2040887e-05,-5.1744914e-06,-2.4832729e-05
1966-12-01,5.821143e-05,1.0981457e-05,-3.713568e-05,-1.51199765e-05,-5.109317e-06,-1.3858984e-05
1967-01-01,5.3412252e-05,1.2866378e-05,-3.9419883e-05,-1.6689028e-06,-4.1448743e-06,1.24093385e-05
1967-02-01,6.704702e-05,1.2978664e-05,-2.9346193e-05,-8.654717e-06,-4.682244e-06,1.1222313e-05
1967-03-01,7.0183014e-05,1.3203236e-05,-0.00011555803,-1.45176655e-05,-4.2732004e-06,5.390707e-07
