,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6
1965-01-01,-0.030170774,0.054748915,0.08594985,0.1646882,-0.18573418,-0.0075058937
1965-02-01,0.14246488,0.010007858,0.11818111,0.3120099,-0.049303435,0.49288732
1965-03-01,0.08403663,0.0039736987,0.107878886,0.41900572,-0.052541256,0.09198405
1965-04-01,-0.046507142,0.017955279,0.05460174,0.2191428,0.02266488,-0.23194695
1965-05-01,-0.0013245583,-0.017955303,-0.19912705,0.18558702,-0.087274455,-0.16763173
1965-06-01,-0.19706662,-0.035469033,-0.009566331,-0.09581058,-0.072851375,-0.1376081
1965-07-01,-0.1885305,0.039148428,0.123626545,0.06402087,0.015306139,-0.011332464
1965-08-01,-0.19147399,0.00029435157,0.17396021,-0.087568805,0.0142759085,-0.022517681
1965-09-01,-0.090365134,0.026491404,-0.11818113,0.35130543,0.043858003,-0.10802607
1965-10-01,-0.01560049,-0.0013245821,0.2507853,-0.038265325,-0.26697448,0.03532188
1965-11-01,-0.14467251,0.0023547648,0.13849115,0.17955287,-0.1401101,-0.22164479
1965-12-01,-0.07947423,0.04842043,-0.01015501,0.39413324,-0.105671264,0.021781826
1966-01-01,0.055696726,0.0120073315,0.06929541,0.3526978,-0.033562757,-0.01085
1966-02-01,0.11399746,0.016492033,0.117180154,0.15739755,-0.14365426,-0.06452141
1966-03-01,-0.0082459925,0.01953001,0.1806889,0.32405376,0.10965748,-0.1328042
1966-04-01,0.0666914,0.09519076,0.03949406,0.11645682,-0.07754145,0.22929697
1966-05-01,-0.22235298,0.052803375,0.1484282,0.2955544,-0.040362023,-0.22741632
1966-06-01,-0.24897166,0.039494038,0.09663749,-0.11790347,-0.058734752,-0.036311388
1966-07-01,-0.2734204,0.020542692,-0.023146724,0.015334701,-0.061628103,-0.076239444
1966-08-01,-0.1452455,-0.003038001,0.008824682,0.252299,-0.10329213,0.102424145
1966-09-01,-0.17794022,0.001012659,0.15421489,0.30814043,-0.021121383,-0.09822879
1966-10-01,0.016636658,-0.027920675,0.17605957,0.41143256,0.08260479,-0.035009384
1966-11-01,-0.13280416,0.07537146,0.07493744,0.3053918,0.0091139795,-0.25924304
1966-12-01,-0.08506413,0.0664021,0.19747028,0.1819909,-0.039349366,-0.17085156
1967-01-01,-0.08159877,0.058451366,0.018984199,0.040632915,-0.09958379,0.34288138
