,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6
1965-01-01,8.523551855432743e-05,-1.661445141563767e-06,-0.0008341892680618912,0.00011428745699848866,6.446859377494913e-07,-6.654189790077951e-05
1965-02-01,0.00011521161695782212,-5.953384678377458e-07,0.008644544141134247,2.5839262613744445e-05,5.09407293205603e-07,-2.29801116802264e-05
1965-03-01,0.00011598687024161336,-2.446819297694833e-07,0.0005611931555904448,5.078418325865641e-05,4.7352183041256464e-07,-1.4508262730877116e-05
1965-04-01,0.00011781457942561246,6.074593766572923e-07,0.004584024281939492,-6.54831665363445e-05,3.854550137314728e-07,-2.3598371087917346e-07
1965-05-01,0.00013826850135956192,2.6498583799411194e-07,0.00461004747194238,-6.586239275444919e-05,3.354498297146902e-07,1.4795941318706831e-05
1965-06-01,0.00015058981261972804,4.14874377305199e-07,0.0029194354283390567,-8.266507586196177e-05,2.496550839213607e-07,2.2014249961579307e-05
1965-07-01,0.00016545492371733417,-1.3822170522392583e-07,0.002210527418355923,-8.37782091835062e-05,5.229986791501657e-07,-6.725359049769828e-05
1965-08-01,0.00012988866728846915,1.3842612400413926e-07,-0.003965052746934816,-9.878835540307178e-05,4.994535411249826e-07,-3.709560804141109e-05
1965-09-01,9.540556220599683e-05,1.1119482681828842e-06,0.00699521042406559,-6.923183911677563e-05,4.5895315258224014e-07,-5.562490817586271e-05
1965-10-01,6.314299980658689e-05,-9.381616450466351e-08,0.00747888334444724,-8.049207253586218e-05,6.864663561385734e-07,1.1846931816502807e-05
1965-11-01,6.320915986179898e-05,-4.1008978430814084e-07,0.008789017738308758,-1.700677785265725e-05,5.257956103916062e-07,-1.2747024075430263e-05
1965-12-01,7.647524284948304e-05,-1.2957098408640162e-06,0.008367261762032285,3.627244840379607e-05,5.066241288506072e-07,3.4106079467511295e-05
1966-01-01,5.511774929800595e-05,5.066045199991647e-08,0.005236525976215489,5.558492072547475e-05,4.238152019599795e-07,3.2319422600613466e-05
1966-02-01,0.00010826536254171515,-4.295047305840707e-07,0.0030157076253090054,4.5926492131195225e-05,3.3690680688250666e-07,9.29501961114251e-07
1966-03-01,0.00012811383385269437,-2.403832993461765e-07,-0.0012939507541886996,-1.2883970846429072e-05,6.359479237092478e-07,-4.217137454058199e-06
1966-04-01,0.00011553263448149664,1.0533595789062535e-06,0.006129415123723447,-7.768498603995381e-05,9.644730775343541e-08,2.4216652014902572e-05
1966-05-01,0.0001291068429054576,-3.6795244197395053e-07,-0.006529085658257827,-9.01086726419938e-05,5.636368204892481e-07,2.9908913001279524e-05
1966-06-01,0.00014652555364591535,-6.88067632187087e-08,0.003974586434196681,-0.00011094692154350041,2.910692507159098e-07,6.332378948822485e-05
1966-07-01,0.0001415831434314896,1.6829536569308634e-07,-0.0017167698388220742,-9.799780055993433e-05,4.3605283632263586e-07,4.175050992758077e-08
1966-08-01,0.00013249839412310394,-1.0835722395664288e-06,-0.0021102605387568474,-0.0001246801923226678,6.894423803102842e-07,-1.1300676305836532e-05
