,vws500-250_cluster1,vws500-250_cluster2,vws500-250_cluster3,vws500-250_cluster4,vws500-250_cluster5,vws500-250_cluster6
1965-01-01,16.270656540081003,13.722287111899691,9.227162717057887,11.459307741498295,13.622788217810706,42.991909702998655
1965-02-01,14.09569414370021,11.921278174575992,11.061791609397954,10.575001891540664,15.274085769324808,36.40850595576817
1965-03-01,10.467275261654503,11.083886733896653,9.878058094570017,12.197190026971597,13.6290765165656,42.111175553472016
1965-04-01,9.364546571803366,19.76242874272502,9.435213824532001,10.497843268543903,13.945635312896448,23.557010179886188
1965-05-01,7.720786049336988,19.59856654677124,11.274894255974992,10.215404122854324,14.155584768069252,15.677694888253178
1965-06-01,6.450959341283511,19.81186144603811,11.098387699022135,9.575387819170107,15.338584266278724,14.315686236409595
1965-07-01,5.395536983702378,20.620268550077697,11.325457918610008,10.112257709727766,15.533474848533302,9.457531481543375
1965-08-01,6.479777133935218,19.630974417210638,10.129388582258414,8.690680336645855,12.720478362095395,7.271643769610862
1965-09-01,6.3498122576868194,19.918950322670675,9.409263144480173,8.464264993483186,13.760231912298954,10.084096217029412
1965-10-01,8.067689673008074,17.132875415951034,9.954250361855053,9.25104447843935,12.415599988531138,12.2680606987274
1965-11-01,5.881020373315045,16.32143570921439,9.531363613291825,11.466395029684085,13.02643551284028,24.76993046157968
1965-12-01,8.19972253452115,14.11747963018797,9.458350376978105,11.611514777342718,13.682645927111647,28.476548899703094
1966-01-01,11.422459039213727,10.06551097586888,9.6359829115217,13.635179659732243,12.915227714010975,44.77360989130707
1966-02-01,8.834543171898884,10.452351285235801,10.541603235056993,12.83214646265904,13.197397419698005,32.806551614115826
1966-03-01,9.530982541568804,11.643588255768815,10.431352203552983,10.8980964593497,14.419831735639368,27.23290983937688
1966-04-01,8.531580874823735,18.253237150207443,10.24339616600216,11.998591291415531,11.401545561248549,25.243086645948424
1966-05-01,7.9264246387592365,20.950616802774235,10.263733394068588,10.473027919463256,13.772698543305648,13.221723497911785
1966-06-01,7.494208638350301,19.722754433346026,11.295628668811117,8.772669991264204,14.499329029707019,13.676410012160803
1966-07-01,6.163752911045167,20.47538306323336,12.109632309417481,8.712283515150324,13.247403318560519,7.8319164474509595
1966-08-01,7.602727069361086,19.631909759223003,11.481100853417667,8.611015201336704,11.69621597029381,7.255643067490013
1966-09-01,6.858565264320427,18.5832581454213,9.891961816448921,8.129856573378635,13.757530809740143,6.963821065854792
1966-10-01,7.9981513315904795,18.296506420645503,9.853707595236411,8.382596497955747,12.006953000515988,20.180183462376288
1966-11-01,11.021723375053535,15.736426014746504,10.493467794579306,10.018387770378622,13.350847751441655,26.529124927772312
1966-12-01,12.411043230549739,14.647817651517954,10.402028116493044,9.968016413829023,15.499929689125247,36.38751434400734
1967-01-01,18.521580829070203,8.786700944991631,10.000261643845283,9.509037401803226,17.644077898606604,41.99549022056896
1967-02-01,14.877812657122334,7.789771790820631,10.418565558435231,10.566556221958473,16.006267137422434,42.465386109066834
1967-03-01,12.278340334005089,8.715668029144917,10.153844110897177,10.046697949417283,16.094440520641612,30.343444777222995
1967-04-01,10.905321220544032,13.92067032376069,10.462824148686702,9.786842552271718,13.824070512425392,20.550256229117732
1967-05-01,8.92432559965735,17.83525274742845,10.290850235135837,10.44994137647983,13.513556521635255,17.733382286023524
1967-06-01,9.284439550733222,17.899607331802937,11.830721150916013,8.385680040220361,14.228189277541844,15.548073332868587
1967-07-01,7.508658660355269,18.581650270716803,11.92540044351303,9.810851668494145,14.054014518384161,10.129626277412825
1967-08-01,6.654578045328983,16.42468539203175,10.656410672482206,9.344935610785534,15.117533394751284,7.005512095138535
1967-09-01,7.455324382026749,17.09788619523745,10.244211543754338,7.91740001303606,12.995917671848556,8.854064577312533
1967-10-01,9.616386066627436,18.755466110976627,8.649290242898182,8.495431690117249,12.883436511947885,14.749179865974979
1967-11-01,11.418777895206645,15.70981573340471,10.069543970384807,10.364511412818336,12.460052476765659,26.26984275930453
1967-12-01,13.978373135243663,12.61639204641556,10.406046921336793,11.576499762980202,14.123327223689246,37.039134880855286
1968-01-01,15.60375104742373,9.295691735712884,9.913340283737094,11.292475644731214,16.667676861398625,46.357608007268844
1968-02-01,11.892294848577933,8.147090869468522,9.94688940001305,12.71433431884427,15.583879649298021,58.389116975840324
1968-03-01,11.892690628193254,9.235284615818529,10.784646305519004,10.089507365797672,14.1129879438038,21.884419512209938
1968-04-01,10.754639794603884,13.25851600229851,10.385587611521167,11.538050344367424,12.32417314570385,19.180406926090104
1968-05-01,7.784187820184624,14.639867185734886,9.6698804304379,10.588716216683759,13.581779236954604,22.277358360590608
1968-06-01,8.136716251307558,15.53371387566398,11.513278306484835,8.484454861775315,14.942639869595393,20.18455371661436
1968-07-01,9.031178508910438,14.744325066387576,12.390115319161556,9.283649761407881,14.430329218638786,8.49385100057281
1968-08-01,5.875257340556763,17.124606376916955,10.779177642281937,9.283430770487202,16.64487045148125,7.786852634646716
1968-09-01,7.124383280089504,20.401812101378795,9.125867915155936,8.418037872526906,14.33202959322546,9.570231595199525
1968-10-01,7.328835636588492,17.85047894762992,9.937278345195603,8.452098029047468,12.824905297246067,16.677533461806423
1968-11-01,11.143964442053006,14.890104564965968,10.402639955390715,10.656148372499942,12.561048353552385,36.68191223422986
1968-12-01,13.36304891970198,16.341942201806475,9.939819545732814,11.382824848072932,13.908289870731798,32.99370300433993
1969-01-01,12.838534250370087,12.420189344897274,10.185460896227033,12.303584540705359,14.758132039214978,37.80890624190825
1969-02-01,13.37587321460616,10.318810257102287,11.196157304967475,12.211171759044714,14.86730196472906,34.38794842194583
1969-03-01,11.470712304951379,13.785220152620314,10.740489015179152,13.624116094758987,11.170006764648223,27.97806830646732
1969-04-01,8.487131438565019,14.570712244869226,11.605890410066852,11.335792369341554,13.653924462036382,14.409518096599346
1969-05-01,7.726112150163243,20.644437213681293,10.040919912127858,11.254642104905965,12.785640044221148,15.910094615237721
1969-06-01,9.671342584595697,19.940015042920052,11.98173459273044,9.097467284720441,14.579245134367298,10.431983058465796
1969-07-01,7.144908901266443,21.799999266852517,11.356183648415781,9.221914737092261,13.95647231306911,7.629497786937384
1969-08-01,5.930765575035187,20.9405196328911,10.661230970575216,7.946884982406449,11.608704662671121,8.330954531210677
1969-09-01,6.370530770713943,21.30085451445202,9.274724347731485,9.011099996171222,15.00190436609332,10.916898190722371
1969-10-01,6.7712744567076,21.48744831788769,10.085613544026193,8.532903488509303,10.4133273590209,19.455878153364065
1969-11-01,7.819197486334961,17.047618143816507,9.97275235384731,10.212366826296197,12.119818363086715,31.730397171366445
1969-12-01,13.749825305730418,13.176656232884575,10.14947672010788,10.921872287435647,14.830108097578456,40.43064116141497
1970-01-01,13.945498822890919,10.834317555673353,11.034487358015848,12.744309504082407,13.226339502114875,48.68702249019511
1970-02-01,13.681378970194114,8.58833756887886,10.128092012151056,12.32348641340005,15.677398970643482,51.93252046642073
1970-03-01,12.13530574305971,14.645153623933753,10.186466369440883,11.725740503158699,14.962543814599005,40.396841447642
1970-04-01,10.235468976133134,14.914674506311735,10.468698503813805,12.611625894639085,13.028169098226849,24.227717989060597
1970-05-01,8.745670041246612,16.78272875540807,11.260191382668232,9.570831835302657,14.181689461953697,14.842721119543206
1970-06-01,8.792431532441402,15.919598024778615,11.734769263824589,8.855785484135442,16.648605108992452,14.156443514913954
1970-07-01,6.991847720545319,18.559725747986086,11.742327985170997,9.042130524055597,13.95675762334674,7.878897044349255
1970-08-01,10.114728678992556,17.433051636175737,12.221341923727593,8.845013659311848,13.174346580142586,7.4685230417222055
1970-09-01,8.947001945278965,15.931686587961511,10.868746987486062,7.961185721962164,13.858597298991217,7.394556631193166
1970-10-01,11.018537621844233,15.990871913157198,10.907380114102077,8.541086699352288,13.720185495684458,13.639318043047796
1970-11-01,12.32946550502264,14.7862534487621,10.694942409245746,10.068587326469553,13.536572294776041,26.179180533529365
1970-12-01,17.033035309357324,10.8236576073828,10.49610267546101,10.381592421573759,15.896597249685032,34.747421054952
1971-01-01,15.008842986205908,9.584573090122953,10.23694208404394,10.72344681472009,15.178672422007995,43.75364956360801
1971-02-01,13.29055518885057,7.555469489997724,10.527860334837671,9.387268396219497,17.283568809914435,45.49495700365998
1971-03-01,14.717310683810558,7.9770794689398565,10.538281718420263,9.94051424214491,15.300150099769123,36.503890861317096
1971-04-01,11.961944211609344,12.704247215335073,10.728089308111032,9.862988352728339,13.308659362695584,15.833791337890158
1971-05-01,11.022124669178579,20.085370159451607,9.906036202024225,10.584632943700642,13.62290633321678,16.690863748437252
1971-06-01,9.481967547331573,15.464920633766488,12.013328209334782,8.742285804792477,15.444343322676643,11.776789311435605
1971-07-01,8.29585319698206,19.870838341048774,10.565747969524956,9.09248216028721,13.516206633089077,8.332483667671692
1971-08-01,7.229365938569792,17.570640635367713,10.755172542351552,8.419827121684264,12.632176657077286,6.979750559065525
1971-09-01,8.17891052298593,15.070745922068784,11.175472971838426,7.688031693008469,13.932074192411937,9.334163718717935
1971-10-01,9.738523185955446,12.195161103058588,10.049201359419163,8.641272560893984,16.51149180398854,13.590612765454008
1971-11-01,12.404502069964588,11.739121544870905,9.765361306737146,9.845472428145916,14.666134254597052,27.899323334661002
1971-12-01,13.195405052141531,11.07055483866831,9.873507549010393,10.340746511574329,14.83991338509323,32.876902005419495
1972-01-01,15.435289564176404,11.296738554316297,9.42674604565172,11.391763621595869,15.522790723838488,34.216930482361455
1972-02-01,13.263258291672456,10.81958648242924,10.475369889270118,10.183965631752542,16.38884464504212,29.6515333493898
1972-03-01,11.423567612282657,9.211603144724556,10.142829689327117,10.438564689942899,15.064985425522305,33.81559874813135
1972-04-01,8.589187872628965,13.657072558740934,10.323453494818226,10.850142400147599,13.237425225772693,16.956502723541153
1972-05-01,7.020390250432965,22.97910688810133,9.758355116533693,10.759856905807498,12.966676354804965,15.029943879269446
1972-06-01,7.259534824317941,21.570155898032155,9.902830652604504,9.797737096141455,13.604869125799443,12.617178154081397
1972-07-01,6.83230343808855,19.375052100222046,11.12495851900225,10.620010921032037,15.523986500182021,7.741365368214357
1972-08-01,4.8567554535221475,21.437982927469328,9.733382837311082,9.639732904377722,14.586417773244051,5.78997604800756
1972-09-01,6.388077291079016,19.66087127007165,9.276465273246062,8.89712323515847,13.963680271469693,12.122373442082857
1972-10-01,6.5013645156144735,19.92601995843033,9.245661640067114,9.638912051769948,11.816019459073498,22.038471352969417
1972-11-01,6.223154602361115,18.104027967808953,9.884048104290843,10.807428526868867,12.279003146681504,26.46822166814664
1972-12-01,9.067473895512979,14.621538126127584,11.077630885777381,11.805031229913846,13.086575689254762,35.80401453920782
1973-01-01,11.371258640853648,10.470250102622733,11.023406911215256,12.120765213438215,15.766745711477494,40.9404688605562
1973-02-01,9.720510219033505,9.036446727337017,10.499507573129762,12.431878562487338,15.252690826751884,40.620502052580036
1973-03-01,10.536563433794585,12.062930515731615,10.698834392208857,10.79030801684273,16.672086298296637,37.15263636479749
1973-04-01,7.8571223999169035,16.469019217087872,10.580918134475093,11.139938778282472,12.69327771904367,18.736923715829136
1973-05-01,7.01810251079982,17.538133546406236,10.68687656837611,10.003701830681601,14.374175460168052,12.525338699614394
1973-06-01,9.112021968220064,15.90614771232906,10.775344589796049,8.978653919304096,15.94602618016012,16.668890842341753
1973-07-01,7.7614963807037505,18.91079813837591,11.244159652878487,9.205749114767869,12.79552019286723,6.3574409455185155
1973-08-01,9.242762737496841,17.18068479507558,11.472423055282686,8.868289724479999,12.666022313784385,8.549762640530195
1973-09-01,9.718969132152894,16.220095588477616,11.632714186213311,7.580143463913425,13.267379094897235,9.261142774972724
1973-10-01,10.708999885814864,14.448553555433767,10.56454175992948,8.422941751070125,13.404336080242095,11.481730903731972
1973-11-01,14.541091737131833,11.11824055130672,10.489595168023847,9.384350273261564,15.090634194300351,28.607826889178085
1973-12-01,15.759528431316763,8.650877423090066,10.247866638161433,8.703325763715455,16.887999415188155,36.89428417967871
1974-01-01,16.904099633826984,7.43069253426418,9.517241550648375,9.177505227559857,18.438417164617476,49.342990722891564
1974-02-01,17.616376259764174,6.101375397296463,10.01445810740372,10.188180025469654,17.168352285526847,34.6720806214789
1974-03-01,12.737325497802225,7.746556355208978,9.600891900126626,10.030518589334788,15.752499055121804,36.973793935001126
1974-04-01,14.19071084008344,13.376602302131941,11.181116230632743,9.707207070060614,13.292481908110384,17.093447740149628
1974-05-01,10.081229804942158,18.33574272862808,10.063523608660836,9.360595212071248,13.43413911864047,13.587254247873695
1974-06-01,9.8298390178821,18.70330798155804,10.953017813917784,8.942524216455398,14.585002535959305,14.033818992173737
1974-07-01,8.380742536369132,14.619620833443578,12.372836017571077,8.420237971656066,14.035743321068978,8.246234959575316
1974-08-01,6.419338119348888,17.289979083150598,11.693559498234475,9.258906993123416,14.682126475648444,6.842445225194682
1974-09-01,7.575042817430186,16.07892847060383,11.07710915396791,7.462015100656459,13.846022896985996,7.736075254212627
1974-10-01,10.015340119430348,12.977474377658416,10.477188371890414,8.849676630111349,15.314184983643791,17.422363414120902
1974-11-01,12.982519526188849,15.578563863845558,10.49615627776657,10.337466155107336,14.388520498136216,25.720541658955813
1974-12-01,14.821585133081369,13.551396087969612,9.34311475130316,11.867513251156513,15.50940556216462,39.418109750972775
1975-01-01,17.282193674807825,10.188879788222238,9.448184114643372,11.083989911229176,16.869642798010915,40.712743381280774
1975-02-01,16.370899322784737,8.585240529606677,9.925504485389867,11.10068352438091,16.881307395528083,36.378146232433636
1975-03-01,15.774144598181095,8.495072697978296,11.288374224059789,10.014306065516928,16.15153682181202,24.031654712268942
1975-04-01,11.879847260846665,13.261665392368435,10.599338369772713,11.23997712989477,13.043529630351475,20.484244291124703
1975-05-01,8.781542033118082,19.342895883410726,10.981282159529991,9.42833380610221,14.019007677559483,14.237172219199214
1975-06-01,13.094831847822027,16.760672677734693,11.206897542094639,9.170868201501552,16.245434425948368,13.657788294957461
1975-07-01,8.920629435727218,17.843539287400223,11.819427308391242,8.0091051065761,11.833288417816448,6.679266744375138
