,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,23.298828,25.5177,28.528442,29.045868,29.085297,17.688507
1965-02-01,24.617096,26.18332,28.47406,29.25943,29.377686,16.437103
1965-03-01,25.315125,27.045044,28.440125,29.188568,29.167114,16.568329
1965-04-01,25.330597,28.151245,29.167633,29.553314,29.577759,16.466522
1965-05-01,24.191956,28.4516,29.323792,29.109741,29.464508,18.12558
1965-06-01,22.945068,27.545502,29.690033,28.695099,29.013428,21.359863
1965-07-01,22.018982,26.668304,29.42807,28.205627,28.753479,24.399048
1965-08-01,20.894318,26.5271,29.376678,28.291931,28.292938,25.618988
1965-09-01,20.646332,26.347473,29.264404,28.686615,28.542908,25.749725
1965-10-01,20.791534,26.83548,29.398132,29.299347,28.86026,24.460419
1965-11-01,21.033539,26.904816,29.5578,29.846191,28.590332,21.987549
1965-12-01,21.826874,27.303497,29.224487,30.081726,28.766449,19.671356
1966-01-01,23.286438,27.043915,28.790283,30.403534,29.256256,18.081116
1966-02-01,24.133636,27.298584,28.64151,29.931519,29.66272,17.123474
1966-03-01,24.675262,28.079742,28.587555,29.505371,29.869995,16.914673
1966-04-01,25.138702,28.137726,29.005615,29.797882,29.719696,16.797699
1966-05-01,24.1503,27.556793,29.543701,29.673798,29.496796,18.774536
1966-06-01,23.570862,27.323792,29.581512,29.249695,29.459503,21.757416
1966-07-01,21.82904,26.54013,29.558838,28.879059,29.333923,25.23352
1966-08-01,20.835571,25.674255,29.71164,28.448883,28.71466,26.001556
1966-09-01,20.554169,25.371674,29.689941,28.588074,28.423157,26.503326
1966-10-01,20.254608,25.347473,29.842743,29.001099,28.312225,24.639465
1966-11-01,21.095276,25.862854,29.438812,29.465027,28.586548,21.594025
1966-12-01,22.363068,26.044403,28.984955,29.789795,28.38031,19.67923
1967-01-01,23.49112,25.98172,28.544952,29.42389,29.278656,18.428802
1967-02-01,24.828827,26.6333,28.416748,29.385345,29.339752,17.043518
1967-03-01,25.043182,27.404572,28.989685,29.289673,29.395844,16.598267
