,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6
1965-01-01,6.90343e-06,8.710983e-05,0.00025198504,-6.6894485e-05,6.4727005e-06,-1.1867802e-05
1965-02-01,9.155783e-06,8.4345986e-05,0.0002759354,-7.271831e-05,6.975222e-06,-8.5027295e-06
1965-03-01,2.2014845e-05,8.920066e-05,0.00022678741,-7.203632e-05,4.624156e-06,-7.1297777e-06
1965-04-01,-2.5636386e-06,8.9416026e-05,0.00019220344,-9.1230686e-05,8.339195e-06,-3.8185476e-06
1965-05-01,8.4289295e-06,6.673993e-05,0.00017922773,-8.6322165e-05,7.038035e-06,-7.587428e-06
1965-06-01,5.0459143e-06,7.885419e-05,0.000114752955,-7.1524824e-05,2.9191883e-06,-1.1149919e-05
1965-07-01,4.283161e-06,6.1122504e-05,8.931301e-05,-8.385445e-05,7.1457193e-06,-1.2199818e-05
1965-08-01,5.512536e-06,7.951823e-05,9.5127856e-05,-9.02077e-05,1.2108076e-05,-8.8168035e-06
1965-09-01,6.0240286e-06,7.344315e-05,0.00013071686,-7.617311e-05,5.512536e-06,-8.018158e-06
1965-10-01,3.412731e-06,5.838558e-05,0.00014763194,-7.148893e-05,-9.573764e-07,-6.5465006e-06
1965-11-01,1.3525891e-05,7.550706e-05,0.00020112313,-8.138673e-05,4.6941705e-07,-8.430938e-06
1965-12-01,1.1955528e-05,8.780079e-05,0.00025849085,-7.803961e-05,2.1115716e-06,-1.2792074e-05
1966-01-01,8.444733e-06,9.181225e-05,0.00025175913,-7.304679e-05,2.6523571e-06,-9.777434e-06
1966-02-01,1.0758426e-05,6.7526635e-05,0.00025316037,-7.888804e-05,-3.4983714e-09,-3.8465637e-06
1966-03-01,8.159595e-06,8.149025e-05,0.00021925339,-7.7437915e-05,6.7583474e-06,-6.991229e-06
1966-04-01,4.9008754e-06,8.741298e-05,0.00021570953,-6.967401e-05,5.7155535e-06,-4.2457555e-06
1966-05-01,4.4935346e-06,7.260209e-05,0.00018309787,-7.5197546e-05,8.338828e-06,-2.0624116e-06
1966-06-01,4.371331e-06,6.410498e-05,0.00011717394,-8.44849e-05,1.2689217e-05,-6.9504945e-06
1966-07-01,3.4263044e-06,6.9652946e-05,0.00010162985,-8.235859e-05,7.0597757e-06,-6.632768e-06
1966-08-01,6.310272e-06,6.0251536e-05,8.682711e-05,-8.430567e-05,1.1010978e-05,-2.5675158e-06
1966-09-01,4.4446547e-06,6.3241416e-05,0.00012192353,-0.000100525955,6.473206e-06,-6.9016146e-06
1966-10-01,5.186013e-06,7.66592e-05,0.00018133002,-9.602892e-05,1.7154757e-06,-4.9871137e-06
1966-11-01,1.1239086e-05,8.921342e-05,0.00026699365,-7.4407304e-05,6.5709696e-06,-8.596149e-06
1966-12-01,9.797104e-06,8.768182e-05,0.00028614677,-7.6297365e-05,5.463005e-06,-8.425066e-06
1967-01-01,7.5836665e-06,7.658854e-05,0.00030413317,-7.197074e-05,6.597152e-06,-7.730016e-06
1967-02-01,9.957721e-06,8.858714e-05,0.00026901963,-7.656646e-05,6.845786e-06,-9.847414e-06
1967-03-01,-1.7040134e-06,8.371071e-05,0.00023697791,-7.794598e-05,8.682471e-06,-8.331548e-06
1967-04-01,-7.896838e-07,8.1849954e-05,0.00016421638,-7.06634e-05,1.19788765e-05,-4.6421974e-08
1967-05-01,8.072917e-06,7.6404074e-05,0.00015540191,-7.509069e-05,9.861478e-06,-1.4820812e-06
1967-06-01,5.803127e-06,7.477592e-05,0.00013847073,-7.570025e-05,1.1249014e-05,-8.451856e-06
1967-07-01,3.717812e-06,9.217228e-05,0.000100301404,-8.3776846e-05,1.2083141e-05,4.3086825e-06
1967-08-01,5.121388e-06,7.2875075e-05,7.393818e-05,-9.771639e-05,9.3000435e-06,-2.1798637e-06
1967-09-01,5.337942e-06,5.6008066e-05,8.5672094e-05,-8.307907e-05,6.8858876e-06,-2.171842e-06
1967-10-01,6.5570507e-06,6.309012e-05,0.00017666412,-8.0047335e-05,8.080935e-06,-3.4390737e-06
1967-11-01,1.4625626e-05,7.5537864e-05,0.00021734386,-7.095214e-05,8.361652e-06,-5.0191024e-06
