,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6
1965-01-01,1.1547309,0.43372327,-1.0436141,1.09071,0.37985733,1.3643074
1965-02-01,0.11935844,0.43372306,-0.789591,1.3997762,0.22252779,-0.59399617
1965-03-01,0.72571737,0.58913946,-0.059458353,0.9625211,0.46580726,-0.41149983
1965-04-01,1.0820267,0.3373239,-0.11612067,0.6780328,0.75058985,-0.18028888
1965-05-01,0.8157881,0.22679587,0.80327827,0.4378441,0.4496181,-0.4974497
1965-06-01,0.39089543,0.2953792,0.7579485,-0.25225705,0.10243344,-1.0792304
1965-07-01,0.39869562,0.09360294,-0.8614122,-0.10699582,-0.64138633,-0.69804853
1965-08-01,1.3064678,0.16777888,-0.694222,-0.20148186,-0.4550635,-0.699226
1965-09-01,0.9435355,0.33599934,0.7385215,-0.44034606,-0.044741057,-1.2749724
1965-10-01,0.10361083,0.46757331,-1.238326,0.28404674,0.28345805,0.672293
1965-11-01,1.1007179,0.86214817,-0.5588215,0.42562866,0.295232,-0.08035727
1965-12-01,0.88113344,0.31627798,0.07594204,0.27712956,0.6296123,-0.55896866
1966-01-01,0.63769156,0.39551926,-0.66546744,-0.2091883,0.3311425,0.22698227
1966-02-01,-0.21034566,0.7715084,-0.66980743,0.22003822,0.40521193,0.3001837
1966-03-01,0.6515795,0.21396236,-0.8979472,0.4749413,0.5099507,0.75762033
1966-04-01,0.58734745,0.21772365,0.15392551,0.63581085,0.6706755,-0.09924145
1966-05-01,1.3283311,0.37497655,0.76369625,0.664889,0.91197985,0.26112366
1966-06-01,0.9287613,0.2711057,1.141566,-0.040940713,0.049331475,-0.18445015
1966-07-01,0.35096183,0.39725524,-0.71103764,-0.18546292,-0.31407174,-1.3101032
1966-08-01,0.9118352,0.23305826,0.035443403,-0.13425083,-0.12412417,-1.0822527
1966-09-01,0.683117,0.5034406,-0.507202,-0.027052736,-0.124558166,-0.46495932
1966-10-01,0.6363895,0.6010908,-0.3172544,-0.09114017,0.11341882,-0.08217077
1966-11-01,1.0097746,0.2760244,-0.39754447,0.04701681,0.22177434,0.012586022
1966-12-01,0.6715435,0.21135835,-0.51631606,0.2693697,0.4800046,0.20152096
1967-01-01,0.4519573,0.25362235,-0.76119983,0.35020858,0.63363945,0.5302255
1967-02-01,1.0857632,0.27660313,-0.7886771,0.30124933,0.9655299,-0.26111603
1967-03-01,0.039966773,0.68243206,-0.1640302,0.24596205,0.74554634,-0.687095
1967-04-01,0.5310581,0.6647802,0.81398934,0.24329758,0.52656186,-2.1570382
1967-05-01,1.217487,0.3575359,0.54787743,0.32522935,0.23363896,-0.10524569
1967-06-01,0.948211,0.31756908,0.9218997,-0.3615325,0.081432246,-0.8985856
1967-07-01,0.51140773,0.5302255,-1.2424662,-0.2552876,-0.24962564,-0.16835995
1967-08-01,0.61665356,0.32173234,-0.5796844,-0.19700275,-0.3223984,-0.50707805
1967-09-01,0.45945105,0.4576192,-0.0059950114,-0.33955073,-0.49758595,-0.26411358
1967-10-01,0.70508,0.32905954,0.21432166,0.07793512,0.23247322,-0.14254804
1967-11-01,0.4924236,0.4577858,-1.217487,0.49458846,0.49042526,-0.36902627
1967-12-01,1.116571,0.22980872,-0.04479618,0.33005866,-0.026644517,-0.21532078
1968-01-01,0.58805907,0.3297038,-0.29855967,-0.20809984,0.7764815,0.31073418
1968-02-01,0.21730156,0.467163,-1.2597827,0.22806053,0.67398876,1.4694399
1968-03-01,-0.008776998,0.41365156,-0.5089245,0.36325455,0.6477993,0.8461312
1968-04-01,1.0270507,0.4174738,0.5930139,0.69635594,0.544174,-0.5113312
1968-05-01,0.73542774,0.45371437,0.25807214,0.46872014,0.9685844,0.44309703
1968-06-01,0.14510362,0.25354213,0.14269705,-0.08210747,0.13307056,0.2878008
1968-07-01,0.95825034,0.37019128,-0.11933889,-0.17851286,-0.1078722,0.32205933
1968-08-01,0.7780387,0.62444127,0.414501,-0.17214248,-0.2829875,-1.2753549
1968-09-01,0.33890548,0.3823658,0.6400132,0.21192212,-0.54743004,-0.7231117
1968-10-01,0.39100122,0.23301522,-0.5080751,0.11594133,0.18813927,0.057899952
1968-11-01,1.0005782,0.48938856,-0.27237016,0.13929948,0.6058962,1.2954571
1968-12-01,1.0780139,0.5781495,-0.5035451,0.15189867,0.45102462,0.513313
1969-01-01,0.03997345,0.5830978,-0.21894553,0.21561441,0.6716754,-0.6212543
1969-02-01,0.6392727,0.11446953,0.046484303,0.34901077,0.17336974,-0.52949697
1969-03-01,-0.06419983,0.28193408,-0.5983907,0.31872782,0.5432757,-0.38080782
1969-04-01,0.04345598,0.25028843,-0.18729992,0.22273095,0.28995904,0.07722147
1969-05-01,0.6789433,0.26815534,-0.12915671,-0.059960175,0.0975111,0.89486057
1969-06-01,0.6273109,0.30555478,0.5753757,-0.09841951,-0.1788207,-0.22863607
1969-07-01,0.6335188,0.60459864,-0.6183774,-0.23620686,-0.2923817,-0.97647315
1969-08-01,0.6516887,0.29813546,-0.77948266,-0.37838522,-0.14626655,0.23908368
1969-09-01,0.576587,0.37217718,0.33296078,-0.1064445,-0.6251911,-0.45424396
1969-10-01,0.53282815,0.123251535,0.3202421,-0.01922965,-0.190631,0.013173079
1969-11-01,0.96844804,0.3582471,0.069347955,-0.31887922,0.3590041,0.87759936
1969-12-01,1.0558144,0.07177057,-0.77554584,0.21137485,0.30434346,0.973899
1970-01-01,0.4636148,0.49517736,-1.5642413,0.18793431,0.16763465,0.6281063
1970-02-01,0.10581942,0.3820238,-0.77675116,0.3947273,0.4541853,1.7621288
1970-03-01,0.7314374,0.43663597,-0.5230729,0.35504505,0.24359417,-0.3016115
1970-04-01,0.56930315,0.26075053,0.46741277,0.3449608,0.4185629,-1.1116276
1970-05-01,0.73523533,0.24162972,0.34076995,0.15702657,-0.39106032,-0.14209661
1970-06-01,0.6777419,0.5383955,0.24516575,-0.25276172,-0.054350317,-0.5281801
1970-07-01,0.629285,0.49242696,-1.1395231,-0.20404287,-0.24568963,-0.44449386
1970-08-01,0.68573076,0.6012586,-0.97621024,-0.3364481,-0.22800942,-0.1601698
1970-09-01,0.3429963,0.2087576,0.2608815,0.004059911,-0.4028472,-0.76588106
1970-10-01,0.09049664,0.21399617,0.65862113,0.15794328,-0.16828951,-0.67302716
