,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,33.93285186202438,29.201369034616572,40.671776825526976,41.108555263943146,25.798546538061025,37.17702102661133
1965-02-01,28.741827717533816,29.18323215685393,39.540200863244394,36.50605943467882,25.73262428750797,35.13982009887695
1965-03-01,25.58966036196108,29.207196486623666,39.49604394300928,35.45853032006158,25.795333239496973,34.15934753417969
1965-04-01,31.426281399197048,30.121336485210218,41.85392271797612,36.789443757798935,26.94118071575554,35.827274322509766
1965-05-01,42.49655052467629,30.340280030903063,45.61761820091391,43.44503349728055,27.983171112683355,40.217041015625
1965-06-01,55.64271432382089,30.37557501541941,49.830411515145926,50.960259967380104,28.60939648686623,45.74482727050781
1965-07-01,68.29853764286747,30.14842284353156,53.558687893849495,59.10089280870226,29.126009649159958,51.67473602294922
1965-08-01,79.61611571135344,30.380495974892067,54.02576518508623,66.68977207607693,29.5566480986926,54.36369705200195
1965-09-01,75.60364758526836,30.38054717214484,52.80268327245172,65.11761877271864,29.24372809273856,53.37043762207031
1965-10-01,66.98487599690755,30.550641511615954,49.972966032208134,60.28516027662489,28.701208075698542,49.29511642456055
1965-11-01,54.55570220947265,30.60047651592054,48.25330410363539,53.42702865600586,28.260820739123286,45.93757629394531
1965-12-01,42.65855859827112,29.945535157856188,45.31945282558225,46.92965613471137,27.038317310566807,41.77505874633789
1966-01-01,31.953348936858,29.56734908254523,42.535425582022036,40.49910704294841,26.42627443586077,38.07113265991211
1966-02-01,27.344032570167823,29.455115669652038,41.77501966368477,37.3580535252889,26.221174123335857,36.460514068603516
1966-03-01,29.809633890787758,29.64821263363487,42.311582025491965,38.0616479449802,26.544495018161072,36.83354187011719
1966-04-01,32.42482785825376,30.219348104376543,43.63589016896373,38.7121147579617,27.373835505271444,37.71819305419922
1966-05-01,44.00041368272569,30.667964533755654,46.25985487452093,45.465660095214844,28.062524600904815,41.28968811035156
1966-06-01,56.403633400245944,30.865203455874795,50.1935527009784,51.782846450805664,29.245076860700337,45.68985366821289
1966-07-01,68.73216275815611,30.80191963597348,54.020572158525574,60.93054877387153,29.738669492760483,52.682151794433594
1966-08-01,83.18944860387731,30.797433351215563,54.332358882112324,69.69589127434625,29.83739424724968,55.083770751953125
1966-09-01,80.58896947790075,30.682410189979958,53.32395805502837,68.0126878950331,29.481157964589645,54.44375228881836
1966-10-01,70.18331598352502,30.951904497648542,51.487519606104435,62.105819914076065,29.31255223799725,51.2046012878418
1966-11-01,57.53297805786132,30.719140705309417,47.81038536215728,54.50695355733236,28.491847369135645,46.01945114135742
1966-12-01,43.01004409790039,30.239103216873975,44.2858210149801,46.800083584255646,27.338781162184112,41.419349670410156
1967-01-01,32.65755971272786,29.645876633493526,41.961450396843674,40.976524353027344,26.4152429541763,38.04082489013672
1967-02-01,28.803136613633896,29.255530708714538,40.62677059533461,38.096465004814995,26.031377364178095,36.0192756652832
1967-03-01,30.050355416757085,29.436446742007607,40.45205746056899,37.422074211968315,25.937728492581115,35.536956787109375
1967-04-01,35.71453094482422,30.12225903962788,42.99744300122531,40.07240136464437,26.855316940619023,37.342071533203125
1967-05-01,49.582597944471566,30.826466209010075,45.98711841511276,47.857046127319336,28.096082259197626,41.11676025390625
1967-06-01,61.67540373625578,30.772295500102796,49.93753613166089,54.5696841345893,29.027761731828964,45.86150360107422
1967-07-01,76.1816589920609,30.662773533871302,53.24874014224646,63.51851887173123,29.55415492155114,52.05109786987305
1967-08-01,89.16243093985098,30.602420003790606,53.43053925712153,71.1148844824897,29.55531879347198,55.00794982910156
1967-09-01,82.02958283600984,30.543010109349304,52.74911916480874,69.10577880011665,29.255765798140544,54.50355529785156
1967-10-01,68.62418563277633,30.263062527305202,51.03011941010097,61.15882131788466,28.799185460927536,50.712188720703125
1967-11-01,53.77656088935004,30.05020442761873,48.04605088143978,53.44471401638455,27.810986187993265,46.569610595703125
1967-12-01,43.55707875004521,29.6731216029117,44.03029387851931,47.18568589952257,26.640121304259008,41.26491928100586
1968-01-01,34.54132080078125,29.465001758776214,41.0186767578125,40.983292791578506,25.967804266481984,36.9473762512207
1968-02-01,28.681601418389214,29.209518432617188,38.58614507711158,36.44740581512451,25.318519436583227,34.048099517822266
1968-03-01,28.48483191596137,29.226210744757402,39.14623980252248,35.555691189236114,25.58828470658283,33.9224739074707
1968-04-01,35.55436310944734,29.923971075760694,41.71504254611033,38.92630471123589,26.586402192407725,36.62501907348633
1968-05-01,46.58344410083912,30.574106919138057,45.45569149953014,44.28665108150906,27.812422538290217,40.130184173583984
1968-06-01,58.45339033338758,31.004689869127777,49.77602688771373,50.21009975009495,29.25139641275211,44.2730827331543
1968-07-01,72.00888174551504,30.925117291902243,52.91214349134913,59.63758892483182,29.613562992640905,50.41154479980469
1968-08-01,82.34932510941117,30.63306206151059,53.07792447647958,68.26352013481988,29.42091299563038,54.40263748168945
1968-09-01,77.52557683874059,30.574524528101872,52.76700145793411,64.78047900729709,29.303406695930327,52.8943977355957
1968-10-01,67.86185370551215,30.73923110961914,50.62749610756928,59.97000270419651,28.778971457967952,49.311038970947266
1968-11-01,57.325857656973376,30.372160861366677,47.8282352663436,53.71605555216472,27.865112071134607,45.52589416503906
1968-12-01,46.395365397135414,30.187481328060755,44.31304571763524,47.38161298963759,26.836056611975845,41.29318618774414
1969-01-01,37.59793175591363,29.73537143908049,42.09117889404297,42.561019791497124,26.198836735316686,37.75379943847656
1969-02-01,31.849596235487194,29.544964840537624,41.07311536680977,39.51531251271566,25.81817081996373,36.590667724609375
1969-03-01,29.868984222412106,29.515499315763776,41.16344092027196,37.24076747894287,26.058802312734176,35.83184051513672
1969-04-01,35.228633880615234,30.20905846043637,43.4398075319686,40.146422386169434,26.96790305935607,37.77263641357422
1969-05-01,45.64984992698387,30.710668061908923,47.48909428434552,45.97261216905382,28.143209340621013,42.53749465942383
1969-06-01,56.50031478316695,30.908409921746507,50.00934960707178,51.395018895467125,28.926537961375956,46.49224090576172
1969-07-01,70.89085049099391,30.739164854350843,53.404199852133694,61.76746686299642,29.37001014242367,52.01689147949219
1969-08-01,82.67433731644242,30.597684759842725,54.016268028403225,68.20403734842937,29.54119857476682,54.53201675415039
1969-09-01,78.721844708478,30.829344297710218,54.53820498484485,66.16131994459364,29.73793380114497,54.171966552734375
1969-10-01,64.26396546540437,30.83657917223479,51.542919086960126,57.490391201443146,29.138954318299586,49.478614807128906
1969-11-01,53.823089599609375,30.525183426706416,47.59688827226746,51.54004626803928,28.11315108318718,44.71485900878906
1969-12-01,40.581233413131145,30.123190628854854,44.14199973052403,44.77593104044597,26.933399511843312,40.63900375366211
1970-01-01,30.450167479338468,29.647400504664372,41.25161440867298,39.02229468027751,26.09923031865334,36.76533126831055
1970-02-01,27.173180050320095,29.380978032162318,40.20187809782208,35.74326303270128,25.851712908063618,34.43250274658203
1970-03-01,25.699921007509584,29.654475764224404,40.072412310906174,33.65151882171631,26.345924455292373,33.529640197753906
1970-04-01,31.487387197989,30.16075836984735,42.642920871950544,36.312031745910645,27.202742440359934,35.94533157348633
1970-05-01,44.397428300645615,30.723800659179688,46.386920281176295,43.23120911916097,28.413373596814214,40.27708435058594
1970-06-01,55.938575885913984,30.83289798937346,50.881004333496094,50.398572285970054,29.156712123325892,45.624061584472656
1970-07-01,70.94874911838107,30.80906617014032,53.13182686859707,61.66570451524523,29.32577911688357,51.85121154785156
1970-08-01,86.88538869222005,30.719163794266553,53.32450866699219,71.12007670932346,29.35974354646644,54.82003402709961
1970-09-01,81.00701084843388,30.59058841906096,53.216009319953194,67.34951866997613,29.239457967329997,53.930782318115234
1970-10-01,68.95523777714482,30.820683931049548,51.19956394411483,60.68295902676053,29.002485469895966,49.82229232788086
1970-11-01,56.04093692920826,30.466000406365648,47.74022372263782,54.14820777045356,28.134423859265386,45.47512435913086
1970-12-01,42.14245478312174,30.066252256694593,44.51112207376732,46.696345011393234,27.298413490762517,40.97499084472656
1971-01-01,32.944661599618414,29.569054653770046,41.77838451457473,41.18320941925049,26.19317697018993,37.41340255737305
1971-02-01,30.02198537190755,29.277942055150085,39.68056732753538,37.62342664930556,25.81745653736348,34.77433395385742
1971-03-01,29.54569922553168,29.406543530915915,40.12359043337264,36.55172189076742,26.023991253911234,34.52891540527344
1971-04-01,34.115441640218094,29.991557472630554,43.148029975171355,39.905807707044815,26.869614270268656,37.94448471069336
1971-05-01,44.14322111341688,30.333534039949118,46.47353190296101,43.79955927530925,28.021828009157765,41.2530632019043
1971-06-01,57.40664446795428,30.510039078561885,51.676958911823775,52.22865740458171,29.1147738086934,47.327735900878906
1971-07-01,73.52951191089771,30.43742932771382,54.23099949674786,63.4130424923367,29.439373405612244,53.35087203979492
1971-08-01,81.83114087140117,30.383480473568568,53.58891037275206,69.41476927863228,29.352034354696467,55.70992660522461
1971-09-01,76.82772742377387,30.437948327315482,52.211477171699954,65.79617394341363,29.28449669662787,53.357234954833984
1971-10-01,65.43528238932291,30.27338931435033,51.18033571063347,59.41671265496148,28.704450568374323,50.01389694213867
1971-11-01,54.4303434866446,30.232205641897103,47.907624154720665,53.16652721828885,27.802268826231664,45.789913177490234
1971-12-01,42.64956227055302,29.793061708149157,44.74286853142504,46.454111735026046,26.84086390904018,41.26387405395508
1972-01-01,36.767309683340564,29.422616456684313,41.84987410059515,42.61051813761394,25.939299135792012,37.7010612487793
1972-02-01,32.173358069525825,29.340909656725433,40.360112460154404,38.51233323415121,25.743241212805923,35.507728576660156
1972-03-01,32.07278428254304,29.36452965987356,39.55636654260024,37.73724502987332,25.49469616948342,34.47713851928711
1972-04-01,37.25049760606554,29.919049112420335,41.315506989101195,40.15436437394884,26.224887614347498,36.105194091796875
1972-05-01,47.139556319625285,30.433902740478516,45.93039458652712,46.29627333747016,27.657676229671555,41.334285736083984
1972-06-01,60.41526088008174,30.35512823807566,49.94565495904886,53.750175899929474,28.45928425691566,46.53290939331055
1972-07-01,74.60233900282118,30.132402118883636,52.49503873429208,63.09473779466418,28.71324383482641,52.413719177246094
1972-08-01,83.33692903871889,29.99795712922749,52.37792752823739,68.19440523783366,28.80474985862265,53.8763542175293
1972-09-01,79.35079645227502,30.28197439093339,52.75124603847287,66.00047747294109,29.1113230646873,53.278076171875
1972-10-01,67.0956364384404,30.63391032971834,50.244119032373966,59.38693682352702,28.834393559669962,48.711143493652344
1972-11-01,55.58581882052951,30.398178100585938,47.95394033755896,53.046109941270615,28.03265513206015,45.33512878417969
1972-12-01,43.67909608063874,29.948634097450658,44.83020710495283,46.299685372246635,26.88563599878428,41.263694763183594
1973-01-01,35.44848759969075,29.422079387464024,42.40996882600604,41.3428889380561,26.208017310317683,38.0696907043457
1973-02-01,32.60960402312102,29.34705131932309,41.39496425412736,39.36590883466933,25.978238242013113,36.24002456665039
1973-03-01,30.13717863294813,29.443652504368835,41.257653146419884,37.391371197170685,26.215417044503347,35.51662063598633
1973-04-01,34.50989193386501,29.995263752184417,44.42971787362728,40.00985357496474,27.16452540183554,38.677001953125
1973-05-01,45.758286228886355,30.566665247866982,47.03652004026017,45.551209979587135,28.195659481749242,41.740692138671875
1973-06-01,59.492852952745224,30.63207927503084,49.845904224323775,52.158355712890625,28.89893200932717,45.303775787353516
