,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6
1965-01-01,0.23665658,0.20560274,-0.15880124,-0.3407089,-0.021193122,0.33732384
1965-02-01,0.11685648,0.07653072,-0.22915065,-0.24946074,-0.0604887,0.41782832
1965-03-01,0.1039052,0.07108529,-0.23003373,-0.10699584,-0.07564764,0.13245705
1965-04-01,-0.15468037,0.0076530697,-0.17866981,-0.061371755,-0.13481179,0.23386022
1965-05-01,0.024578143,0.16012585,-0.21678801,0.04253342,-0.022812033,0.35660377
1965-06-01,0.06563983,0.15261991,-0.3021492,0.2189956,-0.042827774,0.21575777
1965-07-01,0.72983825,0.053424336,0.089923605,0.077708125,-0.1343703,0.33982584
1965-08-01,0.03488035,0.0865386,-0.020310069,0.13451746,0.083006404,0.32481405
1965-09-01,0.024725342,-0.03561623,-0.22870913,0.100225806,0.01192112,0.28404674
1965-10-01,0.15055951,0.09904842,-0.14732163,-0.17440176,-0.026785756,0.16851477
1965-11-01,0.22900347,0.36543423,-0.07093809,-0.27521625,0.10022588,0.35998878
1965-12-01,-0.09389734,0.39619368,-0.21531625,-0.45344457,-0.10434671,0.2905224
1966-01-01,-0.19153896,0.2860064,-0.10314751,-0.42806926,0.028499413,0.21902566
1966-02-01,-0.13844618,0.2593877,-0.21410695,-0.3061151,-0.10256872,0.5859008
1966-03-01,-0.16289489,0.17388959,-0.1471262,-0.2864404,-0.0883914,0.48014936
1966-04-01,0.007233334,0.11833749,-0.25504768,-0.0494761,-0.036745407,0.42777997
1966-05-01,-0.31841177,-0.001736021,-0.23537299,0.06857209,-0.05323739,0.32419845
1966-06-01,0.044702075,0.16318421,-0.0526587,0.074792765,0.051356744,0.06712544
1966-07-01,0.10792146,-0.094467476,0.23262432,0.1811229,-0.13902488,0.002314663
1966-08-01,0.0135986805,-0.018806696,0.25895372,0.23132233,-0.040072702,0.06842742
1966-09-01,0.08361743,0.08361745,-0.038481403,0.122532845,-0.031826712,-0.15913355
1966-10-01,0.10285811,0.36832184,-0.23609631,-0.10792146,-0.003327346,0.48188534
1966-11-01,0.032984067,0.38756254,-0.3745425,-0.31971377,0.037324,0.46799725
1966-12-01,-0.003616667,0.35631448,-0.23320298,-0.38611588,-0.03674536,0.24000235
1967-01-01,0.12656136,0.4129897,-0.26094955,-0.36419696,-0.027810192,0.26577887
1967-02-01,0.70058376,0.27577052,-0.1825148,-0.29708612,0.18101606,0.331724
1967-03-01,-0.13721915,0.1896755,-0.23730254,-0.1688595,-0.19433829,0.37535435
1967-04-01,0.1741884,0.22314768,-0.19966719,-0.14404681,0.028975904,0.46061674
1967-05-01,0.00016653538,0.1208994,-0.21915098,0.09425491,-0.050458025,0.42664498
1967-06-01,-0.13605347,0.12389692,-0.2582851,0.05045802,-0.0859285,0.40632853
1967-07-01,0.039800216,-0.0038301467,0.089425586,0.16319755,-0.05012498,0.51357263
1967-08-01,0.13039152,-0.033305623,0.11273952,0.10258132,-0.09691934,-0.044296455
1967-09-01,0.31490463,0.053288996,-0.09841812,0.079433896,-0.056453038,0.19267301
1967-10-01,0.13089108,0.15553725,-0.25678632,-0.08243141,-0.0048293113,0.051956773
1967-11-01,0.045961738,0.35786888,-0.28476304,-0.34587887,0.010491264,0.3858456
1967-12-01,0.10491271,0.43713626,-0.07277278,-0.44296473,-0.10491266,0.26211524
1968-01-01,0.3113004,0.35348666,-0.14057359,-0.4030342,-0.12953158,0.37189
1968-02-01,0.6326519,0.2897826,-0.17440751,-0.2579306,0.00014157295,0.18346764
1968-03-01,0.06809254,0.26217753,-0.22593698,-0.2099402,-0.0666769,0.38548025
1968-04-01,-0.03241825,0.17653097,-0.21234682,-0.24660543,-0.017978692,0.3883115
1968-05-01,-0.07885144,0.14298019,-0.29431266,0.080267094,-0.10603185,0.3492397
1968-06-01,0.010475779,0.14765179,-0.18728986,0.21800938,-0.053936087,0.16265766
1968-07-01,-0.15373912,0.11877265,-0.06950818,0.03921337,0.024915362,0.3733057
1968-08-01,-0.001132536,0.07007444,-0.045866907,0.0838062,0.0423278,0.21050647
1968-09-01,0.21475339,0.044592835,-0.18360922,0.07474606,-0.023782825,0.3196527
1968-10-01,0.30507153,0.29388797,-0.20088008,-0.18502483,-0.222681,0.21900034
1968-11-01,0.6216098,0.3891609,-0.14439583,-0.39496505,-0.12457679,0.29063198
1968-12-01,0.03949652,0.3121498,-0.182052,-0.48712358,0.16407332,0.27166235
1969-01-01,-0.11734633,0.33447498,-0.0754045,-0.44652182,-0.14081573,0.35900417
1969-02-01,-0.06495688,0.24983415,-0.21879418,-0.37899086,0.04905834,0.35476452
1969-03-01,-0.08766906,0.26921526,-0.24680586,-0.19381076,-0.10235629,0.44107085
1969-04-01,-0.111138344,0.16670752,-0.14641795,-0.18457446,-0.09645114,0.60898966
1969-05-01,0.04542439,0.19502206,-0.16867591,-0.037096597,-0.1726127,0.36036685
1969-06-01,-0.0755559,0.11946616,-0.26013035,0.07404177,-0.10735297,0.24029505
1969-07-01,0.04572723,0.10038791,0.060111605,0.10417328,-0.07646439,0.1829089
1969-08-01,-0.21637154,0.09569405,-0.047695626,0.009387707,0.049966812,0.39549506
1969-09-01,-0.11840625,0.0043910267,-0.045727216,0.03906498,0.01695844,0.41820723
1969-10-01,0.16913018,0.1280968,-0.19502206,-0.07949269,0.067530945,0.1715528
1969-11-01,0.91106194,0.15792547,-0.29889256,-0.23938656,0.029071618,0.25513366
1969-12-01,0.10856428,0.30888587,-0.2171286,-0.31282264,-0.025134802,0.2770888
1970-01-01,0.04073,0.25826222,-0.23311701,-0.2542023,0.046230506,0.3646055
