,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6
1965-01-01,-0.40319114923477173,0.21265135481466654,1.7360533728744043,-0.14505736567647323,1.3809507263117824,-1.290798435608546
1965-02-01,-0.19533545192744997,0.33777305503296695,0.5625133261536107,-0.16583555240921563,1.5227801840880824,-1.447983831167221
1965-03-01,-0.01609564448396365,0.2865423661431456,1.2024998664855957,-0.10329645297248957,1.3278390826850104,-1.0766888658205669
1965-04-01,-0.16190548323922688,0.23713175183028176,0.04855526441877538,-0.016011601209943063,1.173605590031065,-1.3896066695451736
1965-05-01,-0.9796687298350865,0.2551856042902454,1.1215912573265305,0.12113458008935608,0.47391848317508045,-0.46502479041616124
1965-06-01,-0.45399413340621525,0.06437645555516473,0.7452181794426658,0.18226704772958902,0.3304187850705509,-0.023890131463607155
1965-07-01,0.03359168250527647,0.15513637647933626,-0.0432938083328984,0.14359261556930347,0.015960463547501073,-1.0474213709433875
1965-08-01,-0.07437936858170563,0.1538162393605008,0.11277770002683003,0.09873816034364216,-0.48407542294469375,-0.21444753122826418
1965-09-01,-0.48006963398721486,0.17424763417711445,-1.5652407299388538,0.07987967810503722,0.1646144893662683,0.6451970587174098
1965-10-01,-0.8491571578714583,0.0609373755972175,-0.29300139708952466,0.059552732760531045,0.2678436195028239,-0.6238898883263271
1965-11-01,-0.8084159758355882,0.24633829792340597,-0.48821852965788404,-0.12135665655741232,1.5344137775486915,-1.6006408880154293
1965-12-01,-0.685161766078737,0.3480037929965,-0.04502883124532121,-0.04594460659220739,0.999995963326816,-2.255708475907644
1966-01-01,-0.12396112498309877,0.15079093719619552,1.261928677558899,-0.133466573082251,1.1517181478697678,-0.9744033217430115
1966-02-01,-0.39712505208121407,0.39622843070747027,0.9898211919900143,-0.10056868951937874,1.21864285962335,-2.221147219340007
1966-03-01,-0.46270344820287496,0.2874758216290692,0.2518782335700411,-0.06780934137136198,1.089182187770975,-0.8569772665699323
1966-04-01,-0.27252139730585945,0.22673743710019229,0.47972373890154285,-0.06252616681725846,0.9665996863924224,-0.5971670771638553
1966-05-01,-0.47618336975574493,0.27070068845561907,0.8744765411723744,0.0903215542965129,0.0023163889197568444,-1.2329256782929103
1966-06-01,-0.3833357244729996,0.2059871367379731,0.8377729040203672,0.14250944108527325,0.13899737647895155,0.07526306435465813
1966-07-01,-0.029406735363105934,0.07697972377725676,-0.36910216916691174,0.16940826843232673,-0.1668733512533122,-0.16694160488744578
1966-08-01,0.1573323893050353,0.19720177245295906,-0.32682448174014234,0.11583388154276737,-0.47179265268917747,-0.27812781433264416
1966-09-01,-0.44338347183333504,0.24170800556544383,-1.563812747146144,-0.04339167484209925,0.20974576473236087,0.16494294007619223
1966-10-01,-0.5449425015184615,0.19240494744450437,0.04872330887751145,0.01282747740370368,0.33945204882786195,-0.6615558018287023
1966-11-01,-0.6888228985998366,0.2704675485885221,-0.504067088618423,0.007483716297724525,0.4767745733261109,-1.7218060791492462
1966-12-01,-0.2887583027283351,0.20282476945640215,0.24054398139317829,-0.07787400828248958,0.9570977811155649,-1.2406942745049796
1967-01-01,-0.23421667930152681,0.356528211652843,0.6493518298322504,-0.12252929852093537,1.1930173841016047,-1.3575006276369095
