,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6
1965-01-01,0.20928212,-0.337324,0.051805448,0.030759478,-0.37264577,-0.29493767
1965-02-01,-0.008536053,-0.24651726,-0.009713506,0.033408593,0.11670933,0.46168637
1965-03-01,0.22002587,-0.13569483,-0.03340862,-0.022223353,-0.2657971,0.13348727
1965-04-01,-0.106407166,-0.08094597,0.37338164,0.03223121,-0.08124032,-0.13437033
1965-05-01,0.6293181,-0.38044605,0.07064376,-0.014128757,-0.26300088,-0.82255805
1965-06-01,0.4368139,0.163658,0.5021593,0.05813391,0.13083811,-0.14408381
1965-07-01,-0.30803615,0.1554162,0.25520056,0.004415226,0.097135164,0.35807547
1965-08-01,-0.58222216,-0.1480575,0.10464106,0.023400735,0.26726884,-0.08285923
1965-09-01,0.88569605,-0.09433885,-0.14275925,0.044888236,-0.094633296,-1.0110886
1965-10-01,0.26550275,-0.04665432,-0.37971014,0.10567129,-0.5692709,-0.60930234
1965-11-01,0.027815962,-0.19633074,-0.22709021,0.046507142,0.0027963638,-0.2000101
1965-12-01,0.20913494,-0.34659585,0.07491179,-0.0047096014,-0.106407166,-0.26373664
1966-01-01,0.08810215,-0.2084649,-0.14365418,-0.0013020039,-0.12586017,-0.0018806935
1966-02-01,0.08144746,-0.23754296,0.07363544,0.029512024,-0.16694553,-0.16029091
1966-03-01,0.14900687,-0.19096021,0.25808567,0.010271358,0.00274868,-0.2602557
1966-04-01,0.010271335,-0.18343759,0.1605802,-0.051356744,0.080290124,-0.11906085
1966-05-01,0.5304934,-0.1707069,0.23045433,0.015624046,0.006509972,0.024304008
1966-06-01,0.07016344,0.06784878,0.3525532,-0.021266032,0.13237019,-0.28644037
1966-07-01,-0.16318424,0.30018377,0.073780105,0.034430694,-0.059602737,-0.23898964
1966-08-01,0.5471301,-0.061194085,0.42271656,-0.038192034,-0.2913591,-0.1404715
1966-09-01,0.41736394,0.0044846535,-0.1436542,0.03645606,-0.32665783,-0.21989362
1966-10-01,0.49664134,-0.1579762,-0.06249609,-0.051935434,-0.14264154,-0.4452846
1966-11-01,0.1707069,-0.18777756,-0.11472082,-0.028499413,0.11558876,-0.3476345
1966-12-01,0.007088661,-0.226259,0.033852052,0.008969307,0.08535347,-0.118048094
1967-01-01,0.12772703,-0.29891795,-0.044296455,0.09059129,-0.08992519,0.06527901
1967-02-01,0.17635326,-0.3134059,0.49475497,0.03746883,0.28542918,0.06977528
1967-03-01,-0.05828483,-0.05611999,0.16119918,-0.010657799,-0.3803502,-0.018651152
