,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6
1965-01-01,-0.58984834,0.08472977,0.35130233,-0.16424522,0.75311583,-0.452977
1965-02-01,-0.051815033,0.1385006,0.2890587,-0.22355576,1.1682907,-0.634169
1965-03-01,-0.05931015,0.17271805,0.35782012,-0.16391906,1.0812805,-0.46177673
1965-04-01,-0.008473205,0.329142,-0.23235473,-0.15642357,0.93300325,-0.7550713
1965-05-01,-0.88509905,-0.18053932,-0.061592102,0.25809938,0.25484085,-0.04627533
1965-06-01,-0.76289254,-0.02867775,0.47481155,0.29068795,-0.4122421,0.15870515
1965-07-01,0.05442276,0.32620925,0.18216896,0.015642548,0.1603344,-0.80362815
1965-08-01,-0.05865898,0.17434731,0.8130787,-0.17434768,0.06387329,-0.09352837
1965-09-01,-0.56801414,0.16359329,-0.6690384,0.028025817,-0.29264298,0.47253054
1965-10-01,-1.130489,-0.06550255,-0.09548378,0.10102387,0.036173247,-0.5064224
1965-11-01,-0.4210411,0.24473801,-0.67751086,-0.42169267,1.5010178,-1.2298832
1965-12-01,-0.39562225,0.20009232,-0.10721588,0.0335659,0.6837021,-1.2337936
1966-01-01,-0.15590897,0.0997818,0.5327179,-0.05350151,0.77134097,-0.48052675
1966-02-01,-0.14737472,0.4309658,0.067286685,-0.17625923,0.68238986,-1.3365524
1966-03-01,-0.13949737,0.3095211,-0.014442444,-0.25503463,0.7240753,-0.5501137
1966-04-01,-0.20744172,0.055142593,0.050547026,-0.094530486,0.7408142,-0.33315355
1966-05-01,-0.14901657,0.16805382,0.55405235,0.13293305,-0.22844772,-0.6968319
1966-06-01,-0.42998105,0.29507867,0.6571163,-0.040372085,0.22680664,0.0728672
1966-07-01,-0.0045951842,0.09814072,-0.25700417,0.13588753,0.062363815,0.11849098
1966-08-01,0.014442062,0.23435631,-0.20875397,-0.07647781,0.15656567,0.012800979
1966-09-01,-0.45952186,0.25273743,-0.64300233,-0.26488113,-0.1874195,0.19037323
1966-10-01,-0.84190977,0.1385128,0.11488037,0.035448838,0.1673973,-0.07975998
1966-11-01,-0.41159973,0.25273705,-0.29146728,-0.21269302,0.287529,-1.0326115
