,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6
1965-01-01,69.832344,76.13711,76.52368,56.531555,60.502136,46.670628
1965-02-01,64.28925,81.09542,75.34922,57.006584,60.528343,43.41259
1965-03-01,63.725773,75.72433,77.32796,59.039375,55.05569,40.9621
1965-04-01,71.39338,77.34761,72.48922,62.010757,48.249687,57.892757
1965-05-01,71.75047,81.054474,57.894394,67.578415,44.919575,38.20366
1965-06-01,67.61445,83.4722,78.309135,81.419754,51.201412,38.052963
1965-07-01,65.516136,79.96846,71.43925,83.84403,69.48016,56.91977
1965-08-01,72.9577,80.54832,70.53997,75.5638,61.791264,46.814774
1965-09-01,69.738976,80.309166,71.02974,79.44592,52.403725,37.363354
1965-10-01,74.43028,74.52038,71.914276,67.529274,53.099888,54.821453
1965-11-01,69.30981,73.66205,79.167465,71.40485,54.880424,44.35118
1965-12-01,65.79296,80.21744,77.591675,60.50705,55.642105,30.008608
1966-01-01,69.87951,76.156975,74.05737,61.149498,38.196693,43.39399
1966-02-01,72.19416,74.622086,76.02236,61.20203,51.306484,37.497375
1966-03-01,63.54623,77.24371,73.25627,50.38719,56.237843,46.465416
1966-04-01,67.48934,80.25932,61.71749,48.48622,52.532757,45.549404
1966-05-01,74.49568,84.37317,61.92269,78.9756,39.55101,37.500656
1966-06-01,66.14816,80.34633,65.481674,66.16293,60.21543,47.32397
1966-07-01,72.20073,84.70477,55.42525,76.89241,70.01576,65.214096
1966-08-01,76.01908,81.5529,71.222336,79.08559,67.49427,72.972275
1966-09-01,75.57585,76.98106,70.637924,76.2292,65.75746,60.240055
1966-10-01,72.02015,81.59723,71.79526,66.7178,63.273724,55.029625
1966-11-01,69.41658,80.9373,75.24425,72.46174,50.802513,39.94335
1966-12-01,72.330414,80.28723,75.19336,65.4472,56.682713,48.08239
1967-01-01,66.261246,79.829605,77.54429,62.506428,46.25919,39.009666
1967-02-01,76.03932,76.6136,77.90744,57.65202,53.241837,45.730507
1967-03-01,74.156,78.45639,70.13431,51.88382,51.37034,48.024277
1967-04-01,70.31841,76.7234,68.18004,57.861465,51.540936,55.461285
1967-05-01,61.89667,83.476326,51.341625,61.069023,42.718884,45.35891
1967-06-01,60.324142,80.42586,64.61609,74.58502,68.22733,40.594025
1967-07-01,76.13728,81.20621,50.591675,81.55415,69.090454,56.31596
1967-08-01,76.461586,79.20127,66.98924,81.528824,71.87912,77.78583
1967-09-01,77.74022,72.89764,68.84385,84.27526,71.51935,68.11417
1967-10-01,71.38929,78.25539,78.4699,68.52123,52.204742,51.878754
1967-11-01,69.80493,73.52597,77.03419,62.011528,57.90876,67.25949
1967-12-01,63.062134,73.61718,77.12708,67.842224,53.500267,56.655464
1968-01-01,71.52261,75.95861,75.23913,62.38342,52.627758,62.059895
1968-02-01,69.35612,81.032005,72.84891,51.954956,57.310024,55.133873
1968-03-01,68.26643,78.282845,66.499115,53.80275,44.29014,44.707016
1968-04-01,68.013725,68.20688,67.641914,57.94581,39.987732,40.105232
1968-05-01,63.14958,81.85289,66.95624,62.640953,55.21435,35.104267
1968-06-01,68.58996,74.907555,67.1526,70.07077,61.333973,36.844223
1968-07-01,71.22484,78.70777,63.783752,76.11796,71.3021,60.471237
1968-08-01,75.63026,81.19618,65.94542,82.07501,66.384834,64.13303
1968-09-01,77.00001,75.8556,69.12273,78.3263,54.10535,58.59286
1968-10-01,73.56356,74.6114,74.625885,67.48418,54.786205,64.77364
1968-11-01,73.56517,81.75149,70.886826,67.92681,47.6445,54.377373
1968-12-01,73.19818,81.52132,69.69735,63.30571,51.09383,51.341705
1969-01-01,69.13655,72.56575,71.16365,63.412857,61.62473,51.05136
1969-02-01,66.04158,67.29494,73.09216,61.663166,66.40422,57.699196
1969-03-01,59.94188,66.89888,76.58653,62.62909,51.594486,45.97608
1969-04-01,59.95692,79.74501,58.60162,65.54358,47.789276,47.932995
1969-05-01,62.49707,83.71566,64.01447,71.53799,47.02222,40.23735
1969-06-01,66.573006,83.60035,58.12701,80.10597,54.266655,36.970253
1969-07-01,66.05829,82.38375,67.988464,83.007095,62.33831,61.226994
1969-08-01,72.31174,80.884735,66.38583,77.59758,67.18465,52.665695
1969-09-01,75.97155,82.96532,71.329094,81.87071,59.891747,59.59428
1969-10-01,68.11213,78.16744,73.000244,71.41599,49.659294,56.57284
1969-11-01,68.92932,79.89876,69.72312,75.78104,55.154037,38.233643
1969-12-01,70.2863,77.37866,74.607895,76.140335,53.61992,40.501392
1970-01-01,64.811134,80.48179,74.2592,70.27576,59.392853,37.731316
1970-02-01,64.25507,68.95511,65.989456,61.59062,50.34694,46.05402
1970-03-01,59.97374,77.09247,73.881874,61.914986,52.844246,40.43218
1970-04-01,63.57324,80.67376,65.315895,69.48635,43.9208,37.3424
1970-05-01,68.66384,82.06888,54.767292,73.535995,52.233574,41.759445
1970-06-01,61.241425,80.39076,74.88312,80.789604,62.345272,41.723034
