,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6
1965-01-01,-2.160841093661366e-05,2.9402919018458625e-05,-3.853023487849102e-05,-2.764232931440347e-06,6.164842598280828e-06,5.065217010269407e-05
1965-02-01,-1.8294596901204043e-05,2.654717448151771e-05,-3.684122959153712e-05,-1.2985743398593482e-05,4.077149818731215e-06,5.419210159137341e-05
1965-03-01,-1.970963965654971e-05,4.937586758436786e-05,-3.7551609917529046e-05,-3.900366852482468e-06,4.040397162682153e-06,5.0390504687432745e-05
1965-04-01,-1.5655406818825563e-05,2.856487127074443e-05,-2.068806520944077e-05,-1.2396822841827967e-05,2.0276343838915756e-06,3.119408991854774e-05
1965-05-01,6.864960661096954e-07,-4.356383264215814e-05,-1.3864821575846271e-05,-2.7475950979539355e-05,-5.9364905947936404e-08,1.8512486121835536e-05
1965-06-01,-4.704276731666249e-07,1.666327491605173e-06,-8.316491554675546e-06,-3.167155039685393e-05,-5.501487013368051e-07,2.0287747778032404e-05
1965-07-01,-3.0905516514978624e-06,-1.4739926218926731e-05,1.870554685396316e-06,-2.889180215224142e-05,-5.102893971371123e-06,1.3562258042535785e-05
1965-08-01,-5.551926758492241e-06,-1.877977632141886e-05,-3.223832454606299e-06,-1.5161577752662888e-05,-2.267737444094191e-06,-9.1372963121709e-06
1965-09-01,-4.524220508931339e-06,-4.091071860858466e-05,-1.2958545474767952e-06,-3.175931036319777e-05,-3.3606794636771004e-06,5.97438116756166e-06
1965-10-01,-2.82666197237815e-06,-4.746799842561469e-05,-1.5225557742976687e-05,-1.8481771270483574e-05,1.1037767945544758e-06,4.011310276534156e-06
1965-11-01,8.275744697071585e-07,-3.0406666868460694e-05,-2.260351230067918e-05,-2.773235008072365e-05,3.111691621796653e-06,1.0948339005760015e-05
1965-12-01,-7.1393098421866085e-06,1.1296076597834661e-05,-3.781230430283199e-05,-2.418247622072472e-05,6.356087714927322e-06,3.765740075323265e-05
1966-01-01,-2.2675241546602834e-05,5.0474188134791584e-05,-4.433090402421335e-05,-1.3755103783954964e-05,7.847343933134966e-06,5.109983476359048e-05
1966-02-01,-2.0760688447466103e-05,-1.700417473133515e-05,-3.106517454845801e-05,-1.13843741238615e-05,4.0012227284938e-06,1.866902342347506e-05
1966-03-01,-1.3296514242346005e-05,1.9836177769419107e-05,-2.3578624157900257e-05,-2.37537451225919e-05,1.6939894519298613e-06,3.6374634267607085e-05
1966-04-01,-4.00715298007668e-06,1.5641536584872802e-05,-2.2174668946905832e-05,-2.0661765778766432e-05,1.4181056960167483e-06,1.723847731227579e-05
