,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6
1965-01-01,-0.0060943365,0.0667668,0.36645877,0.060620666,-0.020225286,0.7888117
1965-02-01,0.032358706,0.03924036,0.27242747,0.013815105,-0.023114502,0.8191749
1965-03-01,0.019751191,0.030047357,0.22793332,0.01801765,-0.03577459,0.5577258
1965-04-01,0.019225836,0.044546008,0.04801309,-0.037087858,-0.046438456,0.2560902
1965-05-01,0.009980321,0.044178307,0.025844812,-0.030048668,-0.06204033,0.11840522
1965-06-01,-0.031624615,0.025897324,-0.018754423,-0.019489825,-0.081109226,0.022220135
1965-07-01,-0.06776625,0.034407437,-0.011767685,-0.059834003,-0.026266396,-0.08315796
1965-08-01,-0.011767685,0.0014176965,-0.00021076202,0.009087265,-0.050746024,-0.015549958
1965-09-01,-0.05873084,0.022325218,0.060305476,-0.04554546,0.00015693903,0.046016872
1965-10-01,-0.03183472,0.015285969,0.06981367,0.015443563,0.024321377,0.161376
1965-11-01,-0.02437526,0.04764539,0.2081815,-0.016915798,-0.0065145493,0.49647415
1965-12-01,0.020644188,0.08299905,0.4823957,0.027525842,-0.014761984,0.8654551
1966-01-01,0.024058819,0.059301198,0.53030896,0.026383996,-0.023219824,0.97232044
1966-02-01,0.020274699,0.066914976,0.32295796,0.00085264444,-0.042505085,0.77577466
1966-03-01,0.028937101,0.033359468,0.31434113,-0.036031067,-0.050802767,0.70351183
1966-04-01,-0.0009254813,0.028754711,0.07074469,-0.030377686,-0.09434283,0.32528314
1966-05-01,-0.0055758357,0.029301822,0.035821438,-0.006578803,-0.0994491,0.11706585
1966-06-01,-0.067671716,0.039240837,-0.032885253,-0.048386395,-0.06001228,0.036687672
1966-07-01,-0.03010416,0.018815756,-0.019390106,-0.0138735175,-0.14659095,-0.108841
1966-08-01,-0.028143704,-0.0052110553,0.045760453,-0.008311331,-0.104783356,-0.108385086
1966-09-01,-0.034754515,-0.0161075,0.06846511,0.010062158,-0.07177496,0.039833546
1966-10-01,-0.0017917156,-0.0016093254,0.12472528,-0.03653258,-0.09903878,0.3329881
1966-11-01,-0.021715283,0.036596477,0.3566958,0.025244176,-0.068811476,0.52160096
1966-12-01,-0.048021674,0.056839228,0.2447682,0.029575408,-0.04829526,0.87470865
1967-01-01,0.0048286915,0.033235192,0.32891417,0.008856893,-0.052821398,0.7352373
1967-02-01,0.02502191,0.0034685135,0.12494171,0.018639565,-0.012016416,0.7891208
1967-03-01,0.0045148134,0.02622509,0.13074857,0.033078253,-0.072805405,0.5333051
1967-04-01,-0.020543694,0.024760306,0.052486777,-0.019026518,-0.09655595,0.30573905
1967-05-01,-0.02446723,0.010583162,0.015709996,-0.006261945,-0.10115957,0.116048336
1967-06-01,-0.025722742,0.0236094,-0.043404818,-0.022060752,-0.074008584,0.056305707
1967-07-01,-0.0373888,-0.01175487,-0.002390623,-0.003803134,-0.11523211,0.024080217
1967-08-01,-0.022583842,-0.0854131,-0.04256785,-0.13704705,-0.07798445,-0.07165444
1967-09-01,-0.029437065,-0.12783968,0.045529008,-0.066213846,-0.027449131,0.014872968
1967-10-01,-0.028547645,0.00566566,0.08513075,0.014768362,-0.06035459,0.28716755
1967-11-01,0.00932765,0.021935344,0.15502226,0.00090515614,-0.030587912,0.6241746
1967-12-01,0.03757727,0.07236612,0.31672496,0.048249304,-0.052978396,0.855455
1968-01-01,0.033469588,0.057572335,0.5222939,0.024245083,-0.035193443,0.96023476
1968-02-01,0.01435107,0.049984425,0.3768964,0.0268116,-0.056618094,0.7769349
1968-03-01,0.025174975,0.079443336,0.2020028,0.00449425,-0.046091735,0.4797794
1968-04-01,0.0019649267,0.040090412,0.14847833,0.012528479,-0.07357931,0.16186875
1968-05-01,0.0070979297,0.0040479004,0.0072095096,-0.03642091,-0.057176054,0.14710209
