,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6
1965-01-01,0.13230982,-0.33084822,0.57398045,-0.08447814,-0.42724752,-0.0173666
1965-02-01,0.28404674,-0.28169194,0.4899438,-0.0853612,-0.42636442,0.11803392
1965-03-01,0.12421522,-0.34085608,0.50981236,-0.04694865,-0.26241207,-0.05769241
1965-04-01,0.039295577,-0.3153949,0.39928433,-0.030759478,-0.18911919,-0.10478823
1965-05-01,-0.023695087,-0.26270646,0.19853838,0.037087966,-0.07682507,-0.15070668
1965-06-01,0.14673297,-0.24798898,0.30538702,0.05195259,-0.041208863,-0.14084598
1965-07-01,0.14688012,-0.2000101,0.20825186,0.012656999,0.002060461,-0.13981576
1965-08-01,0.13348725,-0.24460399,0.06534545,0.028846193,0.015600515,-0.15894842
1965-09-01,-0.059311293,-0.1770509,-0.044888236,0.08580271,-0.07976856,-0.094338834
1965-10-01,0.17057522,-0.24990225,0.14231774,-0.031642534,-0.08521402,-0.1209774
1965-11-01,-0.02899332,-0.1585069,0.09816537,-0.07196832,-0.25387597,0.02075162
1965-12-01,0.10302214,-0.251374,0.48067188,-0.11891699,-0.2864015,0.015453339
1966-01-01,0.20701829,-0.29338437,0.6515795,-0.13830149,-0.32709175,0.0759501
1966-02-01,0.18213558,-0.3234751,0.66329753,-0.08824678,-0.25258833,0.027920723
1966-03-01,0.274867,-0.3732405,0.3820652,-0.07204411,-0.1592782,0.025750685
1966-04-01,0.08622146,-0.3829332,0.21945962,0.006654692,-0.26922503,-0.074503444
1966-05-01,-0.043834068,-0.25620502,0.077252105,0.0601814,-0.12600484,-0.102713466
1966-06-01,0.13237019,-0.2664764,0.3444518,-0.040506743,0.01837268,-0.17634888
1966-07-01,0.08578749,-0.29367375,0.20369096,0.011139369,-0.245789,0.013743353
1966-08-01,0.14784953,-0.21772364,0.055262733,0.010416007,-0.11515482,-0.08708944
1966-09-01,0.06307475,-0.17461291,0.08491945,0.061194085,-0.18343762,-0.121375516
1966-10-01,-0.14669223,-0.12976618,0.013020039,0.0067993402,-0.15363622,-0.07638409
1966-11-01,-0.14307547,-0.19602361,0.0603261,-0.0059313537,-0.14510086,-0.11052549
1966-12-01,0.1484282,-0.22539096,0.35342115,-0.04759538,-0.32014778,0.0004339695
1967-01-01,0.27393872,-0.23780212,0.646129,-0.08526237,-0.27810192,-0.00033307076
1967-02-01,0.066944286,-0.32706124,0.81865215,-0.106744505,-0.2772693,0.014487934
1967-03-01,0.034637846,-0.1873441,0.5563704,-0.071773626,-0.2707747,0.00066611764
1967-04-01,-0.011323905,-0.32173234,0.15770212,-0.07110751,-0.08875947,-0.03530395
1967-05-01,0.042464662,-0.3010828,0.19750233,-0.025978375,-0.11590354,-0.09142393
1967-06-01,0.14887612,-0.21815185,0.17002521,0.037468813,0.024146581,-0.18584536
1967-07-01,0.11490438,-0.27210695,0.22348073,-0.006161547,-0.041298963,-0.056786083
1967-08-01,0.23463812,-0.1493757,0.14704433,0.024812698,-0.35087472,0.12872621
1967-09-01,0.13971706,-0.12822665,0.033971738,0.07327237,-0.1327229,-0.12556219
1967-10-01,-0.085262395,-0.19716927,0.02930894,0.025312256,-0.142215,-0.09125739
1967-11-01,-0.044463,-0.17968382,0.27577057,-0.018318081,-0.17252313,-0.086095035
1967-12-01,-0.04979186,-0.2436306,0.5701922,-0.15786865,-0.310908,-0.004995835
1968-01-01,0.059881784,-0.28227967,0.694374,-0.14920902,-0.37259784,0.09456511
1968-02-01,-0.11268542,-0.39496502,0.8248965,-0.13392004,-0.26331005,0.010617351
1968-03-01,0.14099827,-0.30705348,0.5703635,-0.10036925,-0.22183163,-0.004530072
1968-04-01,0.06993289,-0.31073415,0.15303127,-0.06752628,-0.105465576,-0.21248837
1968-05-01,0.113817886,-0.31795397,0.3417368,-0.025481606,-0.091025986,-0.11339319
1968-06-01,0.13023937,-0.27619243,0.31229135,0.0070782183,-0.068941936,-0.14510366
1968-07-01,0.07517077,-0.24688856,0.43644348,-0.012316108,-0.06540282,-0.11848952
1968-08-01,0.12146237,-0.10914626,0.14397113,0.037656166,-0.11226068,-0.10079394
1968-09-01,0.101218656,-0.05874928,-0.15699509,0.08946879,-0.07955928,-0.089044094
1968-10-01,0.2011632,-0.25722277,0.10419152,-0.016987741,-0.11664917,-0.038505554
1968-11-01,0.093998864,-0.21616904,0.30776125,-0.037231468,-0.085646555,-0.0155721065
1968-12-01,-0.10348368,-0.1868652,0.47537374,-0.0399212,-0.15600412,0.09088443
1969-01-01,0.1400586,-0.3559758,0.6264024,-0.15050615,-0.21485737,0.22697055
1969-02-01,-0.051935267,-0.35097915,0.66440743,-0.11038127,-0.30343494,0.09115162
1969-03-01,0.23348136,-0.28889912,0.5163239,-0.08206674,-0.012264585,-0.05223806
1969-04-01,0.14550948,-0.2604332,0.41169643,-0.031342827,-0.1209803,-0.023015022
1969-05-01,-0.027708888,-0.30131516,0.3711173,0.011961758,-0.06662245,-0.103567615
1969-06-01,0.07752428,-0.24120355,0.5031508,0.019986738,-0.050269652,-0.1344562
1969-07-01,0.054206442,-0.24256626,-0.022712195,0.027557468,-0.12673406,-0.06601679
1969-08-01,0.11189543,-0.2893534,0.1972933,-0.021198045,-0.030282926,-0.10901855
1969-09-01,0.1374845,-0.026497567,0.10886712,0.12249444,-0.0847922,-0.057537567
1969-10-01,0.048149873,-0.2069838,-0.10856428,0.03285698,-0.09584546,-0.09433131
1969-11-01,-0.16004527,-0.19123669,0.28269112,0.0043910267,-0.19032821,-0.06283708
1969-12-01,0.13430479,-0.21879415,0.5738616,-0.034219705,-0.28617367,-0.047089957
1970-01-01,0.014144182,-0.26520336,0.57126766,-0.07792397,-0.311041,0.01885891
1970-02-01,0.1936967,-0.32911414,0.3694512,-0.10175948,-0.26428664,-0.0010477304
1970-03-01,0.292313,-0.45274466,0.42498016,-0.093246795,-0.27463278,-0.031300545
1970-04-01,0.20234032,-0.34574655,0.18963675,-0.1457636,-0.17811188,-0.065744236
1970-05-01,0.047278214,-0.2762044,0.3289831,-0.022656893,-0.016632508,-0.16501541
1970-06-01,0.13515547,-0.25380945,0.48443812,0.02435944,-0.010346198,-0.11577275
1970-07-01,0.22735457,-0.3927629,0.41371718,-0.037324954,-0.043611217,-0.061029483
1970-08-01,0.2158297,-0.13004787,0.2798714,0.03784878,-0.10870061,-0.061160494
1970-09-01,0.13423872,-0.05277872,0.055529,0.088401124,-0.10830774,-0.046623398
1970-10-01,0.07713816,0.02304976,-0.2879912,0.11983261,-0.1745758,-0.10359299
1970-11-01,-0.12939304,-0.062732056,0.13476257,0.036015272,-0.105426505,-0.059195995
1970-12-01,0.025800038,-0.17392099,0.4571975,-0.04898076,-0.26101243,-0.03811071
1971-01-01,0.17418945,-0.28129438,0.6090873,-0.039732456,-0.25854895,-0.06478121
1971-02-01,0.2984254,-0.29324293,0.5430105,-0.11732595,-0.39804453,0.027352046
1971-03-01,0.020298112,-0.28115043,0.41172057,-0.109120324,-0.17116633,-0.0060462477
1971-04-01,0.19045672,-0.27755147,0.22702213,-0.048945807,-0.116030335,-0.07788141
1971-05-01,0.12783492,-0.23335631,0.19693491,0.045202874,-0.070971414,-0.21564941
1971-06-01,0.13085802,-0.3005848,0.28935605,0.008925414,0.02720809,-0.24127397
1971-07-01,0.07399454,-0.15821011,0.28374165,0.026056457,-0.13359323,-0.036133528
1971-08-01,0.1878655,-0.26877004,0.24732025,-0.012092471,-0.12639531,-0.045346856
1971-09-01,0.27481627,-0.11833365,-0.10710494,0.082919955,-0.1698707,-0.040884137
1971-10-01,-0.12754698,0.05628767,-0.2078757,0.13604054,-0.043907262,-0.161953
1971-11-01,0.06794828,-0.043187477,0.31757182,-0.0064781187,-0.20528445,-0.06996369
1971-12-01,-0.3152686,-0.25063127,0.53926754,-0.084071614,-0.096020125,-0.06319767
1972-01-01,0.06510456,-0.29237872,0.68511045,-0.10048461,-0.2446353,0.014467669
1972-02-01,0.091014884,-0.40706795,0.47572365,-0.0868061,-0.32933703,0.057476185
1972-03-01,0.06444695,-0.35393208,0.36182356,-0.0878583,-0.09851174,-0.035511564
1972-04-01,-0.15506725,-0.37313467,0.17190237,-0.04287696,-0.123238325,-0.18650158
1972-05-01,0.010653496,-0.32525977,0.46638542,-0.012757873,-0.089962676,-0.17624266
1972-06-01,0.22464363,-0.24200483,0.08101902,0.032749604,-0.013283968,-0.12692103
1972-07-01,0.03919425,-0.15006933,-0.1010107,0.03169737,-0.14046805,0.00013155937
1972-08-01,0.055634834,-0.081545115,0.059712075,0.02104392,-0.17440131,0.04300847
1972-09-01,0.17229696,-0.18321347,-0.23227203,0.074048236,-0.0132839205,-0.16059127
1972-10-01,-0.089962676,-0.15651397,0.099300906,0.0024989606,-0.08457017,-0.11376858
1972-11-01,0.023542881,-0.124159,0.004866409,0.0038141727,-0.25029087,-0.0982487
1972-12-01,0.08457017,-0.28409266,0.16743055,-0.081282094,-0.2963244,-0.031302787
1973-01-01,0.28769642,-0.28963566,0.53647006,-0.126049,-0.3212172,0.06884215
1973-02-01,0.17522195,-0.24073973,0.5032264,-0.09599116,-0.3734375,0.08172407
1973-03-01,0.2989162,-0.24988174,0.5738692,-0.10651833,-0.25223652,0.14474857
1973-04-01,0.12272463,-0.3129063,0.4152692,-0.068565115,-0.13962351,-0.08144705
1973-05-01,0.13131258,-0.2771693,0.3011325,-0.03795321,-0.11953877,-0.08394033
1973-06-01,0.044740472,-0.27024353,0.35875484,-0.002354753,0.033797752,-0.1917053
1973-07-01,0.22107057,-0.17660712,0.16275556,0.019946218,-0.04764929,-0.10180881
1973-08-01,0.1530595,-0.0396154,-0.0074798344,0.049865536,-0.16746509,0.009280533
1973-09-01,-0.019392151,-0.051250696,0.20735756,0.09211273,-0.15707645,-0.10485615
1973-10-01,0.03712212,-0.024378717,-0.5112603,0.09612967,-0.08948094,-0.057899427
1973-11-01,-0.09128158,-0.07826118,0.09391346,0.019115124,-0.16635698,-0.050835144
1973-12-01,0.14087015,-0.23325989,0.46208733,-0.033105172,-0.30140948,-0.050696634
1974-01-01,0.28723782,-0.36230972,0.64814436,-0.09303305,-0.39163685,0.061180115
1974-02-01,0.08699924,-0.30379573,0.5911738,-0.1379359,-0.30856666,0.099628165
1974-03-01,-0.052901156,-0.29397327,0.48410863,-0.07380903,-0.23419634,-0.029467475
1974-04-01,0.05823337,-0.23784468,0.3926191,-0.046306062,-0.060338162,-0.084894404
1974-05-01,-0.014874053,-0.25734934,0.4317688,0.011927295,-0.03536098,-0.10411843
1974-06-01,0.17722586,-0.21090297,0.41563177,0.036202908,-0.048410855,-0.11057323
1974-07-01,0.31895044,-0.29130715,0.37114993,-0.015575672,0.004069316,-0.13765524
1974-08-01,-0.07787833,-0.1846629,-0.013891816,0.036062576,-0.0032274008,-0.1268505
1974-09-01,-0.014312768,-0.18873219,0.14004068,0.039991595,-0.17315653,-0.009541869
1974-10-01,-0.06805585,0.04855118,-0.4619379,0.14831965,-0.12979725,-0.073247746
1974-11-01,0.15000351,-0.11801026,0.021188498,0.013330531,-0.09696205,0.042657685
1974-12-01,0.16866624,-0.24303658,0.4140883,-0.052620508,-0.22170775,0.042657685
1975-01-01,0.18952218,-0.22173552,0.5356819,-0.04174318,-0.21166888,-0.044696115
1975-02-01,0.23811069,-0.35555536,0.43407553,-0.11140468,-0.26670006,-0.0018791199
1975-03-01,0.29086015,-0.3301873,0.4089759,-0.047514774,-0.21072927,-0.084962845
1975-04-01,0.18670349,-0.41340524,0.34884426,-0.048588563,-0.13784651,-0.105633065
1975-05-01,0.22549379,-0.2649552,0.38750032,-0.015435601,-0.13771227,-0.12106869
1975-06-01,0.035568953,-0.1856297,0.20254174,0.049259663,-0.00550313,-0.11180735
1975-07-01,0.075433016,-0.28280678,0.23556046,-0.01167736,-0.07019834,-0.063621424
1975-08-01,0.17368393,-0.022012496,-0.044561863,0.047648977,-0.040535163,-0.049796533
1975-09-01,0.048588563,-0.11596823,0.048185874,0.045501422,-0.18160304,0.016912032
1975-10-01,0.06281614,-0.065232135,-0.31730196,0.076775216,-0.15690608,-0.10026417
1975-11-01,0.035166264,-0.25797564,0.30200058,-0.0025502206,-0.100264214,-0.09986155
1975-12-01,0.22884934,-0.15502696,0.42025065,0.03315296,-0.25247243,-0.09704284
1976-01-01,0.10996053,-0.3512033,0.61832696,-0.06356256,-0.29434565,-0.066512726
1976-02-01,-0.15246968,-0.29099315,0.54443884,-0.012337035,-0.274365,-0.008716387
1976-03-01,0.27986303,-0.23748799,0.38526425,-0.0,-0.28334957,-0.002011472
1976-04-01,0.2055726,-0.30131873,0.4049767,-0.0135439215,-0.18586017,-0.14241233
1976-05-01,0.072547145,-0.2998437,0.2286375,0.014616704,-0.09373467,-0.24834993
1976-06-01,-0.0379498,-0.24084044,0.5103779,-0.0041570487,-0.029635713,-0.08783434
1976-07-01,0.029501606,-0.2604188,0.31848332,-0.0127393305,-0.060746502,-0.123772666
1976-08-01,0.041436363,-0.1977949,0.1143858,-0.00348655,-0.069999285,-0.062489785
1976-09-01,-0.10875368,-0.121224806,0.031647187,0.0839455,-0.08984582,-0.10888777
1976-10-01,0.085554674,-0.1892126,0.14831266,0.028026532,-0.09614842,-0.10419433
1976-11-01,0.056723546,-0.23131947,0.3899577,0.020785224,-0.20382933,-0.20677948
1976-12-01,0.20235424,-0.24070635,0.5534234,-0.08193402,-0.31808102,0.020785224
1977-01-01,0.099024415,-0.35435203,0.7498948,-0.12204689,-0.34741753,0.011788619
1977-02-01,0.43187952,-0.3065041,0.7687566,-0.12274031,-0.20110002,-0.06310379
1977-03-01,0.08002392,-0.295825,0.56696326,-0.09763751,-0.17780012,-0.093338124
1977-04-01,0.085155435,-0.32217604,0.41801056,-0.014839793,-0.24603538,-0.11649929
1977-05-01,0.16767576,-0.23993306,0.19319467,-0.051037777,-0.06629364,-0.12690102
1977-06-01,0.1644859,-0.33132958,0.4311861,-0.045212828,-0.002080345,-0.17863224
1977-07-01,0.03314682,-0.2558824,0.09195123,0.009846961,-0.025934959,-0.061023444
1977-08-01,0.18806314,-0.1698948,0.3160737,0.05339551,0.0019416511,-0.11955047
1977-09-01,-0.014701104,0.03439503,-0.23618844,0.12190819,-0.15879962,0.0026351095
1977-10-01,-0.07114778,-0.1536681,0.10998088,0.054782413,-0.097221434,-0.086819716
1977-11-01,-0.1391057,-0.26142994,0.09999523,-0.070731714,-0.10249162,-0.117192745
1977-12-01,0.107484475,-0.22745101,0.6447681,-0.034672417,-0.24201345,-0.049928267
1978-01-01,0.13617119,-0.36490622,0.52968377,-0.14733467,-0.23199105,0.044770204
1978-02-01,0.1147745,-0.35013786,0.6399231,-0.10791363,-0.3696739,0.10896019
1978-03-01,0.16163786,-0.36060363,0.580966,-0.07105087,-0.30199537,0.010930896
1978-04-01,0.15047438,-0.3659528,0.3142054,-0.07326031,-0.08512153,-0.09361042
1978-05-01,0.05104966,-0.28083128,0.34513754,-0.023257244,0.010349477,-0.17582478
1978-06-01,0.03244386,-0.23082814,0.35013786,-0.002442026,0.04756106,-0.18047622
1978-07-01,0.040816486,-0.2500154,0.33641607,0.0017442942,-0.016396355,-0.1317523
1978-08-01,-0.049421657,-0.07988863,0.12361226,0.05104965,-0.19687258,0.03965361
