,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6
1965-01-01,-4.0657187,3.0945868,3.9360168,0.22746658,-2.056649,1.3302543
1965-02-01,-4.466555,2.9450066,3.954267,0.4402687,-3.805664,0.15838012
1965-03-01,-5.3382936,3.3869042,4.3186045,0.2727642,-2.4330444,-1.2451996
1965-04-01,-2.4783425,1.3807672,1.9363981,0.65991366,-0.6146156,1.9083717
1965-05-01,3.096542,-1.5847698,1.9891913,0.8098198,-1.101485,3.490535
1965-06-01,2.0504577,-0.6644756,0.8906387,0.22583695,-2.6272702,4.0099926
1965-07-01,1.1790454,-0.59832156,-0.2339836,0.31056672,1.2901719,3.772098
1965-08-01,2.6337879,-0.040735625,0.60874975,0.164571,-0.015316391,1.2012055
1965-09-01,3.3494277,0.35162812,1.2207584,0.11927338,-1.4798359,2.7185178
1965-10-01,2.5383048,0.54846114,2.800966,0.16163787,-1.8731769,1.3677315
1965-11-01,1.1568855,1.4107487,3.0281067,-0.87499654,-2.0338378,3.7932808
1965-12-01,-2.2404473,1.9399828,4.2012863,-0.047253035,-3.5214934,1.595198
1966-01-01,-4.903427,3.449368,4.1363535,-0.025273133,-2.2992508,-0.10536194
1966-02-01,-1.2830505,3.0830638,4.219396,0.27571335,-1.1852379,-1.3742981
1966-03-01,-0.9518669,2.1909347,3.2438965,0.43720245,-0.8281242,1.1307518
1966-04-01,-0.4286682,0.9883003,2.6520977,0.092889026,-0.21006699,2.459755
1966-05-01,0.32265013,0.5186035,2.0694897,0.52451134,-0.40240973,1.4885228
1966-06-01,1.932946,-0.49234504,1.7763805,0.4739643,-1.4747372,2.7856872
1966-07-01,2.533935,-0.6416893,0.18052597,0.3833725,1.9887451,2.614023
1966-08-01,1.3884127,0.6607269,-0.23632546,-0.068928525,2.1262734,0.7516464
1966-09-01,3.6745338,0.8113842,1.0099636,0.043982696,0.18643455,2.56085
1966-10-01,0.89278525,0.90919685,3.0817506,0.12702522,-2.5624912,2.8336086
1966-11-01,-0.4175087,1.1140125,3.107681,-0.18709107,-2.6202598,3.4332848
1966-12-01,-2.359317,2.152532,3.9650178,-0.21367797,-2.836563,1.7291161
1967-01-01,-2.8500772,2.5081851,3.8646493,0.2488266,-5.5999055,2.0797591
1967-02-01,-3.7415414,3.0397987,3.9387748,0.32687074,-2.897426,0.7637863
1967-03-01,-2.0732284,2.984613,3.025105,-0.0075107575,-1.6310875,0.49144897
1967-04-01,-0.9593872,0.34254456,2.0748613,0.33242187,-1.5305115,2.5627182
1967-05-01,-0.4770813,0.6984779,1.574269,0.09502449,-1.1641296,0.8751381
1967-06-01,0.54467547,0.4248337,1.2774407,0.092085645,-1.0080414,2.7142348
1967-07-01,2.222459,0.2625416,-0.034287263,0.32719725,0.9433857,2.303442
1967-08-01,3.3020139,0.89995575,0.12212753,0.45650864,4.1905403,1.3319733
1967-09-01,3.6419463,0.6504761,0.68802834,0.5045105,0.79448164,2.292013
1967-10-01,3.6096184,-0.39968985,2.1182914,0.13518944,-2.9682858,4.1053123
1967-11-01,0.53063357,1.4181808,3.331403,-0.14727172,-1.9824493,4.6101484
1967-12-01,-1.0638809,2.289074,4.727705,-0.2436016,-2.8086057,2.0160842
1968-01-01,-6.3946137,3.289023,4.098606,0.43141326,-3.578212,1.1086181
