,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6
1965-01-01,-16.417633,2.4895325,-4.1147156,-10.471497,0.32754517,-6.538666
1965-02-01,-18.434814,2.47818,-4.7143555,-13.0460205,-0.24914551,-7.943634
1965-03-01,-19.799896,1.8720398,-4.935791,-14.121185,0.0692749,-8.656067
1965-04-01,-19.415405,2.3842773,-3.4271545,-13.961243,0.1673584,-8.505585
1965-05-01,-15.870789,2.3647766,-1.6428833,-11.582703,0.82748413,-5.919464
1965-06-01,-10.349304,2.9769897,0.44274902,-8.003662,1.8448486,-2.8608704
1965-07-01,-6.8346863,3.2134094,3.264801,-5.178131,2.8312073,0.49856567
1965-08-01,-2.6369019,3.7518005,3.360138,-2.52063,3.902008,2.4031067
1965-09-01,-3.6051636,3.3947754,1.7532043,-2.2519531,3.411255,1.952301
1965-10-01,-7.117523,3.4185486,0.21221924,-4.6506653,2.7828674,-1.2981262
1965-11-01,-11.0937805,3.1520996,-0.3925171,-7.8535156,1.9570923,-2.5605164
1965-12-01,-14.742645,2.2659607,-1.8754272,-8.8793335,0.8040161,-4.7648926
1966-01-01,-17.941803,1.8249817,-3.046997,-11.400635,0.268219,-6.472168
1966-02-01,-19.100555,1.522522,-3.374176,-13.648651,-0.14971924,-7.3828125
1966-03-01,-19.610596,1.7174988,-3.282074,-12.849518,-0.16403198,-6.9407043
1966-04-01,-19.537811,1.7121277,-2.7816467,-13.47821,0.29907227,-6.8855896
1966-05-01,-15.703247,2.28891,-1.5507507,-11.112152,0.85723877,-5.6698303
1966-06-01,-11.086151,3.3033447,0.21557617,-8.420959,3.0164185,-3.4904785
1966-07-01,-6.4317627,3.5275269,2.829071,-4.053528,3.388855,0.17196655
1966-08-01,-1.9523926,3.9251404,3.9760742,-0.16567993,3.901947,2.4178162
1966-09-01,-2.5193481,3.864502,2.3596802,-0.2565918,4.023834,2.0132446
1966-10-01,-6.355652,3.9052124,0.5163574,-2.817505,3.4821167,0.24304199
1966-11-01,-10.390167,3.2716675,-1.3007812,-5.9644775,2.6054993,-2.0965576
1966-12-01,-14.793396,3.2426758,-2.5552063,-8.789276,1.3999634,-4.4447937
1967-01-01,-17.940826,2.7828064,-3.9692993,-10.970337,0.9282532,-6.0903015
1967-02-01,-18.858826,1.8938599,-4.539734,-11.405029,0.5631714,-7.032837
1967-03-01,-19.623901,1.7748413,-4.4448853,-13.187286,-0.28204346,-7.744812
1967-04-01,-18.025146,1.81604,-2.4204407,-12.222076,-0.16973877,-7.380615
1967-05-01,-13.479553,2.50177,-0.5177002,-9.08783,0.4258423,-5.6145935
1967-06-01,-7.919922,3.2469788,0.60162354,-6.8416443,2.5017395,-3.50766
1967-07-01,-3.563507,3.6358337,3.1004639,-3.2870789,3.1885986,0.7520752
1967-08-01,0.62783813,4.0845337,3.9267578,-0.8536072,3.469513,3.1489868
1967-09-01,-1.8631287,3.6219177,2.7619934,-1.2576294,3.1951904,1.6376343
1967-10-01,-6.921814,3.8995056,0.26953125,-4.0215454,3.1983337,-0.4236145
1967-11-01,-10.5737915,3.1898804,-0.81121826,-6.7695312,2.3164368,-2.4188538
1967-12-01,-14.289642,2.8355713,-2.8403015,-7.576599,1.1322632,-5.1500854
1968-01-01,-17.230743,2.617981,-4.3382263,-10.224579,0.74191284,-7.0956726
1968-02-01,-19.31134,2.3105469,-5.5577087,-12.110321,-0.48251343,-8.122253
1968-03-01,-19.820557,2.1599426,-5.427887,-12.721893,-0.091033936,-8.470215
1968-04-01,-17.957031,2.1083374,-3.9600525,-11.659149,-0.16143799,-7.541046
1968-05-01,-14.608154,2.817505,-1.993103,-9.982056,0.4750061,-6.291748
1968-06-01,-10.394653,3.5474243,-0.71810913,-8.254974,2.6773987,-3.394928
1968-07-01,-5.4753113,3.6967468,2.206482,-5.636566,3.192749,-0.37191772
1968-08-01,-1.8866577,3.7049255,3.367096,-1.6799011,3.7890015,2.3348389
1968-09-01,-5.202759,3.6438599,2.2638855,-3.0210266,3.949524,1.1624146
1968-10-01,-8.331757,3.4419556,0.5168457,-4.600891,2.8044128,-1.1138916
1968-11-01,-10.975525,2.99823,-1.9646912,-5.654999,2.312683,-2.8668823
1968-12-01,-14.131958,2.6660156,-2.7722168,-8.210968,0.82211304,-5.117157
1969-01-01,-17.263672,2.209015,-3.98703,-10.063141,0.044189453,-6.950226
1969-02-01,-19.599457,1.4714966,-4.337982,-11.588776,-0.8543396,-7.5626526
1969-03-01,-19.68628,1.4718323,-4.5883484,-12.755432,-0.62838745,-8.255524
1969-04-01,-19.651733,1.642273,-3.506256,-12.386047,-0.22207642,-7.966156
1969-05-01,-16.169647,2.2765503,-1.1045227,-10.321228,0.37423706,-6.026947
1969-06-01,-11.695007,2.961975,-0.7380371,-7.0740967,1.9600525,-3.0864258
1969-07-01,-5.718109,3.4873047,3.0565796,-3.8373413,3.0145264,0.117004395
1969-08-01,-2.3476257,3.7920227,3.4884949,-1.4539185,4.06839,2.6142578
1969-09-01,-3.398529,3.7061462,3.3595276,-2.161255,3.9891663,2.2130127
1969-10-01,-7.6375427,3.6321716,0.8069458,-5.371704,3.0835571,-0.8548889
1969-11-01,-11.8342285,3.4441833,-1.6125793,-7.098999,2.4002075,-2.8929138
1969-12-01,-15.806335,3.1264648,-3.504425,-8.979065,1.2559509,-5.1206055
1970-01-01,-18.83725,2.3257446,-4.6080627,-11.547546,0.36590576,-6.972351
1970-02-01,-20.150238,1.848053,-5.149811,-12.315033,-0.22543335,-7.96817
1970-03-01,-21.096313,1.9981079,-5.501831,-12.96048,-0.042816162,-8.785095
1970-04-01,-19.750854,2.1642456,-4.306183,-13.168823,0.5091858,-7.928314
1970-05-01,-15.504944,2.7105408,-1.4963379,-10.822327,1.1324463,-6.1438293
1970-06-01,-11.236847,3.3792725,0.823822,-7.7877502,2.4385986,-3.917694
1970-07-01,-5.6381226,3.949768,3.3216248,-4.633423,2.9739685,-0.14813232
1970-08-01,-1.7693787,3.7774658,3.9040222,0.1687622,3.0759583,2.3729248
1970-09-01,-2.981842,4.000519,3.4085388,-1.1051636,3.401825,2.3904114
1970-10-01,-6.919983,4.049713,1.8475952,-3.4073792,2.9519958,-0.13806152
1970-11-01,-10.80661,3.9396667,-0.43920898,-5.1977844,2.4690247,-2.6960754
1970-12-01,-15.891815,3.6305847,-2.3098755,-8.464722,1.8623657,-5.1473694
1971-01-01,-18.36383,3.4447632,-3.5378418,-10.09845,0.9691467,-7.18454
1971-02-01,-19.407959,2.6986084,-4.6012573,-11.315552,0.5431824,-8.15802
1971-03-01,-19.480011,2.546997,-3.948883,-11.072815,0.630249,-8.317017
1971-04-01,-18.835327,2.6703491,-3.0620728,-11.630371,0.6928406,-7.1861267
1971-05-01,-16.279053,3.4719849,-1.3572083,-10.496704,2.1234741,-5.841461
1971-06-01,-10.935822,3.6169128,2.0712585,-7.457123,2.9617004,-2.653656
1971-07-01,-5.801758,3.37677,4.6036987,-4.7542114,3.8145752,1.3112793
1971-08-01,-2.4743042,3.7819214,3.6499634,-0.8782654,4.1930237,3.3031006
1971-09-01,-4.854706,3.784729,3.1028137,-2.0257874,3.6498413,1.5112305
1971-10-01,-8.440338,3.5236206,1.0302429,-4.60437,3.2908936,-0.12802124
1971-11-01,-11.811584,3.6676636,-0.6476135,-7.0950623,2.1640015,-2.2609558
1971-12-01,-14.828888,3.0167542,-2.1113586,-8.154144,1.1573181,-4.4248962
1972-01-01,-16.892303,2.2894592,-3.395874,-10.151978,0.22299194,-7.0257263
1972-02-01,-18.747375,1.9465942,-4.114624,-12.318848,-0.34991455,-8.101257
1972-03-01,-18.933594,2.2548828,-4.3338623,-12.825989,-0.5935364,-8.303741
1972-04-01,-17.019897,1.9246521,-3.2470398,-12.627258,-1.0585938,-8.191559
1972-05-01,-14.625549,2.2582703,-1.4428406,-10.60498,-0.112854004,-6.051178
1972-06-01,-9.950684,2.3979797,0.6442871,-6.794281,1.2114868,-3.595337
1972-07-01,-4.481598,2.4968872,2.373993,-3.3907166,2.3892822,-0.057861328
1972-08-01,-0.4819336,2.6734924,2.013977,-0.35379028,2.7992554,1.1029358
1972-09-01,-3.9918213,2.8938904,2.0765686,-1.3423767,2.8986816,1.223877
1972-10-01,-8.019653,2.743164,0.5184021,-4.403656,2.1893616,-1.661438
1972-11-01,-11.455414,2.3346863,-0.55581665,-7.126831,1.2361755,-3.2220154
1972-12-01,-14.991577,1.9008789,-2.4367676,-9.090057,0.38342285,-5.2493286
1973-01-01,-17.615875,1.4397278,-3.79953,-10.987793,-0.15878296,-6.5466003
1973-02-01,-18.53247,1.2507935,-3.989441,-11.672821,-0.7137451,-7.7029724
1973-03-01,-18.806793,1.2012024,-4.33902,-12.444244,-0.47644043,-7.7540283
1973-04-01,-17.689697,1.6814575,-3.4126587,-10.314056,-0.023864746,-6.489807
1973-05-01,-13.946655,2.2886047,-1.5298157,-9.249634,0.58813477,-5.98703
1973-06-01,-8.833801,3.0345154,-0.4557495,-6.770233,2.29422,-4.355194
1973-07-01,-3.5874023,3.1751404,2.8523254,-4.1810913,3.1246643,-0.22869873
1973-08-01,-0.08413696,3.5862122,3.4473572,-0.8826904,3.5498047,1.9804077
1973-09-01,-2.6470947,3.660614,3.1781006,-1.486908,3.381012,2.168396
1973-10-01,-7.014679,3.2842407,1.1633911,-4.478302,2.9891052,-0.2312622
1973-11-01,-11.182007,3.3527832,-0.9724121,-5.8500366,2.5600586,-3.0825806
1973-12-01,-15.76474,3.3466797,-2.3750916,-9.527435,1.8253479,-5.158081
1974-01-01,-17.855438,3.1924133,-3.8036194,-11.850555,1.0710449,-7.2323914
1974-02-01,-19.167694,2.7337952,-4.516266,-13.246033,0.63690186,-8.082581
1974-03-01,-20.200256,2.2499084,-4.6193542,-12.360382,0.26657104,-8.751984
1974-04-01,-19.775116,2.437683,-3.2519531,-12.427612,0.40637207,-7.570099
1974-05-01,-16.329071,2.641449,-0.9121399,-10.28064,1.3345642,-5.513672
1974-06-01,-11.063049,3.092041,1.0151978,-7.7865295,2.2990723,-2.7322083
1974-07-01,-6.3031006,3.6508179,2.5309143,-4.4225464,3.5837708,0.2250061
1974-08-01,-1.8336182,3.7727966,3.5373535,-0.8356018,3.794342,2.061615
1974-09-01,-3.6292725,4.0613403,1.7573853,-0.58132935,4.0750427,2.2233582
1974-10-01,-7.384033,3.8753052,1.3902588,-3.3840637,3.5845642,0.2164917
1974-11-01,-12.61264,3.487091,-0.51971436,-5.6586914,2.4939575,-2.5314636
1974-12-01,-15.480652,3.1560364,-2.0588074,-8.408752,2.1237488,-4.480713
1975-01-01,-17.87442,2.4515076,-3.40271,-10.074921,1.1762085,-6.7006226
1975-02-01,-18.651215,2.0401306,-3.7546997,-11.306671,0.4286499,-7.9776306
1975-03-01,-19.373322,1.9507141,-3.8276062,-11.856689,0.62683105,-8.366425
1975-04-01,-17.79602,1.852417,-2.6458435,-12.201569,0.5426941,-7.859833
1975-05-01,-13.98941,2.5859985,-0.73358154,-9.424652,1.3634949,-6.5977173
1975-06-01,-8.417877,3.3334656,0.9053955,-6.766327,2.81958,-3.2878418
1975-07-01,-4.898926,3.841156,3.1254883,-4.1714478,3.6506958,0.26885986
1975-08-01,-0.44836426,3.89151,3.2149658,0.0664978,3.9461975,2.4158325
1975-09-01,-1.1835938,4.0907288,3.22937,-0.2892151,3.7635193,2.3269653
1975-10-01,-5.5371094,4.003998,2.2435303,-3.97229,3.6876526,0.4189453
1975-11-01,-10.187286,3.784668,-0.35388184,-6.650818,3.2259827,-2.9441223
1975-12-01,-13.897369,3.436615,-2.5359192,-8.466522,2.1193542,-4.6660156
1976-01-01,-17.45398,3.109558,-3.7645264,-10.575928,1.2289124,-6.6764526
1976-02-01,-19.150085,2.2373962,-3.8241577,-11.74295,0.22946167,-8.217407
1976-03-01,-18.637573,2.403839,-3.9138184,-12.135437,0.37252808,-7.7859497
1976-04-01,-17.4003,2.3700867,-2.8983154,-12.654999,0.45217896,-7.6670227
1976-05-01,-14.143616,2.299652,-1.2139587,-10.0616455,1.0748901,-5.635071
1976-06-01,-9.852325,2.7173157,0.54034424,-7.83844,1.9241943,-3.4973755
1976-07-01,-5.7299805,3.490631,1.9292603,-4.7026367,2.723877,-0.8951416
1976-08-01,-2.703003,3.3575745,3.2934265,-3.0132751,3.1536865,1.5122375
1976-09-01,-4.619629,3.1490173,2.28479,-2.7937012,3.0943298,1.1594849
1976-10-01,-8.063995,3.3181763,0.76031494,-4.2530212,2.6334534,-1.2277222
1976-11-01,-12.516174,3.2463684,-1.3860779,-6.534668,1.8431091,-3.2542725
1976-12-01,-15.75,2.7832336,-2.7716064,-8.140961,1.2730713,-5.3125916
1977-01-01,-18.339996,2.226593,-3.879181,-11.003265,0.34558105,-7.3614197
1977-02-01,-19.850159,1.7785645,-4.4381104,-11.974335,-0.20803833,-8.550476
1977-03-01,-20.34555,1.8427124,-4.2990417,-12.801544,-0.015411377,-8.929565
1977-04-01,-18.836273,2.0737915,-2.6262817,-12.176361,-0.032470703,-8.0061035
1977-05-01,-15.872955,2.7089844,-0.64920044,-10.501892,0.5725403,-6.025116
1977-06-01,-10.734863,3.4710083,1.1204834,-6.9173584,2.116455,-3.8190002
1977-07-01,-4.373932,3.600647,3.859497,-3.7949524,3.061554,-0.12097168
1977-08-01,-1.4000244,3.8975525,3.474762,0.27175903,3.2071533,1.7002869
1977-09-01,-3.5641174,3.7434082,2.820404,-0.2906189,3.4096375,1.3359375
1977-10-01,-6.734009,3.8825684,1.2668457,-3.6526794,2.638916,-0.45455933
1977-11-01,-9.761749,3.17276,-0.6778259,-5.701477,1.9451904,-2.568573
1977-12-01,-13.395447,2.8408203,-2.4129639,-8.012695,0.89071655,-4.9639587
1978-01-01,-17.094086,2.2337341,-3.6243896,-10.5138855,0.20773315,-6.7769775
1978-02-01,-19.326904,1.8359985,-4.4696655,-12.109253,-0.26831055,-8.15921
1978-03-01,-19.97165,2.0245056,-5.1085815,-12.520538,-0.027618408,-8.53714
1978-04-01,-18.504578,2.146515,-3.66568,-12.305237,0.4873352,-8.252716
1978-05-01,-15.026978,2.7962952,-1.2953491,-10.198761,0.86550903,-6.206665
1978-06-01,-10.830688,3.499298,0.91119385,-6.125702,2.2658997,-2.7817383
1978-07-01,-2.7700806,3.862793,3.5989075,-2.0475464,2.5549622,1.1809387
1978-08-01,-0.10296631,4.029785,3.2192688,0.2836914,3.1409912,2.5895386
1978-09-01,-2.4971924,3.7059937,2.9196777,-2.1211853,3.713745,1.9380798
1978-10-01,-6.374054,3.7400513,1.0350037,-3.943512,3.2137146,-0.12301636
1978-11-01,-10.748138,3.1270447,-0.9491272,-7.1963196,2.0758667,-2.662445
1978-12-01,-14.620361,2.8220825,-2.66922,-9.389069,1.1010437,-4.817993
1979-01-01,-17.078827,2.6381226,-3.7411194,-10.996002,-0.18908691,-7.090515
1979-02-01,-17.76181,2.0968323,-4.1721497,-11.963776,-0.76083374,-7.84552
1979-03-01,-18.740997,2.0353699,-4.2684326,-11.523315,-0.44802856,-8.570404
1979-04-01,-17.835693,1.8977051,-3.2436829,-11.559937,-0.60601807,-8.298523
1979-05-01,-15.687012,2.2437744,-2.0881653,-9.886078,0.18927002,-7.007141
1979-06-01,-9.284424,2.9701843,0.48098755,-7.3677063,1.3774414,-3.6706238
1979-07-01,-5.1796875,3.4595642,3.3778381,-4.2247314,2.6177368,-0.31585693
1979-08-01,-1.8557129,3.5757751,3.1947632,-0.7953491,3.1667175,2.1527405
1979-09-01,-4.309662,3.7928772,2.344696,-1.2295532,3.334015,1.7997437
1979-10-01,-6.18338,3.309784,0.27755737,-3.4422607,2.700531,0.3829651
1979-11-01,-10.404114,3.579132,-1.4317017,-6.5939026,1.6435547,-2.318512
1979-12-01,-13.978302,2.9249878,-2.760376,-8.416718,0.58322144,-4.639374
1980-01-01,-17.51941,2.006836,-3.6873474,-10.804779,-0.45870972,-6.6393433
1980-02-01,-19.651031,1.8438721,-4.8945007,-12.4157715,-1.4100037,-8.063263
1980-03-01,-20.001312,1.923645,-4.244629,-12.113312,-0.8002014,-8.637726
1980-04-01,-18.192902,1.7653809,-3.1706238,-11.668304,-0.35964966,-7.912628
1980-05-01,-15.5289,2.5102234,-1.3226929,-10.305847,0.10110474,-6.1057434
1980-06-01,-10.550873,2.8437195,1.5807495,-6.499237,1.4570312,-2.382782
1980-07-01,-5.382965,3.5680237,4.0406494,-4.538208,2.6490479,0.7867737
1980-08-01,-3.5265503,3.7858887,4.0689697,-0.92196655,3.3602905,1.9587708
1980-09-01,-5.4441833,3.612732,2.8674316,-2.0779724,3.741394,2.5289307
1980-10-01,-8.344482,3.5228882,1.5933228,-5.0094604,2.7934265,-0.7064209
1980-11-01,-12.225067,3.3138733,-0.699646,-6.5971985,2.3052979,-2.3951416
1980-12-01,-15.194794,3.188263,-2.0629883,-8.351013,1.3353882,-4.525543
