,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,9.00705,27.914215,21.309967,14.953186,25.752228,18.886017
1965-02-01,7.247711,28.160706,20.96817,12.636505,25.43338,17.738892
1965-03-01,5.9793396,27.651276,20.843445,11.658051,25.84851,17.123169
1965-04-01,6.7292786,28.528961,22.71753,12.183441,26.312042,17.6391
1965-05-01,10.172119,28.407684,24.400024,14.460205,26.870392,20.123444
1965-06-01,15.391266,28.71756,26.18332,17.736908,27.585419,22.8797
1965-07-01,18.636017,28.684113,28.735504,20.292572,28.30191,25.969269
1965-08-01,22.75296,29.141663,28.75,22.869232,29.29187,27.792969
1965-09-01,21.865295,28.865234,27.223663,23.218506,28.881714,27.42276
1965-10-01,18.546722,29.082794,25.876465,21.01358,28.447113,24.36612
1965-11-01,14.695709,28.94159,25.396973,17.935974,27.746582,23.228973
1965-12-01,11.033844,28.04245,23.901062,16.897156,26.580505,21.011597
1966-01-01,7.9014587,27.668243,22.796265,14.442627,26.11148,19.371094
1966-02-01,6.8923645,27.515442,22.618744,12.344269,25.8432,18.610107
1966-03-01,6.4536133,27.781708,22.782135,13.214691,25.900177,19.123505
1966-04-01,6.739044,27.988983,23.495209,12.798645,26.575928,19.391266
1966-05-01,10.414856,28.407013,24.567352,15.005951,26.975342,20.448273
1966-06-01,14.822876,29.212372,26.124603,17.488068,28.925446,22.418549
1966-07-01,19.231415,29.190704,28.492249,21.60965,29.052032,25.835144
1966-08-01,23.455872,29.333405,29.384338,25.242584,29.310211,27.82608
1966-09-01,22.85376,29.23761,27.732788,25.116516,29.396942,27.386353
1966-10-01,19.200134,29.460999,26.072144,22.738281,29.037903,25.798828
1966-11-01,15.270172,28.932007,24.359558,19.695862,28.265839,23.563782
1966-12-01,10.884338,28.92041,23.122528,16.888458,27.077698,21.23294
1967-01-01,7.6996155,28.423248,21.671143,14.670105,26.568695,19.55014
1967-02-01,6.9138184,27.666504,21.23291,14.367615,26.335815,18.739807
1967-03-01,6.3058167,27.70456,21.484833,12.742432,25.647675,18.184906
1967-04-01,8.092255,27.933441,23.69696,13.895325,25.947662,18.736786
1967-05-01,12.606201,28.587524,25.568054,16.997925,26.511597,20.47116
1967-06-01,17.845825,29.012726,26.36737,18.924103,28.267487,22.258087
1967-07-01,21.848938,29.048279,28.512909,22.125366,28.601044,26.16452
1967-08-01,25.85553,29.312225,29.15445,24.374084,28.697205,28.376678
1967-09-01,23.426025,28.911072,28.051147,24.031525,28.484344,26.926788
1967-10-01,18.400757,29.222076,25.592102,21.301025,28.520905,24.898956
1967-11-01,14.853912,28.617584,24.616486,18.658173,27.74414,23.00885
1967-12-01,11.158325,28.283539,22.607666,17.871368,26.58023,20.297882
1968-01-01,8.239258,28.087982,21.131775,15.245422,26.211914,18.374329
1968-02-01,6.2786255,27.900513,20.032257,13.479645,25.107452,17.467712
1968-03-01,5.8003235,27.780823,20.192993,12.898987,25.529846,17.150665
1968-04-01,8.031525,28.096893,22.028503,14.329407,25.827118,18.44751
1968-05-01,11.345886,28.771545,23.960938,15.971985,26.429047,19.662292
1968-06-01,15.438324,29.380402,25.114868,17.578003,28.510376,22.43805
1968-07-01,20.14206,29.314117,27.823853,19.980804,28.81012,25.245453
1968-08-01,23.550415,29.141998,28.804169,23.757172,29.226074,27.771912
1968-09-01,20.262238,29.108856,27.728882,22.44397,29.41452,26.62741
1968-10-01,17.356903,29.130615,26.205505,21.087769,28.493073,24.574768
1968-11-01,14.800751,28.774506,23.811584,20.121277,28.088959,22.909393
1968-12-01,11.707947,28.50592,23.067688,17.628937,26.662018,20.722748
1969-01-01,8.695068,28.167755,21.97171,15.895599,26.00293,19.008514
1969-02-01,6.5086975,27.57965,21.770172,14.519379,25.253815,18.545502
1969-03-01,6.5491943,27.707306,21.647125,13.4800415,25.607086,17.97995
1969-04-01,6.8460693,28.140076,22.991547,14.111755,26.275726,18.531647
1969-05-01,10.225616,28.671814,25.290741,16.074036,26.7695,20.368317
1969-06-01,14.322479,28.979462,25.27945,18.94339,27.97754,22.93106
1969-07-01,19.91095,29.116364,28.685638,21.791718,28.643585,25.746063
1969-08-01,23.060791,29.20044,28.896912,23.954498,29.476807,28.022675
1969-09-01,22.110138,29.214813,28.868195,23.347412,29.497833,27.72168
1969-10-01,17.984558,29.254272,26.429047,20.250397,28.705658,24.767212
1969-11-01,13.874359,29.152771,24.096008,18.609589,28.108795,22.815674
1969-12-01,9.91745,28.85025,22.21936,16.74472,26.979736,20.60318
1970-01-01,6.995392,28.158386,21.224579,14.285095,26.198547,18.86029
1970-02-01,5.750458,27.748749,20.750885,13.585663,25.675262,17.932526
1970-03-01,4.948761,28.043182,20.543243,13.084595,26.002258,17.25998
1970-04-01,6.512909,28.428009,21.95758,13.09494,26.77295,18.33545
1970-05-01,10.616486,28.83197,24.625092,15.299103,27.253876,19.9776
1970-06-01,14.509277,29.125397,26.569946,17.958374,28.184723,21.82843
1970-07-01,19.804047,29.391937,28.763794,20.808746,28.416138,25.294037
1970-08-01,23.492798,29.039642,29.166199,25.430939,28.338135,27.635101
1970-09-01,22.250977,29.233337,28.641357,24.127655,28.634644,27.62323
1970-10-01,18.51419,29.483887,27.281769,22.026794,28.38617,25.296112
1970-11-01,14.614655,29.360931,24.982056,20.22348,27.89029,22.72519
1970-12-01,9.532745,29.055145,23.114685,16.959839,27.286926,20.277191
1971-01-01,7.125366,28.93396,21.951355,15.390747,26.458344,18.304657
