,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6
1965-01-01,-1.006481e-05,-2.8927163e-05,1.2288234e-05,6.347322e-05,-5.174239e-06,-0.000118393196
1965-02-01,-1.1518525e-05,-1.738721e-05,7.37972e-06,7.024823e-05,-1.0683987e-05,-4.0242776e-05
1965-03-01,-1.1473654e-05,-2.04741e-05,4.014648e-06,6.362577e-05,2.1930246e-06,-8.249013e-05
1965-04-01,-6.8433146e-06,-1.735131e-05,2.2289169e-06,5.9542814e-05,-9.732794e-06,-6.8922156e-05
1965-05-01,1.843051e-06,-7.0227907e-06,8.200732e-07,2.1423286e-05,-2.2385459e-05,-3.4603e-06
1965-06-01,-1.4412581e-06,-7.031762e-06,9.546784e-07,1.3580422e-05,-2.7159374e-05,4.7684225e-06
1965-07-01,6.1323954e-06,-4.016656e-06,9.264157e-06,3.432721e-05,-1.9899795e-05,-6.116461e-06
1965-08-01,-3.9448714e-06,2.4801775e-06,4.93892e-06,2.1405336e-05,-1.0899348e-05,-4.7614594e-06
1965-09-01,1.4571924e-06,5.5087e-07,1.6635822e-06,4.117401e-05,-2.0357445e-05,-9.2079426e-07
1965-10-01,2.5070985e-06,2.6686175e-06,2.551962e-06,4.7150377e-05,-5.7664947e-06,-6.238046e-05
1965-11-01,3.987727e-06,-8.853385e-06,7.2361436e-06,3.9980532e-05,-2.4915993e-05,-0.000121533936
1965-12-01,-1.3515237e-06,-1.736926e-05,4.2210377e-06,6.5779415e-05,-1.097114e-05,-0.00013511986
1966-01-01,-1.3835655e-05,-2.5387824e-05,1.5916467e-05,7.786475e-05,-1.8272694e-06,-0.00013380547
1966-02-01,-9.428237e-06,-1.3501638e-05,6.1403043e-06,6.456917e-05,-5.941405e-06,-9.993921e-05
1966-03-01,-8.173629e-06,-6.096194e-06,5.765549e-06,7.3294395e-05,-1.8406012e-05,-8.815894e-05
1966-04-01,3.4681507e-06,-1.538355e-05,2.3520406e-06,6.423515e-05,-3.0329975e-06,-6.362891e-05
1966-05-01,3.642199e-07,-1.1570846e-05,1.4070101e-06,4.762382e-05,-1.2385524e-05,-2.6789072e-05
1966-06-01,-3.1470518e-06,-3.9780243e-06,-5.0748713e-07,3.0425921e-05,-1.5636098e-05,-8.809078e-06
1966-07-01,-3.4810691e-06,-1.3629033e-06,1.6269732e-06,3.4768167e-05,-2.1110754e-05,6.295093e-06
1966-08-01,-7.355993e-07,-8.303978e-06,1.6677077e-06,2.0934896e-05,-3.8802646e-06,2.1239284e-06
1966-09-01,-5.5747987e-06,-3.4484838e-06,-7.570634e-08,2.5448224e-05,-4.0972736e-07,-1.491918e-05
