,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7,mgu200_cluster8,mgu200_cluster9,mgu200_cluster10,mgu200_cluster11,mgu200_cluster12
1965-01-01,0.5197838,-1.3168938,4.8957434,-2.1430085,-2.083371,4.6826158,-4.098306,-0.58072436,1.9878876,-5.518832,4.5180445,3.9513335
1965-02-01,0.52890855,-1.6460365,4.3551035,-4.231267,-3.7483087,4.3521705,-3.748961,2.4939842,2.0178688,-6.0829363,4.4372263,4.0429068
1965-03-01,0.5132664,-3.291095,4.373353,-4.24137,-2.8237777,4.5920196,-5.646904,-0.59701765,2.3597202,-5.1815424,4.882056,4.1810813
1965-04-01,0.8296989,-1.0864944,2.764793,-0.8143822,-0.58430827,2.2789016,-2.2430542,1.6659149,1.8021339,-2.7951005,2.3059497,1.7421719
1965-05-01,0.9007412,3.91288,3.3272674,2.0181947,-1.4110744,2.5686114,3.0479856,0.15870515,-1.0767181,-0.99231493,2.9671664,-1.1718757
1965-06-01,0.4233223,3.7245193,2.7221024,2.838117,-1.726855,2.0240605,1.6131222,3.168562,-0.5637779,-1.0099121,1.6303936,-0.11731796
1965-07-01,0.49403915,2.5568798,1.7033913,4.115905,1.6053009,2.4604182,2.067403,3.788718,0.6234144,2.677782,-0.89454955,-1.8800201
1965-08-01,0.12350921,3.1917005,1.6610267,1.0148001,0.16489677,0.753442,2.704179,2.8351836,0.2750454,1.4387743,0.47807083,-0.79319954
1965-09-01,0.2975319,3.5925364,2.6380248,3.0173526,-0.9506012,1.1337478,3.5078073,3.56614,0.3930149,2.060234,1.4746215,-1.2637749
1965-10-01,0.34282914,3.233413,3.4351344,1.0196888,-2.0911927,1.6923113,3.3171654,1.6926368,1.1428722,-0.13230857,2.4548783,-0.96298486
1965-11-01,-0.3561905,2.002552,3.6107857,1.9566025,-1.7193596,3.3178165,1.5749938,2.7295976,1.0046978,-0.90432584,3.479129,0.3591234
1965-12-01,-0.086359024,-0.1958557,5.2385726,-1.7177315,-3.607853,4.551285,-1.3204788,3.268608,1.1562335,-4.3283815,4.338157,2.4522712
1966-01-01,0.3676178,-1.272876,5.080672,-3.8009026,-2.9941132,5.5224676,-4.20003,1.1202484,1.986119,-5.0573654,4.6493773,4.4192877
1966-02-01,0.40306625,-1.3020874,4.1386514,-3.549806,-1.6079986,3.8061547,-1.5167503,0.067286685,1.8948711,-3.5996978,4.6953287,3.5416005
1966-03-01,0.70569456,0.6475975,3.441491,-1.317186,-1.5761604,2.4344819,-0.9909264,1.5679543,1.0188253,-2.9711373,3.470375,1.8101879
1966-04-01,0.19759445,0.73195267,2.040277,0.6541618,0.05612717,2.2565804,-0.89639586,1.3191559,2.0855727,-1.3651078,3.2297826,-0.0311821
1966-05-01,0.6899395,1.1980393,3.2918174,-0.40109712,-0.35219115,1.9221144,1.3825047,0.81597936,-0.859306,-1.4481506,1.9884169,0.08993492
1966-06-01,0.54584616,4.5161157,3.356151,1.4786758,-1.5193764,2.6905007,3.0817504,1.3135761,-0.5231983,-0.5382973,2.245749,-1.0752811
1966-07-01,0.34135896,2.8234336,0.45525438,3.4670925,3.1214669,0.20350266,3.0984905,2.5972831,1.2101837,2.9205897,-0.19989243,-2.550675
1966-08-01,-0.24485931,1.9283508,0.19398384,1.5538406,2.4558163,-0.6216675,2.5355763,0.61838496,0.46247596,2.0671918,0.50514567,-0.46772727
1966-09-01,-0.18151093,2.3064716,1.5974951,3.473001,0.52024424,0.6105076,2.6117256,2.1945453,-0.20448723,3.567531,1.2472737,-0.17461815
1966-10-01,0.21564674,2.592688,4.5010166,0.88392335,-3.194662,2.0452006,1.2059166,3.0312042,-0.6968323,-2.0921376,2.4243064,1.5781295
1966-11-01,-0.07647743,0.77166826,5.3274994,0.5550369,-3.5534172,3.9275994,-0.05415802,4.827606,0.41192856,-2.8368912,3.2314236,1.8751777
1966-12-01,0.081073,0.39223403,5.400039,-1.4199234,-3.2996948,4.8400784,-2.6353593,4.0982795,1.1990238,-3.9564834,3.935805,3.5534172
1967-01-01,0.5910446,0.9561203,5.661948,-2.0640855,-5.772973,5.467001,-1.4126297,5.044126,0.88003653,-5.522513,3.8666089,3.3758125
1967-02-01,0.53194046,-0.32785034,4.057637,-3.236052,-2.7370925,4.5552893,-3.6935394,0.9228134,2.110128,-5.194336,4.3580575,3.5792496
1967-03-01,0.19657974,-1.4635704,3.3010345,-1.8586884,-1.2852776,2.7916253,-2.1336389,0.6080246,1.7777059,-3.2997284,3.9815521,3.0966175
1967-04-01,0.477734,0.2945427,1.8645668,0.8170128,-1.614434,2.443856,-0.37617874,2.2691543,0.9299976,-1.4028336,2.399446,0.50908244
1967-05-01,0.2220501,1.15466,2.342301,-0.6383934,-1.0018371,1.4681422,0.33307496,2.5245125,0.11853542,-1.9386917,1.1105763,-0.4976532
1967-06-01,-0.13943443,2.343607,3.0557997,0.66092527,-0.9522022,2.914406,1.4341819,3.0675557,-0.1684967,-1.8355049,1.574596,0.33568725
1967-07-01,0.26874542,1.5099399,1.0834732,2.7014992,1.5305122,-0.26939887,2.169559,2.768767,1.2402141,1.619985,0.28637925,-0.5750443
1967-08-01,0.6364342,1.874363,-0.7984005,2.2929926,3.9792664,-0.33731994,2.9751434,0.69194716,1.1304958,3.2556446,0.7464794,-0.41667023
1967-09-01,0.8960373,3.5351663,1.4671625,3.008451,0.23217277,0.32066613,3.9423668,2.1675997,1.2829914,2.5601058,1.4638973,-0.41242522
1967-10-01,0.21160087,4.651947,3.4483056,3.4662652,-2.812851,2.776931,4.4573274,4.8276277,0.49830627,1.5043892,1.4616115,-0.8594643
1967-11-01,-0.2011509,1.9752648,4.222215,3.5012069,-2.3227081,3.4365501,0.17045593,4.2065406,-0.118535616,0.80525815,2.3857312,1.4942656
1967-12-01,-0.09306488,1.4149154,3.9616318,-2.316504,-2.9806938,4.775055,-1.2056007,-2.3194435,0.9120377,-5.1384974,4.987961,3.1073937
1968-01-01,0.76946867,-3.3936858,4.9293404,-4.593474,-4.123769,5.33012,-5.649943,2.975036,2.1475835,-7.1206856,4.080737,4.081466
1968-02-01,1.0969483,-4.808632,3.806865,-5.8804183,-3.1985831,5.746947,-8.353294,-0.10940399,2.4601116,-7.853322,5.0832343,4.87391
1968-03-01,0.8989296,0.6717354,2.9885285,-1.8693352,-1.230785,1.9006974,0.6053642,-2.0239577,2.0469327,-2.531224,4.172271,0.993745
1968-04-01,0.06418304,0.1582695,0.25199205,-1.1294044,0.12873116,1.1888481,-0.044854738,-0.051055145,1.2384437,-1.7654018,1.8970501,0.7012741
1968-05-01,1.2869457,1.1439922,2.7788398,-0.89929426,-1.347847,2.1293497,-0.9339382,2.6967876,-1.2358906,-2.7686286,1.4543324,0.5838482
