,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11,ssta30_cluster12
1965-01-01,-0.5027466,-11.278809,-4.1147156,-9.57486,0.5001831,-6.438385,3.3617249,-14.82196,-7.7865906,2.3049316,2.7290344,1.3673706
1965-02-01,-1.3917542,-12.544067,-4.7143555,-11.5112,0.7567749,-7.924164,2.777069,-17.440887,-9.318787,1.7721558,2.6697998,1.0795898
1965-03-01,-1.3836975,-12.796967,-4.935791,-12.549957,1.0926514,-8.872101,2.728241,-18.86734,-9.284271,1.8126526,2.3046265,1.188446
1965-04-01,-0.7153015,-12.958313,-3.4271545,-11.802216,2.105835,-8.673248,2.763977,-18.627533,-9.417694,2.2884521,2.381256,1.3658752
1965-05-01,0.75164795,-11.272858,-1.6428833,-9.128296,3.1461792,-6.5386963,2.7719421,-16.054382,-8.113922,2.7065735,2.2465515,1.6138611
1965-06-01,2.1661682,-9.559448,0.44274902,-5.7164307,2.6576538,-3.2166443,3.3352356,-12.838623,-4.6696167,3.0862427,2.489502,2.4056702
1965-07-01,3.5971375,-6.1930237,3.264801,-2.7087708,2.5647583,-0.401062,3.7473145,-9.666779,-1.4284363,2.9155273,3.1929626,3.1290894
1965-08-01,4.1080627,-3.2062073,3.360138,0.8134155,3.3451538,1.8901672,4.0232544,-5.927063,0.01159668,3.2094421,3.1256104,3.939911
1965-09-01,3.331421,-3.5283203,1.7532043,-1.4696045,2.8409424,1.8644714,3.836853,-5.833008,-0.16680908,3.0255432,3.7375793,3.562439
1965-10-01,2.5084534,-4.3992004,0.21221924,-3.6108398,3.190033,-1.4163818,3.6300964,-7.300171,-1.3295898,3.1565857,3.7633362,3.1196594
1965-11-01,1.7634888,-7.2168274,-0.3925171,-5.220001,3.2264404,-2.9746704,3.4833984,-10.789917,-3.8807678,3.02536,4.1824646,2.6376648
1965-12-01,0.7097168,-9.820892,-1.8754272,-8.149872,2.555359,-5.0882263,2.9146118,-12.953369,-6.3316345,3.0134277,3.269867,1.6018372
1966-01-01,-0.46704102,-11.767731,-3.046997,-10.449524,1.9147339,-6.7974243,2.5521545,-15.367401,-8.090942,2.275299,3.3338318,1.2798462
1966-02-01,-1.2273865,-12.628967,-3.374176,-11.396454,1.703064,-7.8593445,2.5674133,-16.897308,-9.465027,1.8367004,2.9869995,0.9980469
1966-03-01,-0.9512329,-12.092072,-3.282074,-11.286224,2.2364197,-7.875183,2.5420227,-16.680634,-9.414276,1.7598572,2.8057556,0.9176941
1966-04-01,-0.19311523,-12.954742,-2.7816467,-10.975922,3.1967468,-7.503357,2.5532837,-16.625519,-9.901764,2.378296,2.9738464,1.0404053
1966-05-01,0.5440674,-10.284119,-1.5507507,-8.78537,3.423584,-6.166046,3.2546387,-14.984619,-7.6834717,2.7528687,3.4997253,1.8038025
1966-06-01,2.860077,-8.913147,0.21557617,-6.1203613,3.2145996,-3.9241638,3.2272034,-12.589966,-4.3623962,3.0194397,3.5575256,2.9528809
1966-07-01,3.9465942,-5.8513184,2.829071,-2.6621704,3.0595398,0.7029724,3.6213074,-9.432312,-0.8936157,3.265808,4.322296,3.5618286
1966-08-01,4.455658,-2.518219,3.9760742,2.159607,3.1969604,2.110199,3.9095154,-3.6705017,0.36080933,3.6362,4.0154114,4.0144043
1966-09-01,4.09494,-2.808319,2.3596802,-0.2984619,3.2437134,2.4731445,4.1221924,-4.2818604,1.0480042,3.5795593,3.559906,3.9154358
1966-10-01,3.4811096,-4.705078,0.5163574,-3.0157166,3.454895,0.4644165,4.259735,-6.5013733,-0.87145996,3.7977905,3.5083313,3.8346252
1966-11-01,2.1047363,-7.1268616,-1.3007812,-5.176758,3.2383728,-2.1111755,4.0891113,-9.468292,-4.2584534,3.7416687,3.9806824,3.1934814
1966-12-01,0.6248779,-9.553284,-2.5552063,-8.158386,2.8558655,-4.8285522,3.3883972,-13.034424,-6.4261475,3.2426758,3.5169983,2.3374634
1967-01-01,0.03829956,-11.375519,-3.9692993,-10.404907,2.0706482,-6.593628,3.0958252,-14.8367,-7.4830933,2.732727,2.5794678,1.9524536
