,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6,mgv600_cluster7,mgv600_cluster8,mgv600_cluster9,mgv600_cluster10,mgv600_cluster11,mgv600_cluster12
1965-01-01,0.087568805,0.34041458,0.017660951,-0.09271991,0.22738457,0.4060544,0.060194395,-0.30862486,-0.7296911,0.20354223,-0.10890911,-0.084919736
1965-02-01,0.18573423,0.16365802,0.13672507,-0.22591281,-0.0138343815,0.42327374,0.7722245,-0.032819938,-0.9561926,0.27904263,-0.0032378198,0.021193122
1965-03-01,0.051363874,0.2946433,-0.009419155,0.017955279,-0.031936835,0.006769991,0.20736882,-0.2864015,-0.64609605,0.34188634,-0.3982541,0.14025727
1965-04-01,0.07461748,0.06740592,0.048567556,0.004856753,-0.18367377,0.3096551,0.060635854,-0.024578119,-0.5595574,0.18823615,0.12774745,-0.075058974
1965-05-01,-0.22709024,0.2964094,-0.0,-0.039442778,-0.47081113,0.2718312,-0.16557136,0.5925244,-0.3396787,0.47154704,-0.74352545,0.4490293
1965-06-01,-0.29773396,0.043710828,-0.13525335,0.12907203,-0.5869318,0.1517369,-0.081976175,0.21222563,-0.25726095,-0.22561848,-0.5031895,0.28404674
1965-07-01,0.07299852,-0.09713514,0.05813391,0.14967644,-0.41253003,0.49965733,0.3339389,-0.23150544,-0.5766296,0.41885853,0.10184474,0.11906414
1965-08-01,-0.051216744,-0.05783956,0.096840784,0.07152679,0.41768113,-0.12083025,0.08050444,0.33467475,-0.65772265,-0.01133244,-0.38368386,0.17234132
1965-09-01,-0.14408381,0.034585953,0.10935061,0.19647792,-0.42312664,0.050480843,-0.36734754,0.699226,-0.18676443,-0.079474255,-0.44431973,-0.22561845
1965-10-01,-0.08977647,0.36425686,-0.0175138,0.18985507,-0.11935852,0.30023593,0.12789463,0.39531064,-0.09669361,-0.020751595,-0.8333019,-0.1125885
1965-11-01,0.10743733,0.07196827,-0.063285016,0.06755309,0.015011787,0.71482646,-0.011773968,0.47022247,-0.7854702,0.84007186,0.03797102,0.23724525
1965-12-01,0.10773172,0.2282676,0.24430963,-0.1845568,0.24960789,0.34335804,0.29199424,0.28787327,-0.9152781,0.570154,0.033555795,-0.07579484
1966-01-01,0.010994673,0.21338363,0.2899124,-0.038915396,0.3460431,0.0821708,0.46669537,0.045280695,-0.92167246,0.022423362,-0.31884578,-0.0711761
1966-02-01,0.035154056,0.2567837,0.11732483,-0.031826735,-0.012296724,0.36991316,0.39971456,0.1873436,-0.76311773,0.57577413,0.055696774,-0.044846725
1966-03-01,0.18242493,0.19356427,0.14379886,-0.20369096,-0.06857209,0.044412732,-0.0711761,0.39219183,-0.8121597,0.049186755,0.24014696,0.09461217
1966-04-01,0.33562714,0.18748823,0.04354472,-0.02994604,-0.16130355,-0.25967702,0.03746872,0.12774083,-0.60904753,0.07985611,-0.34589845,0.30163044
1966-05-01,0.23725367,0.38047385,0.37309584,0.11906085,-0.49635196,0.28759772,-0.063508704,0.20441428,-0.12745146,0.54756415,-0.3344698,0.17012826
1966-06-01,-0.1714303,0.0067993402,0.048608042,-0.06683612,-0.17258756,-0.47002268,0.28137702,0.2533117,-0.08622141,-0.55899274,-0.29540974,0.23059897
1966-07-01,0.17605963,0.015045333,0.13294883,-0.08954878,-0.16520958,0.32159442,-0.09461212,0.36166716,-0.59356815,0.17273226,-0.27457768,-0.005063367
1966-08-01,-0.25012898,-0.08188145,0.15841022,-0.024159336,0.09085083,-0.0024593354,0.116746165,-0.07942212,-0.12513685,0.00057866576,-0.1278855,-0.035443377
1966-09-01,-0.15985689,0.12007351,0.14553487,0.06481075,-0.760369,-0.024738025,-0.07783079,0.012152004,-0.121375464,-0.055118084,0.29295045,0.22322097
1966-10-01,0.038915347,-0.48825064,-0.023725366,0.13974817,-0.083762124,0.06596808,0.017215347,0.45208398,-0.34141374,-0.06336403,0.120796874,-0.08361745
1966-11-01,0.6365342,-0.15262356,0.09345479,0.0031826496,0.1362762,0.52065605,0.04990997,0.36947915,-0.73577565,0.53555673,0.41085392,0.219315
1966-12-01,0.25186506,0.21685562,0.19645762,0.030524706,0.24506569,0.20137624,0.35023847,-0.15435955,-0.93483734,0.09215279,-0.036166716,0.18531823
1967-01-01,0.12656136,0.58068347,0.16786031,0.038301468,-0.096086696,0.026311398,0.5478775,-0.24729423,-0.98151666,0.085429,-0.25695282,-0.04363036
