,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11,vo500_cluster12
1965-01-01,5.1004463e-06,-2.746965e-07,-1.9424195e-05,3.3550168e-07,1.9866275e-06,1.865944e-05,8.555253e-06,-2.5337751e-05,6.2311083e-06,4.1209903e-05,-8.682888e-06,-2.6917092e-05
1965-02-01,-4.53712e-06,-1.827559e-05,-1.6857768e-05,-4.3935433e-06,5.1363386e-06,4.017795e-05,6.3208427e-06,-2.0958672e-05,5.567068e-06,3.0899326e-05,-6.699738e-06,-2.2376487e-05
1965-03-01,1.9238141e-06,2.0404696e-06,-1.6875718e-05,4.701069e-07,1.1695985e-05,2.7265047e-05,2.446531e-05,-2.201755e-05,5.0914678e-06,3.0899326e-05,-1.3367069e-05,-2.6208181e-05
1965-04-01,-6.224145e-06,-8.027826e-06,-1.2083852e-05,1.02190825e-07,4.328722e-06,1.4926452e-05,9.757699e-06,-1.2451768e-05,4.7145804e-06,2.1584805e-05,-1.0567332e-05,-1.1554417e-05
1965-05-01,-2.9537361e-05,-1.119548e-05,-1.5009224e-05,-1.9531879e-05,5.8721635e-06,7.747636e-06,-2.5230067e-05,-1.7665385e-05,2.9557705e-06,1.3930388e-05,1.0982549e-06,2.7314309e-06
1965-06-01,-1.2819684e-05,-7.1484174e-06,-1.4641308e-05,-1.48476975e-05,1.2081844e-05,1.7528771e-05,-1.046421e-06,-1.8544793e-05,-1.1541051e-06,1.3347111e-05,-1.414337e-06,-1.8001956e-06
1965-07-01,-1.2882498e-05,-1.4919489e-05,-9.921234e-06,-2.0770225e-05,-1.4771504e-06,2.4411467e-05,2.0135485e-06,-1.5143829e-05,-5.5511264e-06,6.4957567e-07,3.0006413e-06,4.041569e-06
1965-08-01,-1.2074881e-05,-1.0109681e-05,-7.4894124e-06,-8.350871e-06,4.014648e-06,-1.0553922e-06,-2.5091067e-06,-6.403614e-06,-2.230925e-06,-6.825372e-06,-1.3335739e-06,6.0336897e-06
1965-09-01,-2.6603018e-05,-1.09621615e-05,-8.799543e-06,-2.0501022e-05,6.67978e-06,-1.666035e-05,-1.4937439e-05,-6.5920613e-06,-7.839379e-06,1.3239427e-05,4.46332e-06,3.915935e-06
1965-10-01,-2.3489207e-05,-1.3726007e-05,-7.947063e-06,1.4827747e-05,1.4172678e-05,-1.1895412e-05,-2.8684874e-05,-6.188253e-06,5.881142e-06,8.716772e-06,1.6725608e-06,-1.7194325e-06
