,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7,mgu200_cluster8,mgu200_cluster9,mgu200_cluster10,mgu200_cluster11,mgu200_cluster12
1965-01-01,0.6704372577966853,2.195217298424762,9.559805769669381,-4.684251546859741,-7.001726286751884,13.126581365411932,-21.89984094528925,-4.87346053123474,5.156213850588412,-25.12372788928804,4.740052912608687,10.712335450308665
1965-02-01,0.6631799639865038,-1.8891329350678816,10.649661013954564,-11.162182092666626,-10.441203798566546,10.581205107948996,-19.554060981387185,1.684196080480303,5.34183238003705,-26.237490063621884,4.707982741206526,10.866680826459612
1965-03-01,0.8608703466660198,-6.336156699968421,9.17429296593917,-15.275412797927856,-8.770244462149485,10.743084820834072,-26.5250115167527,-5.881348252296447,5.72075908248489,-24.222655523390998,5.022337925003236,11.711923054286412
1965-04-01,0.884813389038657,-1.8496585928875466,6.630191677495053,2.0319539308547974,-2.9109644889831543,5.138034170324152,-10.56750047774542,2.300150053841727,4.685740213136415,-14.810373669578915,2.4444637528385025,4.505297797066825
1965-05-01,0.5744592869345517,16.381789290386696,7.671808569054854,9.093273878097534,-4.095915385654995,8.739297317736076,12.290386926560176,1.9896290131977625,-1.7946422100067139,-1.920731720470247,1.6411896211555206,-3.0347381319318503
1965-06-01,0.2968031534536637,16.313689687977664,8.181783400083843,14.324896335601807,-4.306579657963344,9.063173785354152,7.502254417964391,10.379900251116071,-0.46724350871266546,-6.150524389176142,0.8571664971041393,0.2778879659516471
1965-07-01,0.688400099621737,11.1761880957562,5.381166307549727,20.51879644393921,5.477221693311419,6.656458883574515,9.11615632829212,13.103611128670828,2.656864153372275,8.002578076862154,-0.5633611276925329,-4.710696084158761
1965-08-01,0.13205218701598478,10.69721449976382,3.875229233189633,6.619242429733276,2.4313407284872874,2.8075153177434746,11.625934782482329,8.794265985488892,1.7740784464655697,8.988672211056665,0.5489949720451631,-2.4679504122052873
1965-09-01,0.36729309648116004,13.71333184449569,6.668832427576969,14.544976949691772,-1.2583162103380476,5.71914766774033,12.69012519291469,11.283051967620848,1.9753825020145725,7.7543741180783226,1.0458274778113308,-2.4434014729091103
1965-10-01,0.28860655857279977,11.98759182639744,7.8631972011766935,3.5601061582565308,-5.713368824550084,3.301747639973958,14.995174180893672,2.9252290725708003,2.9052924465488745,-0.17226350804169974,2.199274947844356,-1.4336155142102924
1965-11-01,0.17100470588806477,7.859177693076755,8.41929598858482,12.512776851654053,-4.794514519827707,7.050775036667332,5.737056618645078,3.9344979184014455,3.462188308303421,-6.4892785889761795,3.3560023250350035,2.88217374256679
1965-12-01,0.3357468123104483,2.977307205614836,13.120396513687936,-1.1077209562063217,-9.975333895002093,10.40296915805701,-7.02402705237979,5.41834362915584,2.6479664686563855,-19.68696457999093,4.231168563107411,6.882269041878837
1966-01-01,0.5909309189587353,1.6177892684936523,11.080802114386307,-11.014916896820068,-8.872220856802805,13.997965148001006,-22.00753575279599,-1.347661976303373,5.400415046794994,-23.8552002679734,4.887400477765555,12.097890036446708
1966-02-01,0.7693259633161167,-3.1421137892681616,9.659450305135627,-11.110806465148926,-5.248451232910156,7.090376362656102,-7.159137158166795,-3.4293019345828464,5.338287353515625,-14.635893276759557,4.689532015697066,9.13543496813093
1966-03-01,0.8822169852129278,4.724807324616805,8.26457801618074,-2.556888461112976,-5.172935553959438,6.674203005704013,-6.980011009034657,1.2146267507757458,3.137109408507476,-13.553913434346518,3.6079857722822446,5.232740810939244
1966-04-01,0.6983056584781504,7.132596554963484,4.9603857492145735,6.0137903690338135,-0.712111336844308,7.410949649232807,-5.30139548437936,2.330094575881958,4.808292195603654,-8.24184985387893,2.8278439877981163,1.8458800656454906
1966-05-01,0.46887267878986294,5.9656283129816465,7.3217699402257015,1.262115091085434,-1.3353400571005687,4.8416289416226475,5.338535990033831,3.532901619161878,-0.4025635687080589,-6.765417825608027,1.9472130809921817,0.42548396757670814
1966-06-01,0.5228573785108678,18.88744312783946,8.326851694207443,8.86808454990387,-4.110729013170515,9.258702307036428,11.955489431108747,6.006968872887747,0.7578591237197051,-1.961743263971238,1.2278334203972874,-3.0402377673557828
1966-07-01,0.40964251533549095,10.428361270738684,2.4067336007168416,16.800618171691895,8.917124611990793,3.8361982865767046,13.274115607852028,11.60876154899597,2.618308969446131,14.049922852289109,-0.4923755145934691,-5.336053712027414
1966-08-01,0.1850379421749217,7.323676606883173,0.8240885640445509,5.572342276573181,6.981163706098284,-0.552353895071781,11.166435196286157,5.463107994624546,1.754607864328333,10.813592729114351,0.5925211202667421,-1.4200542654309956
1966-09-01,0.45987994454920605,9.602448214655336,3.7193204227246737,14.403116703033447,2.9232253347124373,3.1426707903544107,13.409269423711867,8.779916593006678,0.7295779279760413,16.06998330070859,1.1753567730087833,-0.7986680950437274
1966-10-01,0.26022167926166145,11.460594508958899,10.718715818304764,4.243541359901428,-8.112930570329938,7.437639525442412,3.6637013866787864,4.885109833308628,0.33868647910453176,-8.648688452584404,2.320088823157621,3.283209800720215
1966-11-01,0.008436894034319383,5.029575721077297,13.661783619930869,8.858346343040466,-8.929300308227539,9.61666323921897,-1.899124610991705,12.451757703508648,0.8763295573157234,-13.207016672406878,2.941023298056729,5.859081404549736
