,r800_cluster1,r800_cluster2,r800_cluster3,r800_cluster4,r800_cluster5,r800_cluster6,r800_cluster7,r800_cluster8,r800_cluster9,r800_cluster10,r800_cluster11,r800_cluster12
1965-01-01,164.95875767299108,166.60160265470805,319.83920010653407,87.68995533818783,146.14922939202725,112.60387051490045,225.19727853628305,130.0774923185023,121.57394676877742,140.86962732775459,102.89166867733002,150.9679493151213
1965-02-01,142.97045026506697,158.31483539782073,333.34558660333806,117.78819871985394,142.58167560283954,120.43973861202117,298.89989999624396,129.1271861006574,121.18922451086213,190.27669183139145,102.66687870025635,127.56125801487973
1965-03-01,148.54954310825894,167.19047144839638,345.2407490123402,98.98911351742952,153.41025132399338,119.7750952935988,275.5955622746394,120.91055148985329,109.85567193282279,156.46266279549437,102.11738348007202,136.69117375424034
1965-04-01,159.7119358607701,165.34170853464227,365.51440845836294,119.3022935286812,118.95953447390825,117.12428677466607,288.4596017690805,142.38738083257908,115.11897036903784,172.30182516163794,97.81591296195984,150.0678815339741
1965-05-01,182.4298095703125,182.3279531378495,354.65004660866475,131.32860764213228,108.66326552170973,123.4390135734312,267.62982881986176,109.24670521805926,122.30066667523302,146.91417299467943,103.2858818769455,142.82249651457133
1965-06-01,199.55893380301342,189.61191679302016,346.9827131791548,136.66839599609375,143.10437715970554,121.82582732169858,314.1357421875,125.97226398747142,128.76752886855812,176.25644289214037,109.88003313541412,152.273900885331
1965-07-01,190.38752964564733,195.45183683696547,352.9436631636186,151.39549918796703,162.20168089255307,115.73599538495463,271.84471717247595,156.4534257097942,134.70377336468613,205.44644059806035,110.86822152137756,171.72996119449013
1965-08-01,182.73670741489957,192.18019184313323,344.6537364612926,152.11919701617697,166.76758986253003,122.89600987588206,263.7076744666466,139.46218723204078,126.9457499186198,220.6394590180496,112.2221291065216,180.44801009328742
1965-09-01,200.8774893624442,202.8792331093236,340.38252397017044,151.763916015625,137.34585688664362,113.99785933956024,274.4011805607722,117.18983533905774,131.76883898283307,203.85998693005794,109.25991833209991,179.20245120399878
1965-10-01,173.6982618059431,191.56640705309417,345.35120183771306,152.7226157810377,141.83823023086939,114.90618798040575,258.9644211989183,136.77624958317455,126.40390228806882,199.61499181287044,103.02047431468964,173.47139057360198
1965-11-01,184.6221923828125,197.38337868138362,346.7688820578835,135.80051090406334,126.07559790978064,116.35044467064643,260.69638178898737,120.23135859791826,124.30104038171602,177.06371175831762,99.79559481143951,149.77664947509766
1965-12-01,160.52509852818082,189.0169846384149,360.3209755637429,116.01240738578464,150.60634123973358,124.93847262474799,281.6906268780048,110.88441057903012,120.78811913205867,151.1887912092538,105.93719482421875,136.8617810701069
1966-01-01,163.00440107073103,174.71197027909128,352.6747963645241,114.66010549794072,151.26487536308093,121.9405512655935,282.40743783804083,120.44159493795256,110.19667240611295,137.71299164870692,102.87732183933258,118.48578202097039
1966-02-01,159.27022661481587,157.89254841051604,379.97928966175425,111.62873143735139,121.89908149914864,116.31326983051916,266.30049485426684,111.82974838629002,110.14773050944011,150.49777853077856,98.4942227602005,127.70728061073704
1966-03-01,144.90806579589844,149.52109487433182,377.43953358043325,105.77605703602666,125.84162981082231,115.82087855185232,286.1260927640475,126.94255549733232,113.13187448601974,149.39475223935884,95.94991505146027,116.46434382388466
1966-04-01,150.2195521763393,149.97569636294716,369.4015849720348,124.02245065440302,117.03993968474559,120.77426295126638,293.89073298527643,133.49376771508193,118.48274364806059,175.7469834952519,96.04190587997437,139.99854639956826
1966-05-01,197.35486711774556,191.31417525442023,353.6042300137606,129.74162723707116,120.5240494165665,123.49206247637349,264.3716078538161,115.5814380180545,125.3773471765351,177.40070737641435,101.28433406352997,153.708227057206
1966-06-01,183.0246843610491,184.77070457056948,338.9148712158203,134.51787699823794,152.4016649295122,125.36964416503906,292.8098531869741,128.59503583210272,126.7075254206072,176.96758138722387,110.12825071811676,156.51206970214844
1966-07-01,191.24753679547993,199.19859233655427,360.9655206853693,146.01219840671703,135.5014409774389,130.0917471608808,283.91409653883716,157.17745525080983,133.1080252664131,220.20233417379447,112.11972832679749,172.3358154296875
1966-08-01,204.09539358956474,189.07733716462786,343.5964064164595,152.51761726711106,161.11917740259415,127.55451817666331,262.9561497614934,162.94564968202172,128.9107874820107,235.97875134698276,116.53658747673035,182.11396869860198
1966-09-01,200.6665257045201,195.1706133390728,336.1055547540838,152.2851861041525,147.57364713228665,117.81579294512349,252.8908949631911,141.8131758527058,125.5037408126028,225.1743711274246,107.45391547679901,187.4043113306949
1966-10-01,178.80725315638952,196.13380432128906,328.22057550603694,151.1177228844684,148.9356407752404,126.2924071281187,250.14281639685996,134.35845723966273,125.39267289011103,201.68464923727103,105.97626268863678,172.19527395148026
1966-11-01,200.63278198242188,199.99218990928247,324.3422421542081,140.6163920526919,136.90938705053085,125.02240827006679,276.7429938683143,110.35628900295352,124.75259345874453,160.62999593800512,105.49353063106537,144.45884102269224
1966-12-01,177.02387128557478,194.64380364668997,342.47023842551494,117.82063193943189,150.8085495386368,123.69165728169104,313.44710129957934,149.2543662466654,122.28340015076755,133.83080054973735,109.26613807678223,148.22872563412315
1967-01-01,161.0364750453404,177.39687467876234,341.09358354048294,123.92807836117952,155.27489490998096,122.62169622605848,246.54834453876202,107.35935118140245,120.79070241827715,186.3737961341595,104.12343442440033,137.82064538252982
1967-02-01,152.63846261160714,168.96406474866365,332.43630149147725,121.86042951500933,144.2319136399489,117.79849144720262,265.56311387282153,130.59929638374143,113.40911597536322,192.2558883140827,103.21594774723053,167.54058034796464
1967-03-01,114.65789794921876,134.8012321873715,325.00877380371094,134.48841260827106,118.55712303748497,114.9263197375882,257.9755636361929,131.20614958972467,120.9254214638158,159.76178399447738,93.8740998506546,135.28586939761513
1967-04-01,163.88639177594868,155.44510891563013,350.1987804066051,128.24852155602497,127.25243201622595,117.20344789566532,298.743409376878,149.0029776968607,120.33936349969163,177.02980041503906,97.6430594921112,125.18437034205387
1967-05-01,169.60003444126676,175.47073364257812,350.2911307594993,143.2547030241593,127.63417561848958,127.08022825179562,290.11206993689905,136.4650168069979,126.60001788223,195.88534914214037,97.12851345539093,160.07314983167146
1967-06-01,180.2520751953125,185.26354337993422,354.58647988059306,135.26899918265963,141.45043201935596,123.6787611438382,270.54830697866583,128.9348230129335,128.29046416700933,190.26864150474813,110.37576198577881,161.76909396522925
1967-07-01,198.87708391462056,196.25119661030016,354.7947970303622,155.39812834366506,143.30058953700922,122.31126600696194,270.65602816068207,157.16575064310214,132.60077760930648,238.89015460836478,110.97847819328308,193.88514066997328
1967-08-01,207.6709202357701,197.10133201197573,331.2169855291193,154.66156005859375,153.6782973851913,114.68532931420111,285.82813556377704,162.10984020698362,129.50029875102797,234.99227063409214,112.91463375091553,184.02796293559828
1967-09-01,210.74837820870536,194.90826255396792,325.3317052667791,157.1300506591797,152.38367716471353,116.06869851389239,284.93675818810095,154.62981433403203,123.07949400784678,238.57924362708783,114.27268385887146,188.86110406172904
1967-10-01,196.34373256138394,193.7831677888569,300.2012772993608,150.91148044752038,131.72438205816806,118.0617916968561,261.03063730093146,124.65530953756193,126.0531509131716,199.91493225097656,105.97655475139618,169.50539036800987
1967-11-01,170.27158464704243,178.4225263093647,320.18089294433594,137.09502012833303,138.9884753104968,120.97377161825857,292.9633213923528,164.32292286942646,116.97161490457101,176.61403787547147,107.99228250980377,145.05767822265625
1967-12-01,197.59593418666296,172.41008156224302,339.7415854714134,103.67224320121433,142.340821486253,117.189210461032,273.1517204871544,125.49903683546114,108.23234424256442,144.80496110587285,109.72287654876709,153.53348380640932
1968-01-01,160.21404811314176,168.5646659449527,335.041635686701,96.46252341892408,165.52288348858173,115.49546026414441,278.8752629206731,134.06910779999524,114.35837327388296,162.53668686439252,103.38095426559448,143.56437482331927
1968-02-01,196.58929007393974,151.0083047967208,324.12792552601206,83.52842745573624,168.5092045710637,113.86787660660282,320.34046466533954,130.14428673720943,109.65232849121095,160.31169233651,107.79274702072144,144.59868983218544
1968-03-01,139.881352015904,137.95534435071443,305.59404546564275,117.0889481254246,101.40471825232872,121.52622592064643,285.4476341834435,130.05131977360423,113.94894248560857,123.09303283691408,94.44016814231873,142.06734707480982
1968-04-01,139.56196376255582,148.9516107659591,331.38920177112925,135.86937448252803,111.12210200383113,115.1063242266255,247.07089937650238,120.67019764969989,114.01654962907759,173.64964978448276,95.91261744499207,137.39239542107833
1968-05-01,174.77640424455916,171.16120990953948,328.9914911443537,131.44783351732337,150.32003353803586,122.26451750724546,297.5644331711989,122.3824663860042,122.10531402052496,192.17297784213363,101.09371244907379,158.77621299342104
1968-06-01,183.33164760044644,180.6076250578228,273.73830621892756,146.2048737899117,144.645994137495,123.9381113360005,292.51876244178186,121.40315916480088,121.23039647152551,186.9177851183661,108.90657305717468,152.5039974011873
1968-07-01,199.20989990234375,188.96277578253495,306.7522569136186,153.14327737559444,141.3671640249399,122.57140374952748,274.44325960599457,152.72192606111852,128.2770257247122,210.20773525895746,111.82701587677002,179.62652507581208
1968-08-01,214.02313232421875,196.31580553556742,319.0536152232777,160.28435748556385,155.94579256497897,119.17909191500756,298.02894592285156,162.22897041134718,127.99424288565653,231.6947410846579,113.42938542366028,191.13968297054893
1968-09-01,212.6048060825893,195.2724256013569,308.0039978027344,153.33913720172384,154.2362800011268,117.61526292370212,288.8556553767278,139.02529274545066,121.5776142321135,227.89448705212826,105.45129179954529,188.05823075143914
1968-10-01,173.03812299455916,189.93650737561677,328.7355596368963,151.58877165421194,136.16019028883713,121.93986215899068,246.58358647273135,147.83287978753813,123.15165201822917,212.76529246363148,109.21986699104309,165.18597853811164
1968-11-01,163.4625898088728,170.88418257863898,352.41973183371806,136.711717688519,135.2859105819311,121.47523203203755,254.63139460637018,125.37190507097942,123.08445980674342,177.319257012729,101.25562250614166,169.17786849172492
1968-12-01,143.7644522530692,179.21608372738487,359.5409393310547,117.90841144064198,123.67887252416365,124.25741380260837,262.32525752140924,142.82795975847944,118.45799496299342,172.68042728818696,94.91250216960907,128.7894600316098
