,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8,vws_u250-50_cluster9,vws_u250-50_cluster10,vws_u250-50_cluster11,vws_u250-50_cluster12
1965-01-01,-37.74378967285156,11.430353164672852,-60.026058197021484,-36.518470764160156,-28.175865173339844,1.8151702880859375,-63.09098815917969,-45.501441955566406,18.013193130493164,21.920534133911133,-9.742279052734375,-44.326637268066406
1965-02-01,-52.273292541503906,8.784181594848633,-61.6342887878418,-40.40462875366211,-38.856685638427734,6.478557586669922,-52.92994689941406,-39.35528564453125,19.71104621887207,21.977563858032227,-10.239250183105469,-40.11785125732422
1965-03-01,-43.13227081298828,7.638702392578125,-57.141990661621094,-39.09946823120117,-34.325279235839844,6.524181365966797,-61.90803146362305,-47.256324768066406,19.0706844329834,22.782493591308594,-11.992501258850098,-38.09574890136719
1965-04-01,-33.35740661621094,-0.3128490447998047,-43.881805419921875,-28.197044372558594,-34.377418518066406,-3.4071102142333984,-32.977752685546875,-27.118371963500977,9.928031921386719,19.52855110168457,-17.157751083374023,-29.05411720275879
1965-05-01,-29.823200225830078,-13.305811882019043,-30.04969024658203,-4.95831298828125,-23.085567474365234,-4.414089202880859,-20.47361183166504,-27.68866729736328,3.0437488555908203,4.4874114990234375,-10.356569290161133,-40.65230178833008
1965-06-01,-34.56806182861328,-10.744369506835938,-30.310396194458008,-10.291391372680664,-22.97313690185547,-7.083070755004883,-24.892589569091797,-17.897506713867188,-1.3344917297363281,-0.7756023406982422,-13.08909797668457,-37.73564529418945
1965-07-01,-23.435890197753906,-14.67940902709961,-22.4354305267334,-12.253210067749023,-34.180259704589844,-13.335140228271484,-16.142621994018555,-10.584686279296875,-1.3882637023925781,-2.704832077026367,-17.242481231689453,-28.361614227294922
1965-08-01,-24.354881286621094,-14.534391403198242,-13.529041290283203,-10.706893920898438,-24.204975128173828,-12.072343826293945,-12.202695846557617,-13.27159309387207,-5.104961395263672,-4.340763092041016,-16.038341522216797,-26.429128646850586
1965-09-01,-33.03314971923828,-12.411262512207031,-16.934520721435547,-5.346113204956055,-26.43238639831543,-11.756237030029297,-13.551854133605957,-17.941499710083008,-3.9448165893554688,-6.807701110839844,-15.015068054199219,-31.26360321044922
1965-10-01,-33.396514892578125,-13.05162239074707,-24.433094024658203,-8.314910888671875,-16.932889938354492,-10.530916213989258,-10.107267379760742,-28.868364334106445,-11.629142761230469,-9.062810897827148,-13.773454666137695,-27.41981315612793
1965-11-01,-33.284080505371094,-15.248075485229492,-41.0938720703125,-15.09816837310791,-26.714275360107422,-5.805608749389648,-20.902149200439453,-27.708219528198242,-12.645898818969727,-16.1361083984375,-6.801181793212891,-34.80758285522461
1965-12-01,-36.228431701660156,-16.93126106262207,-50.23815155029297,-29.772689819335938,-15.424049377441406,-6.248811721801758,-38.53568649291992,-27.23080062866211,-12.352602005004883,-21.23780632019043,-9.17850112915039,-30.424457550048828
1966-01-01,-37.40508270263672,-7.954652786254883,-58.470882415771484,-38.48823928833008,-24.029712677001953,-10.705219268798828,-63.75046157836914,-36.33997344970703,-10.468891143798828,-15.567943572998047,-14.798245429992676,-40.296791076660156
1966-02-01,-30.975059509277344,-13.677343368530273,-50.53756332397461,-40.47895050048828,-22.124340057373047,-10.350730895996094,-37.00792694091797,-39.817569732666016,-10.57064437866211,-14.639053344726562,-17.438858032226562,-33.64849090576172
1966-03-01,-34.3115119934082,-21.38089942932129,-44.10425567626953,-28.286855697631836,-28.299983978271484,-13.734783172607422,-34.59214782714844,-31.57900047302246,-11.635753631591797,-18.374309539794922,-17.45526695251465,-33.61894989013672
1966-04-01,-25.104663848876953,-19.999048233032227,-33.07901382446289,-20.906604766845703,-25.59701156616211,-14.327234268188477,-31.976160049438477,-28.1358699798584,-15.54168701171875,-15.282384872436523,-17.819602966308594,-32.49311828613281
1966-05-01,-27.838821411132812,-26.12217903137207,-34.93843078613281,-17.9443302154541,-25.57403564453125,-17.635791778564453,-19.052106857299805,-26.76551055908203,-12.718910217285156,-16.324514389038086,-16.16532325744629,-24.98814582824707
1966-06-01,-30.02155113220215,-18.329999923706055,-27.822410583496094,-9.246236801147461,-23.55870246887207,-14.46673583984375,-23.425769805908203,-24.632015228271484,-2.4847030639648438,1.7248497009277344,-19.2670955657959,-43.04243469238281
1966-07-01,-19.539527893066406,-13.532920837402344,-17.20745277404785,-13.898895263671875,-29.419248580932617,-14.773630142211914,-14.154914855957031,-13.068473815917969,-2.602863311767578,5.105615615844727,-21.938888549804688,-28.437841415405273
