,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,1979.6972536573223,4223.21523030599,4254.9021402994795,5046.9775390625,1616.562713138641,2028.3543701171875,6706.859130859375,1723.9510821481038,2901.919817243304,2227.0651112432065,2205.6878131368885,5324.11177785773
1965-02-01,1977.21695245481,4234.587860107422,4252.0294189453125,5044.266052246094,1611.418708922371,2028.708251953125,6732.29736328125,1722.8189582498665,2901.082763671875,2220.8799942680025,2206.3442064368205,5321.6626619037825
1965-03-01,1980.090571384804,4226.765696207683,4240.680440266928,5040.2642822265625,1611.5551176525298,2028.7052001953125,6714.320068359375,1726.475068442842,2898.9224679129466,2217.7198327105975,2207.4417777683425,5318.762528268914
1965-04-01,1980.2217969707415,4241.295115152995,4236.848958333334,5071.246337890625,1605.3182934957838,2027.736572265625,6774.767252604167,1727.05323308961,2903.717912946429,2203.7872314453125,2208.3202859629755,5331.076852898848
1965-05-01,1978.548536113664,4258.277130126953,4208.760325113933,5096.2799072265625,1601.7974369109622,2024.28759765625,6803.793538411459,1726.0560125367256,2903.364432198661,2194.195556640625,2210.2353303328805,5335.471705386513
1965-06-01,1981.3136082069545,4240.684509277344,4201.030985514323,5068.867492675781,1598.062763516865,2024.337158203125,6768.9892578125,1728.3587594317576,2896.4372907366073,2187.814065684443,2209.4593877377715,5318.438078227796
1965-07-01,1979.7053916781556,4236.917877197266,4190.692901611328,5057.273254394531,1597.1267942398313,2020.0302734375,6781.695963541667,1726.085695446047,2894.350237165179,2179.440042246943,2204.8893140709915,5305.0244783100325
1965-08-01,1980.3397384344362,4233.554331461589,4199.029795328776,5070.773010253906,1600.4673549107142,2020.293212890625,6773.487548828125,1726.539024939904,2891.122000558036,2187.549889605978,2202.591207753057,5325.250244140625
1965-09-01,1980.555575501685,4235.814412434896,4213.386281331381,5082.035217285156,1602.878921750992,2016.572265625,6772.08251953125,1726.3773078592415,2893.164760044643,2201.041445524796,2202.9911207116165,5324.1455078125
1965-10-01,1981.4040240119484,4248.495229085287,4244.220479329428,5089.095764160156,1611.200919983879,2022.9100341796875,6813.155110677084,1726.3678656684028,2895.526820591518,2213.0800993546195,2203.000541355299,5347.420782791941
