,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7,zgv600_cluster8,zgv600_cluster9,zgv600_cluster10,zgv600_cluster11,zgv600_cluster12
1965-01-01,-0.2887563,-0.017660951,-0.25534782,0.3377654,0.00058870314,-0.00058870314,-0.0697607,0.15865412,-0.206633,0.3710269,-0.25770253,0.23915859
1965-02-01,0.117445186,0.030759454,-0.28316367,0.4306325,-0.26712164,0.298617,-0.0019132614,-0.18602856,-0.101256035,0.3387956,0.18323222,0.011038017
1965-03-01,-0.05577912,0.012215471,-0.29066962,0.2964094,0.06490402,0.24798898,0.06475675,0.054307364,-0.17734525,0.29567352,0.036646463,0.248872
1965-04-01,0.147616,0.12127175,-0.09919562,0.280073,-0.027815962,0.1810246,-0.15453319,-0.18779464,-0.054601718,0.15615216,0.007947421,-0.02928772
1965-05-01,-0.43681392,0.06711157,-0.31259862,0.1713111,0.103905156,-0.4144432,-0.19647792,-0.02914052,-0.06475677,0.55146277,-0.6999618,0.3223121
1965-06-01,-0.036352098,-0.012362671,0.12215481,-0.1227435,0.37706098,-0.37676662,0.08904056,-0.07947421,-0.029729223,-0.0007358551,-0.2284148,0.45476907
1965-07-01,0.34718457,0.10007864,0.10243344,0.027816009,0.49450618,0.24445677,-0.17454891,-0.048567582,-0.104199514,-0.5099595,0.23032805,-0.15953712
1965-08-01,0.31627795,0.050039314,0.08609708,-0.08609705,0.6624323,-0.17734525,-0.13466464,0.3614605,-0.067994595,-0.48052463,-0.10007863,-0.2781598
1965-09-01,-0.14290638,0.09669361,-0.0063284873,0.24386807,0.0017660141,-0.85478926,0.25755534,0.20545557,-0.119652845,0.69201434,-0.7263061,0.5602932
1965-10-01,-0.4341647,-0.11391304,-0.2762465,0.46198073,0.07550053,-0.097282216,-0.028993368,0.2144332,0.0073587177,0.48405686,-0.47154704,0.15688801
1965-11-01,-0.33055386,-0.1499708,-0.033555795,0.08315358,0.2254713,-0.23003368,-0.22973935,-0.09227838,-0.06225481,0.20736882,-0.26829904,0.015306151
1965-12-01,-0.12804182,-0.0141287325,-0.0027962686,0.32216492,0.09168968,-0.036646463,-0.050186504,0.004856753,-0.15041232,0.427689,-0.2824278,0.25004944
