,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11,ssta20_cluster12
1965-01-01,-1.5967407,-12.372803,-5.2087097,-10.668854,-0.59381104,-7.532379,2.2677307,-15.915955,-8.880585,1.2109375,1.6350403,0.27337646
1965-02-01,-2.5319824,-13.684296,-5.8545837,-12.651428,-0.38345337,-9.064392,1.6368408,-18.581116,-10.459015,0.6319275,1.5295715,-0.060638428
1965-03-01,-2.61734,-14.030609,-6.1694336,-13.7836,-0.14099121,-10.105743,1.4945984,-20.100983,-10.517914,0.57901,1.0709839,-0.045196533
1965-04-01,-2.1054993,-14.348511,-4.8173523,-13.192413,0.7156372,-10.063446,1.3737793,-20.01773,-10.807892,0.8982544,0.99105835,-0.02432251
1965-05-01,-0.6511841,-12.67569,-3.0457153,-10.531128,1.7433472,-7.9415283,1.3691101,-17.457214,-9.516754,1.3037415,0.8437195,0.21102905
1965-06-01,0.91259766,-10.813019,-0.81082153,-6.970001,1.4040833,-4.470215,2.081665,-14.092194,-5.9231873,1.8326721,1.2359314,1.1520996
1965-07-01,2.5161438,-7.2740173,2.1838074,-3.7897644,1.4837646,-1.4820557,2.6663208,-10.747772,-2.50943,1.8345337,2.111969,2.0480957
1965-08-01,3.0541077,-4.2601624,2.3061829,-0.24053955,2.2911987,0.83621216,2.9692993,-6.981018,-1.0423584,2.155487,2.0716553,2.8859558
1965-09-01,2.2056274,-4.654114,0.6274109,-2.595398,1.7151489,0.738678,2.7110596,-6.9588013,-1.2926025,1.8997498,2.611786,2.4366455
1965-10-01,1.2883301,-5.6193237,-1.007904,-4.830963,1.9699097,-2.6365051,2.4099731,-8.520294,-2.5497131,1.9364624,2.543213,1.8995361
1965-11-01,0.4694519,-8.510864,-1.686554,-6.514038,1.9324036,-4.2687073,2.1893616,-12.083954,-5.1748047,1.7313232,2.8884277,1.3436279
1965-12-01,-0.52386475,-11.054474,-3.1090088,-9.383453,1.3217773,-6.321808,1.6810303,-14.186951,-7.565216,1.7798462,2.0362854,0.36825562
1966-01-01,-1.6659851,-12.966675,-4.245941,-11.648468,0.7157898,-7.9963684,1.3532104,-16.566345,-9.289886,1.076355,2.1348877,0.0809021
1966-02-01,-2.4508362,-13.852417,-4.5976257,-12.619904,0.47961426,-9.082794,1.3439636,-18.120758,-10.688477,0.61325073,1.7635498,-0.22540283
1966-03-01,-2.2618408,-13.402679,-4.592682,-12.596832,0.92581177,-9.185791,1.2314148,-17.991241,-10.724884,0.44924927,1.4951477,-0.39291382
1966-04-01,-1.6040955,-14.365723,-4.192627,-12.386902,1.7857666,-8.914337,1.1423035,-18.036499,-11.312744,0.9673157,1.5628662,-0.37057495
1966-05-01,-0.86135864,-11.689545,-2.9561768,-10.190796,2.018158,-7.571472,1.8492126,-16.390045,-9.088898,1.3474426,2.0942993,0.39837646
1966-06-01,1.5429688,-10.230255,-1.101532,-7.4374695,1.8974915,-5.241272,1.9100952,-13.907074,-5.6795044,1.7023315,2.2404175,1.6357727
