,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7,zgu500_cluster8,zgu500_cluster9,zgu500_cluster10,zgu500_cluster11,zgu500_cluster12
1965-01-01,0.670945079162203,0.40001891693978936,0.23836352323230944,-1.7695895085732143,-0.29334803210928084,-0.3393184393644333,0.41938746517354786,-0.4900962114334106,-0.06774804838325665,0.9115994528487876,0.05338030556837718,-0.407354940067638
1965-02-01,1.3011155457332217,0.25681521532670504,0.024833679689388526,-1.78892786304156,-0.02228692966572782,-0.7731828619452084,0.06632290103218771,-0.1674221207698186,-0.1066338999763779,1.0477354129155476,-0.0480050725551943,-1.6598887515790535
1965-03-01,0.8309895622319189,0.1775469701245146,0.46736648992488256,-1.7033071567614875,-0.014140045745892728,-0.3526492373031728,0.33921025016091083,-0.18631640683721612,-0.0635094657216383,0.9707003831863402,-0.2004070052256187,-0.7945636908213297
1965-04-01,0.8064277727028419,0.2322135809457527,-0.25186164206580114,-2.1178926030794782,-0.042431143687126485,-0.46888458378174724,0.1117600297385996,-0.09847379255074042,-0.05628111893716065,0.681498094841286,0.24925990340610346,-0.49013152266993665
1965-05-01,1.4190360389906786,0.06613909917057685,0.10763342051129592,-1.4227124551932018,-0.8055785234938277,-0.9108746753019444,0.15568723732774906,-0.0253925841577627,-0.044372070418751755,0.520771962625009,0.2763410098850727,0.5364639741001707
1965-06-01,1.2307493851102633,0.05220924416240656,0.379206004895662,-0.048563117161393166,-0.44664493266572347,-0.317799935446066,0.06205400960011915,-0.26587529314888847,-0.2096030375231867,0.44526926897190233,0.004590134873675804,-0.05792227545470902
1965-07-01,0.8958545224419956,-0.1436736926717578,-0.14693597821812882,-2.0412343243757887,-0.023708393440601674,-0.09317085804308162,-0.28355603868311097,-0.36475225179283705,-0.11024286403604175,0.3206880004317672,0.3063878044486046,-0.2588369178049492
1965-08-01,-0.043242453629600594,-0.06790302412689857,0.3344362895739706,-0.41886111721396446,-0.13069857625251122,0.018227001761688906,-0.24260415272279218,0.003897867820881031,-0.07939961455438448,0.16812636620468563,0.0578311737626791,0.19757040973865625
1965-09-01,0.6504376900607143,-0.15803645804243266,-0.13234123195472516,0.748753733932972,-0.39749186723790275,-0.11827929274124258,-0.1541558720848777,-0.1055623025253967,-0.06748364590432332,0.40233629169287505,-0.024243731362124286,0.9818920583435983
1965-10-01,0.5418154700049039,-0.21279216656145059,-0.22441321297695763,-0.14207799298067889,-0.2903980777618733,-1.5317571513793047,-0.015282575041055678,0.14310763389975936,0.019697674914546635,0.3670641117625766,-0.18484266474843025,0.14178192976749304
