,cluster,nodes_lat,nodes_lon
0,12,40.0,100.0
1,12,40.0,102.5
2,12,40.0,105.0
3,12,40.0,107.5
4,12,40.0,110.0
5,12,40.0,112.5
6,12,40.0,115.0
7,12,40.0,117.5
8,12,40.0,120.0
9,1,40.0,122.5
10,1,40.0,125.0
11,1,40.0,127.5
12,1,40.0,130.0
13,1,40.0,132.5
14,1,40.0,135.0
15,1,40.0,137.5
16,8,40.0,140.0
17,8,40.0,142.5
18,8,40.0,145.0
19,8,40.0,147.5
20,8,40.0,150.0
21,8,40.0,152.5
22,8,40.0,155.0
23,5,40.0,157.5
24,5,40.0,160.0
25,5,40.0,162.5
26,5,40.0,165.0
27,5,40.0,167.5
28,11,40.0,170.0
29,11,40.0,172.5
30,11,40.0,175.0
31,11,40.0,177.5
32,11,40.0,180.0
33,12,37.5,100.0
34,12,37.5,102.5
35,12,37.5,105.0
36,12,37.5,107.5
37,12,37.5,110.0
38,12,37.5,112.5
39,12,37.5,115.0
40,12,37.5,117.5
41,1,37.5,120.0
42,1,37.5,122.5
43,1,37.5,125.0
44,1,37.5,127.5
45,1,37.5,130.0
46,1,37.5,132.5
47,1,37.5,135.0
48,8,37.5,137.5
49,8,37.5,140.0
50,8,37.5,142.5
51,8,37.5,145.0
52,8,37.5,147.5
53,8,37.5,150.0
54,8,37.5,152.5
55,5,37.5,155.0
56,5,37.5,157.5
57,5,37.5,160.0
58,5,37.5,162.5
59,5,37.5,165.0
60,5,37.5,167.5
61,11,37.5,170.0
62,11,37.5,172.5
63,11,37.5,175.0
64,11,37.5,177.5
65,11,37.5,180.0
66,12,35.0,100.0
67,12,35.0,102.5
68,12,35.0,105.0
69,12,35.0,107.5
70,12,35.0,110.0
71,12,35.0,112.5
72,12,35.0,115.0
73,1,35.0,117.5
74,1,35.0,120.0
75,1,35.0,122.5
76,1,35.0,125.0
77,1,35.0,127.5
78,1,35.0,130.0
79,1,35.0,132.5
80,8,35.0,135.0
81,8,35.0,137.5
82,8,35.0,140.0
83,8,35.0,142.5
84,8,35.0,145.0
85,8,35.0,147.5
86,5,35.0,150.0
87,5,35.0,152.5
88,5,35.0,155.0
89,5,35.0,157.5
90,5,35.0,160.0
91,5,35.0,162.5
92,5,35.0,165.0
93,5,35.0,167.5
94,11,35.0,170.0
95,11,35.0,172.5
96,11,35.0,175.0
97,11,35.0,177.5
98,11,35.0,180.0
99,12,32.5,100.0
100,12,32.5,102.5
101,12,32.5,105.0
102,12,32.5,107.5
103,12,32.5,110.0
104,1,32.5,112.5
105,1,32.5,115.0
106,1,32.5,117.5
107,1,32.5,120.0
108,1,32.5,122.5
109,1,32.5,125.0
110,10,32.5,127.5
111,10,32.5,130.0
112,10,32.5,132.5
113,10,32.5,135.0
114,10,32.5,137.5
115,10,32.5,140.0
116,10,32.5,142.5
117,10,32.5,145.0
118,7,32.5,147.5
119,5,32.5,150.0
120,5,32.5,152.5
121,5,32.5,155.0
122,5,32.5,157.5
123,5,32.5,160.0
124,5,32.5,162.5
125,5,32.5,165.0
126,9,32.5,167.5
127,9,32.5,170.0
128,9,32.5,172.5
129,9,32.5,175.0
130,9,32.5,177.5
131,9,32.5,180.0
132,12,30.0,100.0
133,12,30.0,102.5
134,12,30.0,105.0
135,1,30.0,107.5
136,1,30.0,110.0
137,1,30.0,112.5
138,1,30.0,115.0
139,1,30.0,117.5
140,1,30.0,120.0
141,10,30.0,122.5
142,10,30.0,125.0
143,10,30.0,127.5
144,10,30.0,130.0
145,10,30.0,132.5
146,10,30.0,135.0
147,10,30.0,137.5
148,10,30.0,140.0
149,7,30.0,142.5
150,7,30.0,145.0
151,7,30.0,147.5
152,7,30.0,150.0
153,7,30.0,152.5
154,5,30.0,155.0
155,5,30.0,157.5
156,5,30.0,160.0
157,5,30.0,162.5
158,9,30.0,165.0
159,9,30.0,167.5
160,9,30.0,170.0
161,9,30.0,172.5
162,9,30.0,175.0
163,9,30.0,177.5
