,abs_vo500GLB_cluster1,abs_vo500GLB_cluster2,abs_vo500GLB_cluster3,abs_vo500GLB_cluster4,abs_vo500GLB_cluster5,abs_vo500GLB_cluster6,abs_vo500GLB_cluster7,abs_vo500GLB_cluster8
1976-05-01,-6.276579007520456e-05,4.443421166285243e-05,-8.489633567959947e-05,0.00010704538066487724,2.365459463531065e-05,-2.6677131890675416e-05,6.811720668338239e-05,-2.366677267556566e-06
1976-06-01,-5.825926777902573e-05,4.775269330757126e-05,-8.901323941673207e-05,0.00010300348852373038,2.4290141673078816e-05,-2.549157678911278e-05,6.536661385325715e-05,-2.939176164551872e-06
1976-07-01,-6.201686617753425e-05,4.9528305578245587e-05,-8.702195426688859e-05,9.534307065661306e-05,2.4676174734288645e-05,-2.32676720443217e-05,6.441813238780014e-05,-3.041847078635976e-06
1976-08-01,-6.173079351984043e-05,5.0521523110252075e-05,-8.887837633237188e-05,9.381460923005188e-05,2.474665018747112e-05,-2.374493722148643e-05,6.459162977989763e-05,-2.3628072576123998e-06
1976-09-01,-6.10982312158403e-05,4.87551364463977e-05,-9.224584680529969e-05,9.752364146859488e-05,2.4995262950220802e-05,-2.2822996236691862e-05,6.416558753699064e-05,-3.6039247126919274e-06
1976-10-01,-6.157553532998511e-05,4.4798209376200304e-05,-9.00322779403616e-05,0.00010442210656980966,2.446721706336923e-05,-2.487487882626504e-05,6.542546252603642e-05,-2.379027858122044e-06
1976-11-01,-5.941053141829031e-05,4.1366470662030905e-05,-8.666554576313287e-05,0.00010915270178412794,2.4603978258878836e-05,-2.7446451949004735e-05,6.530978207592852e-05,-2.9834794482723413e-06
1976-12-01,-5.6182723069808765e-05,3.976737337927236e-05,-8.104215607197736e-05,0.00011389467915621395,2.205324141902599e-05,-3.061007339014147e-05,6.663291351287626e-05,-2.563187278255636e-06
1977-01-01,-5.8162310465199213e-05,3.550324942205433e-05,-7.820675390950568e-05,0.000120923291265003,1.9534691568598062e-05,-3.271331425707136e-05,7.056724862195552e-05,-3.191482317386744e-07
1977-02-01,-5.785332760360138e-05,3.8388129467702915e-05,-7.808343819787671e-05,0.00011891501243452593,2.143320996787853e-05,-3.3088533894893904e-05,6.431713554775343e-05,-1.4034988574677885e-06
1977-03-01,-5.9786866732012956e-05,4.38525212687214e-05,-7.978108923827462e-05,0.00011178054187944831,2.2301071146136595e-05,-3.186617348331762e-05,6.499335650005378e-05,-2.4879158654086546e-06
1977-04-01,-6.168391926336729e-05,4.595883862274489e-05,-8.22991986591232e-05,0.00010934635341712877,2.094211146116176e-05,-2.8601820243386057e-05,6.857919215690345e-05,-3.0433633184333155e-06
1977-05-01,-6.260165120363136e-05,4.5715925397685874e-05,-8.725378446637051e-05,0.00010786916054375641,2.1684851712905828e-05,-2.561131866379751e-05,6.797013847972266e-05,-2.443980550357419e-06
1977-06-01,-5.909242383262401e-05,4.6657411255349054e-05,-8.678671292727813e-05,0.00010436289846472424,2.4500915807027607e-05,-2.517159492622703e-05,6.32560440863017e-05,-2.2056390102459597e-06
1977-07-01,-5.752515990607725e-05,5.03077860909324e-05,-8.776770247256055e-05,9.319817561643301e-05,2.4261989162851807e-05,-2.533867459731945e-05,6.629611525568179e-05,-2.1292470228373742e-06
1977-08-01,-5.816496256469613e-05,5.077105579146801e-05,-8.857416961451664e-05,9.358003538821961e-05,2.4023514739652723e-05,-2.4076038066257067e-05,6.485120466095395e-05,-3.015609382906056e-06
1977-09-01,-6.055539169699265e-05,4.869611216172032e-05,-8.964851504595786e-05,9.595239000056473e-05,2.4777896383225364e-05,-2.3930259392348986e-05,6.648205162491649e-05,-3.1248486319072236e-06
1977-10-01,-5.9602690494604395e-05,4.578744562717424e-05,-8.616231164470424e-05,0.0001024419850215997,2.4044168409921966e-05,-2.6264319493441907e-05,6.479743460658937e-05,-2.6082174666617118e-06
1977-11-01,-5.9056099714691424e-05,4.365148515076521e-05,-8.295606248258777e-05,0.00010676239475691949,2.3568953357976112e-05,-2.914823390526103e-05,6.632440490648151e-05,-2.3962344023784243e-06
1977-12-01,-6.099332796075809e-05,3.934021318035404e-05,-7.949188276303604e-05,0.00011484801823961014,2.283079538756283e-05,-3.167600118061934e-05,6.818249821662902e-05,-1.8194313027267265e-06
1978-01-01,-5.891553585204624e-05,3.746847980924223e-05,-7.922150817809298e-05,0.00012115060262321666,2.102471856311622e-05,-3.427426014044669e-05,7.081072399159894e-05,-1.8264826120348641e-06
1978-02-01,-5.992073075824294e-05,3.718603398789435e-05,-8.080944633761915e-05,0.00011743060928926785,1.980201072854717e-05,-3.415750393345904e-05,6.996197698754259e-05,-2.880907786301615e-07
1978-03-01,-5.986633844378659e-05,4.081803318756653e-05,-8.075275485787322e-05,0.0001142119125924418,1.9060712194330356e-05,-3.220229537011086e-05,7.042199285933748e-05,-9.743597393150582e-07
1978-04-01,-6.256406091371538e-05,4.3798553646488027e-05,-8.366024250041365e-05,0.00010862774817926239,2.065295544570638e-05,-2.865581079480444e-05,6.733000118401833e-05,-1.6319351933729294e-06
1978-05-01,-6.069526162489029e-05,4.5050286721113524e-05,-8.611343004946214e-05,0.00010459147132577426,2.3957206821374532e-05,-2.692202292506165e-05,6.706795320496895e-05,-1.923035466026941e-06
1978-06-01,-6.0855397425121315e-05,4.8451892338639037e-05,-9.075979238225366e-05,9.921593994443322e-05,2.4913036207933292e-05,-2.3743618687972123e-05,6.409810812328942e-05,-2.728120317171538e-06
1978-07-01,-6.0527521672159814e-05,5.2050023748987014e-05,-8.827351313597962e-05,9.101623382540074e-05,2.4670599587908426e-05,-2.3929656296826307e-05,6.55700838251505e-05,-2.201982683862746e-06
1978-08-01,-6.115231346057271e-05,5.170914641574098e-05,-8.6958466186736e-05,9.079088124929479e-05,2.4395741025660687e-05,-2.4141072314908932e-05,6.60303900076542e-05,-3.7587843486132805e-06
1978-09-01,-5.914389670145403e-05,4.9831324874285715e-05,-8.968875216155807e-05,9.538477772568713e-05,2.444043946210805e-05,-2.5345319519920757e-05,6.434469614760018e-05,-2.8417738664526564e-06
1978-10-01,-5.850348814458543e-05,4.475189111680022e-05,-8.7773178700659e-05,0.00010397037234118518,2.5229875249082126e-05,-2.7397556905948933e-05,6.570994737558067e-05,-2.6369324647731286e-06
1978-11-01,-5.7801752457075365e-05,4.031442483505037e-05,-8.312436822212904e-05,0.00011448685452503721,2.545572173133863e-05,-3.029099365715464e-05,6.808322286815383e-05,-2.7787861314857155e-06
1978-12-01,-6.0510578530292054e-05,4.277312078736198e-05,-8.253058588118566e-05,0.00010468117781985912,2.328515213293154e-05,-3.0586255617708486e-05,6.514782216981985e-05,-1.8667849853456624e-06
1979-01-01,-6.074602696510177e-05,4.009724166344697e-05,-7.770129420404213e-05,0.00011416029371536784,2.0710341754305838e-05,-3.414925956272024e-05,7.095430337358266e-05,-1.6954750005786318e-06
1979-02-01,-5.925171551819944e-05,4.109385699080058e-05,-8.035854882430559e-05,0.00011482785272097249,1.9555759002814963e-05,-3.320044523061931e-05,6.917160280863754e-05,-1.7217423055003627e-06
1979-03-01,-5.895899610492e-05,3.9146543328992983e-05,-8.35801887767636e-05,0.00011819802912887772,1.8823119054654796e-05,-3.115051267717984e-05,7.396364962914958e-05,-1.6731541084120854e-06
1979-04-01,-6.129404057017809e-05,4.343687642560813e-05,-8.649811848847414e-05,0.00010771790315360434,2.1955735867519296e-05,-2.8019563371933886e-05,6.76550313073676e-05,-2.004183510171185e-06
1979-05-01,-6.013217694817933e-05,4.519785543892231e-05,-8.662825327037888e-05,0.00010936450457342692,2.2504587287798647e-05,-2.6810212943051727e-05,6.644025997957215e-05,-2.3532559864229182e-06
1979-06-01,-5.948736332978364e-05,4.713981813348627e-05,-8.686000857029713e-05,0.00010278733363385846,2.4590811077404742e-05,-2.4481362913921355e-05,6.634167802985758e-05,-3.743351632929511e-06
1979-07-01,-5.958386427794129e-05,4.9465953311546784e-05,-9.08630360808114e-05,9.814327178766553e-05,2.623767397695409e-05,-2.3458665347185853e-05,6.400208731065505e-05,-3.540050717101497e-06
1979-08-01,-6.161795144410161e-05,5.104611388983166e-05,-9.108211302458693e-05,9.356771847200838e-05,2.5553968633310565e-05,-2.3094420785338444e-05,6.635963145527058e-05,-3.2627939437015687e-06
1979-09-01,-5.976690704544038e-05,4.944868508150841e-05,-8.726795439382413e-05,9.826887469022982e-05,2.458461612722776e-05,-2.508301563665108e-05,6.423788217944094e-05,-3.431334057682288e-06
1979-10-01,-5.9342061032108575e-05,4.668917311609618e-05,-8.57878865859033e-05,0.00010282950218728122,2.5023484093612805e-05,-2.8509443170471225e-05,6.375290686264635e-05,-2.4559373445118917e-06
1979-11-01,-5.829151567764368e-05,4.417375031396301e-05,-8.655512347639374e-05,0.00010755546234711935,2.3791318356270043e-05,-2.7587532346297874e-05,6.677915007458068e-05,-3.4302061878908143e-06
1979-12-01,-5.750337864079237e-05,4.024298402622611e-05,-8.021545213790995e-05,0.00010992655377237867,2.2262818613033928e-05,-3.1570191876313365e-05,7.051994325593113e-05,-1.9004933273993643e-06
1980-01-01,-5.9631561934599966e-05,3.822462377671323e-05,-7.835053218193079e-05,0.0001170271052278285,1.8826900194664943e-05,-3.405663091749202e-05,7.470176497008652e-05,-1.3289492976395668e-07
1980-02-01,-5.8998511545898665e-05,3.619120178254761e-05,-7.940109058194247e-05,0.00012171486492594272,1.8892315741444083e-05,-3.369743147940353e-05,7.225782828754746e-05,-3.5930822396538083e-07
1980-03-01,-5.731717497462513e-05,3.889896958407661e-05,-7.904514859546907e-05,0.00011419050578196118,2.1917289084313654e-05,-3.321574531629643e-05,6.881749723106623e-05,-1.9627235946095987e-06
1980-04-01,-5.947300237607628e-05,4.437466730092305e-05,-8.307307914091165e-05,0.00011092162855708953,2.1439518324184994e-05,-2.9086548654580426e-05,6.511881219921634e-05,-2.103975090953822e-06
1980-05-01,-5.9260956761162075e-05,4.501634015161446e-05,-8.443303800852257e-05,0.00010582887255252529,2.262244502892344e-05,-2.695141047578075e-05,6.65559848130215e-05,-2.48372525955546e-06
1980-06-01,-6.167011565837041e-05,4.7609400495839256e-05,-8.919588521273588e-05,9.982386978259051e-05,2.564719984042717e-05,-2.2645757346118352e-05,6.457488707383164e-05,-4.234727948517515e-06
1980-07-01,-5.9026771261699804e-05,4.88138962090245e-05,-8.846686100963887e-05,9.507609690815486e-05,2.5559919367317628e-05,-2.357416299119673e-05,6.639767088927329e-05,-2.837769422796231e-06
1980-08-01,-5.776168290402217e-05,4.988052661618395e-05,-8.546572751262883e-05,9.709798447416957e-05,2.5001100839514866e-05,-2.5093936820973578e-05,6.555924628628417e-05,-3.1565763506851874e-06
1980-09-01,-5.933211031854584e-05,4.958691226394723e-05,-8.481144665411728e-05,9.627687413066504e-05,2.4486039673780553e-05,-2.5968623827831043e-05,6.437616830226033e-05,-2.7000521076189056e-06
1980-10-01,-5.963126092745667e-05,4.3826029353330744e-05,-8.505584821036524e-05,0.00010298239835214593,2.5514209819785146e-05,-2.7108400250060226e-05,6.400242345989682e-05,-2.8604438537743977e-06
1980-11-01,-6.076922005098777e-05,4.120576743165221e-05,-8.118149066028898e-05,0.00010676573125507544,2.5401323842675925e-05,-2.9437492265570117e-05,6.404421510524117e-05,-1.6502914906770258e-06
1980-12-01,-5.9084218313165165e-05,3.877949112252346e-05,-8.091173988171195e-05,0.00011395614752405823,2.1600889070854193e-05,-3.086600847246609e-05,7.252762152347714e-05,-2.1074089395930457e-06
1981-01-01,-5.827010338885703e-05,3.732505825917568e-05,-7.906960437300287e-05,0.00011755567660050777,1.860526265177831e-05,-3.439294592578234e-05,7.424391951644793e-05,-6.251340194354918e-07
1981-02-01,-6.030940412820459e-05,3.8013554395022345e-05,-7.788778020767495e-05,0.00011754210660270742,2.001977604159936e-05,-3.520144276064461e-05,7.226652669487522e-05,-2.876728626999889e-07
1981-03-01,-6.040422979359485e-05,4.051103293073846e-05,-8.051021937075455e-05,0.0001134055714323444,2.0678848816007503e-05,-3.2299515210058546e-05,6.833800798631274e-05,-1.0814797994735522e-06
1981-04-01,-6.002326738511898e-05,4.291562195440991e-05,-8.136282250394716e-05,0.00011119713639749937,2.2920525180431726e-05,-3.071297067477892e-05,6.77143361826893e-05,-1.1301957774527207e-06
1981-05-01,-6.166294974637851e-05,4.408910838168928e-05,-8.77027474309537e-05,0.00010649943120639633,2.377713122140123e-05,-2.6103149667484888e-05,6.635621903114953e-05,-1.9701379766555164e-06
1981-06-01,-6.215819453359068e-05,4.805333062417766e-05,-8.955361622878735e-05,0.00010080186290940251,2.5718590963892724e-05,-2.464607018328141e-05,6.324226706055924e-05,-2.2771015928250165e-06
1981-07-01,-5.9172510505228025e-05,5.061688234875451e-05,-8.853349273147829e-05,9.419636794687162e-05,2.554160764590545e-05,-2.369860735095518e-05,6.544641146319919e-05,-3.7269328007300516e-06
1981-08-01,-6.107844242364586e-05,5.1412077264615965e-05,-9.04699342808111e-05,9.593250575158486e-05,2.4618726810230226e-05,-2.288791370061274e-05,6.530528989969752e-05,-3.2283443011717645e-06
1981-09-01,-5.7329331779250963e-05,4.8898855183465396e-05,-8.599225432536674e-05,9.710313322473126e-05,2.5326525342223493e-05,-2.5098774444334602e-05,6.308936353889294e-05,-3.62034519988412e-06
1981-10-01,-6.191387124300778e-05,4.451570110715283e-05,-8.498033233028015e-05,0.00010438148584162937,2.437188910604433e-05,-2.544908631890162e-05,6.646869878750295e-05,-2.4584676358612443e-06
1981-11-01,-6.0540171740104336e-05,4.054290783783408e-05,-8.581798123058808e-05,0.00011096882796361265,2.476153642621486e-05,-2.8453781159509663e-05,6.51370792184025e-05,-2.4975365751169977e-06
1981-12-01,-5.84326271790915e-05,4.0497286430712545e-05,-8.231887049452566e-05,0.00011327474904074161,2.2867140508165947e-05,-3.17084818316359e-05,6.480266820290126e-05,-2.6721057902125733e-06
1982-01-01,-5.7783783948938845e-05,4.137360635250446e-05,-7.824169455596027e-05,0.00011135737252145728,2.051580294290842e-05,-3.3674028240159814e-05,7.01088152709417e-05,-2.581404017179659e-06
1982-02-01,-5.902459947897777e-05,4.164057795413767e-05,-7.80499613028951e-05,0.00011885788774600735,1.7834636141574095e-05,-3.4779448909185236e-05,7.188326417235657e-05,-1.3867374074012233e-06
1982-03-01,-6.014653531257792e-05,4.264448108815614e-05,-8.306628789047382e-05,0.00011277904916453364,1.9168680584114575e-05,-3.1807928180078446e-05,7.080508366925642e-05,-2.2737276828456122e-06
1982-04-01,-6.334020815635584e-05,4.500976873214954e-05,-8.675556540872683e-05,0.00011221471275483189,1.9533799477807247e-05,-2.7976771061707306e-05,7.125109841581434e-05,-2.1955970654968564e-06
1982-05-01,-6.029630028389997e-05,4.5190744727528594e-05,-8.606874710976091e-05,0.00010573395499064914,2.2659526587597577e-05,-2.5489616465635398e-05,6.904722104081885e-05,-3.0779316897342267e-06
1982-06-01,-6.0636406636786946e-05,4.65646543245743e-05,-8.959196052541409e-05,0.00010284864368225465,2.5297491969535323e-05,-2.3144303296484977e-05,6.50008827506099e-05,-3.968788037937348e-06
1982-07-01,-5.914466054753808e-05,4.978095936346275e-05,-8.914543607662541e-05,9.997190857204798e-05,2.5119839723809064e-05,-2.319076795459864e-05,6.383509826264344e-05,-3.1689002277638394e-06
1982-08-01,-5.932583189213125e-05,5.041540237176429e-05,-8.688539631240179e-05,9.340053987182694e-05,2.499063954513267e-05,-2.4129964555580778e-05,6.642623993684538e-05,-3.6323070797725575e-06
1982-09-01,-6.131667112873609e-05,4.9096991166203534e-05,-8.84237809206003e-05,0.0001001166462325879,2.491307578779531e-05,-2.3751301697071087e-05,6.436681360355578e-05,-3.06854092333533e-06
1982-10-01,-5.9703873560326405e-05,4.4022251554259797e-05,-8.657722419764682e-05,0.00010354525935933148,2.5010969558799707e-05,-2.5133185842715486e-05,6.717117721564137e-05,-3.825422204881325e-06
1982-11-01,-5.8948329447485255e-05,4.3088534830915285e-05,-8.29787549103939e-05,0.00010824738233673593,2.344230986996137e-05,-2.9356268543620163e-05,6.658848506049253e-05,-2.922959793231525e-06
1982-12-01,-5.9446286535622994e-05,4.0698894505548085e-05,-7.987354204969426e-05,0.00011420586276842556,2.198317018571097e-05,-3.048846132313811e-05,6.88818545313552e-05,-1.6852368000325268e-06
1983-01-01,-5.923062495102615e-05,3.807069051745971e-05,-7.99956989580738e-05,0.00011730791676974923,1.854407316757176e-05,-3.1794369928727334e-05,7.404750067507848e-05,9.93948448660675e-08
1983-02-01,-5.840592557983639e-05,3.852192446469365e-05,-8.044142840149375e-05,0.00012375590072392865,1.5979422181614755e-05,-3.308711283864779e-05,7.435372681356967e-05,-1.97932677858187e-08
1983-03-01,-6.146912121324173e-05,4.007198012786062e-05,-8.092459050685113e-05,0.00012292634218519433,1.7328285071858705e-05,-3.151824686966255e-05,7.281425496330485e-05,-1.170834928553345e-06
1983-04-01,-6.0549064073711634e-05,4.2989534731404234e-05,-8.441340362290194e-05,0.00011278536678421206,1.830342648364747e-05,-2.8515291525347872e-05,7.226270099636167e-05,-1.2850895775219925e-06
1983-05-01,-6.074759997017317e-05,4.4738991023287255e-05,-8.435924053842696e-05,0.00010522996187016057,2.2831738847961798e-05,-2.765811427882729e-05,6.736867289873772e-05,-1.6740844327228245e-06
1983-06-01,-6.112695182860063e-05,4.614437554190657e-05,-8.80565397999496e-05,0.00010470951868531604,2.513185038732905e-05,-2.455950206939303e-05,6.442257363232784e-05,-1.6791557465635316e-06
1983-07-01,-6.109628017169002e-05,4.849159690628524e-05,-8.871896652100772e-05,9.852843437261913e-05,2.5849746977240292e-05,-2.4074115034400493e-05,6.430855428334326e-05,-2.984002982000127e-06
1983-08-01,-5.9274212727356315e-05,5.062272040805498e-05,-8.95412289109492e-05,9.464101990656841e-05,2.4371412463450623e-05,-2.4382252774574223e-05,6.658937418251299e-05,-2.359486764873185e-06
1983-09-01,-5.7855575770931815e-05,4.8746365586928634e-05,-8.846170684966423e-05,9.573424938059394e-05,2.3935880574159163e-05,-2.4547750415872414e-05,6.552937556989492e-05,-3.257876569431237e-06
1983-10-01,-6.058171460984169e-05,4.517751222010702e-05,-8.434608603505802e-05,0.00010257912166438203,2.5461027117098974e-05,-2.7777415901963576e-05,6.406041939044371e-05,-2.442323550097433e-06
1983-11-01,-6.076856560319881e-05,4.17967436385905e-05,-8.557709353387028e-05,0.00011300145093560718,2.5068376920517263e-05,-2.904202573258456e-05,6.265786360017955e-05,-2.8449335039966496e-06
1983-12-01,-5.8298386408437e-05,3.783456679844727e-05,-8.098898594171795e-05,0.00011805239713188105,2.2183386180934315e-05,-3.0995226861097416e-05,6.848851626273245e-05,-2.217098867357928e-06
1984-01-01,-5.740401456447391e-05,3.79693222090333e-05,-7.958491872105857e-05,0.00011711023304357055,1.9053042122345405e-05,-3.1857045570039485e-05,7.268681802088394e-05,-1.1159145692732164e-06
1984-02-01,-5.800424870128455e-05,3.747996057862905e-05,-7.961943137000644e-05,0.00011879738782159552,1.946112635980373e-05,-3.2262550329316376e-05,7.019786280579866e-05,-1.603643406195086e-06
1984-03-01,-5.76202807526661e-05,3.87862194618489e-05,-8.150700630400988e-05,0.00011876068297338119,1.86139874849799e-05,-3.098712861739939e-05,6.816455788793974e-05,-1.8009618636587882e-06
1984-04-01,-5.974238305485201e-05,4.338467399168327e-05,-8.401532314190477e-05,0.00011292817934763323,2.0050708826602204e-05,-2.761884655282416e-05,6.547213124576955e-05,-2.796406053445549e-06
1984-05-01,-5.933185397697864e-05,4.42220335943103e-05,-8.601331287269098e-05,0.00010637465863880976,2.3572243398918127e-05,-2.610195329617667e-05,6.471390588558279e-05,-2.625232818954766e-06
1984-06-01,-5.904472682329252e-05,4.990651190459637e-05,-8.528881153324619e-05,9.576564884304792e-05,2.4467856516742885e-05,-2.5877499940417884e-05,6.403164952644147e-05,-3.1090342087724185e-06
1984-07-01,-5.816469910252985e-05,5.0717669092963166e-05,-8.899613663636367e-05,9.483623620730617e-05,2.4226492763616225e-05,-2.5791651239176637e-05,6.749988824594766e-05,-2.444781234685999e-06
1984-08-01,-6.016992259662088e-05,5.1217134120672435e-05,-9.064146819154677e-05,9.321572044292998e-05,2.518863752418748e-05,-2.3868554268390834e-05,6.64088234771043e-05,-3.2285569578524615e-06
1984-09-01,-5.891553908868219e-05,4.8536810962258654e-05,-9.507848945384681e-05,9.649689605726894e-05,2.449966974314453e-05,-2.2921120076964593e-05,6.613467558054253e-05,-3.219177657471958e-06
1984-10-01,-5.795741652107874e-05,4.58532450068906e-05,-8.460292305886363e-05,0.0001023842809512711,2.454255199727076e-05,-2.7581163311549545e-05,6.445730687119067e-05,-2.687932934982387e-06
1984-11-01,-5.804977975383871e-05,4.3476965286790294e-05,-8.337288925437914e-05,0.00010672559053798775,2.3479421464417325e-05,-2.9412295053872233e-05,6.260803711484186e-05,-2.716725761857025e-06
1984-12-01,-5.804896282692509e-05,4.165040209813988e-05,-8.137170345221154e-05,0.00011287315154967708,2.202710088511841e-05,-3.160440617854166e-05,6.895505503052845e-05,-2.0170333154093072e-06
1985-01-01,-5.729111487661518e-05,3.69770289029808e-05,-8.06854501099545e-05,0.00011909763728639248,1.9547905207286086e-05,-3.2170729357467914e-05,7.022668869467452e-05,-2.0152474003100918e-06
1985-02-01,-5.616203902411072e-05,3.965145699855294e-05,-8.058317582574947e-05,0.00011770539121816572,2.140770285211742e-05,-3.48967370186013e-05,6.706482963636518e-05,-1.2698130644385444e-06
1985-03-01,-5.881525516042691e-05,4.442531334602727e-05,-8.067047768717577e-05,0.00011066301037014151,2.170722486150708e-05,-3.310542033572566e-05,6.64823324768804e-05,-3.182170976038858e-06
1985-04-01,-6.050134764456445e-05,4.673490340638624e-05,-8.332960158654982e-05,0.00010667637845337459,2.1420705117499757e-05,-2.9486507717307516e-05,6.891256634844467e-05,-3.850203076300136e-06
1985-05-01,-6.078269028248186e-05,4.5201412716086854e-05,-8.58338139283553e-05,0.00010598162050343859,2.24951006124302e-05,-2.625110329626784e-05,6.851028010714799e-05,-2.8000817202180223e-06
1985-06-01,-6.039417809699049e-05,4.791814448458674e-05,-8.74733974770232e-05,0.00010204798349554442,2.5242538559263107e-05,-2.454546194951227e-05,6.328924791887403e-05,-2.816186550929048e-06
1985-07-01,-5.771905187727864e-05,4.9811516463974636e-05,-9.020090360803914e-05,9.372854576752245e-05,2.5663407513216773e-05,-2.4806341970896654e-05,6.54242467135191e-05,-3.4945347900011007e-06
1985-08-01,-5.680778803029578e-05,5.171461427226847e-05,-8.811614701271002e-05,9.102382810616055e-05,2.3896443452278258e-05,-2.4501798488319418e-05,6.64287079416681e-05,-3.7904598960342076e-06
1985-09-01,-5.909150980663191e-05,4.8021055731560026e-05,-8.8350784875836e-05,9.792335933727573e-05,2.4680552519665654e-05,-2.5028690512760142e-05,6.510572056868113e-05,-2.5492309827756162e-06
1985-10-01,-6.145103100759351e-05,4.596395228873007e-05,-8.785027389154387e-05,0.00010160738552426833,2.4909121731508532e-05,-2.555347339794516e-05,6.551720798597671e-05,-2.690617165902115e-06
1985-11-01,-5.897775046826503e-05,4.131384486472726e-05,-8.51151387049707e-05,0.00010979835544141543,2.4284060409739555e-05,-3.046842765655299e-05,6.711248133797198e-05,-1.7197696831304986e-06
1985-12-01,-5.91907955563604e-05,3.861349617015459e-05,-8.470365441205693e-05,0.00011296179528236044,2.312622705681456e-05,-3.053985128083726e-05,6.673094612779096e-05,-1.709065444417432e-06
1986-01-01,-5.7728197315817175e-05,3.8329746312741355e-05,-7.995104490820428e-05,0.00011436003054162332,2.096186658435064e-05,-3.4672909203478655e-05,7.088894199114293e-05,3.0317009177078074e-09
1986-02-01,-5.882041565278459e-05,3.992426665948661e-05,-7.995307254639235e-05,0.00011857398055360168,1.7715779921235043e-05,-3.350333385368519e-05,7.093426829669624e-05,-1.0707222603218414e-06
1986-03-01,-5.8345219235970006e-05,3.9867434769431885e-05,-7.952881252790309e-05,0.00011516596411335436,1.7743571159955512e-05,-3.17786737803189e-05,7.083566742949188e-05,-2.3385394199490978e-07
1986-04-01,-5.9453847964527915e-05,4.410092412694161e-05,-8.258526149267495e-05,0.00011161838234262109,2.1537853508898815e-05,-2.936008164107292e-05,6.962889456190169e-05,-3.375814428605512e-06
1986-05-01,-5.9014632582235286e-05,4.6075043864105506e-05,-8.50891528363504e-05,0.00010732976786837551,2.3202480327727468e-05,-2.7105899022728718e-05,6.80395714880433e-05,-3.3087161455114256e-06
1986-06-01,-6.099863992767819e-05,4.738026483453365e-05,-9.064678499057397e-05,0.00010206549463705245,2.4914622069142446e-05,-2.351820241346546e-05,6.454757894971407e-05,-3.2086790089460794e-06
1986-07-01,-6.011511599276301e-05,5.0093019164936344e-05,-9.074410092366367e-05,9.351845080716346e-05,2.559164936372573e-05,-2.3904147892982393e-05,6.499628943856806e-05,-2.7168437508850093e-06
1986-08-01,-6.194838608144467e-05,5.128918531572964e-05,-9.072029998231515e-05,9.362904367864959e-05,2.514447383693977e-05,-2.381461141283856e-05,6.538662273669615e-05,-2.6601939013856543e-06
1986-09-01,-6.0620206626533164e-05,4.79493798631896e-05,-8.893178935121635e-05,0.00010045951731390906,2.6276244973556503e-05,-2.4690666168797665e-05,6.476714042946696e-05,-3.196817013846058e-06
1986-10-01,-5.947187214280276e-05,4.436313657337656e-05,-8.896585260278217e-05,0.00010758921302180236,2.4796093014258613e-05,-2.5434520141674077e-05,6.517524307128041e-05,-2.9333100259267893e-06
1986-11-01,-5.9723040271091384e-05,4.2185674957040715e-05,-8.295172579785096e-05,0.00010724834114457566,2.489507467005212e-05,-2.9505490905821926e-05,6.557980595971458e-05,-2.1341850320474294e-06
1986-12-01,-5.986845844033343e-05,3.834763869953106e-05,-8.189067824894344e-05,0.0001121673061856267,2.239226006044371e-05,-3.041644033151116e-05,6.852015576441772e-05,-2.1323343115573277e-06
1987-01-01,-5.766508420945884e-05,3.8637198114474176e-05,-7.953331720166127e-05,0.00011371027742118004,2.098272882084316e-05,-3.326912868063499e-05,6.841596114099957e-05,-4.804458712149501e-07
1987-02-01,-5.918071149339654e-05,4.0397401495334944e-05,-7.87044176403844e-05,0.00011358740637121997,2.0394744706770583e-05,-3.329252467197749e-05,6.975933283683843e-05,-2.0197088884144676e-06
1987-03-01,-5.923654475817755e-05,4.278059337516873e-05,-8.419506069485043e-05,0.00011319884833937975,1.7850990344065652e-05,-3.004218536596099e-05,7.043592268018983e-05,-2.3153209663053542e-06
1987-04-01,-6.009538481268846e-05,4.300247005182466e-05,-8.18706672255169e-05,0.00011070330940667728,2.06152107138122e-05,-2.8882720838372708e-05,6.930966774234548e-05,-2.367639084484038e-06
1987-05-01,-6.20794672480854e-05,4.5800056219556776e-05,-8.421348491752083e-05,0.00010555186404585752,2.2306133859622344e-05,-2.640246530905142e-05,6.96414164849557e-05,-2.3888817621161865e-06
1987-06-01,-6.284981573375896e-05,4.8038111319175174e-05,-8.537412962622886e-05,0.00010188177165454598,2.5013315297218028e-05,-2.5069256665196763e-05,6.51961840048898e-05,-2.2602044777632318e-06
1987-07-01,-6.40138226560834e-05,4.808495413925184e-05,-8.934121497612282e-05,9.997053085599974e-05,2.577857901682656e-05,-2.1442499245820112e-05,6.424060265999287e-05,-2.499444752234075e-06
1987-08-01,-6.160167181260347e-05,4.916612173038745e-05,-8.892551811774919e-05,9.658800721539322e-05,2.5172532450260066e-05,-2.3571297147673084e-05,6.481690797954798e-05,-2.7805808067008513e-06
1987-09-01,-6.104734353078993e-05,4.800580952601003e-05,-8.777763843467898e-05,9.822312710673064e-05,2.422109320024093e-05,-2.3178168413536633e-05,6.632560616708361e-05,-2.9679382860035264e-06
1987-10-01,-6.122134054813772e-05,4.562521803243624e-05,-8.713156014838365e-05,0.00010333956702702885,2.3958186633490746e-05,-2.510222841997195e-05,6.515349668916315e-05,-2.677654391669103e-06
