,abs_vo850GLB_cluster1,abs_vo850GLB_cluster2,abs_vo850GLB_cluster3,abs_vo850GLB_cluster4,abs_vo850GLB_cluster5,abs_vo850GLB_cluster6,abs_vo850GLB_cluster7,abs_vo850GLB_cluster8
1978-11-01,6.3787345e-05,-7.289894e-05,-3.6660313e-06,2.829496e-05,-5.5449924e-05,4.619859e-05,9.66216e-05,-3.0518906e-05
1978-12-01,6.6407636e-05,-7.4762065e-05,-3.3682772e-06,2.5385421e-05,-6.113289e-05,4.546695e-05,8.748463e-05,-2.8306971e-05
1979-01-01,6.964963e-05,-7.3566436e-05,-3.8878316e-06,2.7935052e-05,-5.491072e-05,4.6473542e-05,8.919008e-05,-3.0164418e-05
1979-02-01,7.242951e-05,-7.725043e-05,-2.5021109e-06,3.5100253e-05,-5.455584e-05,4.722555e-05,9.458088e-05,-3.1178362e-05
1979-03-01,7.10607e-05,-8.0689395e-05,3.2848038e-07,2.491857e-05,-5.7031553e-05,4.214738e-05,9.518924e-05,-2.8770246e-05
1979-04-01,7.099309e-05,-7.819678e-05,-3.24567e-06,2.5239651e-05,-5.424321e-05,4.8425383e-05,8.915628e-05,-2.620159e-05
1979-05-01,7.602901e-05,-7.738563e-05,-6.693077e-06,2.5543837e-05,-4.5497945e-05,5.0073042e-05,8.809164e-05,-2.9978528e-05
1979-06-01,7.301253e-05,-7.989514e-05,-8.518171e-06,3.0571304e-05,-5.4716384e-05,5.7779012e-05,9.532443e-05,-3.1803625e-05
1979-07-01,7.63163e-05,-7.910088e-05,-3.3048163e-06,3.3782126e-05,-5.0508515e-05,5.939287e-05,0.00010856485,-3.2361295e-05
1979-08-01,7.816675e-05,-8.830242e-05,-2.890789e-06,2.851807e-05,-3.5164172e-05,5.511741e-05,9.15306e-05,-2.7849248e-05
1979-09-01,7.749078e-05,-8.3536885e-05,-2.8823379e-06,2.744498e-05,-4.950302e-05,4.9794206e-05,9.207982e-05,-2.9412411e-05
1979-10-01,7.571638e-05,-8.946e-05,2.9731855e-06,2.2189373e-05,-5.7690617e-05,5.739878e-05,8.8285975e-05,-3.0426352e-05
1979-11-01,6.188451e-05,-7.441984e-05,3.471705e-06,2.7580174e-05,-5.1488663e-05,5.1086983e-05,8.790575e-05,-3.028271e-05
1979-12-01,6.902436e-05,-7.147096e-05,-7.53058e-07,2.421726e-05,-5.2299816e-05,4.635525e-05,9.0432164e-05,-2.8102731e-05
1980-01-01,7.093672e-05,-7.687244e-05,-3.3136093e-06,2.270736e-05,-5.1000527e-05,4.5192104e-05,9.5542426e-05,-2.7963291e-05
1980-02-01,7.001731e-05,-8.240548e-05,3.3091055e-07,3.315223e-05,-5.2259544e-05,4.5357763e-05,9.241974e-05,-2.99098e-05
1980-03-01,6.6795226e-05,-7.613525e-05,1.0101212e-06,3.525611e-05,-5.1315285e-05,5.3450258e-05,9.099506e-05,-3.1036285e-05
1980-04-01,6.82199e-05,-8.103051e-05,-2.4687397e-06,2.6824016e-05,-5.444626e-05,3.6296162e-05,9.1036476e-05,-2.8642495e-05
1980-05-01,7.3388495e-05,-8.214871e-05,-5.2269825e-06,2.578864e-05,-5.1215888e-05,4.771842e-05,8.66382e-05,-2.9313418e-05
1980-06-01,7.5185904e-05,-7.988745e-05,-5.483751e-06,3.0957235e-05,-4.8507347e-05,4.853844e-05,9.627962e-05,-2.9462517e-05
1980-07-01,7.8896686e-05,-7.839651e-05,-3.5041157e-06,3.130512e-05,-5.660812e-05,5.5471308e-05,9.629618e-05,-3.2146203e-05
1980-08-01,7.814293e-05,-8.198305e-05,-3.9928127e-06,3.108148e-05,-4.9923736e-05,4.8985723e-05,9.922837e-05,-2.9180894e-05
1980-09-01,7.775363e-05,-7.955613e-05,-9.198193e-07,3.152876e-05,-5.0321323e-05,5.3615917e-05,9.651982e-05,-2.7789345e-05
1980-10-01,7.373638e-05,-7.5629985e-05,-1.2180099e-06,3.0162066e-05,-5.8413818e-05,5.4717555e-05,9.3844414e-05,-3.1317908e-05
1980-11-01,7.257676e-05,-8.722619e-05,2.066663e-07,2.702281e-05,-6.373978e-05,5.376501e-05,9.168255e-05,-2.7126709e-05
1980-12-01,7.101127e-05,-8.0111095e-05,-1.2097225e-06,2.3038685e-05,-5.484384e-05,4.8596416e-05,9.033242e-05,-2.9346553e-05
1981-01-01,7.518601e-05,-8.193305e-05,-2.3493412e-06,2.7975462e-05,-5.5143864e-05,4.7620775e-05,8.73464e-05,-2.8490758e-05
1981-02-01,7.100301e-05,-7.8233345e-05,-1.0785152e-07,2.7575492e-05,-6.0276798e-05,4.3429438e-05,9.210436e-05,-3.0107298e-05
1981-03-01,6.7503286e-05,-8.058316e-05,-1.5160767e-06,3.3916665e-05,-5.5860477e-05,4.6504192e-05,9.515412e-05,-2.990731e-05
1981-04-01,6.627838e-05,-7.861665e-05,-3.578316e-07,2.5084022e-05,-4.551129e-05,3.8079856e-05,9.717063e-05,-2.703254e-05
1981-05-01,7.253622e-05,-7.770005e-05,-6.674003e-06,2.529234e-05,-4.8227743e-05,4.7170808e-05,9.132942e-05,-2.7215858e-05
1981-06-01,7.670256e-05,-8.326628e-05,-7.057308e-06,2.8492088e-05,-5.1810795e-05,5.620343e-05,9.8970486e-05,-3.1840496e-05
1981-07-01,7.6002616e-05,-8.379124e-05,-5.05746e-06,3.5174897e-05,-4.824441e-05,5.570347e-05,0.00010022039,-2.7649156e-05
1981-08-01,7.800246e-05,-8.6507695e-05,9.337309e-07,3.075858e-05,-5.0444236e-05,5.6420078e-05,0.00010507001,-2.7615824e-05
1981-09-01,7.8735735e-05,-8.359126e-05,-3.8075596e-06,2.4509069e-05,-5.228576e-05,5.168712e-05,9.352925e-05,-2.8465758e-05
1981-10-01,6.905316e-05,-7.752507e-05,1.3087047e-06,2.5275678e-05,-5.46939e-05,4.4895987e-05,8.731307e-05,-3.1273874e-05
1981-11-01,6.455352e-05,-8.192472e-05,1.9419895e-06,2.8400429e-05,-5.4302265e-05,5.440357e-05,9.358758e-05,-3.1040556e-05
1981-12-01,6.505348e-05,-7.33254e-05,-3.1742748e-06,2.2900864e-05,-5.3643984e-05,4.798741e-05,8.529656e-05,-3.0190622e-05
1982-01-01,6.9417445e-05,-8.010346e-05,-7.625713e-07,2.6392625e-05,-5.0498787e-05,4.704144e-05,9.609299e-05,-2.9845603e-05
1982-02-01,7.568927e-05,-7.518051e-05,-2.5410118e-06,2.3394181e-05,-5.0137944e-05,4.5237222e-05,9.629919e-05,-2.9012223e-05
1982-03-01,7.2433075e-05,-8.389233e-05,9.2136906e-07,2.6890933e-05,-5.594582e-05,5.1414532e-05,9.734736e-05,-3.0850813e-05
1982-04-01,7.049998e-05,-7.717375e-05,-2.3691828e-06,2.334263e-05,-4.8832033e-05,5.3442138e-05,8.729526e-05,-2.8952087e-05
1982-05-01,7.464969e-05,-7.913262e-05,-3.073692e-06,2.791333e-05,-4.921006e-05,5.357101e-05,9.0250745e-05,-2.83249e-05
1982-06-01,7.703814e-05,-8.7466404e-05,-4.766225e-06,3.104924e-05,-4.6228797e-05,5.259157e-05,0.00010066369,-3.1684194e-05
1982-07-01,8.026855e-05,-7.7946985e-05,-6.896924e-06,3.0971918e-05,-4.719964e-05,4.995397e-05,0.00010576706,-3.2861233e-05
1982-08-01,7.897982e-05,-7.700192e-05,-2.9705916e-06,2.9958113e-05,-5.2835687e-05,5.2660307e-05,9.95382e-05,-3.1529544e-05
1982-09-01,7.858461e-05,-7.073869e-05,-7.171853e-06,2.7904736e-05,-5.3557374e-05,5.357101e-05,9.84213e-05,-2.9080958e-05
1982-10-01,7.084364e-05,-8.1220365e-05,-1.9739746e-06,2.874671e-05,-5.329963e-05,3.965272e-05,9.120441e-05,-3.2062217e-05
1982-11-01,6.319718e-05,-7.683008e-05,-3.6321435e-06,2.7114313e-05,-5.705413e-05,4.8158345e-05,9.5672e-05,-2.9115323e-05
1982-12-01,6.5396605e-05,-8.329092e-05,-3.8039725e-06,2.5859952e-05,-5.7689904e-05,4.7333557e-05,9.189173e-05,-2.910673e-05
1983-01-01,7.011149e-05,-7.732265e-05,5.2484756e-07,2.2885813e-05,-6.184084e-05,4.69219e-05,9.26795e-05,-3.1084608e-05
1983-02-01,7.245854e-05,-7.680977e-05,-5.351463e-06,3.0039957e-05,-5.784217e-05,4.725223e-05,9.2531714e-05,-2.9189585e-05
1983-03-01,7.186743e-05,-7.839185e-05,3.2978387e-06,3.9236904e-05,-5.1687693e-05,5.2998144e-05,9.1827606e-05,-2.7642272e-05
1983-04-01,7.4727344e-05,-7.794853e-05,9.768701e-07,2.4215804e-05,-5.6816425e-05,4.775641e-05,9.128865e-05,-3.0058862e-05
1983-05-01,7.136325e-05,-7.960884e-05,-4.2387874e-06,2.3259601e-05,-5.872014e-05,4.9964372e-05,8.896769e-05,-2.8085604e-05
1983-06-01,7.272801e-05,-8.47028e-05,-8.550403e-06,2.6832326e-05,-5.494748e-05,5.5614666e-05,9.6799864e-05,-3.078036e-05
1983-07-01,7.657891e-05,-8.736279e-05,-8.506937e-06,3.0500674e-05,-5.1574687e-05,4.7869413e-05,0.00010186774,-3.0032781e-05
1983-08-01,7.740472e-05,-8.192111e-05,-7.637656e-06,3.049198e-05,-5.594715e-05,5.0824954e-05,0.00010214592,-3.0084939e-05
1983-09-01,7.801321e-05,-8.006087e-05,-3.0478805e-06,2.6806249e-05,-4.778464e-05,5.2285337e-05,9.828633e-05,-2.942429e-05
1983-10-01,7.0085414e-05,-7.584487e-05,-2.5697773e-06,2.5111161e-05,-5.112266e-05,5.6014534e-05,9.15929e-05,-3.16931e-05
1983-11-01,6.0297363e-05,-7.994786e-05,-1.500568e-06,2.3450842e-05,-5.6538254e-05,4.9095095e-05,8.085734e-05,-3.1388852e-05
1983-12-01,6.84164e-05,-7.351521e-05,1.4984362e-06,2.5128544e-05,-5.7424917e-05,4.5557135e-05,9.059323e-05,-2.8042137e-05
1984-01-01,7.1514914e-05,-7.678953e-05,1.0639924e-06,2.5470892e-05,-5.5619217e-05,4.3166347e-05,9.339917e-05,-2.805865e-05
1984-02-01,7.326953e-05,-7.587943e-05,2.343062e-06,2.411803e-05,-5.475011e-05,4.601145e-05,8.704483e-05,-2.85506e-05
1984-03-01,6.356995e-05,-7.545307e-05,1.81012e-06,3.3022305e-05,-5.7529614e-05,4.876636e-05,8.983254e-05,-3.0354411e-05
1984-04-01,7.208066e-05,-8.2594524e-05,-4.6917994e-06,2.8029024e-05,-5.0527546e-05,4.9127124e-05,8.396195e-05,-3.0387204e-05
1984-05-01,7.218724e-05,-8.959659e-05,-4.339243e-06,2.9939421e-05,-5.5545424e-05,4.431423e-05,9.4547046e-05,-2.85506e-05
1984-06-01,7.727891e-05,-8.1864804e-05,-7.2663315e-06,2.9537665e-05,-6.15062e-05,5.5251887e-05,0.00010302496,-3.0870953e-05
1984-07-01,7.8607176e-05,-7.942966e-05,-2.3960456e-06,3.342406e-05,-4.6829737e-05,5.330049e-05,0.00010488617,-3.1871252e-05
1984-08-01,7.862357e-05,-8.245514e-05,-5.5363125e-06,3.143167e-05,-4.7559457e-05,5.1217907e-05,0.00011021561,-2.9518098e-05
1984-09-01,7.873836e-05,-9.196615e-05,-3.4865297e-06,2.6979533e-05,-5.0994902e-05,5.002083e-05,9.471923e-05,-2.882117e-05
1984-10-01,7.238402e-05,-8.223377e-05,-1.0021904e-06,2.8717752e-05,-5.0781724e-05,5.4997716e-05,9.287442e-05,-2.9452505e-05
1984-11-01,6.39225e-05,-8.0913705e-05,2.4168548e-06,2.614322e-05,-5.5529024e-05,4.7151134e-05,8.836489e-05,-2.9780469e-05
1984-12-01,7.0260445e-05,-7.4370786e-05,-3.3307442e-06,2.8471773e-05,-5.793957e-05,5.2759347e-05,9.041468e-05,-2.8370214e-05
1985-01-01,7.212199e-05,-7.4936186e-05,-1.0403164e-06,3.0963784e-05,-5.0605406e-05,4.6813355e-05,9.469236e-05,-2.8804603e-05
1985-02-01,7.18023e-05,-8.004256e-05,-3.7792634e-06,3.1655e-05,-5.752623e-05,4.552596e-05,9.600568e-05,-3.1007858e-05
1985-03-01,6.4414904e-05,-8.7308996e-05,-9.279902e-07,2.9702305e-05,-6.0818158e-05,4.6113495e-05,9.4433155e-05,-2.7957856e-05
1985-04-01,7.185414e-05,-8.826806e-05,3.193396e-06,3.084282e-05,-5.477864e-05,4.3296783e-05,9.097707e-05,-2.9236613e-05
1985-05-01,7.260584e-05,-8.0543694e-05,-2.0771404e-06,2.3014769e-05,-5.4649034e-05,4.926718e-05,9.4415875e-05,-2.9107006e-05
1985-06-01,7.416972e-05,-7.757146e-05,-6.8638255e-06,3.07737e-05,-5.4121985e-05,5.0692823e-05,0.0001014231,-3.3254317e-05
1985-07-01,7.6856835e-05,-8.365418e-05,-5.9911617e-06,3.2795513e-05,-5.09683e-05,5.7388996e-05,0.000105907384,-3.369497e-05
1985-08-01,8.004508e-05,-7.957599e-05,-4.565525e-06,2.9019733e-05,-5.2920994e-05,5.1945655e-05,9.183245e-05,-2.936622e-05
1985-09-01,8.010556e-05,-8.552911e-05,-7.2958355e-06,3.080826e-05,-5.432935e-05,5.170373e-05,0.00010399789,-2.9176128e-05
1985-10-01,6.9426234e-05,-7.660375e-05,-3.822468e-06,2.6125255e-05,-4.7011075e-05,5.4287153e-05,8.994888e-05,-2.8502192e-05
1985-11-01,5.931717e-05,-8.1295395e-05,-1.2476812e-06,2.6980639e-05,-5.5167453e-05,5.285288e-05,8.585341e-05,-2.9236613e-05
1985-12-01,6.8112924e-05,-7.958463e-05,8.518982e-07,3.0168883e-05,-5.2722266e-05,4.7426813e-05,9.737084e-05,-2.8986044e-05
1986-01-01,6.736664e-05,-7.497788e-05,-4.8764196e-07,2.229215e-05,-5.6253833e-05,5.049528e-05,9.302161e-05,-2.8406092e-05
1986-02-01,7.1302835e-05,-7.631618e-05,4.5704655e-07,2.582598e-05,-5.7933277e-05,4.9891732e-05,9.083484e-05,-2.8484817e-05
1986-03-01,6.661439e-05,-8.249163e-05,7.1946124e-07,2.8904955e-05,-5.901792e-05,5.240215e-05,9.289915e-05,-3.145883e-05
1986-04-01,6.777776e-05,-8.2421655e-05,1.506698e-06,3.365463e-05,-5.092685e-05,4.62267e-05,8.8097e-05,-3.0391679e-05
1986-05-01,6.94572e-05,-8.209801e-05,-2.8930954e-06,2.6805652e-05,-4.559112e-05,5.2664564e-05,8.6627486e-05,-3.0181753e-05
1986-06-01,7.493288e-05,-8.4783365e-05,-4.4938133e-06,2.7759086e-05,-4.4060384e-05,4.289406e-05,9.739516e-05,-3.2281056e-05
1986-07-01,7.65161e-05,-8.01649e-05,-4.7387293e-06,2.6368301e-05,-5.580773e-05,5.465015e-05,9.944198e-05,-3.259595e-05
1986-08-01,7.8160556e-05,-8.613042e-05,3.718742e-08,3.105674e-05,-4.942235e-05,5.2279687e-05,9.555827e-05,-2.7890015e-05
1986-09-01,7.851044e-05,-8.626163e-05,-3.7852951e-06,2.6385793e-05,-5.373467e-05,4.8947044e-05,9.252303e-05,-2.8344864e-05
1986-10-01,7.154775e-05,-8.105711e-05,-1.4235775e-06,2.7925284e-05,-5.386588e-05,5.5848508e-05,8.891048e-05,-2.9525716e-05
1986-11-01,6.75066e-05,-7.873038e-05,-2.4271867e-07,2.916737e-05,-5.459189e-05,4.9743034e-05,9.30391e-05,-2.9420753e-05
1986-12-01,7.016571e-05,-7.7470795e-05,-1.1611701e-06,2.5843472e-05,-6.1528335e-05,4.9690552e-05,8.92866e-05,-2.8957158e-05
1987-01-01,6.921691e-05,-7.9210615e-05,-2.9446164e-06,2.8937518e-05,-5.3537773e-05,4.714364e-05,8.418242e-05,-2.8313556e-05
1987-02-01,6.277409e-05,-7.217968e-05,-2.4267356e-06,3.080717e-05,-5.978749e-05,5.12516e-05,9.60762e-05,-2.9489765e-05
1987-03-01,6.618861e-05,-7.8166064e-05,-1.1715238e-06,3.2782147e-05,-5.361677e-05,4.7766862e-05,9.011615e-05,-2.891044e-05
1987-04-01,6.388008e-05,-7.580487e-05,-3.7960563e-06,3.392325e-05,-5.240545e-05,4.870607e-05,9.02127e-05,-2.9700434e-05
1987-05-01,6.76106e-05,-9.0788395e-05,-4.2963875e-06,2.8121192e-05,-5.153646e-05,4.4685887e-05,8.8553716e-05,-2.8085335e-05
1987-06-01,7.644974e-05,-8.149281e-05,-1.8035207e-06,2.659387e-05,-4.7498717e-05,4.7468417e-05,0.00010144815,-3.6468035e-05
1987-07-01,7.657262e-05,-8.278314e-05,-3.892608e-06,3.5020465e-05,-5.393277e-05,5.1804596e-05,0.00010180804,-2.8453996e-05
1987-08-01,7.6721844e-05,-8.129093e-05,-3.0587325e-06,2.9569512e-05,-4.8271155e-05,6.116163e-05,0.00010296669,-2.8032668e-05
1987-09-01,7.8582714e-05,-7.549765e-05,-4.471942e-06,2.6664098e-05,-5.8093396e-05,4.9820843e-05,0.00010012272,-3.115753e-05
1987-10-01,6.9199355e-05,-7.3856216e-05,-5.946589e-06,3.0552612e-05,-5.0904462e-05,5.6641107e-05,8.1566664e-05,-3.1333086e-05
1987-11-01,6.464373e-05,-8.096615e-05,3.26999e-06,2.9455403e-05,-5.8637615e-05,4.919762e-05,8.874683e-05,-3.0859086e-05
1987-12-01,6.667138e-05,-9.1095615e-05,-1.0661897e-06,2.5303552e-05,-5.4266322e-05,4.6265875e-05,9.203846e-05,-2.7163678e-05
1988-01-01,6.957981e-05,-8.010232e-05,9.3517156e-07,3.191871e-05,-5.7494195e-05,4.934224e-05,9.476789e-05,-2.8289709e-05
1988-02-01,6.714347e-05,-8.460201e-05,2.625533e-06,3.1545722e-05,-6.3136664e-05,4.8532773e-05,8.825247e-05,-2.9591207e-05
1988-03-01,7.0635295e-05,-7.7213626e-05,1.435139e-06,3.5283556e-05,-5.497056e-05,4.781854e-05,9.084753e-05,-2.8472234e-05
1988-04-01,6.6659384e-05,-8.83081e-05,-2.032877e-06,3.6346974e-05,-5.2248524e-05,4.197767e-05,9.415683e-05,-3.1868825e-05
1988-05-01,6.885764e-05,-8.663361e-05,-2.080491e-06,2.677621e-05,-4.823293e-05,4.6532914e-05,9.422825e-05,-3.1535517e-05
1988-06-01,7.50715e-05,-8.2372004e-05,-4.2628817e-06,3.37916e-05,-5.170888e-05,5.402446e-05,9.5863055e-05,-2.9480103e-05
1988-07-01,7.646822e-05,-7.673747e-05,-2.143981e-06,3.399793e-05,-5.120098e-05,5.6976634e-05,0.000102061036,-3.2067226e-05
1988-08-01,7.888075e-05,-9.033177e-05,-2.5328409e-06,3.0775933e-05,-5.314529e-05,5.57545e-05,9.952947e-05,-2.971818e-05
1988-09-01,7.815065e-05,-7.708665e-05,-4.4850894e-06,2.9545858e-05,-5.0145496e-05,5.3262607e-05,9.528373e-05,-2.9734052e-05
1988-10-01,6.5088054e-05,-7.265839e-05,2.1017586e-06,3.0688636e-05,-5.9144873e-05,5.439745e-05,8.297506e-05,-3.0749856e-05
1988-11-01,7.2381205e-05,-7.546772e-05,-1.691631e-06,3.0387071e-05,-5.3835716e-05,4.5136185e-05,9.006981e-05,-3.184502e-05
1988-12-01,7.128604e-05,-8.164189e-05,1.0304029e-06,3.1736185e-05,-5.5732413e-05,5.2611857e-05,8.978411e-05,-2.8972201e-05
1989-01-01,7.6016135e-05,-7.931009e-05,-5.984475e-07,2.3459104e-05,-4.9836905e-05,4.970308e-05,0.00010037359,-2.7203623e-05
1989-02-01,6.918877e-05,-8.731527e-05,2.6355701e-06,3.0056877e-05,-5.839106e-05,4.90443e-05,9.864679e-05,-2.7812497e-05
1989-03-01,6.358915e-05,-8.340251e-05,5.3505355e-06,3.250235e-05,-4.882877e-05,4.649901e-05,9.6510754e-05,-2.9998442e-05
1989-04-01,7.094552e-05,-7.3211384e-05,2.166431e-06,3.487795e-05,-5.4059085e-05,4.8854647e-05,9.036213e-05,-3.1755193e-05
1989-05-01,7.276215e-05,-7.982913e-05,-2.3951143e-06,3.121474e-05,-5.0954834e-05,4.498183e-05,9.351629e-05,-3.247387e-05
1989-06-01,7.134478e-05,-7.986905e-05,-3.6927086e-06,3.0126748e-05,-5.5316756e-05,4.4692362e-05,0.00010357766,-3.204466e-05
1989-07-01,7.6415396e-05,-8.310306e-05,-4.4912304e-06,3.3380726e-05,-5.6235054e-05,5.4174798e-05,0.00010512479,-3.2384025e-05
1989-08-01,7.922019e-05,-7.9419886e-05,-4.640955e-06,2.753156e-05,-4.8130067e-05,5.3046893e-05,9.9205754e-05,-3.0218045e-05
1989-09-01,7.652519e-05,-8.472007e-05,-6.0084276e-06,3.078553e-05,-5.7981815e-05,5.3136722e-05,9.500354e-05,-2.7922291e-05
1989-10-01,6.2351435e-05,-7.740362e-05,-1.7962302e-06,2.7970736e-05,-5.5815828e-05,5.2288287e-05,8.726787e-05,-3.1186242e-05
1989-11-01,5.9287122e-05,-7.5167765e-05,-2.2913446e-07,2.9837289e-05,-5.4228767e-05,5.5093096e-05,8.1169164e-05,-3.0108236e-05
1989-12-01,7.071595e-05,-7.931009e-05,1.00262696e-07,2.7811044e-05,-5.256186e-05,5.2278305e-05,9.403533e-05,-2.8750761e-05
1990-01-01,7.11698e-05,-7.28662e-05,-2.9877774e-06,2.5329811e-05,-5.767993e-05,5.219006e-05,9.905132e-05,-2.976094e-05
1990-02-01,7.033627e-05,-7.9776204e-05,-3.2878488e-06,2.8830656e-05,-5.787164e-05,5.2656836e-05,9.295818e-05,-2.938585e-05
1990-03-01,6.3984735e-05,-7.73006e-05,-3.53808e-07,3.113955e-05,-5.9930473e-05,4.613026e-05,9.681744e-05,-3.19448e-05
1990-04-01,7.156157e-05,-8.598603e-05,-3.7462924e-06,2.6738484e-05,-5.3562268e-05,4.9547754e-05,9.257476e-05,-2.9377516e-05
1990-05-01,7.357038e-05,-7.9659505e-05,-3.929672e-06,2.5596544e-05,-5.2978794e-05,5.5040746e-05,9.244973e-05,-3.1327985e-05
1990-06-01,7.6487755e-05,-8.370215e-05,-4.1213825e-06,2.8080476e-05,-5.2378648e-05,5.6632798e-05,0.00010046833,-3.0419433e-05
1990-07-01,7.54375e-05,-8.1801685e-05,-2.4043002e-06,3.0414374e-05,-5.64713e-05,5.5315813e-05,0.00010231044,-3.2686647e-05
1990-08-01,7.646275e-05,-8.436064e-05,-2.1959167e-06,3.2739932e-05,-5.6679684e-05,5.1456547e-05,0.0001053195,-3.1094598e-05
1990-09-01,8.0113634e-05,-7.74423e-05,-4.079706e-06,2.5971634e-05,-5.255369e-05,5.2206728e-05,9.974315e-05,-3.0127696e-05
1990-10-01,7.1019764e-05,-7.875095e-05,-3.304518e-06,2.671348e-05,-5.1361734e-05,4.983949e-05,8.9040564e-05,-3.2861688e-05
1990-11-01,6.866086e-05,-8.711964e-05,1.7550374e-06,2.7822081e-05,-5.883854e-05,4.321289e-05,9.298319e-05,-3.0627816e-05
1990-12-01,6.968611e-05,-7.832585e-05,1.7965431e-07,3.0289344e-05,-5.665468e-05,4.5871868e-05,9.486698e-05,-3.046111e-05
1991-01-01,7.102361e-05,-7.051011e-05,-2.115732e-06,2.955859e-05,-5.707115e-05,4.6980673e-05,9.4982795e-05,-2.7689679e-05
1991-02-01,6.689538e-05,-7.475157e-05,-3.0302108e-06,2.957601e-05,-4.957239e-05,4.7337762e-05,8.9313005e-05,-3.057248e-05
1991-03-01,6.993494e-05,-7.6388926e-05,-2.8037684e-06,2.9105706e-05,-5.8090147e-05,4.9967985e-05,9.463442e-05,-3.1887594e-05
1991-04-01,6.9743335e-05,-7.482125e-05,1.9224535e-07,2.9837289e-05,-5.6827288e-05,5.1239553e-05,8.771048e-05,-2.9527353e-05
1991-05-01,7.467283e-05,-8.980134e-05,-3.195688e-06,2.8417662e-05,-5.053042e-05,4.4690114e-05,9.641984e-05,-2.7968385e-05
1991-06-01,7.141553e-05,-8.689242e-05,-5.8520454e-06,3.1004347e-05,-5.515509e-05,4.583975e-05,9.531375e-05,-2.827321e-05
1991-07-01,7.265226e-05,-8.8207526e-05,-3.117304e-06,3.1413685e-05,-5.4362536e-05,5.4366214e-05,9.5487936e-05,-3.0276362e-05
1991-08-01,7.66934e-05,-8.0647806e-05,-2.1331507e-06,3.1047894e-05,-5.204585e-05,5.3869775e-05,0.00010450212,-3.0006373e-05
1991-09-01,7.647567e-05,-7.9019155e-05,-3.3176257e-06,2.8478627e-05,-5.9143975e-05,5.3982996e-05,9.8240096e-05,-3.066828e-05
1991-10-01,6.5458335e-05,-7.578798e-05,-7.774361e-08,2.5560998e-05,-5.452802e-05,5.667419e-05,7.921886e-05,-2.9762512e-05
1991-11-01,7.317482e-05,-8.058684e-05,-4.2843603e-06,2.8243476e-05,-5.3456766e-05,5.4139764e-05,8.515864e-05,-3.2749816e-05
1991-12-01,6.8706926e-05,-7.994234e-05,-3.0998854e-06,3.0481779e-05,-5.1619092e-05,5.028152e-05,9.2091286e-05,-2.9475097e-05
1992-01-01,6.920582e-05,-7.701694e-05,-4.7833455e-06,2.66665e-05,-5.577995e-05,4.819265e-05,9.85131e-05,-3.156954e-05
1992-02-01,7.511631e-05,-8.057181e-05,-4.1409003e-06,3.0615396e-05,-5.6593715e-05,4.8483893e-05,9.65772e-05,-3.1560976e-05
1992-03-01,6.845201e-05,-7.829327e-05,-3.3357064e-06,3.4401543e-05,-5.5642893e-05,5.0145678e-05,9.65001e-05,-2.9273873e-05
1992-04-01,6.792949e-05,-7.596333e-05,-8.6014916e-07,3.111222e-05,-5.201094e-05,4.4774835e-05,9.566921e-05,-2.9864921e-05
1992-05-01,7.324037e-05,-7.7856406e-05,-6.419439e-06,3.0229929e-05,-5.1394185e-05,5.8351852e-05,9.10693e-05,-3.0113337e-05
1992-06-01,7.4037e-05,-8.3672676e-05,-9.715077e-07,2.8216933e-05,-5.4709206e-05,4.5896977e-05,9.321078e-05,-3.1047024e-05
1992-07-01,7.528763e-05,-7.90642e-05,-3.1643867e-06,3.183176e-05,-5.5308825e-05,5.9962247e-05,0.000102616184,-3.2768778e-05
1992-08-01,7.9407844e-05,-8.554005e-05,-3.9758743e-07,2.4319428e-05,-5.423808e-05,5.4848384e-05,9.57206e-05,-3.1646636e-05
1992-09-01,7.697512e-05,-8.574563e-05,-1.9394574e-06,2.7977088e-05,-5.463211e-05,5.3991786e-05,9.752801e-05,-3.028465e-05
1992-10-01,6.265287e-05,-9.19645e-05,6.217597e-07,2.7317508e-05,-5.223365e-05,5.054828e-05,9.22257e-05,-3.1166946e-05
1992-11-01,6.9282905e-05,-7.8653036e-05,7.0741953e-07,2.5587191e-05,-5.500901e-05,4.901498e-05,9.152329e-05,-3.0841442e-05
1992-12-01,6.440032e-05,-8.1831e-05,-8.00188e-07,2.5364474e-05,-5.8109887e-05,4.6068297e-05,8.9150526e-05,-2.9162515e-05
1993-01-01,7.342299e-05,-7.922799e-05,-1.1522934e-06,2.4278443e-05,-5.7482117e-05,4.7933387e-05,9.40035e-05,-2.7211125e-05
1993-02-01,6.5277396e-05,-7.975568e-05,2.6766793e-07,2.4220875e-05,-5.5793513e-05,4.909431e-05,9.58648e-05,-2.6856138e-05
1993-03-01,6.483605e-05,-7.7529796e-05,3.0116498e-06,2.7252687e-05,-5.024798e-05,4.7895013e-05,9.630614e-05,-2.99743e-05
1993-04-01,6.759923e-05,-8.509973e-05,-6.928087e-06,3.1541364e-05,-5.1783078e-05,5.260584e-05,9.125951e-05,-3.196992e-05
1993-05-01,6.975796e-05,-7.4603515e-05,-9.863965e-06,2.9229128e-05,-4.727373e-05,5.6731402e-05,8.7393e-05,-3.097211e-05
1993-06-01,7.462229e-05,-8.148266e-05,-4.0305968e-06,3.1493393e-05,-4.9624345e-05,5.0591025e-05,0.000100594814,-3.296774e-05
