,vws_v500-200GLB_cluster1,vws_v500-200GLB_cluster2,vws_v500-200GLB_cluster3,vws_v500-200GLB_cluster4,vws_v500-200GLB_cluster5,vws_v500-200GLB_cluster6,vws_v500-200GLB_cluster7,vws_v500-200GLB_cluster8
1966-04-01,2.8379427470636776,-2.2548457580505286,-0.0683562283470132,1.3421954492280614,1.8359013046602053,-2.6149425579227406,1.6602226058085856,-1.6846143160378402
1966-05-01,1.713118127914704,-6.641029482358861,1.6013062766268122,0.6542440633916167,-2.404796231203779,-1.684267362242873,3.225029596861603,-2.0080566990462643
1966-06-01,2.356295136246648,-7.268365289421819,0.05981451805493168,0.8313610145959104,-4.52467724646466,-3.346969857294931,5.309542785458063,-2.6626005845547787
1966-07-01,1.7705943487278253,-7.136550644759371,1.0623061076164613,0.6976361607653241,-5.21593421675106,-1.967573950485667,6.004450158735022,-2.572296549840928
1966-08-01,2.1964050134014395,-8.531521207293997,1.286664399881458,0.6989418254498296,-4.061328479474989,-2.028526126419445,5.192700705389714,-2.233355795127095
1966-09-01,3.2563928564361073,-8.418417235870631,0.7591568464964,0.35773797618565334,-3.561471487744832,-2.9270009263626338,4.2937689188322565,-1.7848778803822378
1966-10-01,4.647903867139475,-6.361484916292714,0.2363197163421678,1.0692499861263827,-0.5653995625740844,-4.082030752942686,3.3200900109998144,-0.98032340722953
1966-11-01,5.74903403307668,-5.294681366194501,-0.6329073957916066,1.1214802812925948,1.9776162091784486,-4.583366142432263,1.556870760577754,-0.3037408563771219
1966-12-01,7.399682051452055,-2.6397863078909376,-1.5963696098268505,1.8195389151386954,4.703390424839269,-7.211879777174853,-0.1774479378123195,-0.16581792592777647
1967-01-01,6.588369132300801,-0.30259829376362424,-1.874047848080844,1.9737465869708615,6.374951834174781,-6.513767188276712,1.0026349549455067,-0.14677577027979954
1967-02-01,5.756914889672114,1.462433755526228,-3.0689454837862584,2.352563479835097,6.892277259550848,-7.587753148530719,3.0003613391198596,0.388323049916231
1967-03-01,4.233304535202297,2.63909219657613,-1.7943026662131174,1.3347147089113054,4.98744766581372,-4.0778469447628725,1.5412198470910692,-0.35053248349122007
1967-04-01,2.8477207625229077,-1.906146274333188,0.5182717607695724,1.8944452899569306,1.7800507647911386,-3.2546539397915413,1.5957972999697754,-1.8959542179263293
1967-05-01,2.2440916576663956,-5.946112179756296,0.5343261621480755,1.1219629848431125,-1.421845101954768,-3.511984145815731,3.6607372958028073,-2.135260820107701
1967-06-01,1.7069879008235214,-5.572890761912777,0.59660201904091,1.329722902671367,-4.129647151028049,-4.241300757149249,7.729812307418129,-2.945384224667585
1967-07-01,1.420056084406945,-7.95651869472169,1.1951135673656024,0.5580884621564718,-5.4546694202321095,-1.8311145322421658,5.563293612556128,-2.8427269300782063
1967-08-01,0.7521081246199512,-8.910471888857439,0.6162527680882098,1.2168092465732328,-5.061220227562937,-2.3637449764456435,5.715569310297454,-1.6350972649766609
1967-09-01,2.9398681042354773,-6.203035414087713,0.02706337349840709,0.371583538006819,-3.9479187791587136,-3.6743430091946534,6.289124512342203,-2.8756101335087667
1967-10-01,5.059421475258066,-6.983188416707205,-0.34327719320217875,1.4437325893382322,-0.7750358264201718,-3.154802732658742,1.936245921706354,-1.2265955595074793
1967-11-01,4.90347383056215,-3.844419154803601,-0.9593941563894764,1.602527236228813,3.2500648891659525,-4.50033984343686,1.7557214760917645,-0.6963884810114807
1967-12-01,6.380117275407277,-1.5852452170912021,-1.0780811595696302,2.420554842978682,4.748327444416358,-5.7867554988797885,0.35035432164433944,-0.6836679905718204
1968-01-01,6.844023333172233,1.1673852218605598,-2.604849653253694,1.6281452079774659,7.275595071841019,-5.942317525274131,0.2867196468030854,0.752651855224612
1968-02-01,6.365026216567989,1.7535545059738813,-3.9039931435696413,2.9452449249299733,8.290059741976401,-6.030750826064201,0.8607567226126759,1.2274902103414014
1968-03-01,5.323368390511537,0.3617133779420424,-1.5623736443836362,2.4972466806146594,3.2074866691703803,-4.380159243752588,0.5400451767255874,-0.6218667092114387
1968-04-01,3.248801542203422,-1.4698433740115462,0.3269174035852173,1.0828189321617654,2.2177703578180608,-3.099485653155169,0.37137727254069197,-1.3793532307757195
1968-05-01,0.7542269983514202,-5.099662262697047,0.9750924793128295,0.6410537727089408,-0.8551897842996999,-1.899374564536442,1.3877865668880456,-0.5552216949641369
1968-06-01,1.9921729818034606,-8.212132676303987,0.4887299469192489,1.4691792087607078,-4.792183516865402,-3.402257651314757,5.840100099119454,-2.650085618551443
1968-07-01,1.7523433765618308,-9.865621895315599,0.8784517231731048,0.8460299030301749,-4.998915520615449,-2.156349874151884,6.865442345097464,-2.378171919356092
1968-08-01,1.9771822444383724,-12.679855618649912,0.6936228190592586,0.7172486631862242,-4.495257690929509,-1.9396879431208147,4.804263370070789,-1.6184768730270056
1968-09-01,2.3891641203322758,-8.134187410053485,0.6574406560466018,0.28862763488768295,-4.064935324677344,-1.0576129760861437,4.611681389550541,-1.467274997156715
1968-10-01,4.288897259645199,-5.161263118704289,-1.4621017514230004,1.202449999214794,-0.2691982668799252,-3.7641446727592247,2.786710283077867,-0.9143264336075326
1968-11-01,5.89364877248085,-3.2986548914400338,-1.1819588314628324,1.327938094989647,3.5510766796098916,-5.1596822677387655,0.36236504188472646,-0.9626182614954041
1968-12-01,5.4331365382651695,-0.9324608738784097,-1.300257520176509,2.00603076677736,4.833661782072465,-4.59606704454668,0.7944864429601162,-1.1137321333108374
1969-01-01,5.3090805339335985,1.578396601889081,-2.441211300668485,2.129958034145104,5.4492906374434575,-4.725404323394952,0.9849546984867118,0.12487718208938217
1969-02-01,5.340237905841689,2.308460928524872,-2.619104383045317,2.678664589410142,5.753091383630386,-6.093189595079719,2.4649137552294356,-0.6146168106519656
1969-03-01,4.6614834077303335,0.05935716898576641,-1.2124184009421002,2.1682423721372768,3.9904733477149876,-5.8482776168452535,0.2840093945375237,-0.5919125451153046
1969-04-01,2.372037716296737,-1.9974182296731782,0.8184854211680946,1.0616477757328906,2.3793915901435057,-3.621576255934114,-0.20114774466837165,-1.354869307266055
1969-05-01,2.3479565344942412,-5.0877673371820045,0.8885410588419435,1.5477448156213978,-1.9384351858286593,-3.3519418620958774,3.029052171451692,-2.434985211716919
1969-06-01,3.216832703258831,-9.185933631505296,1.1196575074442838,0.7882001525204749,-4.690869602229176,-2.8387498314804853,6.993949848787028,-3.149917379086966
1969-07-01,1.6704202030431732,-5.802609253374352,0.9670992788267263,0.8745875543675401,-5.7685003890852276,-1.2514431927604248,6.062913892543152,-3.0862107567984434
1969-08-01,0.5630459168789841,-5.077544784276874,1.9465825498262146,0.47165933993873144,-4.653079909256915,-1.6782871029017052,4.944592339635438,-2.8333964018643862
1969-09-01,1.8475754181208472,-4.673718563249744,0.4004295565202219,0.5867744693880507,-3.6010283580537643,-1.8093111204438834,4.530128272827744,-1.840300101338916
1969-10-01,2.9835388126966484,-4.9636197987326875,0.5288901096046581,1.0644840138846698,0.3213253618637938,-2.671857393610588,1.6374728243095489,-1.2691165318324702
1969-11-01,6.38901092503363,-3.995196752752212,-1.0464013656139646,1.384754849267799,2.1240749675902606,-5.012907884213584,1.5366598060098389,-1.228919765293577
1969-12-01,6.529185485177279,0.162790209967345,-1.3859282836957794,1.7951778731426242,6.095800992699609,-6.412414569411388,-1.8105162557618675,0.10538101749804644
1970-01-01,6.580739322225091,4.010221601297003,-2.786942786785161,1.92059434392202,5.971887814310173,-6.397057291130881,1.6579944059120515,0.15818652260598218
1970-02-01,6.170126351632174,2.818517509802605,-2.5109851347809657,2.6821593076546146,6.048541535432632,-6.158944697072101,1.139910630683276,-0.5598189026363294
1970-03-01,4.251542129476357,0.612963562961196,-0.14548224569769294,1.7148504301595946,3.9234365103341693,-5.677993498456553,1.7685680480315926,-1.255292430947533
1970-04-01,3.7537679219612325,-1.8754504289665295,-0.19721689619123278,1.678902919089416,1.5379073006497208,-3.636009699415854,0.3492904828712854,-1.629907882023414
1970-05-01,2.2351648053702386,-7.34155013881899,0.07942656607756106,1.3400346317006493,-1.8356689784358002,-2.705100058348449,3.172665993376296,-1.589196623676651
1970-06-01,2.399864609805707,-9.55209336301885,0.7470325803842552,1.3913939470412824,-4.583326109585907,-3.250880010378246,6.983223673314302,-2.7942668790363077
1970-07-01,2.03966962422603,-7.658017843433574,1.15131554994463,0.7521958456378035,-5.78788908100967,-2.123031509686621,5.248986218134091,-3.1578223206216784
1970-08-01,0.9004728252832208,-6.766118903814011,0.9233135487659577,0.33863949183712344,-5.045057320647938,-1.7330051057015619,6.0711979736350274,-2.8286692447170734
1970-09-01,1.3401489009428753,-8.077360967922722,0.48509197931297066,0.8339094283086856,-3.7764005355302612,-1.06651027988506,5.625937354607333,-1.5535965732455084
1970-10-01,3.3840448951452524,-6.638756404348615,0.35830478851099956,1.0003401585980725,-0.6238590663295569,-2.542255289321769,3.5982346927155717,-1.3071794936362096
1970-11-01,5.041810905266125,-2.80700293217439,-0.7948241861758831,1.3919818102270096,3.169493527745915,-4.400704518039069,1.9378699306948413,-0.8197045321608614
1970-12-01,6.601090487243134,-2.712990948359589,-1.746442476576554,2.3192157849578328,5.223163844051774,-7.6051466911260475,2.002916378603483,-0.491384452182962
1971-01-01,6.682448067307772,1.59625795528109,-3.01583827869507,2.6290882671207623,6.993514715691678,-6.96471671961171,2.9189465426301386,-0.2785124884047509
1971-02-01,6.050418964849601,3.469376917778486,-2.626640790894974,2.059527751944392,5.200666568900833,-5.335450979919868,2.8650294200773323,-0.7014593215588685
1971-03-01,4.133385790299293,-1.409832950182434,-2.0494495787372946,2.340725154885199,5.442463215328687,-5.8596365815664955,2.011736203604517,-0.47972304145213385
1971-04-01,2.943060448880848,-1.1253771198508669,0.0376755906932409,1.764709536789461,2.6395690149139406,-4.458968382320123,0.41711318304154066,-0.9946337982783194
1971-05-01,1.7379637604287892,-4.726839125309138,1.0783162585341468,1.422254177666648,-1.3601155885378995,-3.554313494249508,2.7406561175677235,-2.144671007132322
1971-06-01,1.365689774383006,-6.548945472205742,1.1068575963859737,1.1335601353097466,-4.4604000430940625,-2.850713144648122,6.542369906071362,-2.8097364301056187
1971-07-01,1.216514248971885,-8.390055344729323,1.7844277507636719,0.383496582044768,-4.713658925974019,-1.9055006275120998,6.158525001964664,-2.741285042020726
1971-08-01,0.16606433516619318,-7.415893700791338,1.0570314747740999,0.4784846609709668,-4.48263380865609,-1.6171256701204566,4.825272135948232,-2.1098077636223587
1971-09-01,1.1440675010965187,-6.420591355383514,0.4705612940293603,0.5082338695158741,-3.808604564373937,-1.919232894157133,6.341705397217069,-1.7979169101491346
1971-10-01,2.5305148870891263,-8.31865234067829,-0.335974204143691,1.2108687142130434,-1.4586643244937443,-2.948603214920658,4.6202277372619855,-0.7822877416541579
1971-11-01,4.934702364641612,-3.5973758259959503,-1.3420780518345121,1.7604045385655347,4.044530337507965,-5.513632785107532,0.5731172113502738,-0.7867402307048494
1971-12-01,7.754802173141675,-0.476410327616398,-1.997187335171251,2.5524554171588125,4.4178923260460925,-7.111800717306918,2.3331076649689155,-1.1572276310305374
1972-01-01,5.494743191546432,0.33947094853085696,-1.9287741289827736,2.434586510600669,5.985007868122493,-5.6878194325745195,0.24910138807643245,-0.5725723911429799
1972-02-01,5.165195330970807,2.660725808105279,-2.1682003021126155,1.57400249338821,5.354082606094386,-5.042944778971069,4.5061596863792746,0.13480033923636825
1972-03-01,4.274861576952991,0.6744624106182021,-2.707008041093065,2.3308823947215505,6.487950371579879,-5.6321202222624525,-0.09605450389753999,-0.1332335976904789
1972-04-01,3.127001434398287,-1.6286791239226095,0.19129712430900833,1.4529967410687736,1.6517703153204732,-3.4855087252814605,0.47720903476860393,-1.192000236223316
1972-05-01,2.692083735979252,-2.533342707369037,1.430061658937275,1.0060376486167288,-1.5370967235346096,-1.7766778610120442,2.2682551100896102,-3.1924724619348486
1972-06-01,2.1448117720095747,-5.851247078198704,0.9949887360628791,0.7659266737610861,-4.539126395334088,-2.6091163565876467,4.757034567594342,-3.678349420413311
1972-07-01,2.503545748844912,-10.228556255582626,1.2536899147218665,0.4718759784336014,-5.126317376112243,-3.5241065273597942,5.838894894874614,-2.6143409790605925
1972-08-01,0.5248465830592722,-7.8207216854578,1.1159395791124216,0.21461205234313932,-4.840468222108743,-0.805445492044742,4.12946821015968,-2.700454190589226
1972-09-01,2.767821069623504,-5.966307247389487,0.6954313458292394,0.8850643801537391,-2.3491241588348526,-2.919924336799876,4.554165680754426,-2.2602005187308403
1972-10-01,2.975715744287108,-3.2139029026947434,0.28239480628859687,0.36544905585196097,-0.752382508141684,-2.9484775133451384,1.7070196778169422,-1.0563453027967684
1972-11-01,4.075493331254978,-2.2560504497028053,0.07523953275095462,1.6172517985635704,0.6212221933476278,-4.243321034398832,1.4137960076248965,-0.9618863760901218
1972-12-01,5.951029159370582,-0.3194456006289775,-1.0351351008580891,2.2368220755904487,3.515253525906098,-5.2179772394124715,2.453980917212053,-1.7877130806209547
1973-01-01,6.433181119795319,3.7664442106591363,-2.162470023486029,2.56071239958083,3.857207510453663,-5.5674534316632736,1.4261877703599262,-0.04327178225432409
1973-02-01,5.52648453645202,2.17641316001425,-1.6638365509067135,2.496003622021481,4.858011170992583,-5.294519219107378,-0.6881353289900146,0.05637250131736752
1973-03-01,5.655171603660497,1.2716139254452865,-0.7881478594208416,1.3954965104321646,5.026180828227373,-6.110913670468226,0.3936988986859574,-0.3436773882629537
1973-04-01,4.090416040815824,-3.4197156667936643,0.6272893477631568,2.1525032716868426,0.43241955521319625,-3.379931018878106,0.4538997138355817,-1.9588684764689868
1973-05-01,2.6547551918366143,-3.5773133776497232,0.3013523433121482,1.3288061465244139,-1.747534725257157,-3.1331880666519174,2.385191347716538,-1.8349196085128028
1973-06-01,0.8976496410941138,-9.798682948514507,0.7540869701758126,1.1135014064763598,-3.470502348384641,-2.704634554627421,6.563620622730608,-1.9332513369170727
1973-07-01,1.3147168263934519,-8.066261406578823,1.8344920254716388,0.6053128199558621,-5.065688580785001,-2.160638576896008,4.600316412212328,-2.9075351758946195
1973-08-01,1.4260788356873182,-9.906363211626372,1.7270796638693384,0.3636870662207063,-4.399209468065731,-1.9910562045764284,5.928622716859295,-1.911616100107588
1973-09-01,2.272207338734585,-7.679502789545658,0.8266412983423542,0.7628685080918293,-3.5057300969546694,-3.0495161925405734,5.05143663642185,-1.4100599009552384
1973-10-01,4.226012352904666,-4.658163078179116,0.447282491874728,1.1015658134433888,-1.2209356628066834,-4.312555542093149,3.0338001394934957,-0.5892028494628883
1973-11-01,6.591036159479753,-2.1429971214420163,-1.0116331025886023,1.4138088122512191,3.395799741002154,-6.479459717130183,1.7378825855275197,-0.38956977300428014
1973-12-01,7.202755852826923,-1.5713253807722132,-1.4816203473698955,1.6949647194728616,4.703559240727591,-7.016052099008317,1.8055178752342973,0.046335302300633645
1974-01-01,5.170103868358531,-0.5346313824069012,-3.9890974273332893,1.6844056464797672,8.068198310080641,-5.452339652269544,1.5139277903629786,0.8160547502022512
1974-02-01,4.996773487144037,-0.532177099053209,-3.223970079072367,2.073413330129893,5.994542896790704,-5.763487309298189,1.738250131038586,0.5562122855781891
1974-03-01,4.831269337407527,-1.982154868347181,-2.308735904519881,1.9130763342201917,6.048066192944658,-4.403605307918913,-0.32862697141839536,-0.41281500345177896
1974-04-01,3.726394599501188,-3.2885227052551174,0.5354118477048778,1.5330961446470714,1.54912968940342,-4.04915976779286,-0.07446669839715242,-1.345996367622295
1974-05-01,2.2061913772974506,-5.900364600462254,1.1289381306972208,0.9156802259039373,-1.8609577297552478,-2.54429205556893,3.026976751455328,-2.0480569202939094
1974-06-01,1.7365674335134749,-6.940255236655642,1.341247856723849,0.9356096843239977,-4.324679890593301,-3.789034528888935,6.844593204453275,-3.062115200721166
1974-07-01,1.1634620404468161,-9.232405291384406,1.2112627156569609,0.4831746906068002,-4.869297965522825,-2.3599620734889073,5.082030819389753,-2.074041456156301
1974-08-01,1.2243274040788792,-10.12027525846599,0.6174215631404376,0.26516395338283405,-5.33429671673282,-1.8554317998243903,5.69878123199903,-2.2133097521144522
1974-09-01,0.7631606131629002,-7.288174047672209,1.467704879064442,0.9676613362877773,-3.2342675212977916,-2.385030123514578,5.859950240907599,-1.5185898750512214
1974-10-01,2.840378005425382,-8.444814051964059,-0.02653907672910261,1.0086627534557036,-0.5842553319413617,-3.4439354433956315,4.109918281603064,-0.2939605735130675
1974-11-01,6.283208132436827,-3.9620675985977996,-1.5633474915554335,1.7541470965716475,2.821026864790213,-5.758957518810058,1.1540953935624707,0.04337839055974834
1974-12-01,7.29131458029773,0.4941370111465664,-2.716124116293166,2.1884584222456933,6.304637986123195,-7.043500183721481,0.2785476628329742,-1.6960543082151749
1975-01-01,5.521286161074719,0.642519714335325,-2.3283827133035824,2.5097520555517923,6.250749889685148,-7.62699673735336,0.7720839388037206,-0.3586182160435664
1975-02-01,5.923384333114213,1.0550662876097088,-2.657884205083103,1.911635711306312,7.245985938585247,-7.741381403519739,0.8996766066906428,-0.04801297899742254
1975-03-01,4.817234020423654,0.25159449501132225,-1.0365003403970876,1.566422566845085,4.332944068129481,-6.062933529047595,0.44017605409874405,-0.34203647183750546
1975-04-01,3.235699967507505,-2.224510367883025,0.05449286259487962,1.9847206401022908,1.8510354327745504,-4.1135113156979894,2.32491778944337,-1.5335769500795677
1975-05-01,1.4452624305087032,-4.126806829915012,0.8534478540664131,1.919035568388172,-1.8911509098602959,-3.3452477371379867,3.368456176492131,-2.06288915592591
1975-06-01,2.357107394316312,-12.21689904404523,1.8362001140295856,1.1049048654406304,-4.981788006066928,-3.048942321150849,6.526672348364274,-2.7047840738232267
1975-07-01,0.34304526657608264,-6.186957867170332,1.5797942717849778,0.23457857849371952,-4.951724757425469,-2.118458370090164,4.481512649895729,-2.4900013230259725
1975-08-01,1.2002920116990081,-7.459542748715551,1.0566708332897885,0.7746049715552832,-4.668304792470494,-2.4655229702716634,6.211372545631952,-1.9433941602620994
1975-09-01,2.0274402619918503,-7.657047888949393,1.2885742563445532,0.784182972646811,-3.459229496976084,-3.1990086317022626,5.050277346882796,-1.2520978728377767
1975-10-01,2.9390533551038756,-7.372792445537251,0.16004847429968178,0.7326030088616947,-1.7597247722194893,-3.1313548865977845,4.809132851607459,-0.07190981779287059
1975-11-01,6.839593728894712,-2.9155060227646814,-1.0795128618726424,1.8478780176836838,1.6265544302327142,-5.774067543114876,3.162651275858462,-1.1468780583259435
1975-12-01,5.955304135624258,-1.063933658765117,-2.557237170197882,1.1623134416562035,5.991710972513471,-6.413566544741164,0.8155907063879292,0.41035816380918555
1976-01-01,5.55351248878509,0.22824595156434296,-4.089333935250983,2.22613865022221,7.053026327950979,-7.4137164551866634,1.7903555383398946,0.6708200538614195
1976-02-01,4.6888784151970935,0.10597365157604628,-3.0693707937277517,1.903912358905949,6.485711733227967,-5.474134953356529,1.46566640549689,0.47772723803821765
1976-03-01,4.076823691233893,0.04815627042611172,-1.5656063860227896,1.7658470209697856,5.375315598725601,-5.655571138220143,-0.1525076307241727,0.0013330213287468745
1976-04-01,3.663815559202529,-2.7517127427498775,-0.15749601761805515,1.0586254558367287,2.9950966554837635,-3.8867864268028214,0.948180493057242,-1.8965860397561352
1976-05-01,2.421763519433511,-3.6571836803895277,1.0156716900470533,1.1191620910144293,-2.032946185672122,-3.086592964100036,3.1454147310117015,-2.0695290375263458
1976-06-01,1.7057138333703146,-5.345383604563892,0.8968757900928667,0.9461963046507662,-5.133620857420682,-2.1430294990865133,6.453890754346996,-2.732977857893475
1976-07-01,2.275095238400643,-6.446857550897308,0.2851545605380073,0.8328707050163189,-5.058845365290705,-1.98890511021941,5.684010179141757,-2.6667031998084654
1976-08-01,2.072925886416372,-6.493991067973519,1.0115925952224467,0.7043656192879868,-4.6541020121252155,-2.514676292225603,5.557424300338919,-2.828903435237163
1976-09-01,2.9654946108955564,-7.567565854811175,0.22493049203396573,0.540343925883917,-3.776391011624193,-2.2466112454535248,3.3248687852770344,-2.2502083096321694
1976-10-01,2.804775225807702,-6.401289054899076,-0.46636343494286103,1.1340393934624837,-0.4985137405119366,-2.709464386055395,2.656634585161805,-0.5595436499655608
1976-11-01,5.510749495781527,-4.225472149483578,-0.8745019862937827,1.6978086742051546,1.027396493437187,-4.1392068297994316,2.329133409786121,-0.8414852976670123
1976-12-01,6.485485168512182,-1.6333814357194867,-1.0664320255538435,1.4163966871815634,4.851244868812682,-5.439772838739015,-0.6417328217923822,-0.3366975015254133
1977-01-01,7.127099022514388,3.198387188057183,-4.095284216444136,2.9594732087165325,6.620150376798459,-6.7975285632197355,3.8445614790285187,-0.3279699077543342
1977-02-01,6.440653402138814,0.9952956027146432,-3.66700621661148,1.9492478936622275,5.734997266098531,-7.056704051999452,2.425350309776193,0.2459097493267335
1977-03-01,6.513766460703499,0.09340874602121242,-2.2279159861046685,2.202317119971322,4.556807845313485,-6.028292782886697,0.9106166316875975,-0.9314510251236292
1977-04-01,2.801043495892425,-2.6360026548673274,0.6425091402943306,1.4264561402771194,1.44662847996303,-2.1525080560039296,-0.2466738045808638,-1.0706753268385014
1977-05-01,1.2094843358515244,-3.244206757063018,1.0594380874527316,0.464480179211631,-1.5538149431839925,-1.8441929403930575,2.6247970151663536,-1.0647337732834918
1977-06-01,1.7363981988293058,-5.0833889447066865,0.7958945791517674,1.209695268781079,-3.8127409297211203,-2.4038158307779858,5.26171812736752,-2.628527594514645
1977-07-01,2.994973448607982,-8.002567811896744,0.859559546508505,1.233970851775507,-4.481378367354768,-2.7922712991383674,6.4592926842835645,-2.8691369557051156
1977-08-01,2.961135162529851,-9.974669338361883,2.038457029642095,0.3737116873238903,-4.17493210598937,-2.668861372027717,4.393072956604163,-3.177719455214675
1977-09-01,2.3230347598816237,-8.857737604392648,0.5670488351935489,0.469463376775234,-3.7955944102741648,-2.09224730505707,5.081513368958498,-1.3404097315020906
1977-10-01,4.3685011944645975,-4.914423446218678,-1.1877939880301764,1.0205058730103012,-0.33245379072136527,-2.418704107093139,2.769859085808516,-1.291431227695606
1977-11-01,5.731005995054906,-4.022173981947427,-0.4045312759961432,1.0787938279825366,2.1313626395926994,-3.579182192374976,1.1932475391033213,-0.903875284998056
1977-12-01,3.953712329307954,-1.563411503588892,-1.9732727997307413,1.4943149322256233,5.1688424924761,-3.4173233128928304,0.14578891278171607,0.1444210779647993
1978-01-01,6.0801207704130364,1.5093596567284946,-2.579318263943759,1.4805477708276413,6.0682563335483755,-6.189163482183058,2.4706495580016616,0.1108463186875798
1978-02-01,6.1530664561912465,1.9795345207173607,-3.109195045386378,2.044257072753656,5.711935961593327,-6.032290392867675,0.3641138272354425,0.976675983797892
1978-03-01,4.523908170231021,-1.2533420104955222,-1.2234971326219843,1.55811574128482,3.8525350130095513,-5.311013105852905,1.6905129334153037,-0.4768611797641131
1978-04-01,3.776480728346913,-2.333279630453837,-0.4960907468004488,1.0797496302865912,2.548783809536809,-4.885441237687825,-1.1348719350205096,-0.7500151574008952
1978-05-01,1.3415422532442365,-6.852010073288901,1.389328253645848,1.146140850403925,-1.7959870712360153,-1.7431380778649899,2.8326460553640667,-1.2283054560753937
1978-06-01,0.9302808033610734,-7.432952536985686,1.2179128611057883,0.8442771963417522,-5.284420953349676,-1.959130328999517,4.831212038744468,-2.386797998058954
1978-07-01,0.752896326966132,-11.289385814464813,2.0116043782709574,0.5664518348243682,-4.712586225227751,-1.7664801785358422,4.422846035225941,-2.1629244208879013
1978-08-01,2.777494786675143,-9.197787734108465,0.5179447288471856,0.8824045931911777,-4.93743363615181,-2.39309430754493,5.155222718584768,-1.7943861781773573
1978-09-01,2.473111477909556,-7.872990917986959,0.3564830514861814,0.7055634740861466,-3.2495880956297114,-2.1612537693419163,5.212499440616798,-1.5874588763687636
1978-10-01,4.143934711939583,-5.345985630941334,-0.7300226289846287,1.2475947067332112,-0.44495314728176355,-3.364392825795614,2.1053876125555844,-0.3627776130230217
1978-11-01,5.989180111505746,-4.659061941696561,-1.3913939950986773,1.4097574739952832,2.858273171647016,-5.299192242226943,0.573907748676853,-0.5041129937546689
1978-12-01,5.614368225900368,-0.491159809468661,-1.6804119597744411,2.2073588211143,4.203706895763918,-6.079454260746974,1.4037336283952584,-0.804213117965106
1979-01-01,5.4865284590100165,1.2851133762797156,-2.5181545354165173,2.248066959152955,5.7170021119178775,-6.929255437936347,0.9979660372802779,0.4819000588519332
1979-02-01,4.974394786090563,0.948200934519239,-2.5627729686080505,1.9803186912090214,4.368025147991142,-4.834299328894858,1.9297466217574677,-0.018492489979561745
1979-03-01,4.262040307603242,-1.0016401642956976,-1.5615265621155339,1.0782356910069288,4.893034957988431,-5.508176403812564,2.516040516222738,-0.6731786451857098
1979-04-01,2.88471802370406,-4.056918659739154,1.480292943117477,0.8764904229382033,1.3570643683699564,-2.971669220695048,0.23113595446930402,-1.678909625758905
1979-05-01,2.6775864694376765,-5.6121413841181065,1.1541082337113047,0.9800631954090804,-1.8464588517102491,-1.7889622272261196,0.7035847681629054,-1.184075426045156
