,zgu250GLB_cluster1,zgu250GLB_cluster2,zgu250GLB_cluster3,zgu250GLB_cluster4,zgu250GLB_cluster5,zgu250GLB_cluster6,zgu250GLB_cluster7,zgu250GLB_cluster8
1965-01-01,0.2152419534691593,-0.45891845404212156,-0.332743413074668,0.11743975325579403,-0.045560616244738165,0.6728018412675558,-0.9194942191243172,0.045953828575842126
1965-02-01,0.20812135516551503,-0.1413885537368148,-0.28140573205630426,0.15656441672269356,0.002159670515506117,0.5526205549860215,-0.9713483687776785,-0.07721743847786618
1965-03-01,0.33315198957106756,-0.3124507416540117,-0.2898438607604758,0.1546416717897588,-0.05550877879130411,0.4853195289458929,-0.6549699052881736,-0.06163806271534141
1965-04-01,0.00614963805931121,-0.12277983351429896,-0.24221874515160444,0.17559217051987389,0.006828640519718951,0.44813401738156655,-0.6456295458170084,-0.06503307241844303
1965-05-01,0.0053405127221206475,0.02150118128577275,-0.28672486688326865,0.1992484998949077,0.0020064244063587875,0.25700538047493304,-0.3785958119596426,-0.1343716950695519
1965-06-01,-0.08282488680373856,0.23535160876032132,-0.1476194433113573,0.16889021787450673,0.09729823651346,0.005631011831386207,-0.17109558057899657,-0.2991821310419923
1965-07-01,-0.07526081992171661,0.3587771885430635,-0.14180524569216615,0.2033592675974883,0.07754853335083337,-0.14726788937343877,0.13212462296136296,-0.2748942680289148
1965-08-01,-0.14886176812718488,0.42395193185379254,-0.13836542010079972,0.1981121306350335,-0.008387798359533688,-0.12222580975046875,0.05731145636393473,-0.19754270394715792
1965-09-01,-0.12028146404446217,0.27742374743988263,-0.26308135252223763,0.2611790911866984,0.016425679320352035,0.09328807441041609,-0.0874193707624307,-0.26265089102157513
1965-10-01,0.22835402838435553,-0.13544290076329638,-0.36611617975525984,0.16236812722177132,-0.013026819535036076,0.397560498238679,-0.3430651214260321,-0.14072805574977637
1965-11-01,0.2302913013373667,-0.13944081850905915,-0.2907705724487358,0.1596482829489839,-0.017806379489499976,0.21507530201710928,-0.3129986867022056,-0.06529106477605795
1965-12-01,0.1506675811771296,-0.24180811065346447,-0.3090403757049042,0.23835439303325948,-0.02578548164115296,0.47038396979126695,-0.8040060074283526,-0.13506628276688307
1966-01-01,0.3849546288886265,-0.40836696749302875,-0.348313398731565,0.08929522762527911,-0.03876093900888353,0.5250328792584851,-0.9801936264221485,0.04983712592157084
1966-02-01,0.29290144206487645,-0.2277126886061768,-0.32771356021481646,0.08874750405618356,-0.021415850197946704,0.3755261144295936,-0.7782886951015545,0.08584348249914878
1966-03-01,0.2132954754908415,-0.22988730624540527,-0.2931130349884086,0.17824579166983245,-0.04015299487979097,0.35599857702383547,-0.5920904187055734,-0.059604223892501335
1966-04-01,0.06785060144728504,-0.1440178124762293,-0.14921082919993117,0.07668407636570718,-0.014572704319951234,0.3841140445305093,-0.5274621913066277,-0.08840994548454363
1966-05-01,-0.05967636351232176,0.15806024199101462,-0.16678310930728912,0.2212560069191893,-0.038428810165003616,0.08818365199148923,-0.09973736193317632,-0.17604233332700225
1966-06-01,-0.014116939022904717,0.21265137996246566,-0.21470137477830445,0.20250981126766684,0.01215009396342007,0.1416485345266726,-0.19372863193544057,-0.21392377485032493
1966-07-01,-0.07927080867793883,0.32529818033104513,-0.13939674979853398,0.12386550618455223,0.06514418249328931,-0.10150346817290035,-0.07435522812347,-0.1871093163535789
1966-08-01,-0.03454993782132922,0.3104142422106729,-0.13239861534774075,0.16326336104662045,0.009291156222372577,-0.007335820774059125,-0.16874010817935833,-0.20022988864229194
1966-09-01,-0.019550485242354244,0.17151742124123803,-0.19733115472674534,0.20813590103606563,0.0037613218683783,0.1358898715721652,-0.18203059354653725,-0.19734207765493794
1966-10-01,0.06206011069215994,0.07535109657849838,-0.2450193662129229,0.16427969668432216,-0.023495525264323833,0.3069873080659875,-0.5453598470642016,-0.11853601041180124
1966-11-01,0.10739406552637762,0.0028430147847132896,-0.2818823077724975,0.1419856520625976,0.009045897907501942,0.3651768737577002,-0.671574014883775,-0.10704852272867067
1966-12-01,0.27563509188200297,-0.2870822130744137,-0.3082783342482478,0.15725355612438752,-0.0660249089134169,0.644193950522641,-1.0701179790955324,-0.059232215177424434
1967-01-01,0.3500454258500484,-0.14965909185694223,-0.3239287892756945,0.11402423719986589,-0.06520420514248514,0.5719358610999958,-0.7320952816651417,-0.021609175657441457
1967-02-01,0.27443088053727477,-0.3550093565414201,-0.2825436000189074,0.13043837453059237,-0.08527536305959697,0.7012102836450654,-1.0212626594763536,0.023113035169554368
1967-03-01,0.13796573806169204,-0.23974975098424883,-0.23082254374407532,0.1467934399501446,-0.06480867370358996,0.4239140337358141,-0.4457145141294369,0.025856281056918437
1967-04-01,0.01398310297646253,0.025918640390928113,-0.16715056295203104,0.238949281735978,-0.06746525477685102,0.36633096535109616,-0.7196254311845852,-0.1305733691129265
1967-05-01,0.02609085664697732,0.023559855380609854,-0.2948180833074488,0.2190241718305907,0.0317661999515048,0.2986942221631918,-0.5605651638828791,-0.07910096295981564
1967-06-01,-0.05319861778680809,0.1542111258230992,-0.19854242847547782,0.24354657064268895,0.0343694551302506,0.14891926232608443,-0.2018263957534845,-0.21022175706010415
