,r600GLB_cluster1,r600GLB_cluster2,r600GLB_cluster3,r600GLB_cluster4,r600GLB_cluster5,r600GLB_cluster6,r600GLB_cluster7,r600GLB_cluster8
1989-03-01,32.518738,14.220432,32.34459,73.726135,51.930267,16.433872,26.648241,66.40225
1989-04-01,39.45689,19.684044,32.639175,64.57942,43.872375,15.779606,28.251356,74.42922
1989-05-01,64.41504,20.045357,39.10697,71.826805,20.89167,34.502693,27.95189,63.759148
1989-06-01,65.13929,16.02536,37.09372,63.721714,26.563608,40.314598,26.046055,34.273212
1989-07-01,71.55501,15.953751,41.58895,72.79356,25.185093,49.54757,25.609877,35.988625
1989-08-01,77.26275,13.588951,41.585697,70.90726,18.928871,50.179047,27.157658,29.795881
1989-09-01,66.29646,19.25275,38.52269,72.29553,31.001879,45.79937,38.372955,36.734035
1989-10-01,55.950264,13.123478,36.473633,76.416435,41.08279,39.570816,34.90632,59.426666
1989-11-01,65.73497,13.149517,50.88377,70.40109,51.282513,27.186953,28.34087,57.29623
1989-12-01,27.857494,12.241356,41.80704,69.136505,59.22648,22.712875,29.96677,56.031643
1990-01-01,62.018333,14.160038,37.459988,63.794502,62.51317,28.141645,28.223572,72.59834
1990-02-01,49.81781,24.96289,32.59518,73.801025,64.29589,15.398769,29.527845,57.510727
1990-03-01,45.67887,15.023544,33.976463,75.03812,54.19925,20.533932,32.500145,69.0542
1990-04-01,47.522224,19.52132,41.149963,67.28786,34.931732,33.983017,30.814095,69.59655
1990-05-01,61.310486,15.574093,35.318424,72.6688,28.444775,17.417442,25.65599,71.33504
1990-06-01,64.39584,14.83839,40.658405,61.08273,23.37515,29.762156,30.14885,54.549896
1990-07-01,73.4979,12.632923,37.537,65.79515,22.744316,45.408516,30.009575,34.187836
1990-08-01,69.97177,8.13187,35.13491,77.17805,29.691698,41.03363,21.94635,40.71575
1990-09-01,70.132355,15.909992,33.12934,70.8746,25.261103,44.749825,26.50639,46.155685
1990-10-01,59.51629,12.2757225,39.172256,70.53707,42.804886,44.69739,30.517519,49.9194
1990-11-01,41.723454,14.196083,36.691513,65.057816,44.90057,21.772663,26.765278,64.21561
1990-12-01,28.60535,16.050903,39.15587,72.10515,58.651146,14.825283,26.943878,62.639336
1991-01-01,52.960373,19.110535,42.18315,67.14483,63.55792,17.89072,25.915117,77.640175
1991-02-01,53.179607,20.678158,39.168232,66.29261,66.7113,12.958714,32.04551,71.8576
1991-03-01,23.940338,15.620876,39.34626,62.73207,60.06167,18.258312,25.755222,71.17516
1991-04-01,38.764374,16.364304,45.20796,70.7779,31.790005,15.744507,32.60926,68.89378
1991-05-01,45.456867,13.365868,34.923607,75.16923,26.21018,24.896408,29.322355,60.16222
1991-06-01,66.078316,16.733543,39.980892,69.94875,20.775414,41.294662,29.05037,60.694653
1991-07-01,68.74872,15.62912,44.15958,73.16148,18.044022,49.688305,27.321201,42.68756
1991-08-01,71.54935,13.486202,35.06537,72.23673,28.389362,51.25428,27.650879,31.53945
1991-09-01,61.996887,17.93193,40.473763,66.69152,30.209192,41.220486,27.71187,39.080868
1991-10-01,54.0137,17.046741,38.43964,75.29451,39.98254,48.66135,36.377495,51.158672
1991-11-01,40.21002,13.8208275,37.74237,69.955345,44.759598,26.473925,33.04608,55.470882
1991-12-01,51.97628,18.70008,37.297302,65.77501,46.13106,19.62978,30.082266,56.967625
1992-01-01,25.76105,16.045345,44.55284,72.41748,63.14222,21.286968,26.766624,55.029606
1992-02-01,32.20742,17.797413,34.680065,65.2068,54.516293,42.40567,34.558617,58.84626
1992-03-01,32.675392,25.612076,39.73385,66.5832,43.56022,15.62595,42.19516,76.21956
1992-04-01,50.848614,20.066029,35.43951,69.56268,35.30349,24.091568,40.410713,69.91892
1992-05-01,67.789566,12.892601,42.457485,66.45365,23.872965,16.132786,30.933043,60.303616
1992-06-01,64.24495,12.299942,42.114197,74.522545,19.69683,35.84433,25.448528,53.18524
1992-07-01,72.16325,13.423725,49.5208,74.21974,21.565483,35.222527,20.448177,27.832113
1992-08-01,68.74008,12.852119,46.220703,75.902176,25.720568,43.788536,26.48163,23.654362
1992-09-01,67.033356,17.659771,30.001953,71.91226,25.82582,43.12949,28.939703,29.942041
1992-10-01,52.60392,16.461502,46.38749,76.423584,37.99474,28.67414,30.19141,48.311195
1992-11-01,50.72393,16.246136,40.566162,72.739716,47.39954,18.68478,36.06779,58.319992
1992-12-01,44.431393,13.248844,42.47044,70.26545,55.277355,26.813583,25.119814,67.826805
1993-01-01,42.16111,30.679499,40.162647,62.97153,55.85917,19.06105,25.015068,57.790802
1993-02-01,42.945538,10.594635,38.595383,67.47125,55.432747,29.419321,28.98176,60.890327
1993-03-01,33.230083,26.798727,41.88107,60.51164,50.808914,14.621792,26.093855,68.27159
1993-04-01,55.798706,23.863087,33.3892,68.81576,28.440775,23.657831,36.351883,70.22391
1993-05-01,57.61578,18.249573,32.837074,70.78081,19.511341,28.5617,32.55226,60.98898
1993-06-01,62.64694,13.0815735,39.316166,72.82382,13.520729,39.20956,24.06198,44.88831
1993-07-01,67.77675,15.533508,45.85572,71.40135,19.457241,36.040024,28.407362,45.43248
1993-08-01,69.14671,10.464161,47.97829,73.83101,29.099504,46.889954,24.370659,45.804802
1993-09-01,70.00433,18.055454,41.088688,67.62878,28.816282,57.00001,32.348595,54.37464
1993-10-01,61.035122,19.307674,40.16742,72.3974,36.999477,35.70907,29.341356,65.285034
1993-11-01,59.388298,15.460316,36.507816,70.032974,43.761787,35.66929,27.315845,70.81899
1993-12-01,34.288185,19.832748,46.738796,66.583405,56.134434,14.007614,29.93803,73.38231
1994-01-01,27.481932,17.062565,33.73871,64.94521,62.97355,9.412884,27.786629,66.313934
1994-02-01,24.78802,19.590427,28.765207,70.47975,63.1525,13.319141,41.325516,54.601624
1994-03-01,55.41576,14.59758,33.396935,69.22066,40.60327,22.708338,32.27487,69.55437
1994-04-01,40.261494,22.684155,36.360077,67.46179,27.064383,22.168264,31.42043,68.32913
1994-05-01,57.12626,12.690399,45.668667,72.75772,26.095478,32.74562,31.515547,67.88095
1994-06-01,61.076042,11.668293,41.344864,71.26326,14.995781,27.435179,26.71132,53.047504
1994-07-01,64.34388,10.393078,39.28775,70.144424,18.465141,38.812164,22.7696,28.268663
1994-08-01,75.06311,11.012146,32.99067,75.575775,26.811275,52.220467,27.617353,36.0054
1994-09-01,63.618412,16.65469,39.987427,73.07048,27.699574,64.143974,31.47363,44.01782
1994-10-01,49.56686,20.944637,42.268627,74.116776,41.41902,51.97542,30.23227,57.882362
1994-11-01,40.783833,18.644093,41.02888,79.83348,46.191,15.318214,36.67767,75.25334
1994-12-01,41.219116,15.321438,40.2228,75.34524,55.51088,16.60149,30.80781,72.470764
1995-01-01,32.400597,19.576805,37.02779,68.229935,61.28915,10.750687,30.198093,73.25159
1995-02-01,40.89022,34.834946,31.73727,71.89273,56.420456,11.603996,28.766787,66.346214
1995-03-01,31.331545,21.257664,41.61473,70.1362,52.702923,16.268219,29.415625,72.607574
1995-04-01,36.491653,13.542458,32.7709,73.70883,26.3099,21.315624,31.315445,69.020454
1995-05-01,45.663925,16.38575,33.839954,68.99148,32.175194,30.999882,27.14872,66.35587
1995-06-01,62.23423,12.532974,40.312225,69.66124,14.502029,33.089684,27.828146,53.976448
1995-07-01,71.683426,12.695587,43.640133,71.193985,16.126537,40.77752,29.492905,34.601494
1995-08-01,82.17752,10.966427,42.854446,61.794697,18.659096,44.392014,24.118666,42.872154
1995-09-01,69.97198,13.468395,42.031723,71.380745,33.72403,53.10704,27.823317,44.839596
1995-10-01,57.61026,18.597912,33.896305,75.642456,38.576626,28.295052,38.375374,53.35659
1995-11-01,36.919918,17.747826,33.057487,76.33154,47.480026,18.11652,26.42099,58.199524
1995-12-01,53.551403,13.294514,35.554623,65.76822,57.016163,20.404354,39.022602,68.8176
1996-01-01,15.55835,22.924664,41.707233,65.902084,66.42445,15.277821,28.027397,73.1894
1996-02-01,33.249435,17.218956,35.479156,68.164055,56.55917,19.73727,36.97693,71.14024
1996-03-01,34.877792,20.512756,31.014874,70.36476,55.061398,20.474064,27.577581,73.64405
1996-04-01,35.38726,16.025898,36.5384,65.410355,30.985853,17.422096,21.513954,78.25505
1996-05-01,56.61882,17.33826,36.61901,70.625946,31.166424,32.12732,24.736818,69.56993
1996-06-01,65.12982,8.466114,51.516087,74.71458,20.60788,32.037033,22.041157,28.212803
1996-07-01,66.796875,16.059753,40.477097,74.65815,16.986794,40.365852,22.495808,39.791893
1996-08-01,69.71342,12.904606,41.001076,66.80494,25.571959,44.153,22.75699,41.866844
1996-09-01,68.8283,18.247562,35.147038,70.190636,32.5336,53.24763,30.956833,38.448902
1996-10-01,54.094055,15.492249,33.19139,78.63876,33.813717,24.085474,26.162037,39.208267
1996-11-01,41.176807,17.917053,38.026497,80.0269,52.77041,16.372528,39.604874,67.46273
1996-12-01,26.062078,15.000515,36.119217,70.25352,53.221836,20.21288,27.69044,67.251526
1997-01-01,42.921013,12.544682,37.080933,69.095,63.076797,17.41499,29.126484,54.56489
1997-02-01,29.438198,14.447945,30.543211,65.40722,71.436966,26.159441,26.423325,76.44416
1997-03-01,40.607082,13.108734,37.15515,67.67002,55.218002,7.7024117,30.035234,77.08408
1997-04-01,25.405722,18.033466,39.0881,76.73773,35.685646,17.855343,35.80934,66.139496
1997-05-01,52.368057,15.22805,39.803886,64.82832,27.86479,37.82641,31.334864,59.8838
1997-06-01,67.96359,19.375977,48.439487,65.46165,26.695454,46.95019,40.50483,47.357563
1997-07-01,62.618298,11.342361,48.990345,74.14013,18.858105,33.27111,19.334743,29.235336
1997-08-01,70.99826,26.416727,40.724182,68.07245,25.738874,60.144386,35.50258,36.822
1997-09-01,66.005905,18.797081,40.138687,63.693623,34.25573,56.33786,23.693775,41.33771
1997-10-01,60.282925,20.984016,42.355312,75.114845,39.394867,28.84446,30.307365,47.903473
1997-11-01,36.581203,12.935558,34.666397,81.9214,43.15851,17.472713,32.68067,71.36604
1997-12-01,23.314442,25.587143,42.322327,80.5657,43.485065,13.011425,26.787813,69.65905
1998-01-01,32.201828,13.390423,30.36149,73.77458,52.879997,14.669075,31.980457,73.298805
1998-02-01,33.863747,13.990101,42.738327,76.4211,50.42016,19.869595,35.705734,52.77923
1998-03-01,39.008095,23.289248,36.15673,67.22768,39.974518,14.451008,41.821465,76.95305
1998-04-01,48.23125,14.987911,32.107662,70.89844,39.634205,23.36524,28.927547,70.39623
1998-05-01,54.122307,23.794762,45.764805,70.92818,27.536558,44.811596,35.21674,66.74199
1998-06-01,66.649475,9.48838,39.710197,66.424805,25.75239,40.025734,23.105875,63.07949
1998-07-01,63.9501,15.045731,49.34966,74.2834,26.999655,35.459583,25.42199,32.454582
1998-08-01,68.87308,10.841373,37.993763,71.49481,27.967731,38.89741,31.75248,23.147175
1998-09-01,73.303764,18.501732,37.79387,69.71395,28.275005,48.903618,25.555801,43.855083
1998-10-01,56.276527,11.682247,38.84785,75.43651,49.0523,33.492043,29.864237,44.170616
1998-11-01,41.388638,12.828739,43.288445,68.944115,42.009792,12.207584,35.624786,65.081726
1998-12-01,45.54013,14.469181,43.63537,66.39342,48.371674,27.668718,28.11476,73.138565
1999-01-01,35.651634,20.594131,34.381012,65.46208,63.742817,13.358475,26.72127,66.133415
1999-02-01,38.919876,19.685375,34.354813,52.35308,58.33122,7.5064163,24.753119,70.560936
1999-03-01,53.676098,32.01661,33.17425,72.800896,60.63995,15.17107,31.158615,73.47386
1999-04-01,47.727436,21.322773,36.131393,69.73569,29.491745,35.35199,27.58909,75.854645
1999-05-01,56.304123,15.18581,48.64765,66.82276,25.093699,29.175728,28.384865,73.277374
1999-06-01,61.997353,14.817394,43.52751,66.91282,19.587132,32.39321,22.274101,63.014175
1999-07-01,70.50035,10.429169,43.452194,72.520905,24.435465,36.51618,30.564241,39.790974
1999-08-01,80.15117,10.854893,39.209698,74.26145,17.234192,52.035427,25.521059,41.24662
1999-09-01,71.92489,17.94646,38.161762,67.16498,31.867609,52.21063,31.582703,47.843693
1999-10-01,56.49897,13.350285,37.048332,76.08224,44.249603,22.740759,26.973429,50.676388
1999-11-01,40.30839,22.241352,39.026306,75.63687,46.465004,29.07421,28.026276,65.668396
1999-12-01,33.184074,10.704254,40.228157,72.19833,49.296062,16.18462,33.66056,75.972534
2000-01-01,46.38644,19.90623,33.99209,59.63742,68.4781,26.371103,31.915768,66.89535
2000-02-01,43.18412,9.59824,29.370977,63.16767,56.497005,12.900944,30.988869,70.30681
2000-03-01,24.187702,10.392963,31.63636,64.9077,53.734715,23.090145,33.055153,60.64463
2000-04-01,58.581696,11.719734,38.076134,70.9292,36.21899,28.214863,25.00585,68.230484
2000-05-01,59.724422,16.586792,43.23766,62.193924,24.360031,42.67048,26.090021,68.7458
2000-06-01,61.164967,9.3004265,45.77074,71.3458,18.144451,33.036747,23.58873,65.76768
2000-07-01,61.566513,10.304287,42.926464,74.42766,17.42669,39.252327,21.435448,25.661707
2000-08-01,72.71607,18.475727,55.70061,71.99329,21.427082,44.474083,28.357077,41.728523
2000-09-01,63.950684,13.586918,41.05426,65.64888,24.51563,42.944866,30.82825,42.643707
2000-10-01,65.69406,13.0732765,37.063908,74.21852,35.28205,35.40419,24.585901,63.66458
2000-11-01,39.23225,11.314842,42.42955,74.82419,38.899303,20.726051,34.63456,60.905636
2000-12-01,33.871628,9.862587,35.64177,75.00153,50.840244,11.067223,24.346647,69.26781
2001-01-01,8.56242,11.410187,39.02233,75.38203,55.444298,12.235558,26.934797,69.62622
2001-02-01,31.739676,11.992802,34.90219,66.1724,59.063858,12.068138,21.850334,64.76944
2001-03-01,28.598927,26.953215,37.929092,66.42855,52.527885,17.589561,27.81374,67.26228
2001-04-01,54.965485,18.481895,36.238182,68.02403,41.014595,18.334568,36.68351,70.5286
2001-05-01,67.01786,11.483852,34.627625,71.41257,21.3079,26.543041,21.326317,53.11552
2001-06-01,60.168816,13.615074,43.264687,72.06381,19.07288,39.774033,24.441954,42.779175
2001-07-01,66.70479,16.387505,44.652576,72.8557,13.762402,32.173286,22.389416,26.059206
2001-08-01,71.21166,13.358925,34.66278,73.85184,20.561218,45.68889,26.171375,33.671673
2001-09-01,68.28856,10.698666,39.442547,70.07323,33.693436,52.24328,31.277603,28.80485
2001-10-01,50.666206,22.416203,40.46714,71.32886,34.900513,35.766064,32.72409,44.21729
2001-11-01,42.65194,11.1272545,53.887314,73.06497,38.04796,22.473125,37.17404,49.70188
2001-12-01,57.429867,13.193184,41.08491,65.25663,54.829876,23.074154,29.881344,51.853195
2002-01-01,36.953987,10.427254,39.274364,73.24843,52.291275,15.557568,29.344025,60.977596
2002-02-01,40.14283,28.815905,33.02578,67.70736,63.893158,7.73468,28.002766,54.128796
2002-03-01,44.572334,26.148478,42.562122,71.60036,50.309563,17.32803,31.065865,75.614075
2002-04-01,48.10655,19.881447,31.97792,67.77777,33.563957,27.030354,38.47296,74.333176
2002-05-01,54.177418,19.413685,40.71454,70.51394,29.543537,33.25044,33.346,62.515015
2002-06-01,58.66225,14.51474,43.16066,67.03002,17.661667,32.006424,25.22301,45.99239
2002-07-01,62.719555,17.334736,46.85247,67.56149,21.636822,40.843636,34.85827,61.15196
2002-08-01,70.31275,11.198479,35.646263,72.17375,18.243439,49.61211,36.474487,42.10442
2002-09-01,67.43743,12.88176,39.577824,66.649445,25.461082,52.465637,24.364603,40.065704
2002-10-01,53.617443,16.125927,45.123924,73.26184,37.19541,40.716217,30.370087,46.20196
2002-11-01,27.375729,11.51535,39.477226,73.03215,35.76027,20.344181,26.971674,61.629784
2002-12-01,41.868023,12.014969,40.253483,73.094185,46.74517,18.260204,25.92717,65.303154
2003-01-01,25.936325,19.236027,35.02993,70.15254,53.541683,20.644512,31.284094,66.56498
2003-02-01,51.76389,25.192913,39.08432,61.74639,44.97406,25.037836,34.35846,65.79599
2003-03-01,27.38318,11.483761,30.513504,64.1429,57.004543,18.805965,35.850082,72.36999
2003-04-01,50.37299,29.880404,37.915646,68.42911,30.722937,24.09618,34.339275,65.88872
2003-05-01,63.58334,13.068104,38.168247,68.50265,24.85558,39.581528,30.048271,52.95175
2003-06-01,68.12534,8.035286,41.04597,74.993515,15.04734,40.099518,29.039469,50.376186
2003-07-01,71.3484,11.122444,35.54312,78.40361,20.005016,45.939697,19.85154,35.482372
2003-08-01,71.77525,14.885868,37.91085,75.46993,22.184093,54.96296,30.30087,25.99388
2003-09-01,69.156525,9.290295,29.96034,71.96071,24.625362,52.91178,29.061852,45.779823
2003-10-01,59.329105,20.240032,39.640682,69.42992,38.221004,43.58316,31.47594,41.65509
2003-11-01,41.55117,17.3751,44.208267,70.89595,43.341755,32.48474,29.874008,64.23242
2003-12-01,34.37445,17.325539,35.226574,65.49542,46.934113,19.04258,30.193756,71.93193
2004-01-01,30.513395,13.201332,32.637146,66.11968,64.36265,22.064636,38.93186,57.72035
2004-02-01,33.58741,26.050653,35.79885,69.14746,57.71397,23.61121,35.553314,58.382027
2004-03-01,34.42607,11.090336,41.61206,62.619957,47.37265,24.354204,35.001648,59.882362
2004-04-01,52.060204,21.675602,39.62702,72.01739,32.283188,32.166794,27.527073,66.66019
2004-05-01,62.65982,19.390816,37.480953,68.64841,26.51622,29.167717,29.315996,45.572563
2004-06-01,58.58292,18.654202,41.863976,74.44248,15.203907,39.84227,23.710064,57.087368
2004-07-01,67.74916,13.368744,40.861095,70.303406,19.853195,45.795784,29.536026,33.38811
2004-08-01,70.89493,10.025272,40.17231,75.301865,26.55608,44.3943,30.165815,47.568764
2004-09-01,69.84103,8.405357,42.03936,70.87101,32.441032,33.129818,30.980556,39.21248
2004-10-01,46.718945,17.444046,40.82283,72.89751,34.44839,37.21947,26.895687,53.947983
2004-11-01,50.55349,23.370455,43.453598,74.84108,41.74599,25.047771,29.893171,53.44415
2004-12-01,39.33684,12.077274,36.2405,66.07344,54.431087,35.1579,32.064754,65.126366
2005-01-01,38.373817,14.141041,36.169502,66.44784,52.79316,21.476254,30.919586,46.55521
2005-02-01,39.886837,21.826794,46.538906,58.49796,66.033714,18.794231,32.385323,53.099674
2005-03-01,19.487156,12.681828,27.370184,68.53965,41.858,17.75077,31.927177,66.34675
2005-04-01,47.804104,19.39096,35.155388,63.790268,35.342888,22.787104,33.058685,58.682198
2005-05-01,58.191444,20.85833,41.721046,74.29989,22.355045,38.22382,27.300077,34.656487
2005-06-01,67.18641,11.410107,37.183617,72.25209,18.769775,40.591175,29.158743,37.654808
2005-07-01,64.75058,12.114445,42.433537,66.014145,19.185528,37.141228,22.227873,31.641857
2005-08-01,71.78253,12.347591,45.184036,75.679214,15.83667,40.397156,29.042984,31.142952
2005-09-01,62.146816,18.378475,29.18972,71.72221,30.952194,50.270916,26.830519,35.267887
2005-10-01,63.149517,16.459484,40.842255,76.78626,36.608086,42.030827,26.16205,45.133495
2005-11-01,40.920517,17.96109,45.6324,69.30431,43.230804,40.843887,41.494423,65.58861
2005-12-01,47.207375,14.8975525,42.642227,67.189674,54.898018,22.511564,25.778904,53.88716
2006-01-01,52.35377,27.265947,31.93375,65.4324,54.72993,18.494308,32.62287,67.40224
2006-02-01,31.706211,20.127716,34.766617,69.39971,60.663826,25.502518,35.923813,72.88756
2006-03-01,43.70078,9.134323,30.768425,69.18517,46.410122,13.395805,25.424503,65.54779
2006-04-01,39.938255,23.095478,44.445156,71.532074,41.240105,23.040218,29.463326,62.41263
2006-05-01,51.625645,17.437878,43.64877,75.95121,26.877504,39.79848,28.759579,50.679733
2006-06-01,63.113125,8.300552,50.856888,70.64793,14.328716,42.45419,18.671467,42.55008
2006-07-01,67.129196,12.020821,42.707733,80.67915,13.122757,42.738613,27.109919,43.554504
2006-08-01,72.86156,16.305058,44.71333,72.115555,18.255394,50.671604,34.06774,26.78974
2006-09-01,70.27411,23.441662,46.075314,72.499115,23.420534,55.131374,27.779535,43.05229
2006-10-01,57.17435,7.5886803,41.3555,68.892624,35.155056,32.10766,34.308285,38.568146
2006-11-01,20.703064,17.920586,38.919205,79.92177,41.113335,24.39245,32.554607,57.210106
2006-12-01,30.703413,13.069126,33.15921,77.121414,48.05978,15.183613,34.26928,52.2335
2007-01-01,28.607956,17.55515,33.390175,70.85518,59.375275,16.717129,29.243752,56.94372
2007-02-01,23.663961,21.746868,42.464413,67.902695,56.06202,14.982845,25.763865,56.979313
2007-03-01,44.66462,19.0322,30.893908,64.7399,51.412464,22.667397,30.937588,65.623215
2007-04-01,48.15745,13.653015,37.33113,67.33161,30.69492,25.110273,28.192183,74.00018
2007-05-01,53.538254,14.974758,51.574245,71.14477,26.221703,20.813396,29.261547,62.720886
2007-06-01,59.87194,14.364845,40.052273,76.145386,22.008951,31.888855,31.594416,36.205147
2007-07-01,71.309784,11.300735,45.661186,78.195145,16.367683,38.11415,26.750723,34.969147
2007-08-01,68.73586,10.257252,38.292107,76.37835,19.268398,55.162525,22.029984,34.595436
2007-09-01,73.8562,11.755337,42.045403,73.412926,26.296122,51.786175,20.675884,39.31294
2007-10-01,52.119442,14.814594,39.973,71.64467,34.0923,49.53258,27.232826,63.15284
2007-11-01,35.0193,12.750282,34.80413,71.18036,43.797478,26.493492,35.923645,65.862656
2007-12-01,32.781883,15.78204,39.79019,63.249905,56.487503,27.234446,29.130507,68.61777
2008-01-01,40.15807,13.007713,34.84716,68.43036,72.65087,15.369408,28.625101,67.658615
2008-02-01,44.142914,24.515787,35.1459,70.249344,57.946293,27.483255,22.177326,52.864418
2008-03-01,32.912003,29.443314,35.69027,67.79969,54.12742,23.465221,24.051083,70.08006
2008-04-01,41.600315,15.70134,41.648445,64.70442,26.744709,17.694588,29.496422,73.437546
2008-05-01,57.455036,20.7467,50.645454,67.40801,19.81895,32.394188,35.185734,71.374596
2008-06-01,61.32038,14.798485,43.797703,74.47816,19.075424,39.233643,33.38832,50.09113
2008-07-01,70.51987,14.456593,42.25422,74.06822,14.922958,40.55805,30.175222,49.324368
2008-08-01,71.377914,14.758652,39.519104,77.20995,17.407467,47.16847,30.895515,31.144464
2008-09-01,68.07021,14.878147,43.185287,71.69656,25.214502,58.100643,22.344952,42.045105
2008-10-01,51.725895,12.531391,42.674114,74.26738,37.167366,58.20354,27.577856,54.26351
2008-11-01,34.652985,20.096115,31.917864,71.89573,50.348377,31.023308,30.28642,65.014786
2008-12-01,37.678543,19.623112,35.0596,65.23552,72.54299,20.964115,29.054953,60.434124
2009-01-01,26.21237,11.688248,39.52102,68.935524,55.7857,16.070442,29.443914,69.822014
2009-02-01,35.71901,23.24499,31.913761,68.807495,62.235825,26.815247,33.01741,67.31165
2009-03-01,38.22289,20.783245,32.34485,61.289375,54.789013,38.198578,24.405363,66.56292
2009-04-01,34.31392,25.466879,41.234028,68.9728,42.796318,13.372086,31.998034,74.22203
2009-05-01,57.01252,14.722073,46.19803,70.13804,25.178406,33.302643,26.243162,61.534092
2009-06-01,65.98435,20.15768,43.13665,63.786774,18.746109,51.703323,35.43702,39.673355
2009-07-01,69.96949,15.3443985,50.247993,71.23521,19.762245,48.04555,28.061514,29.604357
2009-08-01,76.70971,15.830589,46.593464,73.51706,15.816002,43.830284,29.38233,32.44857
2009-09-01,71.18335,15.521046,37.477398,70.867325,24.241678,60.039867,30.962448,46.270958
2009-10-01,63.130417,20.036133,38.754456,72.8056,26.679113,32.37564,32.852108,38.694496
2009-11-01,43.339233,21.420155,36.649254,71.71491,40.42209,12.6022835,27.868658,61.42875
2009-12-01,34.54081,18.584045,32.719215,73.14269,55.118,17.24054,26.44088,58.330097
2010-01-01,26.260036,13.893909,31.477022,63.48154,55.245663,13.677219,27.832684,60.79261
2010-02-01,19.115818,19.4031,39.796623,71.07391,54.36741,19.859463,32.155,44.788708
2010-03-01,29.390556,22.891485,34.4795,68.439156,41.769817,17.091732,25.760992,55.247307
2010-04-01,41.57939,15.0840645,40.614136,70.73246,29.004782,40.390877,28.293972,59.331593
2010-05-01,64.99345,18.470673,37.380196,72.554634,31.232426,37.839844,33.98538,55.26536
2010-06-01,69.63095,12.664352,45.637413,74.706764,24.362354,48.170395,26.608055,49.047005
2010-07-01,70.5601,12.654503,38.844498,72.91086,15.826065,45.776947,25.787258,32.171417
2010-08-01,70.50756,11.308395,40.29895,69.6802,17.328121,61.47223,24.17357,27.903273
2010-09-01,79.856445,23.54484,35.226425,73.13576,25.634588,51.67848,35.298653,33.550354
2010-10-01,52.454952,19.911991,39.55695,73.07009,30.751438,56.60983,38.468575,36.518356
2010-11-01,28.592741,19.911991,38.56871,65.83395,39.84751,23.10325,31.076473,69.41754
2010-12-01,27.829401,16.981747,36.43628,68.96118,53.89299,17.03756,36.08005,48.93209
2011-01-01,39.673473,18.465496,34.753273,66.68735,64.08072,21.065617,27.296455,70.796745
2011-02-01,12.350254,18.72437,31.700539,57.50146,74.477936,14.079323,23.61689,68.4962
2011-03-01,29.627934,25.66833,28.125172,67.11392,48.266727,42.506416,36.2251,64.73035
2011-04-01,46.326,16.467785,43.582607,63.818592,33.46868,31.83893,29.248579,70.09013
2011-05-01,55.326283,16.280552,46.33414,67.50141,23.271727,33.475197,36.015076,46.951202
2011-06-01,66.69712,12.12883,42.70993,72.73584,23.06007,42.639923,35.171707,50.48098
2011-07-01,68.0566,12.106033,38.820335,68.30245,19.81033,42.84018,25.445276,26.599617
2011-08-01,75.36364,12.77845,41.115993,75.508545,16.528027,44.447144,25.261297,41.75422
2011-09-01,68.5076,14.268188,43.838223,75.72508,23.97182,51.093155,31.436783,33.90014
2011-10-01,56.509933,21.342396,36.61097,76.88919,34.60186,37.39084,42.9281,41.552334
2011-11-01,44.263165,14.93409,36.293484,76.00024,39.873734,26.640322,31.508419,55.3735
2011-12-01,29.115074,12.009975,43.966843,73.42616,57.26701,16.285435,32.62043,61.179398
2012-01-01,34.783264,21.007553,36.311375,58.84209,58.358673,14.353294,24.636412,56.647255
2012-02-01,54.10527,18.145996,42.827747,61.80098,61.067745,18.588856,36.86779,74.23026
2012-03-01,41.752228,27.081066,47.056816,66.21174,51.4254,30.990564,40.6102,67.06826
2012-04-01,56.152485,15.698097,40.125164,73.519745,44.46941,28.696775,30.130798,67.12504
2012-05-01,55.34463,13.522732,43.20734,73.26506,21.78783,29.254812,33.128624,58.74638
2012-06-01,66.567,16.140957,42.681747,73.26181,18.350391,42.26322,30.91432,55.68205
2012-07-01,73.424034,13.186935,45.55304,70.283455,18.919785,42.368664,30.0432,27.274107
2012-08-01,76.31966,10.468132,32.78958,72.68593,17.63987,44.582966,37.74702,22.94446
2012-09-01,68.78941,8.480938,40.04081,75.87355,24.714277,55.235943,29.601961,41.73114
2012-10-01,58.73178,19.55244,33.253532,72.366356,31.407469,48.54113,37.774597,52.822113
2012-11-01,59.25575,15.667278,43.73131,72.851395,41.984203,21.812164,31.589155,46.32196
2012-12-01,27.603413,20.115345,41.061172,75.867065,47.047085,11.735069,32.51705,68.21353
2013-01-01,34.199017,16.10936,36.88277,67.77804,62.749214,10.032394,23.56994,65.989944
2013-02-01,40.42205,17.16232,41.216583,61.640076,50.930744,12.025948,34.125183,68.98187
2013-03-01,39.704563,26.468779,34.330635,71.728226,41.48464,11.684055,33.38201,71.16002
2013-04-01,30.991995,11.411186,42.532776,69.17288,20.123756,23.346828,34.253593,73.45534
2013-05-01,57.4106,15.722527,42.701317,67.49233,23.70156,39.595417,30.15573,57.683468
2013-06-01,59.26932,16.308395,41.39796,75.00267,24.41744,37.853867,26.12689,31.88123
2013-07-01,70.251526,16.05318,46.25825,71.065315,18.762619,49.71567,26.516932,33.542526
2013-08-01,77.875824,14.597343,43.15717,73.784386,16.301975,59.296608,30.377235,27.203922
2013-09-01,71.55488,13.669586,43.46856,71.37671,24.39176,47.280712,27.93104,37.081802
