,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8
1965-01-01,-0.040409468,-0.063547134,0.22877006,-0.89976346,0.79124415,0.9356106,-0.6602394,-0.5113106
1965-02-01,-0.05865898,-0.13882637,0.33109742,-0.8075386,0.5813755,0.8606575,-0.82122576,-0.71172905
1965-03-01,-0.013361359,0.042038728,0.36629257,-0.92192346,0.5500908,0.85609514,-0.43016586,-0.7824459
1965-04-01,0.01173172,-0.19781113,0.5377075,-0.9779755,0.31349984,0.4686199,-0.5507431,0.32034302
1965-05-01,0.07560501,-0.38584557,0.6266735,-0.8994377,0.051163863,0.51163673,-0.35651627,0.97504234
1965-06-01,0.13882598,-0.44841537,0.48980254,-0.67294884,-0.17141457,0.5768135,-0.053444672,1.0213181
1965-07-01,0.16163787,-0.48686942,0.64231604,-0.98481905,-0.2532112,0.64036065,-0.016945649,1.0750885
1965-08-01,0.12025108,-0.46829414,0.6954349,-0.94115067,-0.26885375,0.59701806,-0.17467347,0.82774353
1965-09-01,0.10949669,-0.5181545,0.69869345,-0.9818859,-0.17239228,0.7254162,-0.033239745,0.9789532
1965-10-01,-0.008147049,-0.38845253,0.6142899,-0.79157066,0.2675499,0.75930786,-0.25940245,0.7674549
1965-11-01,-0.052467346,-0.30372316,0.6172226,-0.9538601,0.48719558,0.8684788,-0.55986786,0.21606064
1965-12-01,-0.07821198,-0.21149826,0.4868698,-0.5973442,0.36531487,0.60679436,-0.7573525,-0.38030547
1966-01-01,-0.071554184,-0.0498909,0.47232285,-0.008534241,0.6118206,1.0585415,-0.81400985,-0.90788424
1966-02-01,-0.06827164,-0.11717796,0.50941277,-0.21433449,0.33840522,0.73786086,-0.59344023,-0.993552
1966-03-01,-0.0009845734,-0.06203537,0.49398613,-0.67877924,0.26488152,0.4831543,-0.5087563,-0.40930253
1966-04-01,0.05054741,-0.13949776,0.557991,-0.5858906,0.2366539,0.42768365,-0.49168855,0.03905945
1966-05-01,0.08763733,-0.33512267,0.5330452,-0.35481682,0.24748535,0.60624045,-0.32560426,1.1616058
1966-06-01,0.13818474,-0.43359184,0.5885166,-0.96138537,0.03905945,0.6699173,-0.030854035,0.6315144
1966-07-01,0.18249588,-0.6052559,0.6475975,-0.92954713,-0.25339317,0.5218857,-0.15755005,1.0693734
1966-08-01,0.073523715,-0.5448616,0.7237469,-0.94037896,-0.016739655,0.36597633,-0.13326111,0.9157612
1966-09-01,0.049891282,-0.3794338,0.7729813,-0.89508283,0.23337135,0.5090847,-0.11684952,0.96433944
1966-10-01,-0.0065647126,-0.28588828,0.69453466,-0.95088196,0.044639207,0.8816258,-0.17264862,0.8937702
1966-11-01,-0.008205796,-0.12472725,0.59540904,-0.5875317,0.18643455,1.0611675,-0.479216,0.51893157
1966-12-01,-0.061706923,-0.04201355,0.5103973,-0.4703537,0.6023022,1.1563542,-0.7286705,-0.06991272
1967-01-01,-0.06302299,-0.13551597,0.5198582,-0.55839044,0.36834183,1.2062542,-0.80133975,-0.8415039
1967-02-01,-0.0346138,0.026123429,0.27593002,-0.6272911,0.6775791,1.1448635,-0.5832077,-1.1977638
1967-03-01,0.022205353,-0.070206836,0.44867173,-0.8757912,0.1433529,0.8258301,-0.57928926,-0.5920246
1967-04-01,0.02775612,-0.18808937,0.3673622,-0.8539127,-0.04277725,0.5531658,-0.56361467,0.0829422
1967-05-01,0.09730987,-0.35136145,0.50483704,-0.89473075,0.044409942,0.23739776,-0.4636925,0.50157166
1967-06-01,0.121147916,-0.540757,0.7549698,-0.8095028,-0.18808937,0.46597824,-0.096003726,1.1882938
1967-07-01,0.11429024,-0.522797,0.68117106,-1.1673954,-0.13192368,0.36344337,0.07183991,1.1641296
1967-08-01,0.067921065,-0.63382185,0.6419857,-1.2470719,0.0022857666,0.53389966,-0.038532257,1.0459206
1967-09-01,0.08588143,-0.44246712,0.7477859,-1.1004536,-0.39675102,0.41667023,0.011102295,1.0351448
1967-10-01,-0.014694596,-0.28278694,0.56296235,-0.97179526,0.043756865,0.56883967,-0.20506974,0.76933783
1967-11-01,-0.05420647,-0.10188179,0.6236992,-0.9074661,0.3663822,0.54043084,-0.5564316,0.10677986
1967-12-01,-0.0829422,0.0022857666,0.2478466,-0.81701356,0.5348793,0.45585555,-0.83856505,-1.3616886
1968-01-01,-0.083875656,0.088616565,0.30450553,-0.48903197,0.6006233,0.5688961,-0.9175278,-1.01599
1968-02-01,-0.056160353,-0.07694664,0.20458412,-0.5327927,0.52549934,0.71002614,-0.7519638,-0.72570765
1968-03-01,0.009846496,-0.0018234253,0.3508194,-1.0232842,0.23922805,0.3865574,-0.44636536,-0.59989357
1968-04-01,0.047043227,-0.07840576,0.54008675,-0.7413883,0.35410157,0.54409826,-0.45001143,-0.3708771
1968-05-01,0.12362556,-0.3402439,0.55832064,-0.6553246,0.0036468506,0.4861141,-0.2983063,0.030268097
1968-06-01,0.16592789,-0.4587639,0.6797581,-0.5546738,0.08533402,0.5415455,-0.16702195,0.30012894
1968-07-01,0.195467,-0.5696255,0.5787426,-0.6287033,-0.13638917,0.5831188,-0.18087998,0.5915066
1968-08-01,0.09299278,-0.4182846,0.6312561,-0.76144564,-0.23886338,0.72570723,-0.057618715,0.89783514
1968-09-01,0.03610306,-0.30888176,0.64256096,-0.8405811,0.22646408,0.6538658,-0.22537002,1.1093476
1968-10-01,0.0025527955,-0.21734771,0.7213314,-0.7377418,0.048137665,0.8292755,-0.32383347,0.5513916
1968-11-01,-0.047043227,-0.049596023,0.4627754,-0.79207915,0.5678024,1.1655079,-0.4186493,-0.25454482
1968-12-01,-0.061265945,-0.091898724,0.4784561,-0.46715164,0.693251,0.6319855,-0.7176849,-0.6411026
1969-01-01,-0.086912535,0.06700897,0.22358437,-0.23519477,0.46209678,0.72482526,-0.63094634,-0.35229492
1969-02-01,-0.0617012,0.026206588,0.25078622,-0.65051806,0.4043762,0.7311279,-0.60639876,-0.93845785
1969-03-01,0.018245315,0.00033187866,0.3857994,-0.63326836,0.48498613,0.9281742,-0.5055534,-0.599432
1969-04-01,0.040470887,-0.21330109,0.59545135,-0.7102291,0.14231148,0.9905392,-0.46839905,-0.20998383
1969-05-01,0.077956006,-0.32642022,0.5951195,-0.8571846,-0.0016586303,0.5317596,-0.3045265,0.50090903
1969-06-01,0.11212387,-0.57521594,0.6909889,-0.61933553,-0.08624916,0.5695766,-0.21495971,0.79216576
1969-07-01,0.1797966,-0.6090523,0.5944561,-0.9613468,-0.260738,0.489962,-0.04710541,1.1165955
1969-08-01,0.14264297,-0.54303855,0.62597007,-1.0456054,-0.19240189,0.65250856,-0.08425827,0.94077986
1969-09-01,0.063028336,-0.52479327,0.5712353,-0.7878536,-0.14430161,0.6073936,-0.0006629944,1.0130966
1969-10-01,-0.0,-0.37783775,0.6541668,-0.6760613,-0.08525391,0.8900253,-0.23818055,0.71719515
1969-11-01,-0.063360214,-0.22325286,0.66179657,-0.80941546,0.24050292,0.9994957,-0.45380402,0.28528556
1969-12-01,-0.06933136,-0.028528595,0.37087172,-0.5085384,0.63160974,1.0067936,-0.68601304,-0.88073695
1970-01-01,-0.070552446,-0.0036605834,0.44893914,-0.6426247,0.58338773,0.54345286,-0.58238983,-0.722163
1970-02-01,-0.050584793,0.018969346,0.23428687,-0.778072,0.5467804,0.68489,-0.71351016,-0.7970413
1970-03-01,-0.012979126,-0.039935302,0.39469376,-0.88323516,0.5557659,0.5075108,-0.50251925,-0.5314716
1970-04-01,0.04892044,-0.19102363,0.4386223,-0.86692774,0.35742074,0.6509449,-0.43596038,-0.46424752
