,mgu250GLB_cluster1,mgu250GLB_cluster2,mgu250GLB_cluster3,mgu250GLB_cluster4,mgu250GLB_cluster5,mgu250GLB_cluster6,mgu250GLB_cluster7,mgu250GLB_cluster8
1968-02-01,0.47188188579090645,-1.09012049131713,-1.7404998924686454,3.7956164532273284,-3.263611211551456,-1.5212094448260125,1.4296568285387294,-0.16489857304984928
1968-03-01,-0.06634385018113538,-1.2077203503361456,-0.17114691515721236,2.5526719915898983,-1.2401251254353935,-1.8123071714742294,1.3630981489908522,-0.09733942794615934
1968-04-01,-0.5084139183418509,-1.3637838645376645,0.38318667076289775,1.64399159886445,-0.9590586354061374,-0.6426898028627531,1.124984950113755,-0.036818384741143274
1968-05-01,-0.8140680693438279,-2.0234750271684487,1.1530210595649442,1.9237001629852541,-1.002978668438168,-0.4080234527193158,0.9750804165378213,-0.0007287650620492993
1968-06-01,-1.100376200784707,-2.7961326023888966,2.2752273311492983,1.7129465415471326,0.5499099652598223,0.06731689371020588,0.660150322633294,0.37716226532557323
1968-07-01,-1.2104791409613198,-2.5701762507201504,2.004641116555057,0.7188757645553656,2.0407331271434392,0.3345038865180994,0.2982072424716674,0.2226851708171913
1968-08-01,-1.3122850840012867,-2.8298506450821272,2.7370493295096128,0.6294507704012478,2.5887096960713545,-0.22619315176363416,0.263917545761125,0.40470447132703885
1968-09-01,-1.1636708658124866,-2.5546101455755754,2.115753667949359,1.0273957027579255,1.5713691711425781,-0.6646805510714354,0.5806453454379852,0.24882865480714714
1968-10-01,-0.6056155147139268,-1.9671546929307295,1.1907407596929749,2.0494509900033955,-0.6636565536495269,-0.810691916587337,0.7902008176852877,0.14274075075476442
1968-11-01,-0.14851040619944766,-1.6204884863824862,0.6508386155256807,2.844415135139404,-1.281843598433367,-0.8921618439220139,0.8705963358247223,-0.24181113489795772
1968-12-01,0.17512611186762628,-1.5981670304791218,0.6087515304591864,3.021135709356426,-2.183613392311757,-1.9204979108658848,1.3091364660515235,-0.41206485201583115
1969-01-01,0.3565429851089943,-1.29196155533799,-0.22985910428866646,3.003434993507406,-1.95663125496211,-2.070069530152327,1.2235220790339203,-0.20698250000841512
1969-02-01,0.16605001688428317,-0.9354136135212329,-0.17162301321464304,2.8372063469693987,-0.6346501116677532,-1.7885490265113628,1.42035477866347,-0.5621566334236556
1969-03-01,0.07096917252720014,-1.5138716819635354,-0.14987936152069806,1.9410444559112714,0.1271742975383293,-1.1948503504525747,1.5024224009651403,-0.2784401197513149
1969-04-01,-0.7478649372249808,-1.7625146021498155,0.9815668818284707,1.811021935907657,-0.8415422453655033,-1.0328282188895523,1.4234201302035496,-0.09655752015757377
1969-05-01,-0.9724434945167403,-2.4495742518645325,1.7106644888676559,1.7188256320285027,-0.0586970467267074,-0.32266785625047634,1.0316091714999995,0.12025864062241845
1969-06-01,-1.1072616892502545,-2.935322462145824,2.2063513554489687,1.6129051096677138,0.800261840106934,-0.250057422167418,0.6555964543412511,0.27446732174001803
1969-07-01,-1.3779124485046317,-2.8283528549961314,2.480164824772491,0.47323057111704125,2.5971536561260073,-0.5706025965955873,0.3089885666178396,0.5400479187025355
1969-08-01,-1.3130627241210764,-2.523395792306836,1.8323294262387857,0.6117029853586881,2.1705016376465323,-0.3743742031372146,0.3108601730603438,0.6520674733928665
1969-09-01,-1.2585910587245546,-2.3099702502053883,2.8011021329395804,1.0283517789326588,1.864576151990515,-0.7680855691432953,0.3979130021224801,0.16607321310395753
1969-10-01,-0.8327035126122333,-2.1267786017591153,1.4813438725115646,2.3023024402217405,-0.41933766030889796,-0.9908893891912423,0.8529824419663502,0.29626793795502276
1969-11-01,-0.20107682390794787,-1.700730813663893,0.8228855271106843,2.8192144841196725,-0.9852871354705999,-1.4012421697180792,0.9128209731828134,-0.2086284160997077
1969-12-01,0.19955786750540394,-1.5079299819112035,0.6457943366026319,3.446428859330252,-1.8072354511951836,-1.7959391636564241,0.9351067388286957,-0.17803809378095029
1970-01-01,0.4139778143731599,-1.0088895127256081,-0.6417840369728837,3.332090827653993,-2.4185693639469896,-1.639797328817134,1.3594261227318873,-0.27102517122091546
1970-02-01,0.3248680826858485,-1.0626565527032923,-0.4653393698018242,3.560066415935835,-2.522084844393993,-1.396424032204988,1.3844998983236458,-0.5613463032981117
1970-03-01,-0.07280427967851287,-1.5691393056664307,0.3856502584557035,3.4556125373531867,-2.0030390559219,-1.1074067889065142,1.4660267116806398,-0.43023264740059836
1970-04-01,-0.5284212181342505,-1.7356020432931405,0.45894255389028515,2.081134698461651,-1.1196375362516389,-0.84952518886683,1.4045992507957494,-0.353100825493777
1970-05-01,-0.8419612904706866,-2.4597506043772217,1.8855738741502577,1.7905254248338889,-0.021984931228198404,-0.42248480762077484,0.8109283758900486,0.1684631898539538
1970-06-01,-1.0146819063575945,-2.7128337972799095,2.3164646711939176,1.273027801449408,1.7403752022371517,-0.38077208577402377,0.5344151232678156,0.24609758176273427
1970-07-01,-1.1795508752798953,-2.8443991822540444,1.9929375984012951,0.6144689180137655,2.192850281873087,-0.417042878881985,0.38436204866649437,0.16277468736956235
1970-08-01,-1.0794606013064239,-2.7413875968367964,1.8363674058080481,0.20522244495522943,2.9384868351493294,-0.35957458200833653,0.3130818582856311,0.4591691401095194
1970-09-01,-1.1530948337698472,-2.3125168928183366,1.8381003314243958,0.7923420388100925,2.608492289941142,-0.3809075222800899,0.4097561128079318,0.4787767848543401
1970-10-01,-0.6157775085627557,-1.8607017014182223,0.7253491675167449,1.7919264392390084,0.231077715637177,-1.128142625586876,0.6375995003439199,-0.037437229917640855
1970-11-01,-0.19589648831597484,-1.5987665144434262,0.662453405892671,2.877224873339712,-1.9762629599083126,-1.4147758286520344,0.7936822196755271,-0.027195707078458104
1970-12-01,0.2558868123534876,-1.1289464838710832,0.33707203768463784,3.5184344191435533,-2.2178240179076907,-1.777853061821287,1.0664481920405076,-0.4374783457398108
1971-01-01,0.6471688482175532,-1.0543281281435932,-0.49593054663652036,3.4206444362424455,-3.318215918353223,-1.8271257397749565,1.296026947406622,-0.5309782186068192
1971-02-01,0.20264498846968604,-0.9213291253152137,-0.16170749897514577,4.087357893786983,-3.4162216299162136,-1.712032471666273,1.3703751234480968,-0.38413046105048954
1971-03-01,0.32749462494692483,-1.2051479841666246,0.1626370033856902,2.8988860045481886,-1.6781035136050126,-1.5128183986572241,1.25616632688504,-0.12495682160621437
1971-04-01,-0.3997933236348996,-1.7443540445290755,1.119401282084776,1.9585809617672327,-0.216628951350535,-1.2404443319911593,1.2188456916751769,0.11930733411584844
1971-05-01,-0.8802048607114512,-2.173740617812626,1.702810503018182,1.8732795175516381,0.06311495942393626,-0.9722228525884894,1.0635530916400826,-0.2430874179177235
1971-06-01,-1.0023774279699902,-2.510988733335357,1.9976883046408451,1.0314017976069387,2.331101284252377,-0.49467839744706815,0.4082823288626969,0.20095799070397502
1971-07-01,-1.3301114331901143,-2.7715411346004966,2.4440215848910527,0.3219878396415968,2.572983221744928,-0.32877427161924094,0.23715939874259323,0.32759135407048506
1971-08-01,-1.251255364891061,-2.8239487970947588,2.257171546472415,0.49312956570936345,2.6095406746301126,-0.1766945081238715,0.2992638494246281,0.36103704173338136
1971-09-01,-1.0718820168463643,-2.2350769614836947,1.6338548426434936,1.0372071253321562,1.8236686394909236,-0.5581054565132848,0.40018725065657723,0.2576245741971354
1971-10-01,-0.8005562604764984,-1.8268020064742476,1.452580933123509,1.8981476357041023,0.02849957663712539,-0.6714911403640217,0.5386695639642242,-0.0699186099065913
1971-11-01,-0.0902537660016981,-1.834125577667613,1.5109773637897677,2.6235260410771537,-1.0504282600297703,-1.1762353474434637,0.7628335438382167,-0.2905334750606958
1971-12-01,0.14054755868226665,-1.4638724255603879,0.8597144376494482,3.291357431128983,-2.1403857103482946,-1.8072684573021947,1.1564036616339133,-0.46471503292686833
1972-01-01,0.41708028200958586,-1.0836572453668718,0.4458053915231212,2.832524345891495,-2.290824313802043,-2.430865622514131,1.4120387701460948,-0.6903862812889112
1972-02-01,0.19121233463083462,-1.0966824318366075,0.22499415952005364,3.306473940209237,-2.6219516757905015,-1.8198083864142562,1.5733605823837793,-0.4854918550939364
1972-03-01,0.18248414055472442,-1.1930947265927754,-0.7978954104218147,2.6740688840655302,-1.9269130361361766,-1.467031891772289,1.2526832100075598,-0.13576314849228355
1972-04-01,-0.3934323089993734,-1.9123117339253637,0.6876922174811617,1.547267241780006,-1.257029249090848,-1.361458630159201,1.485007213285336,-0.16023439204363404
1972-05-01,-0.9727953709109751,-2.1442960179041304,1.4727739128730952,1.8790551273006635,-0.7252393510397963,-0.8331793526939998,1.0646316854175752,-0.23772711733925925
1972-06-01,-1.1677537635903266,-2.6860577299060857,1.9893598581936311,1.3478379686566375,0.7514138860026682,-0.4968687460221202,0.4837429338994507,0.232400091072894
1972-07-01,-1.166025697207981,-3.1311048191480957,2.2044437018030485,0.37363278817616385,2.711741285999929,-0.2681229411568863,0.4419122176701561,0.19898288392469018
1972-08-01,-1.2841551510474838,-3.1293836640722956,2.4862455660854574,0.5333815703816169,2.2187296799787384,-0.2796456711181742,0.2755911420815839,0.6792966994650872
1972-09-01,-0.9101573798376451,-2.455261775425502,1.7794759797134887,1.130995355205073,1.3202715811766976,-0.5510920794397001,0.5265761005620544,0.12121512327142117
1972-10-01,-0.7318222604292692,-2.0563835399701693,1.442295325590349,2.244686823328229,-0.09486422412038788,-0.966470121153143,0.7137131125021439,0.08417480172718705
1972-11-01,-0.5836409277695751,-1.718970675947805,1.0227974607492052,2.9260220874673273,-1.9187716987189345,-1.1131343018534958,1.4012497205000656,0.07638764833423349
1972-12-01,-0.004678015451678665,-1.3773401683390245,-0.15616383252621713,3.3701713515741805,-2.8694234964415783,-1.760345401353394,1.468855866159384,-0.3920732432339522
1973-01-01,0.27835330179337087,-1.0301758214910195,-0.5580924975592444,3.798493799173607,-2.986717317986676,-2.0752972917051506,1.457764716962209,-0.6150225694542679
1973-02-01,0.11344451888410233,-1.1685198787238442,-0.3735782932053242,3.222595842058125,-2.3901550319251115,-1.7293976730858254,1.747592780380868,-0.3399452984639489
1973-03-01,-0.19563792725789236,-1.5536525472341602,0.6815361252217405,3.4370762961251398,-2.211321291961069,-1.611525412426879,1.6359731554985046,-0.3423890266519586
1973-04-01,-0.5994616885549531,-2.037264871849585,1.0219545252541742,2.201559569315126,-0.28482429155214567,-0.8123918677007915,1.4256621863191516,-0.14729042247818797
1973-05-01,-0.8505816164690929,-2.3730143878405268,1.3418861035344951,1.9701525528797241,-0.4592850862994907,-0.6091661163796949,0.9531012449700098,0.027318033545366594
1973-06-01,-1.0451826225528695,-2.4724523436665744,2.254009018066341,1.4809893951261783,0.8378305890428738,-0.4726342696523824,0.4757972165512351,0.1793121492878024
1973-07-01,-1.1857464144955747,-2.646412546672518,2.030510612642333,0.43345227074430315,2.5274804257971093,-0.21501379642660254,0.21912777223266086,0.3960161970253162
1973-08-01,-1.0826366113556152,-2.660347860326212,1.7733933829041177,0.07889534615361787,2.7818018057214933,-0.4511854247442934,0.3635609522461891,0.3937420423279078
1973-09-01,-0.9998956387236019,-2.180244914228113,1.700571655972934,0.9624585870783927,2.015550258591419,-0.5972751693812427,0.5184164817015139,0.36976425728945006
1973-10-01,-0.5394216342282269,-1.8654506147643666,1.098121945728371,1.712816391351088,0.34742949633147774,-0.8952137650243494,0.7718785128627832,0.16398929744231056
1973-11-01,0.001165947049618311,-1.4952435379936582,0.20500666805421872,3.125980568703294,-2.033772196356706,-1.5249700242320434,0.7481726707527951,-0.10365553219398067
1973-12-01,0.38024889498507286,-1.3848571760524098,0.6483869225994101,3.7992562245165886,-2.9167855818440596,-2.064758776039477,0.9096416573111827,-0.20629206509508938
1974-01-01,0.6515738221911231,-0.679271624832557,-1.1394861092699615,4.276964285302998,-4.290724176121509,-1.982575605641927,1.1366472794459417,-0.6429983231126496
1974-02-01,0.41986913882204446,-0.7708629497985571,-0.30389196837126314,3.6766179488354296,-2.779652236953495,-1.5977483612812118,1.409456950540726,-0.29732899855257305
1974-03-01,0.21984185450025406,-1.2104084567418174,0.11114239819776782,2.7451011369813165,-2.1932417952169585,-1.3774405646797836,1.3626840252142685,-0.09105321029464505
1974-04-01,-0.31808203377228916,-1.766953697490524,1.4053479949040197,2.1307380372944547,-0.2756426712190072,-1.1868229320901909,1.1258285421018417,-0.10730446948356218
1974-05-01,-0.8922919647995395,-2.1315781317480447,1.8893069931184812,1.599574056918409,-0.12760345978061044,-0.34489034866260376,0.98678357899189,0.15492800115619648
1974-06-01,-1.0908635611409065,-2.7035742209701943,2.5768968596387265,1.4309081427170582,0.9432473285930363,-0.34560047534127897,0.5862092348532034,0.40154548740172447
1974-07-01,-1.0942690252849967,-2.711054677475487,2.2717750402910113,0.6590736301922091,1.9046118409614863,-0.4007468801855251,0.3157226413560028,0.48791159394467704
1974-08-01,-1.2942865541886577,-2.659676440809139,2.165741630708739,0.5590127243828581,2.5203635842781367,0.01986776509427077,0.36988749544924265,0.19291855375687075
1974-09-01,-1.0816860158196062,-2.0962838142637223,2.0199612259610626,1.095101325659739,1.446150583545054,-0.8647947306960624,0.5307315893542881,0.4296514282247248
1974-10-01,-0.5622961051855555,-2.0122229947825168,1.8108399819209375,1.8191104629290393,1.164912755095114,-0.8273135524532998,0.5540198924091573,-0.08735298861421473
1974-11-01,-0.09539709739735353,-1.431580260560258,1.2920812947917848,2.7060486235708563,-1.0909197133357131,-1.5421939705381331,0.6191035607256569,-0.10550250335187103
1974-12-01,0.4200618153389123,-1.4292938000731157,0.5036632659465773,3.719267369601926,-3.354924025498037,-1.8138485633774308,1.2413974134967878,-0.5631506557942663
1975-01-01,0.5378265668687962,-1.134448336861121,0.5519540865284038,3.7372965697008325,-4.006179768269456,-2.110128667180901,1.2133286656955113,-0.5267585361984517
1975-02-01,0.5168527356235304,-0.939429105904998,-0.058705937951358395,3.6333521742705064,-3.0641486325601894,-1.8334523336776833,1.4910435733886864,-0.5412724331155381
1975-03-01,-0.04581994968577965,-1.2636413229415866,0.08669088580715122,3.266087664426819,-2.342364356273741,-1.1990674284120268,1.5403420449449465,-0.17853624978674945
1975-04-01,-0.4677841403737172,-1.5633786271278611,0.38995440386092733,1.9733138482846984,-0.7474821383558858,-0.8320544433120071,1.3799513403612833,-0.20686772659152822
1975-05-01,-0.907032994368669,-2.057037214753489,1.3777807577332453,2.094414324130652,-0.5760003746611866,-1.029014177867119,1.0011617416659226,-0.051313469660466
1975-06-01,-0.9598132346076053,-2.7091894830976213,2.1692661080024895,1.321672320847884,1.2282589875806973,-0.42143679711202914,0.40331283724719047,0.19610380798166469
1975-07-01,-1.009709478919835,-2.7992534259008983,1.8338260365955863,0.519283139962713,2.4910664464545063,-0.4139064805002402,0.20197221221259007,0.14919675024738654
1975-08-01,-1.0099912382993623,-2.482204588632735,1.7081986485259617,0.3396922953406756,2.536322751383143,-0.4123711822838183,0.35276717972010374,0.3816692766692767
1975-09-01,-0.9776482900164962,-2.2698063488780296,1.8129770181326468,0.6505341864017785,2.671683914079441,-0.5250003608252038,0.5092295029988656,0.16587600111961365
1975-10-01,-0.6291568644574186,-1.712695946769109,1.8867274210142935,1.7697114186145546,0.8527823555187916,-0.49792735633865887,0.6208297975647907,0.04689876866409588
1975-11-01,-0.06930058102039546,-1.6541935674307418,1.0977836051729442,2.6777704449676762,-1.6034253000274417,-1.7490376305106459,0.8084531801824386,-0.19364793483254075
1975-12-01,0.3838472739456725,-0.8581760226103364,-0.26527138184636895,3.440117000569552,-2.569180375009071,-2.0799419540443167,0.7872794862263478,-0.5624566332540046
1976-01-01,0.6500574710227744,-0.5768178559747743,-0.6080243855651253,3.689799668653956,-3.4598540133378637,-1.9308081920573252,1.0806176238335095,-0.815525534143791
1976-02-01,0.3901844676435334,-0.8976564284354921,-0.09733355566382662,3.180542339211847,-2.9176234260318785,-1.8951530093388842,1.2682913014521966,-0.24655331571102812
1976-03-01,0.1848945714864655,-1.0458432440194294,0.35987423141119573,2.9273409727770043,-2.3222784357746753,-1.702282859000149,1.2943917885422707,-0.39790520123696876
1976-04-01,-0.3499580736239117,-1.7319540918609242,1.1245206983358875,2.2551615604493174,-0.7685838839200538,-0.9063154162950073,1.239482660849507,-0.14247003042529358
1976-05-01,-0.8508609665160577,-2.137992684803312,1.6394200228424722,1.8583664032969514,-0.355307772813143,-0.8387317325895196,0.9529360104352236,-0.11001352441035077
1976-06-01,-1.175773062211214,-2.4134545099167597,2.3821175988040753,1.2706022538907444,1.4988914249450203,-0.9291415466674117,0.568513385951519,0.24755432588888623
1976-07-01,-1.2486451979781774,-2.670673003692896,2.3733799899819052,0.6768908944091385,2.703100771415891,-0.365038606336661,0.38317155558615923,0.16944723677819062
1976-08-01,-1.1996332432824095,-2.841915571290139,2.4147282277088937,0.30541318767475634,2.9668216160901886,0.010174827415816831,0.35664615324304366,0.490165704856495
1976-09-01,-1.2347541893901413,-2.4856701940035273,2.8278678210813606,1.0395987978521384,1.8988907806516633,-0.28196987217995306,0.47325631961799586,0.3132397533995327
1976-10-01,-0.9409075248200647,-1.9318209123359156,1.8635155041334723,2.181059459470353,-0.2655890278928862,-0.6874916519945031,0.823546699617649,0.2428211015589286
1976-11-01,-0.24904964264469517,-1.9749724465492962,1.6354521581613177,2.797310178813266,-0.7055304475187316,-1.1477316254811571,1.0750760324299335,-0.27599164133934556
1976-12-01,0.1592800344001744,-1.3905753218938435,0.0749482020640424,3.054635544028886,-1.8949939979342965,-1.8341538823203536,1.3686786835583356,-0.6367693067729415
1977-01-01,0.47941143744483916,-1.1340532773806724,-0.9356586520732846,3.817508419890288,-2.682407493666401,-1.859507408757873,1.486924304985083,-0.5554833949799709
1977-02-01,0.5913720962123153,-1.2095148443544983,-0.2351655777710587,3.8043830593962555,-2.3521175534706416,-1.9824878121448668,1.3453173737686412,-0.4299551296433324
1977-03-01,0.2925551875559199,-1.1449023529335305,0.15296545475403636,2.3178455964574276,-1.1305313410721425,-1.2258597211727242,1.4394277420181494,-0.6282650757877869
1977-04-01,-0.5759003326857511,-1.6365878796451307,1.1871634611188728,1.8307561501659795,-0.47293181171802084,-1.0984384608979256,1.2380121920544367,-0.36174190544300644
1977-05-01,-0.9555024187268526,-2.1624998861309503,1.6872953758565092,2.165500430083982,-0.8002674251090823,-0.3299365140843076,0.9629553363013725,-0.03122651858547353
1977-06-01,-1.0370991656826458,-2.6318260601588657,2.328416025206478,1.5289804363507788,1.2420730562660638,-0.6645661686232548,0.6129997674948894,-0.023380336579136494
1977-07-01,-1.0438473867581672,-2.7762810178955184,2.3079476631018143,0.423957280453164,2.7336670188453254,-0.7734146536580774,0.32056797510729385,0.20176883316167885
1977-08-01,-0.9864022549636824,-2.8963170144082797,2.1666845024775845,0.7048639245431699,2.60802075618834,-0.4244769818538072,0.32293947252373284,0.28370512232835615
1977-09-01,-1.0597036019426387,-2.739210629168852,2.5433257952936166,0.7537257880213447,1.7452576967674915,-0.40757420090403385,0.44502801834963834,0.3631815448365052
1977-10-01,-0.7434031183798474,-2.0806278921729464,1.719871728913362,1.8908347080981314,-0.39340509908405813,-0.774761743300798,0.8470635884665311,-0.018583275832638028
1977-11-01,-0.2626484691111229,-1.649807727315859,0.818528003021598,2.6640771534243686,-0.9344840143609234,-1.0693993123359238,0.7669849894367732,0.05288944534172129
1977-12-01,0.16579255801514048,-1.008505591009029,-0.32153515927573,2.967802405036042,-2.3753774447703924,-1.4947898143174632,1.133249537087977,-0.12177066891849193
1978-01-01,0.43522453141593065,-0.8809562345450938,-0.3392595225877599,3.9509613237612333,-3.339111711096576,-1.9527395829459688,1.392673350010927,-0.5057857188714577
1978-02-01,0.5803911408309654,-0.9955588209145494,-0.6718192749948644,2.9543505203370457,-1.7790636561048312,-1.44344430589518,1.486260565714194,-0.32414179343184346
1978-03-01,0.18337312427390806,-1.1163377572619726,-0.06344598461824184,2.9808413307621793,-2.7322398865316795,-1.6018026119825857,1.429733232809947,-0.3318574308276483
1978-04-01,-0.4873916455794088,-1.6159779390540283,0.5579568398024227,2.2320164503112956,-0.5963276455721517,-0.804204899595668,1.3781113979908135,-0.12213371330177876
1978-05-01,-0.8729389755048937,-2.0325980699461814,1.5729628392119905,1.6444133619735184,0.10133802333450692,-0.7057902144132465,0.8721365011297166,0.04586712780449262
1978-06-01,-1.2090884361462828,-2.6858711579068837,2.483814281187078,1.0450304116842881,2.023420723404471,-0.3797767825720721,0.4685156235399727,0.515727693535828
1978-07-01,-1.1735708160727298,-2.8619589208505354,1.9602216637210803,0.17135038782765266,2.529381954763818,0.4382076259973823,0.2369302313756914,0.3307128425658822
1978-08-01,-1.054397500635145,-2.8023603942238675,2.292082482563661,0.2710527647537684,2.9603187493451935,-0.5027498112411688,0.3160097569119758,0.278656825346628
1978-09-01,-1.0600757571691255,-2.562758300249749,2.4477152936239994,1.0667439740944422,2.0690634964019297,-0.3530605961352784,0.43516140072964704,0.2749423134909191
1978-10-01,-0.6960899657235314,-1.8464441337282695,1.844284008306735,1.9995351685989258,0.14812574377210122,-0.9192461049221209,0.6056674303880965,-0.10569825484764529
1978-11-01,-0.17835566436313305,-1.3282961578385961,1.094795887404159,3.077307640702898,-2.5605845639086144,-1.4456047645665162,0.8241989291631259,-0.16566303661595885
1978-12-01,0.13511633923109473,-1.298736285490544,0.6710695384789123,2.7349141730131166,-1.1475882896288174,-1.0467371699825818,1.1539982058680973,-0.30438078897777743
1979-01-01,0.40902510118652713,-0.8071591115081962,-1.233050945216913,2.363029451704411,-1.3249301769602018,-1.3855881051511953,1.4783634947469602,-0.3789072626469068
