,vws_u500-200_cluster1,vws_u500-200_cluster2,vws_u500-200_cluster3,vws_u500-200_cluster4,vws_u500-200_cluster5,vws_u500-200_cluster6,vws_u500-200_cluster7,vws_u500-200_cluster8
1965-01-01,12.427555084228516,-2.0823936462402344,23.488033294677734,22.629329681396484,5.966922760009766,-0.07169532775878906,8.22854995727539,15.901471138000488
1965-02-01,11.914289474487305,0.2981834411621094,24.063213348388672,14.69244384765625,1.4127044677734375,-1.847757339477539,13.38076400756836,7.490427017211914
1965-03-01,12.46992015838623,-5.8919677734375,28.285032272338867,21.426820755004883,1.875457763671875,3.053525924682617,9.17850112915039,10.077937126159668
1965-04-01,19.018543243408203,9.168724060058594,28.891178131103516,15.78415298461914,6.071203231811523,-0.40572547912597656,18.697547912597656,9.326778411865234
1965-05-01,23.649341583251953,5.057706832885742,20.53553009033203,15.950352668762207,-7.154766082763672,7.179206848144531,11.832818984985352,9.261600494384766
1965-06-01,23.189849853515625,-1.9748516082763672,11.730167388916016,7.003229141235352,-22.637474060058594,8.109602928161621,11.283706665039062,1.3035335540771484
1965-07-01,23.209400177001953,-5.62474250793457,3.1301097869873047,-0.045623779296875,-21.426822662353516,3.2995681762695312,14.330714225769043,-4.438529968261719
1965-08-01,25.265724182128906,1.8624229431152344,0.8016738891601562,0.8000411987304688,-12.880535125732422,4.78233528137207,14.112372398376465,-4.029548645019531
1965-09-01,25.622570037841797,0.8929214477539062,12.846315383911133,5.259756088256836,-18.51668357849121,7.619149208068848,12.722480773925781,0.07332229614257812
1965-10-01,31.191909790039062,4.358686447143555,18.891448974609375,11.651954650878906,-4.935503005981445,5.905002593994141,10.93826961517334,5.6035614013671875
1965-11-01,22.396324157714844,3.358226776123047,23.84650421142578,17.525997161865234,1.901529312133789,5.771392822265625,12.618197441101074,11.671506881713867
1965-12-01,19.344425201416016,1.5789031982421875,26.24500274658203,14.3812255859375,1.2758331298828125,7.280231475830078,13.118428230285645,15.718976020812988
1966-01-01,20.335485458374023,-1.4097480773925781,24.029712677001953,25.181800842285156,5.622577667236328,1.3769245147705078,12.126455307006836,23.179597854614258
1966-02-01,22.926860809326172,-2.123647689819336,27.878210067749023,20.47334098815918,3.3971805572509766,6.541622161865234,10.207950592041016,13.757756233215332
1966-03-01,19.511629104614258,-1.8791160583496094,30.118377685546875,18.420263290405273,2.468290328979492,3.533395767211914,11.174588203430176,10.546028137207031
1966-04-01,16.22768783569336,5.018636703491211,21.536808013916016,18.146190643310547,6.141181945800781,1.688741683959961,13.716729164123535,8.837589263916016
1966-05-01,17.790061950683594,2.7062549591064453,19.890735626220703,15.784577369689941,-12.759939193725586,7.5870361328125,11.21397590637207,6.379150390625
1966-06-01,26.03683853149414,-5.8227996826171875,10.660908699035645,10.001167297363281,-20.102439880371094,6.339761734008789,15.285667419433594,3.6827392578125
1966-07-01,27.277549743652344,-0.10175132751464844,1.1159820556640625,2.030101776123047,-19.751235961914062,6.873134613037109,14.996824264526367,-2.876934051513672
1966-08-01,27.79286766052246,-1.7084369659423828,0.18544960021972656,0.891143798828125,-16.16696548461914,5.465028762817383,14.003929138183594,-6.119846343994141
1966-09-01,21.39238739013672,0.5399379730224609,10.733118057250977,4.7987213134765625,-12.433347702026367,5.412511825561523,14.438834190368652,-2.3780250549316406
1966-10-01,21.572912216186523,1.7133598327636719,20.072900772094727,10.787277221679688,-4.746204376220703,7.578828811645508,15.684466361999512,3.8173141479492188
1966-11-01,20.266555786132812,1.7954177856445312,22.908809661865234,12.563000679016113,-3.390615463256836,10.275238037109375,15.310284614562988,13.575590133666992
1966-12-01,16.04059600830078,-3.19696044921875,32.83776092529297,16.86937713623047,-1.2439899444580078,5.60124397277832,14.632492065429688,11.410913467407227
1967-01-01,14.611215591430664,-6.643537521362305,34.75898742675781,19.907760620117188,-2.7511329650878906,5.224704742431641,12.895225524902344,9.691829681396484
1967-02-01,9.796321868896484,-3.3323822021484375,30.84372329711914,18.46933364868164,4.561820983886719,2.0817184448242188,14.743465423583984,13.657706260681152
1967-03-01,17.685626983642578,-1.6441497802734375,30.31635284423828,18.513418197631836,5.276952743530273,4.93408203125,8.785669326782227,9.660807609558105
1967-04-01,15.288795471191406,1.8335456848144531,26.771717071533203,14.679790496826172,4.769176483154297,0.7673778533935547,15.894533157348633,7.214992523193359
1967-05-01,20.350229263305664,1.5478191375732422,18.94771957397461,11.830692291259766,-7.879508972167969,7.097436904907227,12.4788818359375,7.806035995483398
1967-06-01,29.6436710357666,2.8001155853271484,12.679707527160645,9.895919799804688,-14.68958854675293,8.333404541015625,12.839712142944336,-0.17143630981445312
1967-07-01,23.75118637084961,-1.5576152801513672,-3.425447463989258,-0.5404319763183594,-15.886371612548828,13.466678619384766,8.960370063781738,-6.6957855224609375
1967-08-01,20.418804168701172,-8.818321228027344,-0.37878990173339844,-3.0499229431152344,-23.240142822265625,6.539045333862305,12.482149124145508,-11.045352935791016
1967-09-01,20.781265258789062,-0.8130931854248047,8.795465469360352,7.5758209228515625,-16.611297607421875,6.550474166870117,12.488678932189941,-0.8000335693359375
1967-10-01,13.966291427612305,1.3812808990478516,25.542280197143555,8.411775588989258,-4.746316909790039,8.423205375671387,13.354019165039062,3.4172840118408203
1967-11-01,18.319124221801758,4.983062744140625,28.108915328979492,14.123031616210938,4.547126770019531,5.533288955688477,11.05351734161377,10.629011154174805
1967-12-01,14.483863830566406,0.41144561767578125,24.5136661529541,18.147687911987305,7.064781188964844,6.024738311767578,10.9277982711792,15.298591613769531
1968-01-01,14.222407341003418,-2.977590560913086,32.571136474609375,14.6563720703125,2.3466968536376953,3.896575927734375,11.461801528930664,15.402137756347656
1968-02-01,9.866340637207031,-7.536052703857422,33.6669921875,23.23904800415039,-0.05652427673339844,-0.7111186981201172,14.95905590057373,18.44719123840332
1968-03-01,12.907747268676758,-3.6868858337402344,24.45159912109375,11.36880874633789,4.563934326171875,-1.4915294647216797,9.151573181152344,6.407377243041992
1968-04-01,16.40135383605957,3.3823795318603516,33.419010162353516,18.981443405151367,7.415708541870117,5.5686187744140625,8.31828498840332,10.81085205078125
1968-05-01,18.733463287353516,1.830678939819336,23.291927337646484,17.36045265197754,-3.4644317626953125,9.220861434936523,9.344850540161133,9.446962356567383
1968-06-01,26.78006362915039,-2.68402099609375,11.456331253051758,7.257076263427734,-14.585262298583984,6.71552848815918,12.151041030883789,-0.054698944091796875
1968-07-01,20.830358505249023,-4.591281890869141,-1.4623565673828125,0.14769363403320312,-16.3995304107666,12.340675354003906,12.362554550170898,-6.071872711181641
1968-08-01,21.523244857788086,-8.243526458740234,6.226861953735352,0.733001708984375,-22.205188751220703,7.7457427978515625,16.70585823059082,-4.616813659667969
1968-09-01,17.16535186767578,-1.6064033508300781,13.296127319335938,9.906455993652344,-15.000993728637695,6.626182556152344,13.97807502746582,2.426929473876953
1968-10-01,24.739694595336914,5.440980911254883,23.8006534576416,14.650903701782227,-3.5464820861816406,6.589715957641602,13.206781387329102,7.308128356933594
1968-11-01,17.298460006713867,6.106515884399414,23.835294723510742,19.003326416015625,3.9184532165527344,10.29483413696289,10.750680923461914,13.328948974609375
1968-12-01,21.856922149658203,-1.8379707336425781,29.67742156982422,19.00514793395996,2.273761749267578,8.64284896850586,16.87725830078125,13.569635391235352
1969-01-01,11.087998390197754,0.2006969451904297,30.052875518798828,18.89687156677246,5.705717086791992,2.7234859466552734,9.492389678955078,15.433632850646973
1969-02-01,7.992980003356934,0.5257892608642578,24.79499053955078,19.95342254638672,5.075433731079102,-1.4562854766845703,12.484574317932129,17.508590698242188
1969-03-01,15.349042892456055,2.8512001037597656,24.703763961791992,21.059736251831055,11.33845329284668,5.355743408203125,14.342249870300293,15.314210891723633
1969-04-01,23.167865753173828,1.1975383758544922,26.47850799560547,12.977188110351562,7.157026290893555,2.031831741333008,10.23380184173584,6.319414138793945
1969-05-01,23.91425323486328,3.0485782623291016,16.486867904663086,17.40077781677246,-3.4483108520507812,7.37762451171875,14.219511032104492,8.218557357788086
1969-06-01,29.143939971923828,-1.1411418914794922,13.985641479492188,10.056325912475586,-17.12876319885254,8.543649673461914,13.831388473510742,4.241138458251953
1969-07-01,17.19013214111328,-2.317117691040039,-0.026538848876953125,0.8940048217773438,-20.56048583984375,7.783990859985352,18.35947036743164,-5.8981170654296875
1969-08-01,19.022926330566406,-1.2589073181152344,2.355266571044922,3.0552139282226562,-14.340591430664062,6.392393112182617,19.928544998168945,-7.186882019042969
1969-09-01,15.42036247253418,0.34002113342285156,10.404641151428223,9.213737487792969,-15.71394157409668,7.770721435546875,17.75738525390625,1.7681083679199219
