,vws_v250-50_cluster1,vws_v250-50_cluster2,vws_v250-50_cluster3,vws_v250-50_cluster4,vws_v250-50_cluster5,vws_v250-50_cluster6,vws_v250-50_cluster7,vws_v250-50_cluster8
1970-01-01,0.6004728078842163,-2.9964699745178223,2.650723934173584,1.0372397899627686,-4.294329643249512,-1.3430421352386475,4.463929176330566,-3.8614914417266846
1970-02-01,-0.2095433473587036,-2.1982409954071045,0.13816767930984497,4.407614231109619,-1.8053470849990845,-1.616758108139038,-0.2835384011268616,2.7162060737609863
1970-03-01,0.24293935298919678,-2.888424873352051,1.835469126701355,2.7142417430877686,-0.8008487224578857,-2.166154623031616,4.346060752868652,-4.308081150054932
1970-04-01,0.5618382096290588,-2.311525583267212,-2.862231731414795,1.0110468864440918,-0.6816709041595459,0.2599647641181946,1.3888797760009766,-3.5098516941070557
1970-05-01,2.0260226726531982,-0.5421935319900513,-3.061952590942383,5.020528316497803,-0.09756863117218018,-0.41843199729919434,1.4098341464996338,1.71760094165802
1970-06-01,2.215266466140747,1.5460373163223267,-3.714811325073242,4.197416305541992,-0.8015034198760986,-1.1407017707824707,-6.848139762878418,-1.8669005632400513
1970-07-01,3.3972222805023193,2.474576473236084,-0.8466862440109253,7.725602626800537,-0.6109498739242554,-1.6377124786376953,-0.47474682331085205,-1.318813681602478
1970-08-01,5.916326522827148,2.0129261016845703,1.1714786291122437,0.6155337691307068,0.7628689408302307,-0.8218029737472534,3.866730213165283,-0.15126407146453857
1970-09-01,4.80640172958374,1.1393922567367554,-0.4413508176803589,-0.44397008419036865,-0.1957920789718628,-1.2559508085250854,-0.5290970802307129,-0.6109499931335449
1970-10-01,2.5826222896575928,0.6783968210220337,1.9801850318908691,0.7379856109619141,-0.1846601963043213,-0.49635589122772217,5.112858772277832,-0.3784877061843872
1970-11-01,1.1092703342437744,-0.0013096332550048828,-2.3743882179260254,3.9223899841308594,1.0824226140975952,-4.980584144592285,-1.9461342096328735,-3.7796387672424316
1970-12-01,-0.06744670867919922,-3.424724578857422,-2.5832772254943848,5.331569671630859,1.0450975894927979,-1.3129202127456665,2.2008605003356934,-4.697046279907227
1971-01-01,0.2605644464492798,-2.803586483001709,4.600185394287109,4.257564544677734,-4.7981276512146,-2.8496532440185547,7.744953155517578,-5.039257526397705
