,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7,abs_vo1000_cluster8
1965-01-01,-1.0091222573866215e-05,6.879630989457415e-05,-3.914243904316198e-05,-8.563182641425939e-05,3.942516521984262e-05,9.452636283919572e-05,1.6288676737243996e-05,-6.532538846454268e-05
1965-02-01,-1.0391532852098592e-05,7.119298168718375e-05,-3.878218791784553e-05,-8.571235503991643e-05,3.874821288326498e-05,9.406935067561558e-05,1.587538798431572e-05,-6.454454171953866e-05
1965-03-01,-1.0592416798310824e-05,7.119690325646478e-05,-3.894636431294816e-05,-8.466929074203212e-05,3.869438735599597e-05,9.620637993332161e-05,1.6016320794159056e-05,-6.497859111747531e-05
1965-04-01,-1.2339513851692538e-05,7.193462692171805e-05,-3.7726329219915365e-05,-8.72521885128802e-05,3.9223962662147426e-05,9.540916130817757e-05,1.6065596642683406e-05,-6.429192784619933e-05
1965-05-01,-1.3095218609914929e-05,7.036677607533148e-05,-3.786332158542572e-05,-8.867235022932875e-05,4.164455834864478e-05,9.543850058193916e-05,1.5468818195299e-05,-6.242762001406729e-05
1965-06-01,-1.3726359884964574e-05,6.98157586386486e-05,-3.724398582737896e-05,-8.841294205896815e-05,4.400598870766959e-05,9.565588766378437e-05,1.263321160207086e-05,-6.341145937200691e-05
1965-07-01,-1.3808567913022137e-05,6.930007485628833e-05,-3.692517807449114e-05,-8.934438885725022e-05,4.6848183485743556e-05,9.499291881106188e-05,1.0517041836895882e-05,-6.215389595689666e-05
1965-08-01,-1.3905460399552637e-05,6.993427940490326e-05,-3.700135784381117e-05,-8.985867737208328e-05,4.709700016096106e-05,9.396765131983588e-05,1.0664063761635733e-05,-6.24387788673674e-05
1965-09-01,-1.35596385381972e-05,6.983132231302237e-05,-3.7428373824619177e-05,-8.844791735905362e-05,4.68822384799092e-05,9.359231823617845e-05,1.073973544407636e-05,-6.223799325821642e-05
1965-10-01,-1.3722841266791001e-05,7.003251915544595e-05,-3.7342742432949574e-05,-8.808136247349935e-05,4.4525313945808286e-05,9.069155494824425e-05,1.3850778199603634e-05,-6.299752783176099e-05
1965-11-01,-1.3032533796812997e-05,6.902984178012722e-05,-3.782133854294816e-05,-8.784538314017411e-05,4.2124312413165926e-05,9.104646066697567e-05,1.6203709636006113e-05,-6.351311583760223e-05
1965-12-01,-1.256233435873893e-05,6.822775682713103e-05,-3.821262864046029e-05,-8.712476545308784e-05,4.087830166099593e-05,9.207163398087974e-05,1.711765128818929e-05,-6.345106325687843e-05
1966-01-01,-1.0844989783554293e-05,6.892410492869168e-05,-3.934704439536772e-05,-8.447444718858415e-05,3.9400620404068893e-05,9.377693920493483e-05,1.7239052172762488e-05,-6.423468994605108e-05
1966-02-01,-1.0903517222973642e-05,7.063293060485831e-05,-3.9670202108005385e-05,-8.461398078827999e-05,3.9518346652741834e-05,9.370269861445609e-05,1.620602329479114e-05,-6.456360836096288e-05
1966-03-01,-1.1741924072423686e-05,7.16718164681435e-05,-3.925512708037677e-05,-8.53115511824497e-05,3.894248622036057e-05,9.52400978254096e-05,1.6600174843149846e-05,-6.374809239341478e-05
