,zgv600GLB_cluster1,zgv600GLB_cluster2,zgv600GLB_cluster3,zgv600GLB_cluster4,zgv600GLB_cluster5,zgv600GLB_cluster6,zgv600GLB_cluster7,zgv600GLB_cluster8
1969-05-01,-0.059055126999997806,-1.0009392803790522,0.10182139120528913,0.029378469914301243,0.5473553057176521,-0.2676628258106482,0.3071566834252262,-0.1800536153264372
1969-06-01,-0.04749601644897591,-1.5481564344144334,0.11966203421992264,0.024157745737829268,0.599729565970869,-0.43354334622403995,0.27157674879717403,-0.23333778456136756
1969-07-01,-0.02010551211562899,-1.3328430699367149,0.10963862769687349,-0.010051396610832361,0.5022333508514496,-0.5628227099885035,0.08814944141715236,-0.03707638570769715
1969-08-01,-0.007871351736571589,-1.1128472346885532,0.14761890133768776,-0.04704232460916766,0.4509701786271061,-0.5205777439757855,0.10109468908793122,-0.021390785452530866
1969-09-01,-0.021572972861081157,-1.2272090304131602,0.08075588955244886,-0.0023147776039124956,0.5295812365520431,-0.45002866400419356,0.14043394586390998,-0.19948068623760354
1969-10-01,-0.04081068451348933,-0.7772686434727089,0.033869347976526354,0.05177667040524226,0.2970667398837676,-0.11623628491902872,0.3532306329738459,-0.2545172355700808
1969-11-01,-0.046612857077955136,-0.8995707128562179,0.08330160623063143,0.055554051430055006,0.17174834228423705,-0.006833009041138809,0.391512968131071,-0.3061761194308901
1969-12-01,-0.028907424277120085,-0.4338744224286547,-0.03360558660068643,0.08307300287030511,-0.03801128905580704,0.11355629136418774,0.3650392477328961,-0.3180911955724651
1970-01-01,-0.03388809375908843,-0.7886139785542208,0.011660653061093904,0.07585728460655924,0.03967743411839727,0.028313062133362692,0.34431667899238994,-0.2816905993472487
1970-02-01,-0.03317850354047124,-0.6575305087893617,0.06547699196816675,0.04773560247006604,0.05997620769832508,-0.09185630984495591,0.38281993929451036,-0.29990577312476735
1970-03-01,-0.022428930166446582,-0.7325966568554149,0.0004444376705071977,0.03718049186518637,0.1272260514368494,0.01657864174051006,0.40420545981480527,-0.25339794589539444
1970-04-01,-0.016976291021977688,-0.6525971141515994,-0.032324441893749646,0.027499938001985358,0.22436769522098174,0.16776905225141203,0.3687662133098354,-0.28521434435826293
1970-05-01,-0.039903850635918746,-1.1310064325145646,0.07049029789842232,0.01642660072194599,0.44645403163978853,-0.19915317640687427,0.35709218513330765,-0.24654072047186443
1970-06-01,-0.05372738009716394,-1.7759042627671184,0.21150046076614193,-0.012863713380477416,0.7314123662121325,-0.7519033703490765,0.174977855216822,-0.16611736027006868
1970-07-01,-0.018287440670594988,-1.698243968627032,0.18112694314860422,-0.03759322715069358,0.5543252071702337,-0.6588884078673202,0.12406079241862664,-0.07512024940193379
1970-08-01,-0.036367332024542315,-1.2965108834060968,0.12324999744465592,0.008665208386555772,0.592121284410178,-0.676804802713603,0.09255488596018956,-0.07336738558323211
1970-09-01,-0.02491608448881497,-1.3538531228607775,0.09167232053690456,-0.0016818173015877627,0.4807683897305684,-0.5048314367767668,0.25846795922905735,-0.16079887804422996
1970-10-01,-0.021131143464994465,-0.9987259612363927,0.021312400634223964,0.017371705072416775,0.35730566245963774,-0.22364122806674372,0.30293115497340817,-0.14697127044200897
1970-11-01,-0.027285366968363672,-0.925041121595046,0.023238189142504962,0.03567632167199727,0.3153183284294174,-0.17339058329154103,0.25182486285824746,-0.21069712171989702
1970-12-01,-0.012351269810622355,-0.7674225989510031,-0.018682473250849894,0.0342639919387633,0.2389425793326045,0.03639529085289823,0.37875150787759815,-0.2814780170020042
1971-01-01,-0.05362918484833946,-0.780807289422727,0.028229679695874543,0.1090067445238814,-0.05888659955866366,0.003744009202414185,0.36238792556277394,-0.35415212464423235
1971-02-01,-0.02122554241248629,-0.6238180048325482,0.012346767782680804,0.05486464717688013,0.03610073353152678,0.01312119981450756,0.3675129462981365,-0.3290429541366635
1971-03-01,-0.043533050409835405,-0.6562165769876218,0.04657571943083761,0.055740158201320146,0.1563092491712915,0.09201104025336077,0.38482596182964257,-0.3712140561963216
1971-04-01,-0.04255840482117188,-0.5736321795220468,0.0019028332847703122,0.02770953373488423,0.39777265614773855,-0.056353151580713086,0.2769140207026837,-0.17343483893590284
1971-05-01,-0.052267049606649026,-0.7585714845096364,0.04231771062603876,0.03156326639427242,0.50964955105839,-0.10788572585060648,0.32922741047729404,-0.2264987571101225
1971-06-01,-0.04532153069854611,-1.2697059734194887,0.14483663581015502,0.0044872929759679474,0.6136240729366441,-0.6214901913691611,0.2053072642997877,-0.16165848523944956
1971-07-01,-0.053608258575748545,-1.3138014896243226,0.1671136861000586,0.017667615183310524,0.5766850817634399,-0.6656284532407774,0.10257786216996831,-0.11316613496029786
1971-08-01,-0.010938695116318177,-1.7769874310960956,0.12139574957823535,-0.022506418165655552,0.6335836756660278,-0.7543328034616734,0.04181623976876044,-0.004546648819183669
1971-09-01,-0.020762843467376557,-1.238955119076897,0.07376642498993728,-0.007502636757431027,0.4640123750790056,-0.4247494205071108,0.19602192753165432,-0.10041121832544814
1971-10-01,-0.04941389224073057,-1.0462164878845215,0.07799804091043429,0.036490216380550604,0.3126905984189137,-0.25563416254781457,0.39492372930402586,-0.20945618927705426
1971-11-01,-0.050589901902883976,-0.39624934102974685,0.0008245221259419889,0.06619992411949417,0.16620071178459261,0.12164429428368588,0.4641997038260014,-0.37778558159962355
1971-12-01,-0.025459131716806978,-0.5040874668196136,-0.020602080310247725,0.041869009137498026,0.19110039056065573,0.1092634753946106,0.3944505777584731,-0.2781431144634581
1972-01-01,-0.024013876160763965,-0.2901703995816848,-0.008458298821833885,0.05509201623786396,-0.03187524222106819,0.14202409852160153,0.16876459782998238,-0.1661712309954681
1972-02-01,-0.023623516777569156,-0.4142549108056461,-0.011954097495918426,0.06374400338654525,0.057008098362081025,0.05232363643573366,0.25726540025169325,-0.24164749075704656
1972-03-01,-0.046694382522629745,-0.47829907898809393,0.06610244478381008,0.06009919356514566,0.09747704558343773,0.0975598166458798,0.28876681652294817,-0.38214227319217003
1972-04-01,-0.03841764552799879,-0.5587765399147483,0.037731247347429255,0.028447750510966464,0.15344939542463026,0.13516069437465528,0.2244185502007163,-0.1592957474886238
1972-05-01,-0.0513844180929862,-0.6256358880622714,0.0655987490800178,0.017937735650108665,0.3151929611901203,0.1239277639963331,0.29809927270257264,-0.18819039368810764
1972-06-01,-0.05939402168962546,-1.407187359005797,0.12548159614250928,0.023254862726767918,0.582436014370746,-0.35388355490064966,0.2942573389358069,-0.20297631451385556
1972-07-01,-0.05436600236797404,-1.7684048297358494,0.15653389013323943,0.02166594546187801,0.690217010946159,-0.6447988052437775,0.12180043064807294,-0.12239958708503854
1972-08-01,-0.05150187109642576,-1.5046545103484508,0.13617651440225975,0.016991551251556776,0.5860736750694643,-0.6449083124634123,0.21050209124412764,-0.14859058614466128
1972-09-01,-0.04414363885381607,-1.7960734227124382,0.20004539929945533,-0.017865245138655183,0.6341679448104767,-0.4285863498701666,0.18046897720303057,-0.18134906094790412
1972-10-01,-0.04968269563501085,-1.2999063613368016,0.10840768273635012,0.04435516330621597,0.3654812384082611,-0.3643419838299716,0.4471065906377939,-0.28526590350916176
1972-11-01,-0.042048380157587516,-0.9578125149595971,0.025610657072759915,0.045026609129374645,0.3447929060602763,-0.027629196045607544,0.5092496702656943,-0.36120974518953625
1972-12-01,-0.053112079052286,-0.3028016172203363,0.010170063733006472,0.0746105130308398,0.007049225450280201,0.23424597117152526,0.45105167747249264,-0.3308564084564325
1973-01-01,-0.02687638053252494,-0.73090955322864,-0.011272641469864033,0.06340359422293576,-0.02100279622049217,0.09861680114791341,0.3293143397957616,-0.24277358793940382
1973-02-01,-0.03210856420170172,-0.7649910216237984,0.06449326804471672,0.04577953971130271,0.012044756706938687,0.09645327966469917,0.27818898477497894,-0.27909337227788716
1973-03-01,-0.036013480035408725,-0.7497474843380498,-0.021828078189209697,0.05694934725187409,0.1370555395821491,0.09171941834263993,0.4014884755456236,-0.25661572983962955
1973-04-01,-0.028046736661451122,-0.8736325245277554,0.060738374362343674,0.02575790992462993,0.13465868780411872,0.08355577877403175,0.3580384529553927,-0.25434431127722273
1973-05-01,-0.04998917646092005,-1.0856950984281653,0.08743098375902993,0.031045463168634838,0.4687183951757041,-0.289766740624922,0.34231538250601506,-0.2596845248352892
1973-06-01,-0.03851915685628294,-1.228334623224595,0.10531988188578813,0.015179167637237001,0.602849815265242,-0.5159307352817841,0.10468308654057204,-0.16581099976151617
1973-07-01,-0.03683288084736599,-1.612936164818558,0.18205019312167386,-0.008514187285732742,0.597643941999918,-0.6681704608193278,0.23505082188626014,-0.236085109667633
1973-08-01,-0.04537239115381874,-1.4957517969842051,0.15106495663478103,-0.0028489670574159943,0.56993311428162,-0.7070764355415845,0.07672713485342511,-0.07412638161118947
1973-09-01,-0.023125111339974486,-1.5911387462241977,0.10007670667557905,-0.00017619186306289054,0.5616412464394627,-0.5541111866053003,0.18267076925413145,-0.12536924049088258
1973-10-01,-0.031519952392466404,-1.1378010114034016,0.06120244827155673,0.026834913126217382,0.33738993736634776,-0.26874197443036263,0.3053166104491646,-0.17623654053238408
1973-11-01,-0.053543356814178475,-0.8692961697484932,-0.0019630372815477785,0.07049141678448267,0.31025745423443346,-0.14975484814086967,0.39554620988270234,-0.2236586956470185
1973-12-01,-0.04114372576674763,-0.7144282261530558,-0.023080534493943695,0.10225542810945004,-0.03292522875659437,0.1947328774598393,0.2602673229381178,-0.34005346746952364
1974-01-01,-0.010043321766491975,-0.5095031915926466,-0.013041938655078411,0.06046200096492407,0.06335518962468009,0.06315521895885468,0.16302686162601562,-0.28679355015772834
1974-02-01,-0.03171400504617729,-0.6857967259837132,0.053789726791715405,0.044118827287802254,-0.0566309452595481,0.17700904477251705,0.14613070277243675,-0.24993716537272523
1974-03-01,-0.02556277659863637,-0.4538576976925719,-0.003526968360288974,0.03496401574468392,0.13848359371165195,0.1584527592589385,0.2218374585699753,-0.1933968749903001
1974-04-01,-0.03849635939525353,-0.5557423713160496,0.0012342933428670288,0.0442353861466716,0.19928102033684053,0.17400598765289696,0.3138590758368814,-0.26099225187482944
1974-05-01,-0.04336251844878585,-0.8842115308724198,0.07167368506391843,0.02184476894800062,0.3794870642294367,-0.20912018244283911,0.2758590780066315,-0.1949705211835216
1974-06-01,-0.025954652626655604,-1.4534293436536603,0.17789571862155143,-0.024039610662140262,0.6422968873058458,-0.6448176437920897,0.17572491038480453,-0.1786422366878379
1974-07-01,-0.03092943353378681,-1.4193067363664216,0.14452083030607357,-0.026485024167882,0.4873613456645644,-0.5628400910509763,0.17497336282532597,-0.06049740705426655
1974-08-01,-0.03493917418566145,-1.4739712079366047,0.09827066600231585,0.029705889855638126,0.5015289208975183,-0.570700442703971,0.12157435071538891,-0.15937813821942776
1974-09-01,-0.028192755408296518,-1.3921872073528814,0.098668593081677,-0.002213939647685352,0.5131079848990383,-0.4417404858735356,0.3129026858058907,-0.18295006040384562
1974-10-01,-0.0697080711251478,-1.2880680607814414,0.11562428662171786,0.061326584644552505,0.24944385401455754,-0.0977405122596852,0.35049439181942915,-0.3314639452292439
1974-11-01,-0.03714302520969626,-0.7890795960145838,0.024360004173084773,0.057352531718546505,0.15630195119294776,-0.05783195586970252,0.36884715571206,-0.2691211157651909
1974-12-01,-0.03690307242231667,-0.7432814906625187,0.0009342889936600986,0.07747238493296325,0.08555382310626018,0.01892154614855773,0.3293561688541661,-0.2881096569757498
1975-01-01,-0.05326961433513103,-0.6072384469649371,0.008983008737251481,0.11024334868315738,0.07036752235817623,-0.026096868580275205,0.4127122770399737,-0.35986383604912703
1975-02-01,-0.04121994469296317,-0.5287353314605414,0.009414448548074163,0.059916976357140043,-1.8542295837976847e-05,0.06903223013573319,0.3241055198675077,-0.1668025672209127
1975-03-01,-0.025614508385598925,-0.6582000676323385,-0.008702052426766547,0.04306982152267303,0.07218822203253969,0.17109851855920613,0.3450823606118648,-0.2906162815855483
1975-04-01,-0.04894398018725164,-0.5181944837757185,-0.018487872758065706,0.060054055990533574,0.31815504273736334,0.1463682982173279,0.3482985866845712,-0.328350135128761
1975-05-01,-0.05213322856416325,-1.0144255909265256,0.07091186917885363,0.029344738207080147,0.462518434926688,-0.10106740043546161,0.40199830687257665,-0.2907983562112308
1975-06-01,-0.049811029169049996,-1.5183857842987658,0.1471432216397119,-0.018967726122668997,0.6964976888105094,-0.502394389932173,0.2861770740627537,-0.0859598600847413
1975-07-01,-0.039157903866052564,-1.5221411106633205,0.13163857089372677,0.016658251763584066,0.5846072392291334,-0.6604990602409752,0.13435365158248935,-0.09341722942123849
1975-08-01,-0.028615692110645262,-1.580492421692493,0.14509626348084265,0.006542870771636374,0.4869305943868247,-0.6370392158953813,0.06981996003780845,-0.11263957155068112
1975-09-01,-0.029601053278819244,-1.5681680511025822,0.12505391174044447,0.0001793239733494118,0.5666729736040874,-0.56593139676282,0.22262734245266436,-0.15916735387120412
1975-10-01,-0.04017154120607995,-1.0359920707403445,0.08664522804205935,0.013902589075341936,0.3124530056873,-0.23070814183158594,0.31560848097829425,-0.1526988663855841
1975-11-01,-0.043617266415486106,-0.7818645122004491,-0.011196310221807126,0.08231372997738372,0.09056284170911973,0.11863110002374996,0.3201434421821459,-0.3020251658479524
1975-12-01,-0.031610854365886024,-0.387643014683443,-0.024794930854202774,0.07707449684324222,0.13552304940769472,-0.02038852332064705,0.28023106106639617,-0.29861469799121526
1976-01-01,-0.0416783950279551,-0.7282979932485842,0.03215171616034588,0.08389600373242044,-0.0033790133444659685,0.0012473495554749983,0.21352791750924827,-0.2779204525875048
1976-02-01,-0.0429361708121894,-0.37531697866963404,0.03877760022195107,0.05512355867334181,0.045679841774055756,0.12618886293285952,0.2109635511093591,-0.2561797660566555
1976-03-01,-0.05176150895317123,-0.5074999496048572,0.044348364374073454,0.06401475363960618,0.09263608652357776,0.15582090964282516,0.2422908530432797,-0.246392082805416
1976-04-01,-0.03812510835593187,-0.5002939233592912,0.001250765932900461,0.042229015466244815,0.21103184715092901,0.09897152492164694,0.3444264273671709,-0.26071818949151854
1976-05-01,-0.031246714453030722,-0.6500028512057135,0.02696933737451877,0.024663338054528312,0.2995476575500994,-0.016047577135754325,0.28299823315185907,-0.18791529162301765
1976-06-01,-0.04124666172030725,-1.4410204747143913,0.09238843262104449,0.030659958548005812,0.5545377013194992,-0.4943634036683688,0.18271490843338375,-0.16835261660383682
1976-07-01,-0.04781061101819517,-1.3038225033703972,0.14819757790740476,0.0050016689632311805,0.5792346345372947,-0.5740468954517893,0.08531036902461532,-0.06603271109069708
1976-08-01,-0.06466429712261927,-1.3863451340619255,0.1901206825304469,-0.0016198918662494613,0.48220218664192294,-0.5609958276261378,0.1623056762846264,-0.053656089895125124
1976-09-01,-0.051376680797752074,-1.5819148690092797,0.13234739274424515,0.02351783405062391,0.5200396280690849,-0.49804116252565034,0.35090599010681967,-0.231569212199164
1976-10-01,-0.057346498581664976,-0.8667304235346177,0.04310435921648682,0.05499691456141602,0.22805058453456467,0.06329371546306749,0.3652575277012481,-0.2583535055243924
1976-11-01,-0.05284544923148546,-0.7479194916930852,0.03825959575786868,0.07962877883680612,0.05614834736628705,0.08589175060717728,0.29091797107775536,-0.2990696310090475
1976-12-01,-0.04345831131079819,-0.7140825776492848,0.00581630428723239,0.07997348083783004,0.14898107802293387,-0.03562699731466543,0.32978616875304273,-0.2539342120573095
1977-01-01,-0.05527043341942938,-0.3815930555848514,0.031488236546835406,0.08626545554110192,0.09000556296612844,0.11985907263129296,0.34785559896886703,-0.40212000504192746
1977-02-01,-0.02113729100322948,-0.6819909109788782,0.02998513730658668,0.0559742742566785,-0.009938116263912385,0.04697843560146806,0.17541755409635737,-0.23751027683794726
1977-03-01,-0.04714851137232165,-0.828980055509829,-0.018133861596613485,0.06789924556788383,0.2922356128692627,0.0350266654234733,0.39846366326484456,-0.2827528878309881
1977-04-01,-0.023739606252101055,-0.6557186444600424,-0.0021647444046145187,0.041891578211806405,0.1548566821827946,-0.01718953360606284,0.306714066034238,-0.17517415289643146
1977-05-01,-0.0283090773204114,-0.847974887081221,-0.017680590032437524,0.037464435185048904,0.42026051914835555,-0.0027182573167076943,0.20071635513219255,-0.19302591628363153
1977-06-01,-0.0559589489734923,-1.1719142689424402,0.14624256036879454,0.013795111705771487,0.5608359194663634,-0.4242395288752813,0.28681849410548016,-0.2320433864122108
1977-07-01,-0.05125747216715595,-1.8086885704713709,0.2072260558422917,-0.010391220060975013,0.758102248950177,-0.6915139890935299,0.14478675580236333,-0.15242603667675317
1977-08-01,-0.042698208807737316,-1.5331832801594454,0.16108761777936137,0.005785730604271767,0.5035201828163791,-0.48397957843585604,0.1364734001766295,-0.14802099917324776
1977-09-01,-0.039003592015955275,-1.6378648140851189,0.11353902575710863,0.018136940427621012,0.546505742044334,-0.4893892437872225,0.24696843334909022,-0.16426079527620127
1977-10-01,-0.05272567832182127,-0.7070644813425401,0.08504271581313297,0.01659735388629058,0.38767636540424394,-0.17547179421369175,0.44771532511570045,-0.21305423045792962
1977-11-01,-0.03589251719816572,-0.5444653478323245,0.03664673231997803,0.06106812487182728,0.019777902817151635,0.02945423071836903,0.32060150740414683,-0.27134301204645134
1977-12-01,-0.04087801067326902,-0.5117072778589585,0.033457080843582156,0.05572787364040758,0.12825592364891467,-0.1349891515543861,0.25292718727913127,-0.183034828463888
1978-01-01,-0.028975609950758256,-0.6768341742309869,0.05111932820022471,0.051050422532349045,0.08180157382445163,-0.010304551879215957,0.22666888124138646,-0.23277482945656142
1978-02-01,-0.03059170973721185,-0.7033677662120146,0.018597804209280085,0.0664566372318885,0.050132079554878806,0.022717127508490625,0.26646659395398475,-0.21968179102632937
1978-03-01,-0.015598949378582,-0.7591299566568113,0.013606106849609438,0.022308205760935052,0.11506920837494265,0.06443112136891288,0.2654856478674172,-0.10506951607792096
1978-04-01,-0.05342295585716256,-0.5111784911623188,-0.024473207464458746,0.0771794110129032,0.15588692692388972,0.202178922447845,0.3910846082416512,-0.3290738556321583
1978-05-01,-0.06875024596090468,-0.7087597075630636,0.010992560784164418,0.07254921333241536,0.310132275503802,0.04399372332722601,0.3631500185594051,-0.2685318824909486
1978-06-01,-0.036797016699980596,-1.3340441619648653,0.16134586583948282,-0.01959330725192289,0.5944045911352319,-0.4865596329208708,0.17914063126377805,-0.12929768163441704
1978-07-01,-0.03783422285948011,-1.0560822253133737,0.12023444330200143,0.01111316541460944,0.3596658807202994,-0.48476209605697296,0.14432480217084379,-0.0766740892323251
1978-08-01,-0.03499383054342576,-1.4610780220405728,0.14923085723448237,0.0052466557723705376,0.5373893013919693,-0.593879253324801,0.11053295398252251,-0.14408108116102764
1978-09-01,-0.03775248633255551,-1.1395483624701406,0.13885162542901636,-0.0009894413544935603,0.4561447594539229,-0.4288647949260516,0.1510577838449083,-0.16408038286655122
1978-10-01,-0.059249276681891026,-0.8551709792193244,0.09786712991170562,0.05934602455042291,0.2675187156861087,-0.15581287171718847,0.24714457565510767,-0.21674137831640788
