,vws500-200GLB_cluster1,vws500-200GLB_cluster2,vws500-200GLB_cluster3,vws500-200GLB_cluster4,vws500-200GLB_cluster5,vws500-200GLB_cluster6,vws500-200GLB_cluster7,vws500-200GLB_cluster8
1968-07-01,36.42759555963392,22.367190915064242,9.476144079962346,16.815447666994437,10.801375285761722,9.676440456185219,25.686334359705512,8.28591356703794
1968-08-01,40.32675109802992,21.806625182414383,8.003347268305477,15.844524104498504,9.447442605321054,9.200867801939129,25.195810640454997,6.818896192258837
1968-09-01,34.76893894846019,20.058283556378356,9.40918654810416,14.274243752179121,15.370649137965966,7.67515935975245,17.066636755356914,6.557606008915912
1968-10-01,27.742892652751166,18.75429662521157,12.036806477548279,13.561983405570421,25.97158541838784,7.289967246058941,6.517323878257621,8.149834991901548
1968-11-01,24.128605436077585,16.698198240168082,17.76855314749509,12.726249500579954,33.67218924025846,8.735895773315297,8.332701497073954,14.545789682671513
1968-12-01,23.275579258962452,15.956974363054547,21.2220351246772,11.989905735523637,38.96313499258948,8.032376830968035,9.213585707828345,16.486062981528402
1969-01-01,19.707980878108597,14.837904253327729,22.28864416462939,10.430288611470655,40.67095877923643,9.33971335479261,8.324315770212548,18.97740659327208
1969-02-01,19.350682041215478,14.76502646531432,24.487633965731433,10.250583554710175,38.934457979831826,9.38841299508524,9.9665023424549,18.62776882593242
1969-03-01,23.0575020102083,16.055408274272168,23.342651448514875,11.011785774844297,30.14548794775141,8.489304882282125,11.997397707177415,18.243465179541296
1969-04-01,25.37680904865844,18.911272538013417,21.156956423781978,14.005842604885503,26.580593565369277,8.328331656489471,10.380631728991155,12.711226881316618
1969-05-01,34.531357531955344,21.618828492782693,17.22280694815723,15.118753996117265,23.10280184176507,8.011005200063533,8.466275771142802,10.357204919316025
1969-06-01,38.65425542590452,23.20987789709968,11.75346092424256,15.872877346965797,19.679571627056614,8.790516918834703,23.30114489657783,8.633798465625611
1969-07-01,38.28737658538081,22.29796478180669,9.167232029905074,15.647124071291914,10.82036777470485,9.30670812609578,28.205709319888832,7.857265068531721
1969-08-01,32.32061590067829,20.66643445419915,7.108159923259957,14.806178432571341,9.170097450775115,7.607372575515679,19.82204029768282,8.158145278089199
1969-09-01,34.871956448595576,20.13237486066102,10.302419141011919,15.708511916742019,15.528875060224985,8.523511013122238,15.845007677391013,7.048536568359531
1969-10-01,27.440179456645915,18.499203478072918,12.598984359063168,13.74304605117131,26.67267211248981,7.1933831375446085,7.052140943375194,8.257056830558337
1969-11-01,23.148512065837185,17.057377459653555,18.1058844464503,12.26946483302477,34.11407951400463,7.609619177235645,9.222481562217524,12.75756292091249
1969-12-01,22.331831032980464,16.496109088796782,20.320698048400825,11.354790898383964,38.309844580290225,8.018973993647899,10.791686661936685,17.027323252162432
1970-01-01,18.65239946442072,15.226819844397092,23.144775621396548,10.68712168930838,40.819931705436744,8.941105523441639,8.117710689826172,19.994170627253304
1970-02-01,20.06421315544115,14.91257095273997,23.903655260359116,9.5782553458073,41.85519038813029,8.66506177191747,10.104143339195153,18.935748085767095
1970-03-01,23.92217890274813,16.235097816359254,23.850333141001908,10.871380837136739,39.387092906587995,7.68949520187519,9.830240706907784,17.17437975324271
1970-04-01,24.621371515483865,18.788287769391626,20.92265674459735,13.645109756410408,31.679573799113975,8.791947876017932,8.573922166764763,14.593979399545645
1970-05-01,33.4045922692712,21.335194982798576,16.05628696692173,14.980725894948877,25.669317402993006,8.215547736462495,10.953018634963192,9.252223589017419
1970-06-01,36.67695193726049,23.463130971077824,12.371604966065314,15.169382812217366,16.71190246004036,8.401166182268726,23.878420709064226,8.075419595770818
1970-07-01,36.05505777230263,22.208790647815984,8.603161235059007,15.294725899979314,11.29028884452756,8.89896361794106,26.88196993923336,7.91556135459188
1970-08-01,33.27924034721193,21.775514156625846,7.867019600679244,15.751330480764071,8.31278109533857,9.898742511270001,25.565671131298753,8.292135650745644
1970-09-01,33.238008728526275,20.407469252928532,8.646277880351914,15.443410227364115,11.502602576845533,7.931205245425076,17.158701063609843,6.784349162040257
1970-10-01,27.25993385098977,19.005738844761012,14.444192401046802,14.16123219327613,24.65976065433329,7.967077510346326,11.988170585387897,9.112296960879313
1970-11-01,24.30604037593735,17.665458940939768,17.931441062003362,13.110179931625751,34.38243012155672,7.868465076988417,9.562465059976736,13.373259178556069
1970-12-01,21.21804068959282,15.739878829129637,22.166652362522598,10.701186592185127,39.31107988063595,7.863636243537652,11.370213179668886,17.08693072111518
1971-01-01,18.632044814016353,13.689297402036692,21.84174681069666,9.554173596669136,42.8208049436681,7.552911306743047,11.121195853115124,17.118077624544473
1971-02-01,17.24336132466741,13.272494717195052,21.99835109187629,8.35065254572002,43.24897197495302,7.671607999993133,13.519423201978974,14.592365416014438
1971-03-01,19.620151338931013,14.52828266338065,20.249517507379476,9.785561400474645,35.226090324456145,7.79622891084305,11.070899375247274,16.093172786929326
1971-04-01,26.15789398850857,17.656349628273496,19.760081662945552,11.530268630637526,26.920744168949405,7.618019944277391,7.563908360230727,12.337082476319317
1971-05-01,30.32213453377035,19.837322881781816,17.070263711430922,15.122424654792896,23.34516813002012,8.519125002400346,10.888391069211355,10.291441228425516
1971-06-01,34.60093557002771,23.066605683081857,10.798742704587406,14.926247930094906,14.281755507206606,8.219632734974756,24.35988032061637,7.871246845626703
1971-07-01,35.08445691633092,20.47590283050988,8.959908666933869,15.28438549256742,9.663446756192755,9.01788905987964,23.985612615764566,7.5924094140901275
1971-08-01,35.04907574101149,20.14203851742656,7.0416522660000505,14.63351225182743,7.860984039619654,8.67068976417175,22.827455122736758,7.0074664661277115
1971-09-01,29.88913764206011,20.051118999704048,8.1407465219481,14.966587625668556,13.524444946927657,7.778637043314245,18.091009018123284,7.047134089435111
1971-10-01,26.08799097355353,18.268295727997298,13.18845352224367,13.713638465796285,24.44936019786266,9.055006986065258,13.96380087338703,8.002906533514878
1971-11-01,26.737098590951735,17.365736911131396,18.39417564951165,11.329670338091908,31.134222395677476,7.813234229204247,9.763867915556272,12.597529098719741
1971-12-01,22.658944264982285,16.17737712440777,21.039158296649642,9.67179452105352,38.43404094750096,7.798686917126295,9.632869201403478,15.53580494033628
1972-01-01,19.240644967293033,13.61407547040433,22.381650755478844,9.869469082888779,37.2170219601864,8.639508444481123,11.270278531384351,18.362815252905328
1972-02-01,19.038846651146756,13.317270229285558,22.56506552350625,9.381457902080774,41.35899340424678,8.452671207795104,9.756660330887692,15.67967559665298
1972-03-01,18.888403406391948,15.354978192717521,22.19668145062092,8.860041811913572,33.557108064713695,7.5601653246425595,10.908226904387394,15.9283152459233
1972-04-01,25.458814989967337,17.602684379427913,19.690200096372468,11.96372004946122,29.303273431213267,7.12181655920212,7.742207839922681,12.701484045459809
1972-05-01,32.05515848288193,20.17024302090705,17.60321714642877,15.427726305052994,25.186718442940688,8.607642970198455,8.22963963522232,10.272289313557662
1972-06-01,37.74261514060459,22.408651128453762,11.91310906441704,15.423997497647308,18.37435575660963,8.710326470562483,15.817704610020236,8.383820201587849
1972-07-01,39.77803937773866,23.24349376933657,10.668475968770457,15.173293580559582,10.970309997512073,10.485648182273748,24.464702078970827,8.090106272993022
1972-08-01,38.59068848689689,20.704955726890027,7.475325735558771,14.967823830646486,8.428374438243901,8.87835760119719,22.516470489505828,7.396317951307726
1972-09-01,35.24827118706798,19.57346643499443,10.96821966127301,14.494016897854827,16.836496094324723,7.745455917400978,11.756674281541626,7.756633066540756
1972-10-01,28.31418998959312,17.76451065274945,14.589300588692518,13.544081248604794,27.13850501980076,8.171199797958973,5.688329522395502,9.617341744764461
1972-11-01,23.755319850977994,17.638657557968962,18.899929762427714,13.787606012564861,33.365375525161326,7.4853967667471215,6.126165613540966,10.9484581871658
1972-12-01,20.409380972883877,17.243321172458355,21.46476219913074,12.907716179450512,38.721108639767714,7.531390178205644,7.4378651641512725,14.987872908662455
1973-01-01,19.453645552005703,15.77682350723554,22.254141525262217,11.08645083914602,43.415742809890396,7.82788369437116,10.884470353026318,17.144490281019003
1973-02-01,18.93345312917515,15.22175742079664,22.82258722789524,9.352149559663358,37.60776481018681,8.178400706184282,11.60180383442901,16.85646281969769
1973-03-01,24.399992053648653,16.548655627870147,23.61080366000451,9.981652805919229,40.96834609558702,6.717306434724052,10.579045304353164,15.024000334260245
1973-04-01,26.86728199447286,18.815891813533796,19.427606698928088,12.532837037164608,29.8271640031822,7.879774553570767,8.187629883417511,11.67351611831042
1973-05-01,30.833880759263913,21.406392324479405,15.923198883694491,14.339957696865046,27.123171844881714,7.235716514703789,9.58513904877511,8.922269151717986
1973-06-01,34.66985265143874,22.447670652337486,12.007756588091718,15.45765959845063,18.990424233396674,7.740873430291552,20.192148388924103,7.731860058630596
1973-07-01,35.321503438821345,21.91834854458273,7.924604768038278,15.486064867954767,8.578901698612892,9.346922977799853,24.63248922709221,7.685180904428011
1973-08-01,34.05973742204169,21.302144202007725,9.230869973157517,15.356402848689813,8.513122887293662,9.233661113541832,24.74097416720638,7.762348425707581
1973-09-01,28.629799060781096,20.835358904951658,9.378423885391094,14.723540661385421,12.163885229006137,8.609983071248402,22.056931364375906,6.70408749758143
1973-10-01,27.033052450582108,18.29990638243204,14.137132960291302,13.37919733690844,23.021586589515866,8.033967928871178,11.095000861103617,8.825650592879809
1973-11-01,22.204665965006367,17.713100681530328,19.233064217398635,11.618251830395337,35.11779480333742,7.727217335278604,10.34655769533568,13.500677706811356
1973-12-01,22.484542222349578,16.2376507837867,19.62115581690046,10.046045736791333,39.53298945587998,7.383062662965339,11.562718369439889,14.330969950901526
1974-01-01,15.286705373855032,11.273497028788865,22.014844352978667,9.703867813655524,44.58992921509049,9.978393077406066,12.211736635722803,16.33574979781356
1974-02-01,16.01831789206035,12.476825891841559,22.197773384581726,9.301785216643859,39.647959901795765,8.073185001507934,10.904222214803708,16.5726795223211
1974-03-01,20.03583712596494,13.101512637693215,20.830609067342206,8.61814672763778,35.321115340787635,8.06692167867487,11.742936089803377,15.509771697429047
1974-04-01,25.04685542918507,18.2829559434254,20.10035577827588,12.214676164038906,29.428715953657115,8.289355736059864,7.481786733521833,13.143177959585767
1974-05-01,31.880012509195907,19.945234049206242,15.23375274692817,15.112274439795192,23.598548443986378,8.636745805972698,8.749740437091756,8.326056945520332
1974-06-01,36.18287872300465,23.092974644997987,11.393540035864216,15.272232497571917,17.750716650449988,8.240526974956365,20.862895327292126,7.691845370692189
1974-07-01,34.85602082538675,21.985925032303395,8.443838187539283,15.306185199681567,10.906954824501106,9.219566076636692,23.663817141739713,7.438900567824478
1974-08-01,34.61468667681162,22.66317322698764,8.518757720824853,15.558911910461019,8.411553976876114,10.521852546945075,26.456479357929226,7.518144879958092
1974-09-01,31.321091865938726,20.289689172025323,8.589194150974643,15.263090313173539,14.066886955854313,7.285366921526374,16.274905369782616,6.32675488338178
1974-10-01,29.301161966072794,19.196225817590705,14.19109422399813,13.018328022199954,21.85259479293904,8.400799549968198,14.074690286434427,9.103367986985132
1974-11-01,24.469429699861323,18.17765805766522,18.259286158078865,13.368597083367124,32.378268682198225,8.394214808836528,10.807340482822093,14.098949590543755
1974-12-01,21.20074263036764,16.91560714418867,21.662414158791467,10.863767909022652,38.992149416271545,8.05514401599835,10.213185604627489,18.456082220010003
1975-01-01,20.255880623227796,14.754232991346907,22.211882747232664,9.548957978723587,40.79013315998447,8.705191042682406,7.999748330888613,18.770036471122733
1975-02-01,17.6824483153119,13.820244916246978,22.799232007535206,8.76085204051116,41.12210230802167,8.622584007123425,10.205655164324092,18.20060284157383
1975-03-01,19.310364370301837,15.446927537818532,23.456431513992772,9.736432094496468,39.60645255639143,7.884736416025242,9.805238600622104,16.29591876872935
1975-04-01,24.959231220108812,17.858155965384167,20.086005272905382,12.66828305738167,28.767547669610753,8.598487121691756,8.822207708705209,13.599542538375948
1975-05-01,29.521283896976247,20.864792154081588,16.107163846437786,15.361508201890683,26.592618192825455,8.240009238345277,9.722855116510647,8.810856046576603
1975-06-01,38.379329451633915,22.597499599613265,11.747626006535056,14.88288781931596,15.888069217107024,9.898811129023342,24.37193361652176,8.45876940342856
1975-07-01,33.68725580174998,20.566848334282657,7.155891110540154,14.2015307419577,9.216516225441099,9.190185225410648,22.169831162665574,7.776285079274406
1975-08-01,32.13521743672533,20.59984265959439,7.738125603819622,14.532447620747448,7.058548590199629,9.619056201353937,26.056398867730266,7.2900291580815875
1975-09-01,30.249344793070613,20.42570825380681,8.921368941447547,14.117373338469406,9.768212315710159,8.201674880258112,19.96944725673687,7.343058403225982
1975-10-01,26.66117822230282,18.77659879188841,13.349411491405766,13.93517278228279,20.874960698751913,8.433255476931945,17.31557774250118,8.48510440551784
1975-11-01,24.51226895030761,16.781592401904515,17.406388251038887,11.463781795198415,32.6685318984937,7.652367765341479,9.885520490671865,12.438531987015557
1975-12-01,16.62384237662564,13.711496980719597,20.705921955192448,9.339519427037912,38.101402806962795,8.288148178358231,10.700078493678475,17.36014217630202
1976-01-01,16.363503918538072,13.156758489108611,23.161209766012046,9.520339575717095,39.93855583594825,9.456966222828033,10.85985285312759,19.522646147507402
1976-02-01,17.951907141465828,12.534118566405631,21.89506197173103,8.765238202675247,37.92351900734677,8.851907234179023,9.326117045953968,16.94220077477214
1976-03-01,19.23574569399324,14.64716705143805,23.042348243810927,9.415148155737604,37.0909346050263,8.105283837489312,10.362322281739505,16.42948547570083
1976-04-01,25.3949696186161,17.42757161691255,20.801812786331176,11.744085986084094,31.153017530571773,7.7914700225199365,7.07346301103329,13.798506566577458
1976-05-01,32.36794877394491,20.614472455034885,16.733880521433594,14.8968477311566,24.650316817822493,8.531665393031423,10.51518491334539,10.793934785958172
1976-06-01,34.08979842379014,21.735735404363183,10.923016010002588,14.964791161622701,15.763559880858494,8.783728134942898,21.026010098667886,7.944655144923674
1976-07-01,35.39248563131046,22.072562702395793,8.646760461293388,15.303868300079452,10.725917443351843,9.306854829747659,24.218589225327207,7.844777957905253
1976-08-01,34.32729821304957,21.796100943355828,7.627186772306946,14.466872856196666,9.2384051999079,8.687993514082637,23.636550829325863,6.8827037007377365
1976-09-01,33.75658363442957,20.26923063242088,9.082682382701723,14.902959482107915,15.329309999995578,10.34285144907945,14.311792646429385,7.428482069678319
1976-10-01,27.146236966514174,18.945191890387182,13.726551999461341,15.250581536087097,25.103829111553292,8.558999739981756,8.727045431952533,8.149617064366057
1976-11-01,28.67763552157319,18.22013433427125,16.60369652088315,12.676837401589008,33.16508757247735,7.132005312811091,9.425745516453528,11.603974956312761
1976-12-01,20.587043092680855,16.062060605828812,21.154301495126877,12.10473879308872,35.14117498063769,8.082370035479721,11.576184226903571,17.49683101134764
1977-01-01,19.698369300279687,14.608598145927267,23.769688364403173,10.293186615802162,43.73132242707037,9.433404565243716,10.572456483070168,19.694721337419352
1977-02-01,20.25782439778051,13.761912173368886,21.429801722990998,9.882471244226474,43.86387331191294,9.329528555745846,11.344486158724902,17.41577677357205
1977-03-01,20.330460302781127,15.481467563879262,21.694622268129567,9.17368412356635,33.27095073697966,9.334300219459422,13.266496854604785,17.799633469665288
1977-04-01,26.60775036665233,15.623463375680805,19.184965715820802,12.812120206131322,27.5420011683559,8.434996141442513,6.91333699267458,13.305358741360184
1977-05-01,30.83861960166941,19.656390815551198,17.396190816470803,14.505583088378152,27.481996002675963,7.944613937347585,7.2085908826362495,10.25595634216009
1977-06-01,35.91733958632049,21.17518084080509,9.987333339416079,15.322288333502623,16.56887603682638,8.59462809993523,20.230983470376582,6.90950815292445
1977-07-01,38.17297776425686,21.790532327249483,9.464020971095954,15.401090775330943,9.557923322484383,9.33412648069498,23.879025512197245,7.762181804138787
1977-08-01,34.828343211090306,21.980620616986567,7.313315890503546,14.474137912088405,9.558584070646951,8.951087903088307,24.187542165054133,6.85745943679755
1977-09-01,33.961774353382,19.674981379581315,8.525128939401036,14.13931778290477,11.219189781577466,8.10200918837991,19.293137113181302,6.1963176591292815
1977-10-01,28.358050089638706,18.53972211997245,13.236163548930788,14.00525800401701,26.62896613718835,7.610737658974759,5.801022904389351,8.44182120039793
1977-11-01,25.11522211074541,16.916805718572007,15.794967445915928,12.636779673503488,33.081099193001144,7.692569838615727,7.611074615107222,12.557032104796816
1977-12-01,19.80905901281595,14.760576759370295,19.11863801150852,11.95737166569117,37.71835899607606,7.867341526450171,10.179163875166296,17.96615306673521
1978-01-01,17.541504739642143,14.417923057636026,22.63973470274371,9.285849612355108,43.05225924399666,7.543614128775341,10.177513695407681,16.3713977974111
1978-02-01,19.03551341002962,14.58183038868775,22.12466854844742,10.489770360953607,37.55296461073903,8.727237927665248,9.682886482213696,19.167509228934954
1978-03-01,19.227084941892556,14.099078060566002,21.961811266570635,10.874124981944913,39.45125866223363,7.33396275911892,7.677149118368467,16.968277341123567
1978-04-01,21.680856909807513,17.955066135727332,20.871086016083897,12.476725998490688,31.000442301436824,7.739844221367533,11.01218407297571,13.093355644559434
1978-05-01,32.68946637788021,19.21308889531435,15.88504934002616,15.961218259358148,25.40223190089941,9.569765796939835,10.73904656361427,10.205597464019258
1978-06-01,34.76407460509606,22.56952920811153,9.808223723503893,15.168725831429251,13.669168669700053,10.048151691534617,24.416937986754014,7.734280001645796
1978-07-01,35.6254404478412,21.079882284169713,7.175858897380169,14.971745891265197,8.550346190468767,10.007535717846011,23.318093799656552,8.218164789301255
1978-08-01,36.02811093822339,20.88521960772354,8.294576796034443,14.805614225446124,7.9444770606616375,9.811386962687683,27.03860676673602,6.944013072917345
1978-09-01,33.568289597575976,19.810666929137994,9.233431743927403,14.46226918760589,13.746940601671122,7.482181872633286,20.46681062773538,6.452562831075445
1978-10-01,28.8515039245442,18.469171736835822,13.09302986111324,14.17682578978818,25.981869930342782,8.479474710468814,8.816340627312512,8.67919637738191
1978-11-01,24.062017763427328,17.30858290215567,17.091382540935594,13.223541353755598,35.456193604344456,9.037971796320093,8.34752636550886,13.471919989297195
1978-12-01,21.363080486478008,16.917078023795757,20.67386825767143,11.931338106598892,35.1719528117418,8.399808296601567,7.517811596811274,16.859375944648644
1979-01-01,18.991512875069393,15.062843300876917,23.811752073019484,10.70991351374307,34.4972000751501,9.769751974049612,12.844815093617733,19.94488813264582
1979-02-01,18.846658914890654,14.377067298517318,22.492894559265817,9.775604336630542,37.644625518485626,8.85690037119424,8.685057367179914,17.378326441542296
1979-03-01,20.126060222572086,15.7586830735429,23.480721162058277,10.717520738089119,38.19902473511752,7.124860779157863,10.205413292667366,16.736824048622417
1979-04-01,27.636194367166983,18.195323563532092,19.97707263818004,13.504292639513542,28.49015607052852,8.206163208219506,9.99298502065988,13.808348810093435
1979-05-01,31.6867450245489,20.481048157993854,16.83458502676224,15.746758462652359,27.84021082716691,9.128941056616634,9.920328106530622,9.750659574959656
1979-06-01,34.47152711300319,22.738889161919513,13.012352460984934,15.55139836629626,18.286228816738053,8.095946782867577,17.000291797159868,7.331199821142375
1979-07-01,37.199278110484954,21.23207691357677,8.083521091123433,15.544752564475411,10.494846390784511,8.905078283224023,23.143708024858586,6.908288627555107
1979-08-01,39.875552487566054,21.25506358463004,8.10485589993131,14.669808934429756,8.457429327245967,8.425819234582889,21.794609012007776,6.77451768196239
1979-09-01,30.65518289571878,21.327859292422158,9.557030142878503,14.98755515572041,16.240165501265132,7.182776309686023,15.990306999942131,6.6507404674620405
1979-10-01,25.447588411120197,18.294927738549177,13.784893966455703,14.70850749796998,25.123150388495034,9.85136976620701,8.928684022141608,9.117640561162197
1979-11-01,25.608235000038835,18.32347023411557,17.333917451591226,13.343858961319713,33.96106320759774,7.369688649494541,9.91271690751672,11.919941719094856
1979-12-01,16.19272615339415,16.071001465683242,20.181183574681935,12.640787497517765,37.478504638410904,7.784218417126274,9.506570960206894,16.73312768822938
1980-01-01,16.94781812532192,14.884929063871091,22.71945069431962,10.058357861634502,44.27519252883837,7.7596511982204674,11.57109166510406,17.16856760225427
1980-02-01,18.215989230870033,14.955002101063851,22.006232543418474,9.444788123526621,41.36899678460337,8.852990677614383,11.627860901027471,17.574259287977846
1980-03-01,21.57782045723509,15.837730220594471,22.632349581465327,10.030924778646995,35.66015610843845,7.544658026921038,9.046589697368706,17.14590870834287
1980-04-01,25.156082215303382,17.83229703176428,19.77217195689579,12.954455214887666,28.780586358094666,8.124048352524486,10.449998478207656,14.699308721955184
1980-05-01,32.330017050473266,20.577749743873976,16.66114198401154,15.004524229797154,23.797285159198946,7.9098112389415185,6.757515266003256,9.873930538975113
1980-06-01,40.30637989402292,23.514052455255417,11.25776041067423,15.823895073138395,15.403836721852608,8.865487643510432,20.746470860620096,7.861518001030106
1980-07-01,40.210087801233925,24.397846142219827,8.904856365042281,15.595968318273146,10.590594317116143,8.530081740620062,23.88369193711197,7.063040159561701
1980-08-01,34.24166721097146,21.844253306987987,7.923919902560307,15.176769305261375,11.908978092646546,8.278904180167011,25.78027272440615,7.373390983304516
1980-09-01,30.17650072539735,21.05728815150436,9.73020824428391,15.062693929138486,14.79053445396935,7.439532181027913,16.492432790265926,6.02018874962773
1980-10-01,28.62323714970474,19.390821350659746,13.381143423070153,13.357276583257786,26.475011866480504,7.784853679719641,10.570386041624799,8.289548929164399
1980-11-01,20.991415044951538,17.664926983611867,16.301449570743014,12.837157718520546,30.128264029432955,8.007753967390515,8.22500062865593,12.4774977474904
1980-12-01,21.995547315350798,15.407071240328786,21.117372134297014,11.040216924437676,39.305373464985955,7.311186894889744,12.856575898805506,17.014344879864186
1981-01-01,17.438308102497153,14.779322228649232,22.871319910768694,10.642909298092365,45.03271507581646,8.852266741019692,11.594222202954604,17.8610452611392
