,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7,zgu500_cluster8
1965-01-01,-0.2111721,0.47448578,-0.34576225,-0.003584671,-1.4381225,-0.125465,0.7775574,-0.115688704
1965-02-01,0.06582832,0.53966254,-0.011405945,-0.16359329,-1.7147974,-0.014990616,0.96852493,-0.30665627
1965-03-01,0.03291435,0.22681503,-0.1039566,0.02574501,-0.69478303,0.06517677,0.75898206,-0.11242981
1965-04-01,-0.12709427,0.27993393,-0.12383537,-0.00032577515,-0.7449688,0.2558182,0.48654348,-0.31024057
1965-05-01,0.1254654,0.0746273,-0.116666414,-0.061592102,0.19357452,0.32425347,0.32327613,-0.13491592
1965-06-01,0.11536255,0.1688076,-0.20009232,-0.061592102,-0.05572624,0.6348206,0.16359349,-0.21247597
1965-07-01,0.03095932,-0.07495308,-0.15837936,-0.06745758,0.1991146,0.7273712,0.33533382,-0.23756866
1965-08-01,-0.06094017,-0.13752289,0.061266325,0.08570747,0.16815567,0.48719558,0.08049317,-0.09972038
1965-09-01,-0.043668367,-0.017271806,-0.12513924,-0.11308136,0.061265945,0.19552994,0.23463592,-0.18477555
1965-10-01,-0.08016701,-0.05214119,-0.093854144,-0.052793123,-0.3975773,0.093854144,0.37150687,-0.15968284
1965-11-01,-0.1371971,-0.38714904,0.10167579,-0.1375225,-1.060098,0.16228981,0.655677,-0.16326752
1965-12-01,0.050837707,0.12839814,-0.0009777069,-0.053770445,-1.444966,0.10754128,0.68989486,-0.22909585
1966-01-01,0.12866592,0.49825287,-0.0311821,-0.06991272,-1.0575569,0.14113846,0.9883003,-0.32593232
1966-02-01,0.09026299,0.3646637,-0.10569,-0.06663056,-1.702857,0.10175133,0.579982,0.05054741
1966-03-01,0.027243042,0.002625656,0.12111664,-0.0032821656,-1.4435552,0.08238564,0.69256514,-0.041028976
1966-04-01,0.05481453,0.26455346,0.044639207,-0.045951843,-0.56521225,0.1838089,0.48413926,-0.29868928
1966-05-01,0.23468475,-0.14343604,-0.17724419,-0.08205757,-0.43293533,0.19398384,0.03282299,-0.07647705
1966-06-01,0.1027359,0.010503387,-0.014441681,-0.12013207,0.1519703,0.5396099,0.20645675,-0.41717988
