,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8
1970-01-01,2.3425291773623553,8.07369261644905,4.102918693551178,6.691623758811807,5.4343469355626635,8.479921425421441,4.065538373338013,5.254460997514554
1970-02-01,2.9846056854067653,8.051210349314534,3.8755627960734427,6.776735157480482,4.519644320822866,8.164107461545969,4.207888115049505,5.741632794756694
1970-03-01,2.6016687534418654,7.70644087705149,4.486569228656828,6.550789396526873,5.331667321798822,8.32129763409269,4.003875592133845,6.096509638585146
1970-04-01,3.615144743032856,7.775153869772642,3.5531535500672256,6.865233035423139,3.891746934905581,8.241868371608883,4.5353299259509,6.41313007417155
1970-05-01,0.0,7.458666561956441,2.8450634629751477,7.009972252980807,5.052510452811538,8.502807211790866,4.902631636359424,5.57762373485368
1970-06-01,0.0,6.693540201249575,2.9456726586993023,7.601002759811477,6.104808325022012,8.450143383949879,4.543839798433341,5.033296898685376
1970-07-01,0.0,6.059468694139178,2.6232225727361804,7.7592015242902015,6.77323619097174,8.520376284514215,3.8789042770953195,4.645449965517861
1970-08-01,0.0,5.252520757657388,5.1038018890161325,7.705737943630701,7.176235143519239,8.288369031809436,3.8991633426488663,3.9836151543944727
1970-09-01,0.0,5.615993956038178,4.640948770762995,7.986094380483727,7.5962036966564765,8.294405134525089,3.7026974539909108,4.1367995531388635
1970-10-01,2.402122084360561,6.336223398456456,4.9616407531149145,8.24106291117028,7.020936144529469,8.426791655734117,3.0447556306292247,3.3948140947811134
1970-11-01,2.67162852670891,7.1186915611424135,5.19729158227185,7.929398775719115,6.165486980717131,8.677077377919643,3.2294423487581665,3.5594459525264495
1970-12-01,4.045115196390837,7.872768869165412,5.566361099517076,7.783750929890555,5.893853741724131,8.718363423141037,3.4621666724800555,4.314239923469635
1971-01-01,0.0,7.951404930024816,3.9355818849104605,6.998089785741904,5.254332614180966,8.74439019664504,3.608107754403632,5.701102216915683
1971-02-01,2.4198213251557488,7.691690325812402,3.856461910950035,7.279828672491702,5.150190853197849,8.626439421837764,3.817762499654571,6.749247626640497
1971-03-01,2.7180505381750866,8.104338863080285,4.118436831293108,6.72203353127614,4.906683806096992,8.47234602905715,3.865386549128229,6.418478493005144
1971-04-01,3.048463254544916,8.086166245039545,4.492218125746604,6.993298408484738,5.122368842302756,8.490791639605472,3.6758040720429626,6.114074583267755
1971-05-01,2.444869173408455,7.551800640840782,3.5291227296304952,7.355080717827271,5.527031182177992,8.528960028844773,3.674913116739509,5.837829959914101
1971-06-01,0.0,6.563664751769728,3.3643753183557323,7.838588380855254,6.531652124022278,8.591699776952854,3.7835769681713143,5.7479327062033105
1971-07-01,0.0,6.228243378139495,2.9741673258142813,7.961803154665703,6.749000546570948,8.5791191702631,4.465474908858762,4.558147683436167
1971-08-01,0.0,5.746286433338701,4.323816448117096,8.019429501921975,7.349914043145809,8.389301249824866,4.2853934492112105,4.182447879192961
1971-09-01,0.0,5.728500545537451,5.093086029722928,7.883614552716687,7.0463214625678985,8.3924180126639,3.591741726512979,3.6600188015168382
1971-10-01,2.5649764764191216,6.3763443299159555,5.8857039792969,8.312369541994627,6.383360675412282,8.410127999791118,3.8258153696897983,4.005498536442434
1971-11-01,2.409185671262745,7.339398464367813,5.622107571852121,8.069036729714314,6.0839122021200955,8.595240988071192,3.5444194694836795,4.557306021806251
1971-12-01,3.503215569981077,7.900971929969412,4.665928297586453,7.924317186654076,5.786800403124824,8.522223038533902,3.0574717616053957,4.887063327860829
1972-01-01,0.0,8.209667234950002,4.701385372865066,7.312355459160844,5.541696722088119,8.566774016069648,3.7806670115286263,6.538814928634342
1972-02-01,0.0,8.124784143150194,4.495582882844926,6.751747978432774,4.880805163966666,8.391896921617354,3.883963087649222,6.59741576110269
1972-03-01,0.0,8.221544759251037,4.447219989679111,6.7826014670215375,5.3406741217734535,8.027035404977182,4.372819617185578,6.74965965428378
1972-04-01,2.923900783982536,7.992905064260489,3.1233835768518223,6.7961871102210045,5.125249732459323,8.449041208903251,4.033177611550904,6.512400826424862
1972-05-01,0.0,7.695526642372607,3.4645781083858074,7.220136575288851,5.570267860417491,8.417949744038904,4.06862526531852,6.523166876091473
1972-06-01,0.0,7.1635269019665495,3.4633875409915014,7.208732429984544,7.115758859582221,8.54743367576077,4.632360669150989,5.550569097023052
1972-07-01,0.0,6.727741141446928,3.0258525245775743,7.652448772851367,7.231316388769389,8.495823387595635,3.921507061098525,5.9322636318707005
1972-08-01,0.0,6.560798631515875,4.8700520937861365,7.9123580498453014,7.681708606630012,8.338456835911044,4.352606178896694,4.553882280521915
1972-09-01,2.3644407425319036,6.527686779049853,4.9994537791379035,8.079790594403287,7.551811159594805,8.129358545639036,3.761163005685858,3.9939400217945993
1972-10-01,2.7458866035264418,6.609221553529851,5.2480598144157,8.313792051511564,6.443330024337014,8.40736527596132,3.4085642035656973,3.768013047271275
1972-11-01,2.757650190426648,6.867782314352567,3.4266852981371705,8.137308031170376,6.332648448518817,8.057811632821725,3.1560151691945233,4.152130009101644
1972-12-01,3.0786442693569867,7.107658666786532,4.339189392925764,7.45335181959771,5.544739553910512,8.359519202148793,3.433644764013476,6.006921367065618
1973-01-01,2.789482748836992,7.456274929606743,3.8527586846588595,7.00048131694842,5.03498651318177,8.485534095449767,3.668121840843097,6.820880893519671
1973-02-01,2.8716318391446976,7.982003578565967,3.2637406891084297,6.751381776108017,4.052534573077612,8.439389394967387,3.9065261244900724,7.228428630184009
1973-03-01,3.3716799071718997,7.677456913118728,2.8108905460012434,6.486594075221509,4.822183744389503,8.291938346564638,4.0408119992119245,7.042413768437313
1973-04-01,0.0,7.983313462158687,3.205540617745429,6.269527629792615,5.25359556919972,8.589698366644978,4.1095018077543815,7.067509672737503
1973-05-01,0.0,7.399082647328628,3.554881281650486,6.845980116621044,4.766009317108924,8.7273322578553,4.55325463751053,5.984797472416544
1973-06-01,0.0,6.907635049105011,3.1462632366171923,7.519245016220208,6.245068552697838,8.64260111330983,4.548633100149705,5.5187759763868325
1973-07-01,0.0,6.258246801109091,3.5852670385957937,7.655618445911807,6.958287015096207,8.79396844884149,4.183445415845456,5.468854457022376
1973-08-01,0.0,5.909006770955772,3.83933698492116,7.56149244562428,7.0484022747789625,8.521041062375492,3.863321184180777,3.977282735738856
1973-09-01,0.0,6.017071674414448,5.529237078526511,8.034157882580958,7.397413636718633,8.505338174920567,3.347428941181136,4.670709730805502
1973-10-01,0.0,6.3235618961724915,5.60486131132522,8.226125820545212,7.192405158332894,8.391248716559044,3.3496652698080314,4.110018020135876
1973-11-01,3.2207346406242388,6.726976474017115,5.013654560867116,8.280237193481389,6.714135963478764,8.458608137081903,3.1733111935348104,4.763987756740176
1973-12-01,0.0,7.879118561742995,4.832283593813192,7.742778620426365,5.972986547759497,8.722291675525755,3.5313029876191635,5.422467705582139
1974-01-01,2.614289307166455,7.897827804581839,4.475268060110065,7.084336381042839,5.565112927307966,8.804836961344556,3.4725617100992996,6.206381582190883
1974-02-01,2.5206032853772453,8.218230847074176,3.639223496344681,6.479062820931425,4.918506993101576,8.624193778931188,3.9096768513850093,6.396231110225774
1974-03-01,2.596447539450828,8.223179905522413,3.8523252541789055,6.843278216614177,4.510623252741651,8.228220086812225,4.04351842946027,6.776665110309092
1974-04-01,2.685187189333645,8.209364269537865,4.315876893210489,6.690448194966188,4.353915139626035,8.368529547688043,4.111716695611236,6.799091745554012
1974-05-01,0.0,7.8804680046693525,2.8895854321625096,7.128512980752842,4.613596923595013,8.541101413137893,5.09542745922364,6.249110031311461
1974-06-01,0.0,7.013222753430379,2.8378916932510125,7.909963913788783,5.563674690086987,8.492215466227849,4.357428638422538,5.831351425187202
1974-07-01,0.0,6.0870632018422794,2.870683834271326,7.646335624153541,6.513305936758089,8.575847043371281,4.490767592040004,5.630057929265233
1974-08-01,0.0,5.770686258657584,4.518370008651011,7.665812188832526,7.151886619656635,8.36141330975093,3.7620132807115643,5.398549184253997
1974-09-01,0.0,5.807202119292977,3.9021838289874546,7.864170996152292,7.26270877397165,8.27426537257716,3.6466259234917473,4.415097715621874
1974-10-01,2.311847244557441,6.5977155422267675,5.139517643018974,7.94026964969366,7.0005707236047,8.368851389693292,3.343223864970947,3.7177086720851538
1974-11-01,2.839005274546051,7.292480165307721,4.8119930816939345,7.6869562982643505,6.74385817046926,8.41245854037777,2.64032503657472,3.7018554843902507
1974-12-01,2.962689534557704,7.781838493743293,3.614200605010447,7.928178804200381,6.370081095608334,8.502275269281897,2.9027272924098666,4.952334611605078
1975-01-01,0.0,7.990753221964801,4.345399958893429,7.329866762785163,5.383396699156048,8.645757954487891,3.0774257406918886,5.715953270262095
1975-02-01,2.6252360426947354,8.195063589959048,4.572100657757416,6.673391394184358,5.316558865186173,8.592881006959326,3.5333562664297458,6.767604651555587
1975-03-01,3.099081379161333,8.411241185174168,4.017781731579566,6.82812757096662,5.178773296382298,8.421819343036876,4.019279735436063,6.732131007134816
1975-04-01,3.6295570232583283,8.220260858096433,3.384460258864036,6.516658981567103,5.050299584632132,8.290452887576107,4.113316491392866,6.550565224975698
1975-05-01,0.0,7.920230749487921,3.2806781686055495,7.186329199565091,5.2899102579738235,8.525934156111148,4.076418657615455,5.9698227806736845
1975-06-01,0.0,6.816799624818383,3.363688143296784,7.738555826525296,5.730870865719629,8.56210089579002,4.741758502460317,5.5252850834664455
1975-07-01,0.0,6.3862761960638945,4.176267999844159,7.7341332086343515,7.09290787092375,8.670401381944119,4.2347898909306085,4.800492375749415
1975-08-01,0.0,5.47500066070789,5.225288901029231,8.064534758220066,7.681428172737054,8.44735372184425,4.212634848160246,4.57550399766162
1975-09-01,0.0,5.829968054073026,5.84836375993312,8.27504126771971,7.497399876175585,8.384613003952001,3.8084575411439596,4.41481055579727
1975-10-01,2.5662001289915635,6.016660176914053,5.338814962429148,8.302112144542116,7.432978029306375,8.40488320331098,3.458540034307196,4.476849386154707
1975-11-01,2.6810074227865317,6.94228769264563,4.946729770597703,8.147261319481489,6.599949530506585,8.413193795225968,3.051479254916921,3.797487084417755
1975-12-01,0.0,7.23957905421665,5.68065556982277,7.563907079986501,5.937884687873891,8.648150790024486,3.034651435827802,4.061044204219068
1976-01-01,0.0,7.951147147176301,3.7481745695799433,7.223418599178548,5.835369346745744,8.486633157326672,3.610335088377463,4.969450515642146
1976-02-01,2.859304823086036,8.096187157867393,3.482757163671457,6.655764304104217,5.343462313313255,8.315464580259496,3.5709989399083795,5.807118432196397
1976-03-01,2.9429320966223593,8.520355497719128,3.4579972329249995,6.721761513531029,5.30072601218654,8.155750096099522,3.9563100486647005,6.2582972296859545
1976-04-01,2.931052408504348,8.359145526786541,3.679369401877493,6.488514119927858,5.081232448319973,8.339750404209452,4.016459590169017,5.691345857133
1976-05-01,0.0,7.840300346250603,3.215876867327584,7.085581163218177,5.312590805585337,8.01754418088871,4.368144481760428,6.021255866421412
1976-06-01,0.0,7.382420549950774,3.5841595970618236,7.558047177281219,6.313252200926685,8.329048760507623,4.108679944505043,4.931466505903648
1976-07-01,0.0,6.474117926458689,5.089697927968754,8.150284513467255,7.077167583907865,8.220779796321487,3.8594909154550194,5.30103506967112
1976-08-01,2.163362252432382,6.0702601811860655,6.1424456611090275,7.925640153085204,7.265617881131832,8.151719929829035,3.792699220524138,4.5564206024761775
1976-09-01,0.0,6.750091387247446,5.8451601757947484,7.968235339877661,6.439519067979309,8.218597772776597,3.456898470161358,3.9679615936444668
1976-10-01,2.4189655502023912,6.548182021276081,4.313456890634427,7.911006664873384,6.0340024157367464,8.201191547604731,3.7385709529487463,4.558775353347004
1976-11-01,0.0,7.422361118850322,3.4806445467017824,8.128420960571296,6.484389784948936,8.20389862624018,2.878222444562675,3.7801532732958085
1976-12-01,2.6722177978627615,7.987454659279696,4.165472638270457,7.83381648824809,6.172608208118658,8.146381814429914,2.2288798933582563,5.204683886755836
1977-01-01,2.7834812797851085,7.7503215182235925,3.4792822458731214,6.822815180036868,5.394993783535254,8.076875831915576,3.4950636433037183,6.081241397066124
1977-02-01,0.0,8.033871320800339,3.3095109864201335,6.234309854379076,4.691889669347275,7.803205952125376,3.2140676296720603,6.12680031290218
1977-03-01,3.7023608888106745,8.291330282857867,3.0852117651746584,6.721388539818569,4.375326290856273,8.029239033676461,4.3758956983946975,6.8300773549248
1977-04-01,2.3737081657758083,8.345040199627482,3.092826285879529,6.517825589116561,4.661093090098826,8.238006507096733,3.8854530551128352,6.294743423382921
1977-05-01,3.1079277305367916,7.77993996296775,3.398317470374712,7.211391789470911,5.567340571017224,8.38320547843333,4.187205442115986,5.803713225580984
1977-06-01,0.0,7.173769412591536,3.9355831012557263,7.9453551824744615,6.144969003655073,8.374085812944895,4.513792561562786,5.501275902273173
1977-07-01,0.0,6.565767804951609,3.680496233606254,7.851677218502926,7.165383173432958,8.432512631574285,4.603569296860165,4.552947360601344
1977-08-01,0.0,6.398828339018111,3.864158732784855,7.765183355266121,7.464589690692889,8.309475242613034,3.716668846983603,3.850359161759145
1977-09-01,0.0,6.694915094568707,4.355571214574221,8.202030817777048,7.737743894229698,8.263084053936497,3.9654055557234016,4.328467000378958
1977-10-01,2.5384388774114037,6.6631127734592335,4.488685987134124,8.26074491936337,6.507921791789726,8.081456412221128,3.888738820049229,4.2948189115477335
1977-11-01,0.0,7.213484956702485,5.252878199901722,8.137992532768791,6.502864141909324,8.247162149576777,3.2811640607464634,4.070372759896216
1977-12-01,2.1334992444910683,7.6286397339773915,4.20265005129943,7.348290789017107,5.597430850132741,8.474695684772229,3.1868825674607,5.323180023323292
