,mgv850GLB_cluster1,mgv850GLB_cluster2,mgv850GLB_cluster3,mgv850GLB_cluster4,mgv850GLB_cluster5,mgv850GLB_cluster6,mgv850GLB_cluster7,mgv850GLB_cluster8
1984-01-01,0.109040916,0.68621486,-0.1743063,-0.4863066,0.02467351,0.6511945,0.044438817,0.13875523
1984-02-01,0.07786741,0.49466372,-0.2930309,-0.58778626,0.019632673,0.5107147,-0.077204145,0.13106136
1984-03-01,0.040459227,0.41387796,-0.28852066,-0.50540864,0.107581735,0.48935756,-0.18239813,0.11235724
1984-04-01,0.15069401,0.35179624,-0.30470437,-0.4873678,0.034622453,0.63474554,-0.25137776,0.09975521
1984-05-01,0.52013314,-0.08290825,-0.101347014,-0.36797994,0.07985721,0.44863304,-0.2808268,0.06871436
1984-06-01,0.31810236,-1.2030318,0.053326584,-0.1623675,0.095775604,0.46932697,-0.37063304,0.01724491
1984-07-01,0.46428615,-0.9508581,-0.020693874,-0.08144907,0.078265384,0.5355209,-0.32844928,0.0037142993
1984-08-01,0.23307166,-1.3814503,-0.03541839,-0.19141856,0.039000034,0.42793918,-0.29767376,0.04523473
1984-09-01,0.28149006,-0.6181639,-0.16223486,-0.34874526,-0.0013265371,0.2500513,-0.27605128,0.0563776
1984-10-01,0.48498002,-0.1977859,-0.22869408,-0.45990857,0.073887825,0.51296985,-0.17337772,0.084500074
1984-11-01,0.08622457,0.3334901,-0.30218393,-0.30377582,0.072296,0.64482707,-0.0461633,0.12787767
1984-12-01,0.015387749,0.42051062,-0.29833704,-0.5925618,0.023479605,0.6254598,-0.008489823,0.0872858
1985-01-01,-0.013501525,0.48792648,-0.22137158,-0.3988966,0.08167753,0.6689271,-0.05240197,0.12325158
1985-02-01,-0.0077533484,0.6093065,-0.24249275,-0.35010394,0.022591662,0.35906038,0.16081521,0.14838311
1985-03-01,0.15907739,0.086222574,-0.14945257,-0.64085466,0.10039256,0.64459753,-0.08595526,0.10440288
1985-04-01,0.3006429,-0.17338102,-0.23955183,-0.35384694,-0.03662791,0.4320488,-0.17204419,0.09664955
1985-05-01,0.52803004,-0.44541675,-0.1023977,-0.25251865,0.030077647,0.1953042,-0.27805123,0.12111273
1985-06-01,0.38927174,-1.0957625,-0.05240197,-0.024864197,0.026334668,0.47509328,-0.3410138,0.04745586
1985-07-01,0.23620987,-0.9120882,0.0073523284,-0.23126379,0.08234592,0.520945,-0.40477842,0.056278657
1985-08-01,0.24690413,-0.8865557,-0.13434689,-0.2248472,0.11442876,0.40705094,-0.3422169,0.074458934
1985-09-01,0.31227294,-0.6218723,-0.08234594,-0.3416822,0.01577406,0.3150802,-0.25131553,0.06416567
1985-10-01,0.16709812,-0.4694788,-0.11750338,-0.33686978,0.01443727,0.19797781,-0.18420896,0.08889618
1985-11-01,0.18313953,0.24944405,-0.19624,-0.26120776,0.050396778,0.5037005,-0.009491181,0.112824604
1985-12-01,0.002940941,0.33178997,-0.29850402,-0.44367886,0.066972926,0.65328676,0.012699461,0.11937487
1986-01-01,0.07167157,0.5420081,-0.23678835,-0.43560243,0.06609855,0.6994782,0.0466578,0.13777012
1986-02-01,0.024754556,0.16744967,-0.30405337,-0.5353983,0.054045282,0.57207644,-0.013219711,0.11392279
1986-03-01,0.14075103,0.22836402,-0.30677503,-0.7375821,0.07491169,0.5412305,-0.13297473,0.123902395
1986-04-01,0.3736512,0.41499528,-0.16096942,-0.38103873,0.03395651,0.60694015,-0.17548516,0.09927744
1986-05-01,0.486926,0.17742927,-0.09253797,-0.03732624,0.044065703,0.07828145,-0.26335734,0.037196636
1986-06-01,0.4953503,-1.4437997,-0.03525256,-0.31519938,0.021773648,0.5574311,-0.3242717,0.12480962
1986-07-01,0.41058865,-0.9019213,-0.08035509,-0.2152739,0.056637384,0.60214484,-0.36315322,0.097851776
1986-08-01,0.33528814,-0.8572076,-0.057803832,-0.39490646,0.032012425,0.46683723,-0.28202048,0.06272882
1986-09-01,0.26569027,-0.57700145,-0.056637384,-0.15889573,-0.018533517,0.33749142,-0.26906,0.06506171
1986-10-01,0.054952525,-0.28370532,-0.10148072,-0.116385296,0.041992024,0.4063117,-0.0905939,0.12519844
1986-11-01,0.32206842,0.2738554,-0.17302269,-0.3548585,0.069727495,0.92836064,-0.09357481,0.08255838
1986-12-01,0.091889955,0.35822827,-0.21462588,-0.32284606,0.016330231,0.64828426,0.056766987,0.08994587
1987-01-01,-0.0048997165,0.54921275,-0.34208873,-0.3452067,0.054936122,0.64913714,0.042464137,0.0736441
1987-02-01,0.02880435,0.32872587,-0.2654751,-0.47749883,0.061617542,0.3655479,-0.055233072,0.10705119
1987-03-01,0.06280534,0.2053423,-0.2736413,-0.3947977,0.063399255,0.32694417,-0.051075745,0.109575294
1987-04-01,0.25612113,0.00029695034,-0.12872872,-0.358718,0.018411016,0.6417133,-0.114623465,0.086264566
1987-05-01,0.22583202,0.10898139,-0.19197947,-0.30289105,0.04810623,0.44958538,-0.25062752,-0.022716831
1987-06-01,0.37282324,-1.0828354,-0.08670999,-0.43132275,-0.007126832,0.45374268,-0.22805914,0.08448286
1987-07-01,0.50229436,-0.6127604,-0.024350071,-0.17995293,0.04899708,0.6647271,-0.21336003,-0.08032553
1987-08-01,0.33243775,-0.97756606,-0.11566281,0.03800986,0.109872244,0.219596,-0.27408668,0.04394891
1987-09-01,0.21915057,-0.8617548,-0.11016919,-0.2656236,0.034594916,0.49442512,-0.17817119,0.061172128
1987-10-01,0.26280254,-0.03385253,-0.3057121,-0.40652734,0.062359918,0.3328832,-0.1472882,0.07379258
1987-11-01,0.08032553,0.13644943,-0.24795493,-0.4381527,0.057163276,0.45344573,-0.13912204,0.13065888
1987-12-01,0.030437578,0.5024427,-0.40860596,-0.3594604,0.022271395,0.52189314,0.0038603782,0.1027454
1988-01-01,0.10982583,0.30412266,-0.29558063,-0.41462642,0.028608952,0.6009236,0.03810007,0.09762297
1988-02-01,-0.057489075,0.3164611,-0.22019401,-0.5146899,0.07430192,0.57746685,-0.09979236,0.13138424
1988-03-01,0.11077495,0.39455947,-0.28649625,-0.5973983,0.041896522,0.6071606,-0.029015716,0.13165541
1988-04-01,0.19199184,0.33937535,-0.18467009,-0.2764628,0.062641405,0.4277784,-0.20771997,0.095317975
1988-05-01,0.27402222,-0.6695308,-0.046642076,-0.17450105,-0.019524585,0.094233274,-0.2662937,0.046642084
1988-06-01,0.5149611,-0.91955405,0.049625,-0.1556544,0.11213082,0.58383954,-0.29937705,0.08053894
1988-07-01,0.2539553,-1.3032665,-0.028202182,-0.1880598,0.091114774,0.33422303,-0.30629206,0.10209735
1988-08-01,0.38520396,-1.6543024,0.0021693944,-0.34805298,0.00705055,0.34357858,-0.2831066,0.13233335
1988-09-01,0.14250241,-0.9461292,-0.061827876,-0.365137,0.0183043,0.2789034,-0.2970721,0.07606455
1988-10-01,0.15063766,-0.34493446,-0.21382138,-0.45164174,0.030507172,0.40038976,-0.17070459,0.10616498
1988-11-01,0.105893806,0.3846616,-0.33937535,-0.17300959,0.020202523,0.65881944,-0.08799626,0.110774934
1988-12-01,0.11321552,0.36039147,-0.19524592,-0.3435786,0.036066256,0.63007486,-0.034303624,0.10684292
1989-01-01,0.013816995,0.5318352,-0.2944449,-0.40783954,0.014769888,0.52695155,0.15556028,0.13054676
1989-02-01,-0.017390352,0.44381133,-0.22643194,-0.5694745,0.016556572,0.6644069,0.01941526,0.14889002
1989-03-01,0.09469405,0.19939351,-0.20511088,-0.72872734,0.047049247,0.47573337,-0.08814289,0.12423382
1989-04-01,0.14948559,-0.11113153,-0.20654023,-0.40140748,0.035733603,0.64654005,-0.20773134,0.104699455
1989-05-01,0.21082826,-0.6915643,-0.032994032,-0.21868965,0.05955602,0.3013534,-0.3013534,0.085760646
1989-06-01,0.45131546,-1.4324411,0.010600972,-0.37305883,0.061223578,0.52540314,-0.3196966,0.07361122
1989-07-01,0.39199764,-1.1597936,0.079328604,-0.30778545,0.0775419,0.30063874,-0.35840803,0.06968053
1989-08-01,0.4173685,-1.0230532,-0.064558715,-0.21082826,0.098148294,0.38770962,-0.2936111,0.12471028
1989-09-01,0.0970763,-0.86249006,-0.06563072,-0.4857388,0.008456951,0.41748762,-0.21857056,0.05681642
1989-10-01,0.17271242,-0.3538818,-0.10863016,-0.21797499,0.06193825,0.2746723,-0.20844603,0.14626954
1989-11-01,0.10267456,0.24465606,-0.30242538,-0.41296133,0.06944231,0.6823927,-0.075040564,0.07730369
1989-12-01,0.31564683,0.35828894,-0.3150513,-0.29242,0.054553308,0.46942043,0.03311314,0.11113151
1990-01-01,0.018723596,0.3696273,-0.30782634,-0.5165354,0.07227568,0.57480115,-0.014009965,0.13381477
1990-02-01,0.12373283,0.3519512,-0.23777652,-0.48589683,0.053159285,0.3391196,0.047136307,0.13813558
1990-03-01,0.077905856,0.32720459,-0.19142583,-0.45892444,0.077120245,0.57755077,-0.04124427,0.103045225
1990-04-01,0.34802312,0.18160577,-0.16811952,-0.42854768,0.035090376,0.58553773,-0.0684786,0.031947948
1990-05-01,0.39633784,-0.77028596,-0.13787374,-0.1363025,0.020425748,0.08222666,-0.24654913,0.07934614
1990-06-01,0.48707527,-1.327542,-0.048576593,-0.12870833,0.055777956,0.5101196,-0.2537505,0.1319817
1990-07-01,0.32537153,-0.6705142,0.0555161,-0.34998715,0.0765965,0.69238013,-0.32654992,0.084190704
1990-08-01,0.3785308,-1.1130718,-0.04307735,-0.37630492,0.079346135,0.35640293,-0.3032436,0.09806973
1990-09-01,0.29682785,-1.0897654,0.013486219,-0.19679412,-0.026579643,0.25951162,-0.2525721,0.07214476
1990-10-01,0.19587757,-0.040982388,-0.1944373,-0.24903686,0.046612572,0.614998,-0.16052535,0.08144108
1990-11-01,0.18671219,0.34828502,-0.23424129,-0.3054695,0.06769298,0.55660135,-0.13446943,0.078822374
1990-12-01,0.17388062,0.521249,-0.34082177,-0.42082253,0.030769538,0.6223303,-0.016497707,0.13198169
1991-01-01,0.047502447,0.6010379,-0.31701285,-0.3513202,0.0346372,0.65464306,-0.04568811,0.12221984
1991-02-01,0.0384308,0.22283265,-0.2927668,-0.614398,0.0061027408,0.44731468,-0.0074222563,0.13244608
1991-03-01,0.13854882,0.09170608,-0.28847843,-0.57266843,0.04255427,0.71731997,-0.05772867,0.11677685
1991-04-01,0.30266318,-0.2154104,-0.20188542,-0.50273424,-0.031173492,0.58223486,-0.20980248,0.10721038
1991-05-01,0.4803025,-0.23470828,0.05756371,-0.52500105,-0.006102753,0.3770507,-0.23784213,0.11314819
1991-06-01,0.32657933,-0.82222116,-0.013689947,-0.1123235,-0.0018143415,0.69142455,-0.22497687,0.064656116
1991-07-01,0.42785192,-1.450309,0.11397288,-0.3044775,0.043214034,0.61258364,-0.3255897,0.10721038
1991-08-01,0.27627292,-1.6261342,-0.08213963,-0.18407199,-0.027709771,0.45902532,-0.30216834,0.07438751
1991-09-01,0.24443965,-0.8840734,-0.023421336,-0.3673193,0.044368614,0.30480736,-0.26637655,0.07488233
1991-10-01,0.21689487,0.027050018,-0.27858207,-0.43642873,0.04337897,0.503394,-0.13689943,0.092035994
1991-11-01,0.22794576,0.38942116,-0.26819092,-0.3015086,0.023586284,0.741566,-0.091046356,0.08279942
1991-12-01,0.41267753,0.4290065,-0.3222909,-0.32674426,0.0031338334,0.3965135,-0.0037936033,0.06432623
1992-01-01,-0.03640144,0.48941192,-0.17705551,-0.38422245,0.06918949,0.3039252,-0.03225274,0.13583621
1992-02-01,0.1003716,0.24062419,-0.20368743,-0.3409958,0.050319623,0.46639332,0.027836392,0.13075073
1992-03-01,0.14801463,0.24303313,-0.21037889,-0.7161179,0.09033444,0.7482368,-0.09823034,0.10251286
1992-04-01,0.2886687,0.15644585,-0.23085468,-0.53558284,0.055672776,0.3866313,-0.15457226,0.04336053
1992-05-01,0.43909225,0.008966541,-0.16608153,-0.4708097,0.057144903,0.5701106,-0.18294397,0.050721116
1992-06-01,0.39707002,-0.9192699,-0.11067642,-0.16139752,0.030245293,0.43909234,-0.26645312,0.050854944
1992-07-01,0.27354604,-1.3483251,-0.005888462,-0.036535263,0.034527827,0.4401629,-0.36347902,0.12794033
1992-08-01,0.31864637,-1.192816,-0.15136036,-0.45782828,0.09528609,0.48901042,-0.34447533,0.07681772
1992-09-01,0.27020034,-0.5773374,-0.16862428,-0.2885349,-0.02074346,0.32333034,-0.2625721,0.0994348
1992-10-01,0.33002183,-0.28612596,-0.23968735,-0.35156828,0.04764305,0.6516124,-0.19779897,0.11776934
1992-11-01,0.10144222,0.4112559,-0.28358322,-0.1965945,0.06330103,0.7341848,-0.09823034,0.094349295
1992-12-01,0.2756873,0.5972779,-0.3300218,-0.2718063,0.08926381,0.3221259,-0.031048287,0.13597007
1993-01-01,0.11583924,0.3634195,-0.24943742,-0.39232126,0.041437484,0.55041045,0.07393749,0.11711602
1993-02-01,-0.09355354,0.46347308,-0.19534817,-0.45430335,0.06569638,0.5973033,-0.009982157,0.13348207
1993-03-01,0.16006246,0.38117838,-0.2615088,-0.35703558,0.081482075,0.5880176,-0.09146424,0.13696423
1993-04-01,0.2562856,0.014160728,-0.24676779,-0.35250884,0.056991052,0.4462945,-0.22030349,0.115374945
1993-05-01,0.48552665,-0.39383024,-0.116187476,-0.3659731,-0.027392864,0.26313376,-0.24514274,0.037955306
1993-06-01,0.43712482,-1.2084192,-0.07498207,0.030294608,-0.008125019,0.6013659,-0.32581237,0.14938387
1993-07-01,0.44594628,-0.8937496,-0.09866071,-0.16818745,0.080089234,0.49945512,-0.36434808,0.10608926
1993-08-01,0.32140166,-0.9369283,-0.0063839434,-0.274741,-0.029249955,0.43178552,-0.3101427,0.1144464
1993-09-01,0.15251783,-0.97209775,-0.16911602,-0.22239277,-0.009517861,0.21566066,-0.2803124,0.0465446
1993-10-01,0.152866,-0.019616032,-0.1452053,-0.40021414,0.044223167,0.60624087,-0.19732134,0.10481246
1993-11-01,0.2105535,0.3679463,-0.22169635,-0.38744628,0.04608035,0.5426337,-0.11816065,0.10550885
1993-12-01,0.14822316,0.65487474,-0.22541063,-0.3803659,-0.004874992,0.699214,-0.020080352,0.120598175
1994-01-01,-0.028095853,0.5788254,-0.29710412,-0.5249221,0.027968723,0.6706137,-0.07818529,0.15217528
1994-02-01,0.040046126,0.6497643,-0.24599764,-0.5453901,0.028731506,0.4533476,-0.024663324,0.13590257
1994-03-01,0.010043317,0.3601609,-0.19527254,-0.46606064,0.028350119,0.5359825,-0.05148787,0.12395229
1994-04-01,0.2874422,0.20226474,-0.15548067,-0.48233336,0.06852337,0.5475514,-0.22578387,0.115053155
1994-05-01,0.39982563,-0.19705236,-0.05873432,-0.24103954,-0.0024154782,0.14340329,-0.29023904,0.07691399
1994-06-01,0.50864935,-1.4021231,-0.15789616,-0.07589694,0.017289758,0.45754284,-0.32964954,0.1281476
1994-07-01,0.36918718,-1.7666063,0.01601845,-0.27116948,0.0719559,0.36804295,-0.39003658,0.09038983
1994-08-01,0.31808066,-1.0659897,0.01423862,-0.36740735,0.021612203,0.44889802,-0.3037149,0.14454743
1994-09-01,0.3969016,-0.70582885,-0.14276762,-0.6267537,-0.016781231,0.2733307,-0.22298698,0.16285425
1994-10-01,0.24231085,-0.0071193217,-0.12738481,-0.45614442,0.037376385,0.56204426,-0.19247566,0.10323002
1994-11-01,0.27612758,0.5142431,-0.19514541,-0.20112057,0.02924003,0.6217956,-0.13094446,0.11111212
1994-12-01,0.1439118,0.5380165,-0.19527254,-0.35177028,0.059751354,0.5395421,-0.003559649,0.13196151
1995-01-01,0.11435672,0.558842,-0.2602439,-0.3482468,0.03588354,0.5721365,0.012000394,0.11235665
1995-02-01,0.010000328,0.39271885,-0.24824348,-0.4600152,0.020471264,0.5871959,0.004470742,0.11518028
1995-03-01,0.15353449,0.09682675,-0.15176971,-0.69414055,0.026942065,0.55366534,-0.06341386,0.1383575
1995-04-01,0.3244813,0.10506227,-0.14824018,-0.6604924,0.03435408,0.6156674,-0.2561261,0.119298056
1995-05-01,0.32236356,0.045413263,-0.13882813,-0.33954063,-0.0067061065,0.334364,-0.2863624,0.1198863
1995-06-01,0.5600185,-0.8208507,0.07141411,-0.16471133,-0.010353279,0.51837003,-0.29589215,0.13906342
1995-07-01,0.5581361,-1.3473384,-0.016353488,-0.33612874,0.0597667,0.34954095,-0.35201162,0.04635447
1995-08-01,0.5181348,-0.9773264,0.024000788,-0.13847515,0.18165305,0.18224129,-0.3124809,0.09612081
1995-09-01,0.2155365,-0.7447305,-0.07988499,-0.57178354,-0.007882613,0.36177665,-0.29965696,0.06706103
1995-10-01,0.19965364,-0.17165272,-0.2453022,-0.48425132,0.046001516,0.57154834,-0.16494663,0.10529759
1995-11-01,0.074826,0.3828362,-0.26424402,-0.4004838,0.026824415,0.69414055,-0.20683035,0.10423873
1995-12-01,-0.012353349,0.39201295,-0.21883075,-0.42024916,-0.011059189,0.8768525,-0.0071766973,0.13129845
1996-01-01,0.062094748,0.45820332,-0.30296642,-0.49052316,0.022776555,0.6337991,-0.021885853,0.12228085
1996-02-01,0.11477349,0.3150545,-0.2299287,-0.52500606,0.04542587,0.41850337,-0.018195799,0.1273706
1996-03-01,0.17012435,0.26173958,-0.22407553,-0.61127704,0.061585777,0.65886605,-0.08232645,0.12177189
1996-04-01,0.26937413,0.15740001,-0.22916524,-0.5960078,0.043389987,0.39496332,-0.22267585,0.07341941
1996-05-01,0.30780163,-0.28922412,-0.09555975,-0.17343268,0.068202436,0.4131592,-0.2533415,0.09263315
1996-06-01,0.3036026,-1.2486389,-0.07481909,-0.33923078,0.014124012,0.36111656,-0.32599744,0.04529863
1996-07-01,0.2322191,-0.8733983,-0.09314212,-0.34750158,0.033973932,0.38109383,-0.31034648,0.094796285
1996-08-01,0.37524062,-0.98142797,-0.054841887,-0.44573346,0.0601861,0.36442494,-0.26492065,0.052678745
1996-09-01,0.16248974,-1.0442861,-0.17546856,-0.20448005,0.035882622,-0.05751399,-0.24150786,0.10535748
1996-10-01,0.172033,-0.22623868,-0.34024867,-0.3757496,0.041481335,0.58811873,-0.18221247,0.07507358
1996-11-01,0.13729557,0.29736766,-0.24087167,-0.4654562,0.022776559,0.567887,-0.103830576,0.11553695
1996-12-01,0.038809218,0.5148266,-0.31123725,-0.32765162,-0.022013102,0.6429606,-0.026848352,0.09695943
1997-01-01,0.12528197,0.39580613,-0.22239318,-0.35956633,0.017270494,0.5847908,0.034965705,0.121035144
1997-02-01,0.07757573,0.7495684,-0.24532619,-0.4306303,0.0637027,0.81765956,-0.09031627,0.13929658
1997-03-01,0.026755143,0.38433963,-0.1915328,-0.6415569,0.07969914,0.68303454,-0.16237111,0.13561594
1997-04-01,0.41038695,0.018686105,-0.20115897,-0.45214757,0.018827677,0.3597079,-0.13816407,0.085220054
1997-05-01,0.24277806,0.080831625,-0.17553632,-0.44096422,0.028453875,0.5237778,-0.119053245,0.08366287
1997-06-01,0.3992036,-0.7892057,-0.09612031,-0.39113456,0.08592787,0.59045327,-0.21234235,-0.049971245
1997-07-01,0.4562529,-1.5079138,-0.039354086,-0.19535494,0.057615567,0.6683121,-0.42171186,0.1136739
1997-08-01,0.35192204,-1.4534124,-0.19507182,-0.33281118,0.020667981,0.35659358,-0.29147527,0.025056386
1997-09-01,0.233435,-0.74645406,-0.13972127,-0.28114125,0.031001996,0.32658252,-0.20073429,0.020243311
1997-10-01,0.3243175,0.09626184,-0.12004423,-0.09965932,0.013023662,0.37358093,-0.21913728,-0.0035390377
1997-11-01,0.28496343,0.17454539,-0.25197953,-0.27038258,0.040628172,0.5393495,0.013023662,0.092439696
1997-12-01,0.09229813,0.5845077,-0.309312,-0.24008839,0.029869486,0.5251934,0.0067949533,0.08677723
1998-01-01,0.06978893,0.4712277,-0.30777782,-0.40314397,0.04908366,0.55295265,0.027647639,0.1281291
1998-02-01,-0.014615488,0.32446384,-0.29584187,-0.47378546,-0.00828209,0.46806103,0.087571144,0.08708396
1998-03-01,0.09280834,0.4312788,-0.24566202,-0.4622149,0.094148114,0.5105679,-0.064673565,0.106205896
1998-04-01,0.096949436,0.19061041,-0.14323178,-0.31082278,0.057244014,0.39802855,-0.21630922,0.030083513
1998-05-01,0.2658801,-0.34322047,-0.15833454,-0.7687748,0.013884688,0.29900855,-0.16905256,0.03312845
1998-06-01,0.2786687,-1.0793539,0.05834017,-0.46940082,-0.0387311,0.4735419,-0.28548923,0.055173445
1998-07-01,0.3575923,-1.2661886,0.006089783,-0.27757254,0.047134973,0.48218942,-0.33834863,0.05200677
1998-08-01,0.2718481,-0.9082309,-0.07612238,-0.3921823,0.01071806,0.24821968,-0.2946239,0.06272483
1998-09-01,0.13421889,-0.8350316,-0.02630787,-0.32653442,0.009621859,0.28183538,-0.21265535,0.028865576
1998-10-01,0.11485338,-0.30655995,-0.12216115,-0.3429768,0.029231023,0.4183684,-0.27172637,0.07819285
1998-11-01,0.06248126,0.24286075,-0.1951168,-0.19024496,0.033859253,0.6831523,-0.13239197,0.10705843
1998-12-01,-0.0074295523,0.5418693,-0.24590564,-0.20827074,-0.0073077204,0.73613346,0.029230976,0.12922525
1999-01-01,-0.004501128,0.61462146,-0.37969175,-0.39101714,0.036009002,0.5147255,-0.056481868,0.1279191
1999-02-01,0.094088055,0.45112896,-0.26498562,-0.54739493,-0.025409583,0.5928418,-0.13546936,0.14824675
1999-03-01,0.031072285,0.21750605,-0.117464855,-0.6581807,0.013648579,0.45287132,-0.05561068,0.15318348
1999-04-01,0.0847954,0.00929265,-0.17075238,-0.5482661,0.05764345,0.47450575,-0.2725359,0.110930964
1999-05-01,0.28720087,-0.9166325,-0.18033543,-0.3579121,0.06258015,0.25278902,-0.28037658,0.09263607
1999-06-01,0.40829563,-1.0189968,0.05967621,-0.1643637,0.0919101,0.6732813,-0.35224938,0.09191008
1999-07-01,0.37562618,-1.4560416,-0.03702538,-0.14824674,0.107010625,0.57440174,-0.39624423,0.06388695
1999-08-01,0.39188835,-0.78624505,-0.11543208,-0.21039131,0.06548413,0.47871646,-0.29896185,0.059385817
1999-09-01,0.37969172,-0.9482856,-0.101783514,-0.2789246,0.04457567,0.13619536,-0.23217097,0.06984005
1999-10-01,0.16625126,-0.4043753,-0.13706653,-0.36096126,0.0015971735,0.21895798,-0.28240934,0.07172762
1999-11-01,0.12704791,0.23376818,-0.19688794,-0.4416911,0.03383104,0.60198927,-0.061708976,0.10250951
1999-12-01,0.100331545,0.47392493,-0.30825454,-0.22258791,0.082327046,0.677492,-0.06737169,0.1332914
2000-01-01,0.04905464,0.47670364,-0.30924588,-0.37644398,0.028223217,0.4603073,-0.031851925,0.13829379
2000-02-01,0.25669688,0.62427074,-0.1989065,-0.5187696,0.020697027,0.52092004,-0.14743273,0.13829379
2000-03-01,0.19245549,0.28653285,-0.21584043,-0.61701334,0.08440087,0.48221388,-0.14326644,0.12041906
2000-04-01,0.2103302,-0.17968783,-0.19756255,-0.52333915,0.053355325,0.27040538,-0.21678121,0.09716852
2000-05-01,0.19796571,-0.61956686,-0.15253977,-0.26166958,0.0061822413,0.09286785,-0.33437794,0.07284279
2000-06-01,0.55223435,-1.0875347,0.056715228,-0.33599073,0.09488382,0.55545986,-0.42267632,0.023384955
2000-07-01,0.38894287,-0.88043004,-0.03655579,0.015321177,0.034674264,0.5292526,-0.39176518,0.122838214
2000-08-01,0.33061486,-0.87223184,-0.06464462,-0.24097256,0.053489745,0.4136718,-0.3734873,0.041259658
2000-09-01,0.28532332,-0.8542228,-0.08372889,-0.3663643,0.04986102,0.22188826,-0.28989276,0.072305195
2000-10-01,0.17901586,-0.2928495,-0.12539175,-0.36703625,0.02190659,0.51823205,-0.18573567,0.09757171
2000-11-01,0.0794282,0.39646903,-0.19702496,-0.4409542,0.012364459,0.7218424,0.03534622,0.09461498
2000-12-01,0.07055805,0.5128562,-0.2491707,-0.35574695,0.03507743,0.8503253,0.007794985,0.120956644
2001-01-01,0.17741112,0.48159605,-0.24392526,-0.43540907,0.031633306,0.59153086,0.16622524,0.13278773
2001-02-01,-0.056891847,0.34014827,-0.2523448,-0.5285048,0.09105102,0.6108957,-0.04053395,0.15131065
2001-03-01,0.13543387,0.08046649,-0.25980204,-0.5084182,0.07613645,0.32258755,-0.10608585,0.08118814
2001-04-01,0.14048557,-0.007697833,-0.0334375,-0.27640054,0.062063824,0.60464114,-0.20724027,0.089607656
2001-05-01,0.42747068,-0.541976,-0.22071147,0.07733922,0.020687938,0.20796195,-0.29372066,0.051599573
2001-06-01,0.4533306,-1.4769026,-0.04438286,-0.08660068,0.058816314,0.65479743,-0.26713908,0.1096942
2001-07-01,0.4801527,-0.8316072,-0.0151551245,-0.48063383,0.045224797,0.49266165,-0.33136794,0.047389816
2001-08-01,0.31982118,-0.7739937,-0.115587875,0.019725705,0.110055044,0.47774714,-0.29432207,0.081067875
2001-09-01,0.11354315,-0.37298435,-0.098388,-0.40076876,0.025017977,0.1645413,-0.24284276,0.03175359
2001-10-01,0.022852968,-0.20784168,-0.25775737,-0.33028543,0.019966269,0.2228765,-0.187274,0.08852515
2001-11-01,0.18559012,0.454774,-0.17272028,-0.37803608,0.04209757,0.5736093,-0.052200984,0.09213351
2001-12-01,-0.05797434,0.39583734,-0.26365098,-0.37430745,0.047028996,0.58768195,-0.03993256,0.1289388
2002-01-01,0.037045263,0.49453506,-0.24880572,-0.3295619,0.049991895,0.46556538,0.0124338865,0.11536586
2002-02-01,0.10408566,0.37468272,-0.21663149,-0.5741375,0.07575691,0.4981242,-0.09626641,0.12497971
2002-03-01,0.27944177,0.4240337,-0.25508678,-0.48633128,0.06601493,0.46082252,-0.10382929,0.1256206
2002-04-01,0.34725127,0.097420074,-0.13766995,-0.47235918,0.06780954,0.5005597,-0.20701766,0.07306504
2002-05-01,0.35096863,-0.56157553,-0.0816534,-0.14574555,0.028456926,0.16856241,-0.21740058,-0.010767484
2002-06-01,0.4069852,-1.3169656,0.07832062,-0.07383416,0.068834975,0.48927957,-0.40865153,0.07550053
2002-07-01,0.3813483,-0.74462265,-0.012562061,-0.20073661,0.14369464,0.40429324,-0.27918538,0.026149606
2002-08-01,0.33456105,-1.045343,-0.06498945,-0.06422033,0.16702418,0.44467133,-0.2873892,0.047300003
2002-09-01,0.35814697,-0.6116955,0.0006409407,-0.25136945,0.05306833,0.097932816,-0.17689435,0.084217094
2002-10-01,0.5510644,-0.1248515,-0.08075609,-0.13087618,0.025893236,0.39057755,-0.21816969,0.09690733
2002-11-01,0.32879275,0.30636048,-0.17240788,-0.26739246,0.024611378,0.54401416,-0.023842286,0.1087003
2002-12-01,0.15907672,0.4996624,-0.24201195,-0.45710525,0.056785654,0.2899529,0.054478336,0.076654196
2003-01-01,0.050010346,0.36894965,-0.2463891,-0.4016325,0.035500288,0.420087,-0.0001408577,0.12270145
2003-02-01,-0.032119323,0.46361715,-0.28963748,-0.5061612,0.02761135,0.4199461,-0.050292112,0.12833643
2003-03-01,-0.008734226,0.5372944,-0.23441477,-0.49517298,0.073113725,0.44178167,-0.05127821,0.1481997
2003-04-01,0.13467579,0.12692769,-0.20004144,-0.43008906,0.019158889,0.55828464,-0.24864307,0.08720116
2003-05-01,0.18045998,-0.44079557,-0.09748497,-0.32429257,0.004367113,0.40318212,-0.26780194,0.085510634
2003-06-01,0.5873048,-1.2048975,-0.0991755,-0.086919405,0.047615506,0.52334785,-0.34119746,0.14580484
2003-07-01,0.3781065,-1.8534825,0.11509423,-0.37655687,0.043952774,0.3124591,-0.39346176,0.029301833
2003-08-01,0.2847069,-0.7564947,-0.0046488284,-0.49390513,0.01817279,0.35852498,-0.3634556,0.0908639
2003-09-01,0.280058,-0.78861403,-0.084101915,-0.4478392,-0.033668946,0.27245077,-0.21187487,0.10185208
