,vws_v850-250GLB_cluster1,vws_v850-250GLB_cluster2,vws_v850-250GLB_cluster3,vws_v850-250GLB_cluster4,vws_v850-250GLB_cluster5,vws_v850-250GLB_cluster6,vws_v850-250GLB_cluster7,vws_v850-250GLB_cluster8
1965-01-01,-0.20457243919372559,5.906847953796387,5.917149543762207,-0.4312211871147156,1.989798903465271,-9.352201461791992,-6.497753143310547,10.316194534301758
1965-02-01,2.6270642280578613,3.434316396713257,3.371767044067383,-5.154049873352051,0.5202617645263672,-5.782485008239746,2.9751319885253906,3.833894968032837
1965-03-01,-1.0147678852081299,2.2024660110473633,2.2856197357177734,-3.646247625350952,2.4327940940856934,-4.4799909591674805,4.287927627563477,5.961301803588867
1965-04-01,-4.1024885177612305,-0.5209976434707642,-0.4297494888305664,-4.097336769104004,-0.9551622867584229,-2.32094144821167,-3.4416751861572266,1.6402595043182373
1965-05-01,-2.1450679302215576,1.9890631437301636,0.9662003517150879,-2.1568422317504883,1.501915693283081,-4.93328857421875,14.55849838256836,3.1649868488311768
1965-06-01,-4.753735542297363,0.561470627784729,1.5166330337524414,-0.6254913806915283,-0.5077518820762634,-0.43342888355255127,12.478187561035156,-0.5953207015991211
1965-07-01,-6.728816986083984,2.023648977279663,1.9103246927261353,-1.1656218767166138,-3.0420963764190674,3.390899658203125,11.0505952835083,-1.1273562908172607
1965-08-01,-8.338170051574707,-1.537973403930664,-0.3546903133392334,-1.0250701904296875,0.5062801837921143,1.8323222398757935,6.34027624130249,1.5652005672454834
1965-09-01,-6.762667179107666,-2.9140543937683105,0.5798674821853638,0.021340370178222656,-3.3526344299316406,-4.177547454833984,5.420435905456543,1.3282495737075806
1965-10-01,-5.441776275634766,-2.7367095947265625,-0.7196831703186035,-2.1649365425109863,-4.115734100341797,-4.691922187805176,12.091854095458984,3.135552167892456
1965-11-01,-3.0921356678009033,-0.20236480236053467,2.7197842597961426,-8.748786926269531,-2.499758243560791,-4.284249305725098,1.229642629623413,6.444034576416016
1965-12-01,-1.9117964506149292,1.670430302619934,1.9596281051635742,-1.4349513053894043,0.7424952387809753,-7.367554664611816,-0.7667791843414307,8.28886604309082
1966-01-01,-2.0029125213623047,2.8210039138793945,3.6108851432800293,-1.9920625686645508,2.0463128089904785,-8.690860748291016,4.240185737609863,9.725954055786133
1966-02-01,0.2726970911026001,3.322998046875,5.228260517120361,-5.1508636474609375,1.4430519342422485,-8.586702346801758,-0.14973020553588867,3.7316815853118896
1966-03-01,-0.9757779836654663,1.9435994625091553,1.687538981437683,-3.9935288429260254,1.5009186267852783,-4.235846042633057,0.4188106060028076,3.957362174987793
1966-04-01,-3.122634172439575,-0.2987370491027832,1.709238886833191,-1.9775959253311157,-0.5482873916625977,-3.901665449142456,-0.08463013172149658,0.6980177164077759
1966-05-01,-6.014524936676025,-1.4271385669708252,-1.5255122184753418,2.3110532760620117,1.8531824350357056,-2.548306941986084,9.445300102233887,1.362038493156433
1966-06-01,-3.144334316253662,1.2687283754348755,1.3410618305206299,0.6683609485626221,2.5128633975982666,-0.40868377685546875,14.131782531738281,-0.3616671562194824
1966-07-01,-6.361725807189941,0.4419572353363037,1.6072489023208618,3.1566309928894043,-0.36239051818847656,-6.046351432800293,8.261200904846191,-1.7302155494689941
1966-08-01,-7.3230366706848145,-0.7544376850128174,0.027486801147460938,5.108910083770752,-0.04774022102355957,-0.9070612192153931,5.660090923309326,1.5472121238708496
1966-09-01,-7.600797653198242,-2.34649658203125,0.12730669975280762,3.55808162689209,-2.6850171089172363,-3.868391990661621,10.88328742980957,-1.0828313827514648
1966-10-01,-1.5197253227233887,-2.245953321456909,-1.1985650062561035,-0.4593172073364258,-1.9153892993927002,-6.001504421234131,-0.8123043775558472,1.321531891822815
1966-11-01,-2.807260513305664,-0.17070698738098145,1.4068852663040161,2.0860960483551025,-2.070905923843384,-6.283605575561523,-1.3851852416992188,3.7135982513427734
1966-12-01,-2.559156894683838,2.8390870094299316,-1.273791790008545,-0.6430442333221436,0.5981975793838501,-4.732776641845703,-0.6632976531982422,7.499529838562012
1967-01-01,-2.736889362335205,3.6636180877685547,-0.10907590389251709,1.7993361949920654,-0.5320572853088379,-5.551214218139648,6.511248588562012,6.835145950317383
1967-02-01,0.9500427842140198,1.784348726272583,1.0532902479171753,-2.154041051864624,0.06494617462158203,-5.941722869873047,-2.475440263748169,5.094094276428223
1967-03-01,0.45711958408355713,2.2572884559631348,1.5462135076522827,-1.2431321144104004,-0.34221524000167847,-6.221489906311035,-0.3413825035095215,-3.1815192699432373
1967-04-01,-2.7843496799468994,-0.23480463027954102,0.7427153587341309,-4.985018730163574,-3.090761661529541,-6.333896636962891,-5.336392879486084,0.8151552081108093
1967-05-01,-2.2789368629455566,0.18567883968353271,-1.2672789096832275,2.0749402046203613,0.4970862865447998,-3.293093204498291,9.213166236877441,1.0957549810409546
1967-06-01,-5.899257659912109,-0.9592018127441406,1.0766041278839111,3.8784396648406982,-2.1665306091308594,-7.3488850593566895,11.143227577209473,-0.9175698161125183
1967-07-01,-7.293931007385254,-3.4371402263641357,-1.31057608127594,0.8559544086456299,-3.0624518394470215,-2.4854319095611572,11.475452423095703,0.2756040096282959
1967-08-01,-7.801841735839844,-2.783517360687256,0.6611166000366211,-4.164035320281982,-1.8059972524642944,-1.5528745651245117,9.524574279785156,1.6003351211547852
1967-09-01,-4.690263748168945,-2.6769392490386963,0.028309792280197144,1.8909265995025635,-3.4246504306793213,-3.1765236854553223,9.06412410736084,1.3205680847167969
1967-10-01,-5.845136642456055,-1.8034992218017578,-0.5578691363334656,-2.1631999015808105,-1.352208137512207,-4.069946765899658,11.414668083190918,2.340552568435669
1967-11-01,-4.726900100708008,0.11906766891479492,1.3597021102905273,-0.07743561267852783,1.2522914409637451,-0.7985022664070129,3.6078312397003174,4.790180683135986
1967-12-01,3.427980899810791,2.7577054500579834,2.9891793727874756,0.5878441333770752,0.5270614624023438,-2.7094123363494873,-6.298092842102051,10.573701858520508
1968-01-01,0.6448264122009277,4.391331672668457,3.885946750640869,-6.0136613845825195,1.4014889001846313,-9.028278350830078,0.8897333145141602,6.460297584533691
1968-02-01,2.7852821350097656,2.4228768348693848,4.619958877563477,-8.963866233825684,-0.07998394966125488,-7.995564937591553,-7.316054821014404,5.016339302062988
1968-03-01,-0.10192650556564331,1.3108875751495361,2.3478477001190186,-2.5212645530700684,-0.4593769311904907,-5.588967800140381,2.626729726791382,4.970331192016602
1968-04-01,-2.456852674484253,-0.33550798892974854,0.9590997695922852,4.668798446655273,-2.521972179412842,-1.2117924690246582,-1.339908480644226,2.2197318077087402
1968-05-01,-5.097739219665527,-2.252291679382324,-1.6393173933029175,5.963406085968018,-1.5430535078048706,-3.5129237174987793,5.092076301574707,1.2337348461151123
1968-06-01,-4.743119716644287,-0.19111210107803345,1.0164333581924438,-6.037019729614258,-0.9732561707496643,-5.261953353881836,8.229146957397461,-0.8005474805831909
1968-07-01,-5.089244842529297,-2.943126678466797,-1.374591588973999,3.6693525314331055,-1.439711332321167,-3.854802131652832,7.279248237609863,0.13165497779846191
1968-08-01,-6.6181416511535645,-4.854955673217773,-1.273373007774353,0.7580780982971191,-2.083829879760742,1.2613400220870972,8.953248977661133,3.940448760986328
1968-09-01,-3.2064368724823,-4.333998203277588,-1.1905577182769775,3.312610149383545,-2.2402586936950684,0.9428198337554932,8.617033004760742,1.1134049892425537
1968-10-01,-1.0178489685058594,-1.1141128540039062,-0.3553270101547241,-0.6497812271118164,-1.6662145853042603,-4.401948928833008,14.135927200317383,1.8290138244628906
1968-11-01,-0.7609094381332397,-0.2095155119895935,2.1277151107788086,2.185756206512451,1.2868216037750244,-4.888223648071289,-0.8019630908966064,7.1001691818237305
1968-12-01,-1.3335379362106323,3.8406460285186768,3.3338446617126465,4.291529178619385,0.3255983591079712,-4.778511047363281,-1.4531598091125488,6.404379367828369
1969-01-01,0.2816312313079834,5.2949700355529785,6.616062641143799,-2.4438323974609375,1.2703688144683838,-6.828043460845947,4.191157341003418,3.438626527786255
1969-02-01,1.742782711982727,4.638587951660156,4.9716997146606445,-0.4110907316207886,2.450645923614502,-3.7346420288085938,-7.2557902336120605,3.6339516639709473
1969-03-01,-0.41109079122543335,2.0266852378845215,1.6004527807235718,-0.6139861345291138,1.5883395671844482,-5.338123321533203,-1.7889641523361206,5.970279693603516
1969-04-01,-0.357338547706604,-1.1961756944656372,1.1651356220245361,-2.0372843742370605,-2.47184419631958,-1.9494636058807373,1.7738227844238281,2.872335910797119
1969-05-01,-4.336515426635742,-1.9706617593765259,0.45575815439224243,-0.6730378866195679,-2.3817524909973145,-3.1645660400390625,9.916144371032715,1.9297796487808228
1969-06-01,-5.784796714782715,-5.049678802490234,-1.830603003501892,2.7837581634521484,-2.776944398880005,-3.745241165161133,8.389885902404785,2.6436996459960938
1969-07-01,-5.546319007873535,-3.257686138153076,-1.2370575666427612,-0.12037467956542969,-2.4922852516174316,0.5405503511428833,8.351274490356445,-0.04996681213378906
1969-08-01,-5.065577507019043,-2.602818012237549,0.337654709815979,3.3492918014526367,-1.1742204427719116,-0.7608586549758911,6.07929801940918,2.0160861015319824
1969-09-01,-4.595434665679932,-2.526353359222412,-0.13930153846740723,4.6287455558776855,-4.505342960357666,-0.659410834312439,6.07929801940918,2.1720433235168457
1969-10-01,-2.585405111312866,1.6133230924606323,0.4822556972503662,5.8673176765441895,-1.465693712234497,-6.778076648712158,7.888702392578125,2.9768118858337402
1969-11-01,-3.5090341567993164,2.2250382900238037,2.268191337585449,0.5625054836273193,-0.6003590822219849,-4.1798014640808105,-5.077690124511719,5.494080066680908
1969-12-01,-3.4666385650634766,3.8716726303100586,3.157752513885498,0.5125384330749512,0.6283707618713379,-6.268566131591797,-3.7187438011169434,10.115255355834961
1970-01-01,-1.0974833965301514,4.521553039550781,7.030180931091309,-2.213956832885742,1.2101131677627563,-5.068985462188721,-3.2446484565734863,5.760478496551514
1970-02-01,7.729531764984131,4.547746181488037,7.316993713378906,-6.104915618896484,1.5886008739471436,-5.643265247344971,-0.46295976638793945,4.273375511169434
1970-03-01,-1.7018852233886719,0.2789546251296997,2.394688129425049,-1.5224636793136597,-0.9756863117218018,-3.132018566131592,-2.753530979156494,6.026336669921875
