,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8
1970-01-01,3.2257652,9.456623,6.6614265,2.1434326,9.96138,10.184799,5.5294456,7.5633698
1970-02-01,3.8000298,8.145908,6.2327957,2.1996994,8.409042,9.254719,4.955181,7.3829803
1970-03-01,2.1566734,7.1148796,5.0809555,1.959732,6.914631,8.018478,3.5435143,6.9725533
1970-04-01,1.981247,5.3176117,4.265068,2.2874107,6.044132,6.5654373,3.540203,5.3275414
1970-05-01,1.6022644,4.031723,3.569992,1.7296982,5.0726814,5.3060265,3.1661873,4.020138
1970-06-01,1.7148018,3.9903488,2.9378052,1.7247314,3.9589043,4.715214,2.456215,3.2340393
1970-07-01,1.8554726,3.5981255,2.4280815,1.4119492,3.1330872,4.63081,2.0292397,2.8401642
1970-08-01,1.6850128,3.7172813,2.3122368,1.3854675,2.951046,4.5728874,1.8968468,2.9361496
1970-09-01,1.7909279,4.642395,2.6663933,1.18853,3.5749588,5.3490562,2.5670967,3.032135
1970-10-01,2.1318474,5.7379684,3.8778114,1.4930382,4.965111,7.2985764,3.0652351,3.594818
1970-11-01,2.6283302,6.762375,4.188942,1.6949425,5.9448357,7.982071,3.5120697,4.3296127
1970-12-01,2.7491417,6.23114,4.2452087,1.7776909,5.476486,6.9328346,3.3283691,4.3147163
1971-01-01,3.1033096,7.9230003,5.7489815,1.7931519,7.7522545,10.330307,4.344158,5.1234894
1971-02-01,2.8869247,7.262005,5.2790184,2.1261864,7.285671,7.9246902,3.7440186,5.4362373
1971-03-01,2.7668953,5.273945,4.805668,2.0010872,5.8605576,5.1387024,3.536087,4.1852455
1971-04-01,2.171833,4.159889,4.0719833,2.144783,4.8969574,3.8758812,3.7288055,4.0871964
1971-05-01,1.9858742,3.7321854,4.7076187,2.1921158,4.4506607,3.1692429,3.595253,3.7338753
1971-06-01,2.0213737,3.4515572,4.661976,2.2107124,3.9840736,2.7381554,4.0398636,3.223339
1971-07-01,1.8404884,2.957924,4.349228,1.860775,3.0458336,2.655323,2.8852348,2.6654663
1971-08-01,1.7136993,2.7719688,3.3501282,1.4973106,3.083023,2.6874428,2.9207344,2.826065
1971-09-01,1.7491989,3.3196983,3.9029274,1.4043312,3.6983757,3.2470055,3.125286,3.0154037
1971-10-01,1.9858742,3.7034454,4.2275085,1.3553085,4.151436,3.6949959,3.3298416,3.3923912
1971-11-01,2.1058998,3.9570274,4.1852455,1.6545296,4.9375305,4.3018913,3.4870605,4.273155
1971-12-01,2.4524574,4.675499,4.6974754,1.8100586,5.297611,4.9104805,3.7744484,5.0626297
1972-01-01,2.3963852,5.273159,5.182144,1.5626068,5.897274,5.377178,3.868904,5.3820534
1972-02-01,2.7604523,6.1150627,5.3820534,1.8324051,6.3686104,6.248337,3.8461494,6.149193
1972-03-01,2.3362503,5.5510864,5.136635,1.6146164,5.5120773,5.7136154,3.634861,6.019169
1972-04-01,2.5264091,4.8327026,4.023308,1.8226547,5.0293655,5.6892357,3.4902077,4.5612793
1972-05-01,1.7121353,3.997303,3.5877266,1.6958809,4.8018227,5.5462112,2.6450539,3.5796013
1972-06-01,1.8015251,3.8493996,2.7311974,2.063198,4.718933,5.2942886,2.1964722,3.6478615
1972-07-01,2.0046883,4.1468277,2.9311066,1.5853615,3.966423,4.883087,2.2176018,3.4967117
1972-08-01,2.059948,4.8993416,2.979866,1.4309578,4.5417747,5.79813,2.224102,3.7762604
1972-09-01,1.6487465,4.619789,3.1992798,1.3496933,4.45076,5.4194374,2.4987793,3.3276787
1972-10-01,1.7072601,6.261341,3.729126,1.1757889,5.5429573,7.19751,3.4918327,4.033058
1972-11-01,2.783207,7.2869034,4.525524,1.7868996,6.490505,8.343346,3.6153564,5.0017357
1972-12-01,3.2512894,7.504692,4.749813,1.8860397,6.6091537,8.512375,3.4577026,5.372303
1973-01-01,3.4251938,8.535835,5.7916565,1.9964485,7.359993,9.051498,4.1625595,6.4009285
1973-02-01,4.2348175,9.964581,6.529022,2.2362137,8.264866,8.764107,4.8851433,8.8051605
1973-03-01,3.0836105,6.2416306,5.077286,2.339676,6.6259155,6.0166435,3.5516472,6.3500175
1973-04-01,2.0818443,4.592823,4.312004,2.3873024,5.223442,4.449951,3.1673622,4.891712
1973-05-01,2.3019028,4.157631,4.6700096,2.0424309,4.7504807,3.8209724,3.955635,3.484314
1973-06-01,1.8634262,3.1788597,4.622387,2.2132225,4.049244,3.3989182,2.9965706,3.080326
1973-07-01,1.9816666,2.9752197,3.4432602,1.9931641,3.6928787,2.9900017,3.044197,2.9407349
1973-08-01,1.8305817,3.26754,3.2773933,1.4216652,3.6173363,3.1969223,3.1410866,3.0901794
1973-09-01,2.1573868,3.9539948,3.520443,0.8862953,4.4088936,3.679741,3.4449005,3.426838
1973-10-01,1.927475,3.9030838,3.5434341,1.1309891,4.492649,4.0410347,2.8290634,3.377571
1973-11-01,1.9438972,5.0165215,4.4811516,2.035862,4.949192,5.3515396,3.5631409,3.83247
1973-12-01,2.3248978,5.100277,4.917988,2.3922272,5.3071976,5.5289,4.3349953,4.4072533
1974-01-01,1.9118538,4.831936,5.367367,2.3877945,5.8333893,5.9936905,4.3956604,3.9279823
1974-02-01,1.7581673,4.9542274,4.902996,1.7383347,5.468174,5.331009,3.5131912,3.653656
