,zgv50_cluster1,zgv50_cluster2,zgv50_cluster3,zgv50_cluster4,zgv50_cluster5,zgv50_cluster6,zgv50_cluster7,zgv50_cluster8
1965-01-01,-0.008148590690995518,0.0003439681137516031,0.009980562513479512,0.2850677621992011,0.038284429607271145,0.013014095256457458,0.06835964159108698,-0.11059922330519734
1965-02-01,-0.02994700972186892,-0.004066065816536555,0.04877616170115187,0.08117202342602245,0.05832327874142583,-0.04134046769625432,0.096774788107723,-0.06819300499616886
1965-03-01,-0.03242584880545588,-0.0010203285555245157,0.017840404333512135,0.10744907092629818,0.05089709696983423,0.1126681429308814,0.021614714933093637,-0.06722898459901998
1965-04-01,-0.05612703309835572,0.005190042313467739,0.02653414232493638,0.08535922357910558,0.01798476397740741,0.01351689114361196,-0.01969427103176713,-0.03277322204381812
1965-05-01,-0.023352511129096937,0.0031580918206853704,0.02307545663754293,0.2649458353979546,-0.010468665489546058,-0.3535018176645846,0.13365198392421007,-0.05597631574845782
1965-06-01,-0.053761633737993086,-0.001332715620839884,0.10495147214281515,0.10407618001887674,-0.01383106610985572,-0.12403928951637165,0.00462228745163884,-0.01148855423226076
1965-07-01,-0.06830550338092603,0.0016074183618893221,0.07828665433319972,0.0049557908552519065,-0.0013384211505828452,-0.278973941867416,0.02729478874243796,0.016588139913830104
1965-08-01,-0.059722661481876126,-0.00011264656908793234,0.09856557258886033,0.03985144328652767,-0.00986040795498452,-0.22999690593899907,-0.00798384498921223,0.007084747599483486
1965-09-01,-0.032812252420147785,0.005256911949747058,0.03743989039974142,0.15291302350529454,-0.020231157071700617,-0.4772655867241524,-0.046098834718577564,-0.017047211454779495
1965-10-01,-0.047667138768654124,0.006497323444261964,0.021367495685649628,0.1965630472752086,-0.004615885282524912,-0.6198260027009088,0.33262427896261215,-0.06335388869047165
1965-11-01,-0.046415482402632116,-0.0001455628965502301,0.026276516537684046,0.11686710150618303,0.03831256781013406,-0.17664382183873975,0.10246883612126112,-0.021770659688056686
1965-12-01,-0.029751256377877375,-0.0034009128457563715,0.02809854840589722,0.5790205901129204,0.0449371144582494,-0.3421247408196733,0.12877328554168344,-0.08558452859813093
1966-01-01,-0.04439535412529949,-0.006419951899239366,0.00979144510909998,0.35714096667473777,0.06602727442833724,-0.13495727970793442,0.3638246329501271,-0.049474201366013174
