,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8
1965-01-01,0.029729271,0.059458494,-0.16292217,0.06814177,0.2855185,0.025166845,0.04532974,-0.08786316
1965-02-01,0.076677874,0.05092237,-0.04120884,0.1723413,0.14496687,-0.08889337,0.02693293,-0.020751607
1965-03-01,0.09816537,0.057398032,-0.03958993,0.16292214,0.18647008,-0.057692386,-0.09566343,-0.01133244
1965-04-01,0.058722615,-0.06093023,-0.15217844,0.035616208,0.13937421,0.06166611,-0.00029435157,0.022959232
1965-05-01,0.07594204,0.1078789,0.008388924,-0.041650392,0.15703519,0.14511403,-0.17705089,-0.059016965
1965-06-01,0.23165259,0.022076178,0.050039314,0.00058870314,0.042827748,-0.0069172024,-0.09007077,-0.0017660856
1965-07-01,0.29758677,-0.02340076,0.041503202,-0.025608396,-0.018691158,0.17528482,-0.26903495,-0.037087966
1965-08-01,0.28831476,-0.058133937,0.016483545,-0.086832955,-0.07388158,-0.11509047,0.04106169,-0.0019132852
1965-09-01,0.21104817,0.028551841,0.03723514,-0.03576336,-0.00029435157,-0.012804198,-0.016042043,-0.025461197
1965-10-01,0.2588799,0.026785756,0.08506683,0.014570284,0.12141894,-0.03958993,-0.22782607,-0.019427013
1965-11-01,0.12406812,0.025755525,0.023400735,0.0035321712,0.2191428,-0.022517705,0.047095824,-0.02163465
1965-12-01,0.013540054,0.045476913,-0.1298079,0.06828897,0.57692397,-0.024725318,0.011332417,-0.002796316
1966-01-01,0.05019941,0.08130274,0.022134017,0.14712623,0.452518,0.041953422,0.09548011,-0.018951368
1966-02-01,-0.046582747,0.010705328,0.11211681,0.10271344,0.36991316,0.10604081,0.0746481,-0.029367352
1966-03-01,0.063942716,0.02227869,-0.10473881,0.0036167144,0.26604238,-0.06755946,0.11949482,-0.00868001
1966-04-01,0.058879424,-0.017504692,-0.032405376,-0.02054267,0.18459491,0.024738025,-0.08622141,-0.015334701
1966-05-01,0.12687287,0.09996481,0.025171995,-0.026184702,0.08607678,-0.16115889,-0.21584293,0.00014467239
1966-06-01,0.27052698,0.08405147,0.030235361,-0.005786705,-0.008535385,0.033996724,-0.30235377,-0.01851735
1966-07-01,0.023291301,0.23016497,0.02661872,-0.017504692,0.0039060116,-0.048174094,-0.13859081,-0.14350954
1966-08-01,0.084340766,-0.052080058,-0.0072333575,-0.057432793,0.018806696,0.07016344,-0.039494086,-0.11949482
1966-09-01,0.018662024,0.04065137,0.018662024,-0.023146678,0.015768718,-0.0005786419,-0.05381608,0.024593353
1966-10-01,0.10473881,-0.02821002,0.017649364,0.0054973126,0.027920723,-0.13974817,0.0021699904,-0.058011413
1966-11-01,0.1286089,-0.038047362,0.0031826734,0.02994604,0.35761648,-0.12441349,0.03746872,-0.070452765
1966-12-01,0.13092351,0.039060067,-0.2972904,0.09041681,0.30481306,-0.003472042,0.019819355,-0.068282746
1967-01-01,0.07443806,-0.08209835,-0.07377195,0.12006676,0.37152418,0.038134944,0.07810168,-0.033805203
1967-02-01,-0.04879273,-0.03197341,-0.1961701,0.16103268,0.2629479,0.040632866,0.14671126,0.01265614
1967-03-01,-0.04512912,-0.017651975,-0.031140763,0.102747835,0.28925934,0.06661125,0.12656136,-0.02930894
1967-04-01,-0.039134096,0.035137437,-0.063114144,0.06944221,0.19217344,-0.14288111,-0.25262314,0.035637
1967-05-01,0.27960068,0.08459626,0.12522915,-0.047127437,0.13388859,-0.04296422,-0.046960928,-0.03613659
1967-06-01,0.06761043,-0.11806846,-0.01582017,0.0059950114,0.019317245,0.06960875,-0.27577052,-0.105578825
1967-07-01,0.1753541,0.048626207,0.08742726,-0.07810168,-0.056952618,0.133389,-0.29492125,-0.04446299
1967-08-01,0.24263147,0.07910085,-0.014154887,-0.055453848,-0.0128226755,-0.1646963,-0.3663618,-0.06860957
1967-09-01,0.18551227,0.11307259,0.014987516,0.030641174,0.038467992,-0.13488778,-0.105745316,-0.044129945
1967-10-01,0.35620365,0.012822652,0.009658647,0.004329729,0.1487096,-0.05029148,-0.26194873,-0.05029149
1967-11-01,0.03447132,0.07660292,-0.109908536,-0.016652822,0.07560376,-0.097918525,-0.06627818,-0.0118234875
1967-12-01,0.14504597,0.030141592,-0.12389691,0.28476304,0.41049176,-0.05195676,-0.13005844,-0.07110751
1968-01-01,-0.031852018,-0.08493872,-0.100793935,0.06964974,0.3277219,-0.011466717,-0.041478418,-0.039638065
1968-02-01,0.024207532,-0.0093432665,-0.26529193,-0.038930226,0.10419152,0.025198484,-0.011042023,-0.008635437
1968-03-01,0.043601893,0.0056625726,-0.26104498,0.15685351,0.43885002,0.12202861,0.0038222312,-0.0050963284
1968-04-01,-0.018120265,0.0007078171,-0.021376241,0.059173964,0.12670025,-0.18007007,-0.30747816,0.024207544
1968-05-01,0.046291612,0.03454175,-0.01259923,0.012032986,0.104049936,-0.2198497,-0.40982932,-0.026897252
1968-06-01,0.18007009,0.06483655,0.001981914,-0.036948346,-0.03893025,-0.040062763,-0.098104216,-0.022933459
1968-07-01,0.45725346,0.012032986,-0.011891425,-0.03383391,-0.02038529,-0.16888651,-0.06894193,-0.05152949
1968-08-01,0.25424987,-0.020526862,-0.010192645,-0.0366652,-0.020951558,-0.12556772,0.11905577,0.008776998
1968-09-01,0.15034156,0.028737593,-0.040204335,0.0041053533,0.011325168,-0.2559487,-0.26713228,-0.0029728531
1968-10-01,0.07191477,-0.009626389,0.041053712,0.045442212,0.18927178,-0.12471835,0.1629407,0.024490666
1968-11-01,0.104191504,0.0155721065,-0.08805313,-0.042186223,0.026189446,-0.06016494,-0.10079396,-0.0011325121
1968-12-01,0.05775833,0.034966446,-0.24051817,-0.012599254,0.22225633,-0.0116082905,-0.017412424,-0.0062288404
1969-01-01,0.013475907,0.044970155,-0.0046938537,0.022106504,0.19063103,0.05738616,-0.13627318,-0.017715514
1969-02-01,-0.0052995207,-0.0025740385,-0.1147723,-0.016504193,0.3659692,-0.10629307,0.012113166,0.009539127
1969-03-01,0.03618809,-0.02483201,0.04027629,0.13869582,0.34280276,-0.022863626,-0.03240273,-0.008479213
1969-04-01,-0.0048452616,-0.017261267,0.13097367,0.061777163,0.2660355,0.00651083,-0.18608859,-0.02210654
1969-05-01,0.044667315,-0.060263027,0.07010498,-0.01196177,0.15459435,0.08418653,-0.07722147,-0.03709657
1969-06-01,-0.033008408,-0.014384389,-0.020743823,0.015444303,0.03149426,0.049966812,-0.20864932,0.086760595
1969-07-01,0.06843939,-0.027860308,0.019683909,-0.07010498,-0.014990044,-0.21985407,-0.15277736,-0.14308682
1969-08-01,0.0051481007,-0.19608197,-0.03603667,-0.049512576,-0.040730525,-0.09175726,-0.074193195,-0.101750635
1969-09-01,-0.0043910267,0.040427707,0.0028768778,-0.04133618,0.007419324,-0.35325035,-0.00075707433,-0.040427722
1969-10-01,-0.0805526,-0.0258919,-0.0074193003,0.030131508,0.12158595,-0.112652496,-0.17548957,-0.028314542
1969-11-01,-0.048452687,0.031342816,-0.030888582,0.04693856,0.2666412,0.023469258,-0.0024226427,-0.06980215
1969-12-01,-0.03149425,-0.005905175,-0.32130188,0.13188216,0.46544856,-0.041184783,-0.049512576,-0.0027254582
1970-01-01,0.0060243607,0.0007858038,0.02265687,0.23770079,0.2210683,0.087484375,-0.038765527,-0.034181736
1970-02-01,-0.014929962,0.0009167671,-0.24136782,0.041253854,0.24280839,-0.08800824,0.05264778,0.0055005075
1970-03-01,-0.035360456,0.0170254,0.024228454,0.19186315,0.11407018,-0.014013219,-0.11957073,0.0688874
1970-04-01,0.0023573637,0.02383554,-0.070328,0.0017025471,0.08132901,-0.054612257,-0.1250712,0.023180747
1970-05-01,0.13777478,0.08224578,-0.02645483,-0.040337097,0.03274115,-0.15558597,0.097175755,-0.038241647
1970-06-01,0.06587522,0.033265006,0.03863456,-0.009036565,-0.0322173,0.049897503,-0.13057172,-0.04374218
1970-07-01,0.0010477304,-0.023835564,0.121797085,-0.049897514,-0.042301558,-0.03077669,-0.24883278,-0.022787834
1970-08-01,-0.06391072,-0.011655832,0.033526946,-0.05042138,0.0023573874,-0.0145370485,-0.2472612,-0.022002053
1970-09-01,0.037324905,0.030252839,-0.0051076175,-0.016632522,0.007988846,-0.1905535,-0.09717576,-0.027109671
1970-10-01,0.12886918,0.012310696,-0.046492435,-0.0051076175,0.09573512,-0.047278263,-0.37573746,0.0030121803
1970-11-01,-0.1507403,0.017287325,0.03549137,0.00117867,0.34116283,0.09992601,-0.14654939,0.00039288998
1970-12-01,0.025145197,0.030383801,-0.25184494,0.1343697,0.4374218,0.09927118,-0.019120837,0.013358402
1971-01-01,0.066796616,-0.018426657,-0.14611761,0.11631825,0.33211157,0.07183516,0.091413476,0.026488328
1971-02-01,0.00690999,-0.013963962,-0.08723869,-0.004462719,0.11660619,0.10192244,0.042755604,0.055999756
1971-03-01,0.030375183,0.002159357,-0.15662655,0.07269891,0.44195175,0.16900696,0.06578891,-0.003455019
1971-04-01,-0.10465763,-0.004030836,0.14669344,0.047938086,0.34809098,0.048657894,-0.036277484,0.017131042
1971-05-01,0.009933114,0.06593287,0.008205605,0.003311038,0.050097466,-0.11199951,-0.23292442,-0.029511428
1971-06-01,0.19981402,0.014827704,-0.037861012,-0.0076297997,-0.009213328,0.058159113,-0.35197788,-0.05844705
1971-07-01,0.08018472,-0.012236452,0.018858528,-0.05830307,-0.05729537,-0.13128991,-0.08623097,-0.030231237
1971-08-01,0.11545451,0.0030231238,-0.03843684,-0.061326206,0.008493543,-0.054560162,-0.03814893,-0.09040578
1971-09-01,0.18138738,-0.017994786,0.00791769,-0.026344359,0.0010077239,-0.13402514,-0.0909816,-0.012380409
